"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745670,"2024-05-01",0,"2024-05-01T20:46:28.211Z","2024-05-01T20:47:21.381Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"42","atBat","Field Error","field_error","Abraham Toro reaches on a throwing error by shortstop Oneil Cruz. Tyler Nevin scores. JJ Bleday to 3rd. Shea Langeliers to 2nd.",0,0,3,42,"bottom",5,"2024-05-01T20:47:19.368Z","2024-05-01T20:49:16.806Z",TRUE,TRUE,FALSE,FALSE,0,2,2,2,647351,"Abraham Toro","/api/v1/people/647351","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",3,"2024-05-01T20:46:12.608Z","2024-05-01T20:46:17.329Z",TRUE,"pitch","7e3223f5-9002-4d6a-bbb3-615da44c2c93",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.3409,1.4953,NA,79.31,213.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Shea Langeliers walks. Tyler Nevin to 3rd. JJ Bleday to 2nd.",0,0,2,41,"bottom",5,"2024-05-01T20:45:01.845Z","2024-05-01T20:46:17.329Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.4,14,2,0.4065,6.4584,28.013,-25.4949,-11.2317,3.6288,0.9887,0.9544,8.7612,-134.5321,-7.7832,-0.844,50.0039,5.6806,-20.6779,34.8,7.2,24,2030,223,NA,NA,NA,NA,NA,NA,FALSE,-26.8,5.2,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669127,"Shea Langeliers","/api/v1/people/669127",663527,"Tyler Nevin","/api/v1/people/663527",668709,"JJ Bleday","/api/v1/people/668709"
745670,"2024-05-01",2,"2024-05-01T20:45:52.486Z","2024-05-01T20:45:56.945Z",TRUE,"pitch","5a152d96-144a-4cb2-911b-67c22abd4def",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4339,1.5887,NA,81.48,199.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Shea Langeliers walks. Tyler Nevin to 3rd. JJ Bleday to 2nd.",0,0,2,41,"bottom",5,"2024-05-01T20:45:01.845Z","2024-05-01T20:46:17.329Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.7,14,2,0.4081,6.4146,29.5377,-25.3735,-10.662,3.7279,0.9317,1.4414,8.3406,-134.3047,-6.6132,-0.8314,50.0024,5.7444,-19.4451,33.6,7.2,24,2187,223,NA,NA,NA,NA,NA,NA,FALSE,-26.6,5.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",1,"2024-05-01T20:45:34.146Z","2024-05-01T20:45:38.633Z",TRUE,"pitch","da724219-4d8a-4630-9549-156329a92ce1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3837,1.4535,NA,165.03,148.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Shea Langeliers walks. Tyler Nevin to 3rd. JJ Bleday to 2nd.",0,0,2,41,"bottom",5,"2024-05-01T20:45:01.845Z","2024-05-01T20:46:17.329Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.8,11,2,0.4017,6.2415,29.7625,-26.0947,-6.6838,3.2289,-1.26,3.3596,2.3603,-136.318,-1.88,-1.2683,50.0033,5.8584,-12.5883,24,6,24,2123,221,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",0,"2024-05-01T20:45:18.232Z","2024-05-01T20:45:22.261Z",TRUE,"pitch","8592dc6f-63a6-41ff-8881-27fa71ef038f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2529,1.4837,NA,70.25,178.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Shea Langeliers walks. Tyler Nevin to 3rd. JJ Bleday to 2nd.",0,0,2,41,"bottom",5,"2024-05-01T20:45:01.845Z","2024-05-01T20:46:17.329Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,73.9,14,2,0.473,6.1917,19.6426,-37.1974,4.1931,-3.6933,1.2265,2.2506,3.7366,-115.3889,-0.9787,-0.9532,50.0014,6.2355,5.7051,9.6,10.8,24,2624,60,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-6.7,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",4,"2024-05-01T20:44:50.134Z","2024-05-01T20:44:54.645Z",TRUE,"pitch","a01d37f6-292d-47e9-9d02-67002891af98",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.408,1.6097,NA,79.02,198.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","JJ Bleday walks. Tyler Nevin to 2nd.",0,0,2,40,"bottom",5,"2024-05-01T20:43:00.804Z","2024-05-01T20:44:54.645Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668709,"JJ Bleday","/api/v1/people/668709","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,81.5,14,2,0.4278,6.5308,22.5496,-29.2265,-7.3459,1.7703,0.9964,1.4983,7.499,-127.3199,-4.9388,-1.0124,50.0036,5.7365,-12.2379,20.4,7.2,24,1585,239,NA,NA,NA,NA,NA,NA,FALSE,-32.9,2.4,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,663527,"Tyler Nevin","/api/v1/people/663527"
745670,"2024-05-01",3,"2024-05-01T20:44:34.685Z","2024-05-01T20:44:38.999Z",TRUE,"pitch","6041bb5b-8f02-48ae-a57f-516e8d28576c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3399,1.5503,NA,161.81,168.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","JJ Bleday walks. Tyler Nevin to 2nd.",0,0,2,40,"bottom",5,"2024-05-01T20:43:00.804Z","2024-05-01T20:44:54.645Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668709,"JJ Bleday","/api/v1/people/668709","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,73.5,11,2,0.4753,6.1968,18.8177,-38.5771,3.8552,-4.749,-1.1757,2.5891,-1.1041,-114.7051,0.2195,-1.1924,50.0032,6.2167,5.1991,7.2,12,24,2568,49,NA,NA,NA,NA,NA,NA,FALSE,-52,-8.3,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",1,"2024-05-01T20:43:43.538Z","2024-05-01T20:43:46.624Z",TRUE,"pitch","b5b4cf95-660b-41a9-9521-35cbb6e9585a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2785,1.5817,NA,85.42,212.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","JJ Bleday walks. Tyler Nevin to 2nd.",0,0,2,40,"bottom",5,"2024-05-01T20:43:00.804Z","2024-05-01T20:44:54.645Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668709,"JJ Bleday","/api/v1/people/668709","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.2,14,2,0.4274,6.5081,25.1099,-21.9701,-10.0185,6.1292,0.8284,0.9647,7.4574,-127.8962,-7.5728,-0.8162,50.0032,5.6732,-16.6828,33.6,7.2,24,1604,236,NA,NA,NA,NA,NA,NA,FALSE,-25.6,9.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",0,"2024-05-01T20:43:24.324Z","2024-05-01T20:43:28.492Z",TRUE,"pitch","933f8e82-c6d4-4b6a-bd20-8032358f5d1b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2555,1.5029,NA,90.4,190.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","JJ Bleday walks. Tyler Nevin to 2nd.",0,0,2,40,"bottom",5,"2024-05-01T20:43:00.804Z","2024-05-01T20:44:54.645Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668709,"JJ Bleday","/api/v1/people/668709","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.7,9,2,0.4085,6.4329,28.6044,-28.6485,-10.1327,1.934,0.6977,1.7709,8.1359,-134.0023,-5.1429,-1.0594,50.0004,5.7583,-18.4489,30,7.2,24,2115,223,NA,NA,NA,NA,NA,NA,FALSE,-29.6,2.6,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",2,"2024-05-01T20:43:58.926Z","2024-05-01T20:44:34.685Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","JJ Bleday walks. Tyler Nevin to 2nd.",0,0,2,40,"bottom",5,"2024-05-01T20:43:00.804Z","2024-05-01T20:44:54.645Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,668709,"JJ Bleday","/api/v1/people/668709","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",2,"2024-05-01T20:42:38.316Z","2024-05-01T20:42:51.502Z",TRUE,"pitch","5bb6bbf9-5b2d-4f81-89bd-89e26fa30ae6",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.65,1.69,NA,110.96,211.45,"ground_ball","soft","1",122.33,189.05,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tyler Nevin singles on a soft ground ball to pitcher Quinn Priester.",0,0,2,39,"bottom",5,"2024-05-01T20:41:54.970Z","2024-05-01T20:42:51.502Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.7,14,2,0.4251,6.4897,25.4213,-26.2419,-7.7889,3.5228,0.1584,1.0124,4.9829,-128.5893,-6.8581,-0.7877,50.0007,5.7358,-13.1071,24,7.2,24,1564,239,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663527,"Tyler Nevin","/api/v1/people/663527",NA,NA,NA,NA,NA,NA
745670,"2024-05-01",1,"2024-05-01T20:42:17.613Z","2024-05-01T20:42:21.501Z",TRUE,"pitch","9f5ffd2d-61cb-43dc-a577-f9fc75de7d85",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.65,1.69,NA,123.24,153.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tyler Nevin singles on a soft ground ball to pitcher Quinn Priester.",0,0,2,39,"bottom",5,"2024-05-01T20:41:54.970Z","2024-05-01T20:42:51.502Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.3,72.7,2,2,0.479,6.0766,19.6129,-40.1853,3.6639,-6.0382,-0.1637,3.1406,0.6743,-114.0439,1.565,-0.939,50.0044,6.3885,4.8596,7.2,12,24,2748,43,NA,NA,NA,NA,NA,NA,FALSE,-54.6,-10.3,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",0,"2024-05-01T20:42:07.775Z","2024-05-01T20:42:11.814Z",TRUE,"pitch","49ee31e6-6826-486d-9dff-0711c1910ebb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6826,1.6153,NA,125.83,180.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Tyler Nevin singles on a soft ground ball to pitcher Quinn Priester.",0,0,2,39,"bottom",5,"2024-05-01T20:41:54.970Z","2024-05-01T20:42:51.502Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,74.3,8,2,0.4714,6.1183,18.148,-37.0233,1.5872,-3.5373,-0.2316,2.1597,1.2024,-115.4559,-1.2712,-0.9623,50.0007,6.2281,2.1778,3.6,10.8,24,2601,54,NA,NA,NA,NA,NA,NA,FALSE,-49.3,-6.5,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",0,"2024-05-01T20:41:37.757Z","2024-05-01T20:41:45.940Z",TRUE,"pitch","9d5ebf0c-3853-4cfb-b0ad-3ee6e65e02a5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.47,1.7,NA,130.24,162.57,"ground_ball","medium","3",158.37,169.21,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Lawrence Butler grounds out to first baseman Rowdy Tellez.",0,0,2,38,"bottom",5,"2024-05-01T20:41:22.675Z","2024-05-01T20:41:45.940Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,79.4,4,2,0.4326,6.4805,28.1572,-24.6257,-8.0344,4.6599,-0.3474,2.8225,4.3538,-127.0324,-2.6314,-1.0476,50.0035,5.8478,-13.0162,25.2,7.2,24,1595,237,91.1,-31,6,NA,NA,NA,TRUE,-28.1,8,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",1,"2024-05-01T20:41:10.602Z","2024-05-01T20:41:17.097Z",TRUE,"pitch","88337add-afab-4408-91f7-66a84a61913b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.39,1.6,NA,123.34,164.13,"fly_ball","medium","9",193.65,92.89,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Ryan Noda flies out to right fielder Edward Olivares.",0,0,2,37,"bottom",5,"2024-05-01T20:40:43.464Z","2024-05-01T20:41:17.097Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,676116,"Ryan Noda","/api/v1/people/676116","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.4,73,5,2,0.4744,6.0956,22.3024,-37.6128,2.0286,-4.0312,-0.1665,2.7647,1.5285,-115.6124,0.2986,-1.1006,50.0041,6.2549,2.7357,4.8,10.8,24,2611,51,91.9,28,312,NA,NA,NA,TRUE,-50.4,-7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",0,"2024-05-01T20:40:55.410Z","2024-05-01T20:40:58.996Z",TRUE,"pitch","e58916ff-35e8-4f30-a746-d78999b38572",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.39,1.6,NA,121.31,171.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Ryan Noda flies out to right fielder Edward Olivares.",0,0,2,37,"bottom",5,"2024-05-01T20:40:43.464Z","2024-05-01T20:41:17.097Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,676116,"Ryan Noda","/api/v1/people/676116","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.8,5,2,0.4406,6.1518,22.5639,-28.4919,1.5293,2.3489,-0.1132,2.4877,2.0354,-123.8606,-2.7669,-1.1414,50.0041,5.979,2.3982,4.8,7.2,24,2338,121,NA,NA,NA,NA,NA,NA,FALSE,-33.6,4,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
