"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
745818,"2024-05-28",2,"2024-05-28T22:12:28.134Z","2024-05-28T22:12:33.236Z",TRUE,"pitch","3c581578-6294-4abc-aa66-3e7654057b46",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5387,1.6459,NA,154.77,115.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Brett Baty flies out to right fielder Jason Heyward.",0,1,2,56,"bottom",8,"2024-05-28T22:12:12.222Z","2024-05-28T22:12:51.186Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.6,73.5,11,2,0.4721,7.0769,20.0977,-42.9983,5.3822,-7.9276,-0.9908,4.5689,-2.7709,-115.7003,5.6779,-0.4815,50.0011,6.186,7.3501,9.6,13.2,24,2600,43,NA,NA,NA,NA,NA,NA,FALSE,-55.8,-12.8,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",1,"2024-05-28T22:12:14.604Z","2024-05-28T22:12:18.741Z",TRUE,"pitch","4ea50f71-217d-482a-b33b-17f8b7a3284d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5054,1.6126,NA,103.99,131.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Brett Baty flies out to right fielder Jason Heyward.",0,1,2,56,"bottom",8,"2024-05-28T22:12:12.222Z","2024-05-28T22:12:51.186Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.5,85.9,12,2,0.4036,6.9249,24.7797,-18.345,2.6299,7.3852,0.3414,3.9907,1.4246,-134.864,-1.708,-0.5327,50.0027,5.9042,4.9243,15.6,3.6,24,2384,172,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",0,"2024-05-28T22:11:17.724Z","2024-05-28T22:12:14.604Z",FALSE,"action",NA,NA,"Pitching Change: Michael Grove replaces Tyler Glasnow.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,675627,"/api/v1/people/675627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Flyout","field_out","Brett Baty flies out to right fielder Jason Heyward.",0,1,2,56,"bottom",8,"2024-05-28T22:12:12.222Z","2024-05-28T22:12:51.186Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",675627,"Michael Grove","/api/v1/people/675627","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",4,"2024-05-28T22:09:53.725Z","2024-05-28T22:09:57.527Z",TRUE,"pitch","cca351b2-60fe-4159-9b45-4deebf822b16",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.3,1.65,NA,96.58,150.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,2,55,"top",8,"2024-05-28T22:09:08.453Z","2024-05-28T22:09:57.527Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669257,"Will Smith","/api/v1/people/669257","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.8,3,0.9,0.3874,6.5071,32.7455,-21.7,11.1545,5.1755,0.5356,3.2788,-12.6688,-141.4687,-2.4031,3.6259,50.0036,5.5326,22.576,42,6,24,2313,105,NA,NA,NA,NA,NA,NA,TRUE,-19.9,9,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",2,"2024-05-28T22:09:29.025Z","2024-05-28T22:09:35.224Z",TRUE,"pitch","0722aaa3-18d5-4b55-b381-523815dc03cc",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.3,1.65,NA,108.33,161.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,2,55,"top",8,"2024-05-28T22:09:08.453Z","2024-05-28T22:09:57.527Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669257,"Will Smith","/api/v1/people/669257","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.8,2,0.9,0.3894,6.3933,29.8183,-21.8359,11.0725,5.1506,0.2274,2.8528,-13.5851,-140.3068,-3.5411,3.6787,50.0022,5.5431,22.2199,40.8,6,24,2295,109,NA,NA,NA,NA,NA,NA,FALSE,-20.5,8.8,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",1,"2024-05-28T22:09:10.804Z","2024-05-28T22:09:15.243Z",TRUE,"pitch","0c2a32e3-88af-432a-8915-7ad9fbdf2d5e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3095,1.5387,NA,96.59,156.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,2,55,"top",8,"2024-05-28T22:09:08.453Z","2024-05-28T22:09:57.527Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669257,"Will Smith","/api/v1/people/669257","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,78,3,0.9,0.4443,6.47,23.8331,-31.5203,-5.4681,0.4231,0.5354,3.0557,-6.4442,-123.1406,0.4025,3.8938,50.0016,5.5509,-8.4187,16.8,8.4,24,2765,289,NA,NA,NA,NA,NA,NA,FALSE,-37,1.1,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",0,"2024-05-28T22:08:15.751Z","2024-05-28T22:09:10.804Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,2,55,"top",8,"2024-05-28T22:09:08.453Z","2024-05-28T22:09:57.527Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669257,"Will Smith","/api/v1/people/669257","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",3,"2024-05-28T22:09:36.572Z","2024-05-28T22:09:53.725Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,669257,"/api/v1/people/669257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Will Smith strikes out swinging.",0,1,2,55,"top",8,"2024-05-28T22:09:08.453Z","2024-05-28T22:09:57.527Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669257,"Will Smith","/api/v1/people/669257","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",0,"2024-05-28T22:07:53.910Z","2024-05-28T22:08:04.433Z",TRUE,"pitch","f74cd173-a40d-48e2-907d-888cde252209",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.63,1.81,NA,94.98,178.84,"ground_ball","medium","7",104.18,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Freddie Freeman singles on a ground ball to left fielder Brandon Nimmo. Andy Pages scores. Shohei Ohtani to 2nd.",1,1,2,54,"top",8,"2024-05-28T22:07:19.879Z","2024-05-28T22:08:04.433Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.7,9,0.9,0.3921,7.3447,33.3311,-21.8054,11.5075,5.2527,0.5776,2.2199,-12.5288,-140.0038,-5.075,3.6281,50.0024,5.4947,22.7115,40.8,6,24,2255,120,99.4,-11,10,NA,NA,NA,FALSE,-21.1,8.5,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,518692,"Freddie Freeman","/api/v1/people/518692",660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA,NA,NA
745818,"2024-05-28",7,"2024-05-28T22:07:01.732Z","2024-05-28T22:07:09.758Z",TRUE,"pitch","5cb2424a-8d40-4f6d-9e38-6fbd3a9ff918",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.58,1.68,NA,124.62,188.23,"ground_ball","medium","6",124.79,146.62,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Shohei Ohtani grounds into a force out, fielded by shortstop Francisco Lindor. Andy Pages to 3rd. Mookie Betts out at 2nd. Shohei Ohtani to 1st.",0,0,2,53,"top",8,"2024-05-28T22:05:29.289Z","2024-05-28T22:07:09.758Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.5,8,0.91,0.3884,6.6415,34.6544,-19.2259,11.5807,6.4399,-0.2,1.8721,-14.9735,-141.4663,-6.2577,3.6767,50.0029,5.3607,23.287,43.2,6,24,2366,121,88.5,-30,3,NA,NA,NA,TRUE,-18.8,10.3,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,681624,"Andy Pages","/api/v1/people/681624",NA,NA,NA
745818,"2024-05-28",6,"2024-05-28T22:06:37.804Z","2024-05-28T22:06:43.174Z",TRUE,"pitch","b4bfda07-3b60-4247-8ce0-eda5d6a36b76",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.557,1.6269,NA,209.05,208.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Shohei Ohtani grounds into a force out, fielded by shortstop Francisco Lindor. Andy Pages to 3rd. Mookie Betts out at 2nd. Shohei Ohtani to 1st.",0,0,2,53,"top",8,"2024-05-28T22:05:29.289Z","2024-05-28T22:07:09.758Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,78.6,13,0.9,0.4444,6.2892,25.2579,-28.8416,-4.3032,2.1681,-2.4148,1.1395,-13.8123,-123.4064,-4.185,3.8208,50.004,5.2952,-6.6152,16.8,8.4,24,2959,312,NA,NA,NA,NA,NA,NA,FALSE,-35,3.1,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",4,"2024-05-28T22:06:10.943Z","2024-05-28T22:06:14.878Z",TRUE,"pitch","f265cc8e-9f48-410c-aa04-d2b2ac945a99",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.5828,1.6588,NA,127.61,171.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Shohei Ohtani grounds into a force out, fielded by shortstop Francisco Lindor. Andy Pages to 3rd. Mookie Betts out at 2nd. Shohei Ohtani to 1st.",0,0,2,53,"top",8,"2024-05-28T22:05:29.289Z","2024-05-28T22:07:09.758Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.6,4,0.9,0.3911,6.9235,28.6903,-20.2651,9.8152,5.9836,-0.2784,2.5084,-14.4215,-139.5498,-4.5109,3.6594,50.0041,5.4645,19.5398,38.4,6,24,2336,115,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10.1,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",3,"2024-05-28T22:05:50.463Z","2024-05-28T22:05:54.339Z",TRUE,"pitch","4457b714-5962-4a43-9736-b7c7e3ccb372",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.582,1.6616,NA,85.35,173.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Shohei Ohtani grounds into a force out, fielded by shortstop Francisco Lindor. Andy Pages to 3rd. Mookie Betts out at 2nd. Shohei Ohtani to 1st.",0,0,2,53,"top",8,"2024-05-28T22:05:29.289Z","2024-05-28T22:07:09.758Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,14,0.9,0.3934,6.5426,31.9458,-20.6317,10.1077,5.8824,0.8303,2.4299,-11.3683,-139.3558,-4.6841,3.6535,50.003,5.4993,19.8373,38.4,6,24,2351,116,NA,NA,NA,NA,NA,NA,FALSE,-20,9.8,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",2,"2024-05-28T22:05:31.612Z","2024-05-28T22:05:38.826Z",TRUE,"pitch","88637dff-6f00-4479-94a3-3569064a858a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4586,1.6986,NA,129.63,199.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Shohei Ohtani grounds into a force out, fielded by shortstop Francisco Lindor. Andy Pages to 3rd. Mookie Betts out at 2nd. Shohei Ohtani to 1st.",0,0,2,53,"top",8,"2024-05-28T22:05:29.289Z","2024-05-28T22:07:09.758Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,77.1,13,0.9,0.4526,5.9924,22.5549,-29.2406,-4.0292,1.9716,-0.3314,1.4696,-8.6298,-120.814,-3.4346,3.8037,50.0001,5.4674,-5.9801,14.4,8.4,24,2827,310,NA,NA,NA,NA,NA,NA,FALSE,-36.5,3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",0,"2024-05-28T22:03:13.792Z","2024-05-28T22:03:35.275Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Shohei Ohtani grounds into a force out, fielded by shortstop Francisco Lindor. Andy Pages to 3rd. Mookie Betts out at 2nd. Shohei Ohtani to 1st.",0,0,2,53,"top",8,"2024-05-28T22:05:29.289Z","2024-05-28T22:07:09.758Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745818,"2024-05-28",1,"2024-05-28T22:03:35.275Z","2024-05-28T22:05:31.612Z",FALSE,"action",NA,NA,"Pitching Change: Jake Diekman replaces Reed Garrett.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,518617,"/api/v1/people/518617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Forceout","force_out","Shohei Ohtani grounds into a force out, fielded by shortstop Francisco Lindor. Andy Pages to 3rd. Mookie Betts out at 2nd. Shohei Ohtani to 1st.",0,0,2,53,"top",8,"2024-05-28T22:05:29.289Z","2024-05-28T22:07:09.758Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
