"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716382,"2023-09-30",8,"2023-09-30T03:37:54.654Z","2023-09-30T03:38:00.630Z",TRUE,"pitch","352f0445-1f29-423e-9681-30b1fe6399b9",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.56,1.69,NA,110.29,174.81,"ground_ball","medium","1",131.21,171.01,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.2,5,0.93,0.394,6.7035,35.1524,-25.2042,-9.0166,3.5736,0.1762,2.3692,7.292,-139.6958,-6.3249,-1.3129,50.0056,6.3491,-17.6003,31.2,6,24,2099,223,99.2,-15,8,NA,NA,NA,TRUE,-24.8,5.2,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",7,"2023-09-30T03:37:33.669Z","2023-09-30T03:37:40.817Z",TRUE,"pitch","5d11a6da-d137-45e3-ad4f-f5b57f4ce0e3",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.56,1.69,NA,128.97,155.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.9,1,0.92,0.3933,6.4799,29.7907,-23.386,-8.9611,4.4696,-0.3139,3.0724,6.4192,-139.0146,-5.038,-1.4832,50.0051,6.4512,-17.6236,33.6,6,24,1980,220,NA,NA,NA,NA,NA,NA,FALSE,-22.6,7.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",6,"2023-09-30T03:37:16.347Z","2023-09-30T03:37:19.866Z",TRUE,"pitch","a5b0ea33-3b78-47c8-aae3-3feb712877a3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.5156,1.7122,NA,188.35,121.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.8,77.3,11,0.89,0.4476,6.1474,22.8827,-35.9856,4.1909,-2.5062,-1.8719,4.3333,-1.4901,-122.1324,1.6477,-1.8002,50.0048,6.7328,6.3649,9.6,9.6,24,1666,37,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-4,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",5,"2023-09-30T03:36:53.990Z","2023-09-30T03:36:58.023Z",TRUE,"pitch","6efe01b1-99f2-4749-ab1a-daf839816675",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5869,1.8553,NA,112.58,217.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.7,79.4,14,0.88,0.4419,6.3153,21.536,-34.6698,3.0091,-1.601,0.116,0.7848,3.1859,-123.3329,-6.3516,-1.5773,50.0028,6.2723,4.6949,8.4,9.6,24,1919,43,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-4,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",4,"2023-09-30T03:36:40.930Z","2023-09-30T03:36:45.731Z",TRUE,"pitch","6e3d0f55-bb56-43be-b486-dcd0b8ba1568",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.56,1.69,NA,113.37,180.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.1,78.4,8,0.89,0.4451,6.2532,21.8232,-34.2635,0.8003,-1.3601,0.0951,2.1574,3.8055,-122.5661,-3.6229,-1.5748,50.0022,6.5486,1.2299,2.4,9.6,24,2342,316,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-3,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",3,"2023-09-30T03:36:24.699Z","2023-09-30T03:36:29.710Z",TRUE,"pitch","bc5e9bb5-c4d1-4942-b30a-0826c95ed5fa",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.56,1.69,NA,108.1,159.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.8,5,0.94,0.3974,6.4269,30.8088,-26.5003,-10.276,2.9513,0.2335,2.925,8.0857,-137.8486,-4.8757,-1.4035,50.0052,6.5072,-19.7677,33.6,7.2,24,1997,177,NA,NA,NA,NA,NA,NA,FALSE,-26,4.4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",2,"2023-09-30T03:36:14.069Z","2023-09-30T03:36:18.699Z",TRUE,"pitch","0215b4f9-174f-4497-a6b2-7ca2883eb0cc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6582,1.8911,NA,64.88,167.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.2,14,0.94,0.3976,6.6602,28.9452,-27.0349,-10.3676,2.6705,1.3675,2.6528,10.5879,-137.4799,-5.5756,-1.1768,50.0043,6.5295,-19.9554,32.4,7.2,24,1945,223,NA,NA,NA,NA,NA,NA,FALSE,-26.6,3.8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",0,"2023-09-30T03:33:11.526Z","2023-09-30T03:34:13.304Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",1,"2023-09-30T03:34:13.304Z","2023-09-30T03:36:14.069Z",FALSE,"action",NA,NA,"Pitching Change: Sean Hjelle replaces Keaton Winn.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663546,"/api/v1/people/663546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"41","atBat","Groundout","field_out","Jason Heyward grounds out, pitcher Sean Hjelle to first baseman LaMonte Wade Jr.",0,6,2,41,"top",6,"2023-09-30T03:36:11.709Z","2023-09-30T03:38:00.630Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,518792,"Jason Heyward","/api/v1/people/518792","L","Left",663546,"Sean Hjelle","/api/v1/people/663546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",1,"2023-09-30T03:32:22.825Z","2023-09-30T03:32:46.976Z",TRUE,"pitch","3473161e-7dbb-4bb1-9777-26a6d21624ec",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.61,1.74,NA,140.23,184.79,"fly_ball","medium","7",30.09,85.32,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","J.D. Martinez homers (33) on a fly ball to left field. Freddie Freeman scores. Will Smith scores.",3,6,2,40,"top",6,"2023-09-30T03:32:20.695Z","2023-09-30T03:32:46.976Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.5,80.1,7,2,0.4314,6.2387,27.6279,-35.7353,-8.0074,-2.1834,-0.6094,1.9997,5.1238,-127.2801,-3.0164,-1.6145,50.0029,6.0475,-13.0571,18,9.6,24,1544,249,105,26,366,NA,NA,NA,FALSE,-40.3,-4.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",0,"2023-09-30T03:31:13.912Z","2023-09-30T03:32:22.825Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","J.D. Martinez homers (33) on a fly ball to left field. Freddie Freeman scores. Will Smith scores.",3,6,2,40,"top",6,"2023-09-30T03:32:20.695Z","2023-09-30T03:32:46.976Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",2,"2023-09-30T03:30:52.189Z","2023-09-30T03:30:57.233Z",TRUE,"pitch","d082c7b5-6843-4f2e-8876-dd67971d5e71",3,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,1,1,NA,NA,3.32,1.55,NA,172.27,128.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Will Smith hit by pitch.",0,3,2,39,"top",6,"2023-09-30T03:29:36.752Z","2023-09-30T03:30:57.233Z",TRUE,FALSE,FALSE,FALSE,11,2,1,1,669257,"Will Smith","/api/v1/people/669257","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.1,11,2,0.3911,6.0712,30.991,-22.6564,-8.549,4.7915,-1.4499,4.0908,3.4473,-139.9545,-1.7145,-1.5854,50.0058,6.1921,-16.9967,34.8,6,24,2368,221,NA,NA,NA,NA,NA,NA,FALSE,-21,8.5,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669257,"Will Smith","/api/v1/people/669257",518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA
716382,"2023-09-30",1,"2023-09-30T03:30:20.447Z","2023-09-30T03:30:25.225Z",TRUE,"pitch","4e5e5d57-d7fe-4302-9579-b8dbb583f62e",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.4087,1.6764,NA,64.15,232.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Will Smith hit by pitch.",0,3,2,39,"top",6,"2023-09-30T03:29:36.752Z","2023-09-30T03:30:57.233Z",TRUE,FALSE,FALSE,FALSE,11,2,1,1,669257,"Will Smith","/api/v1/people/669257","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.6,81.1,14,2,0.4278,6.3289,28.0479,-27.6334,-9.7657,2.7386,1.3865,0.2345,10.2065,-128.3211,-8.5287,-1.3852,50.0012,5.7732,-16.1864,25.2,8.4,24,1681,239,NA,NA,NA,NA,NA,NA,FALSE,-32.3,3,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",0,"2023-09-30T03:30:00.899Z","2023-09-30T03:30:04.962Z",TRUE,"pitch","3784eab1-bfd6-408c-8215-843bdca78590",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4443,1.6406,NA,126.47,178.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Will Smith hit by pitch.",0,3,2,39,"top",6,"2023-09-30T03:29:36.752Z","2023-09-30T03:30:57.233Z",TRUE,FALSE,FALSE,FALSE,11,2,1,1,669257,"Will Smith","/api/v1/people/669257","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.3,5,2,0.3951,6.2497,31.6906,-23.3584,-9.0046,4.5272,-0.2483,2.2163,6.6333,-138.755,-6.0695,-1.5028,50.0001,5.9934,-17.5166,33.6,6,24,2282,227,NA,NA,NA,NA,NA,NA,FALSE,-23,7.1,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716382,"2023-09-30",4,"2023-09-30T03:29:12.764Z","2023-09-30T03:29:24.320Z",TRUE,"pitch","fb6296b8-08f4-41ed-81ce-78cd657299c1",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.64,1.83,NA,157.39,169.43,"ground_ball","medium","8",152.28,96.98,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Double","double","Freddie Freeman doubles (59) on a ground ball to center fielder Tyler Fitzgerald.",0,3,2,38,"top",6,"2023-09-30T03:27:25.379Z","2023-09-30T03:29:24.320Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.4,83.3,13,2,0.4155,6.2718,27.142,-30.2542,-10.089,1.0889,-1.0595,2.5687,4.8935,-131.654,-3.2023,-1.6285,50.0009,6.0325,-17.7633,28.8,8.4,24,1738,241,94.3,-16,9,NA,NA,NA,FALSE,-31.8,1.6,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA
716382,"2023-09-30",3,"2023-09-30T03:28:54.493Z","2023-09-30T03:28:58.258Z",TRUE,"pitch","64c9db41-b368-4cf5-9d74-2aceaae8e854",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.64,1.83,NA,164.64,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Double","double","Freddie Freeman doubles (59) on a ground ball to center fielder Tyler Fitzgerald.",0,3,2,38,"top",6,"2023-09-30T03:27:25.379Z","2023-09-30T03:29:24.320Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.4,83.4,13,2,0.418,6.2659,23.5524,-33.6243,-7.4183,-0.8274,-1.2498,2.4364,3.2281,-130.3035,-3.0609,-1.5308,50.0046,6.1283,-12.9483,20.4,8.4,24,1474,246,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-1.9,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
