"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716403,"2023-09-28",4,"2023-09-29T00:36:06.591Z","2023-09-29T00:36:11.039Z",TRUE,"pitch","69b63891-c2e5-4dcc-b3fe-af83087e41b7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4285,1.6692,NA,165.39,151.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Kevin Kiermaier flies out to left fielder Everson Pereira.",0,0,3,43,"bottom",5,"2023-09-29T00:35:03.708Z","2023-09-29T00:36:35.369Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.8,11,0.92,0.3962,6.087,30.6242,-16.8289,-5.9621,7.9274,-1.2694,3.2277,7.8031,-138.2031,-1.9591,-3.354,50.0017,5.0753,-11.5402,30,3.6,24,2306,221,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",3,"2023-09-29T00:35:45.868Z","2023-09-29T00:35:49.290Z",TRUE,"pitch","15d83518-066b-4a13-b369-e0f52bebb16a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4285,1.6925,NA,159.62,155.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Kevin Kiermaier flies out to left fielder Everson Pereira.",0,0,3,43,"bottom",5,"2023-09-29T00:35:03.708Z","2023-09-29T00:36:35.369Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.3,11,0.91,0.3947,5.994,29.575,-18.1775,-5.8221,7.167,-1.118,3.0844,8.3136,-138.5201,-2.2783,-3.3951,50.0001,5.1264,-11.3664,27.6,4.8,24,2386,222,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.7,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",2,"2023-09-29T00:35:26.296Z","2023-09-29T00:35:29.987Z",TRUE,"pitch","16562de8-70ea-453f-ad35-1b5e94bb7e03",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4494,1.6925,NA,161.14,198.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Kevin Kiermaier flies out to left fielder Everson Pereira.",0,0,3,43,"bottom",5,"2023-09-29T00:35:03.708Z","2023-09-29T00:36:35.369Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.8,13,0.92,0.3966,6.1071,31.3474,-15.5956,-6.4546,8.584,-1.158,1.4858,8.5715,-138.2121,-6.536,-3.4635,50.0012,4.9321,-12.4638,32.4,4.8,24,2307,221,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.3,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-29T00:35:06.028Z","2023-09-29T00:35:09.028Z",TRUE,"pitch","ad02a6a2-fece-4504-9eb4-78c8790fdc43",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.45,1.63,NA,78.98,181.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Kevin Kiermaier flies out to left fielder Everson Pereira.",0,0,3,43,"bottom",5,"2023-09-29T00:35:03.708Z","2023-09-29T00:36:35.369Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,73.3,14,0.9,0.47,5.9897,25.7196,-26.9847,8.3803,3.7846,0.9975,2.1155,8.5008,-117.3178,0.5237,-3.7844,50.0008,4.4391,11.4794,26.4,8.4,24,2869,70,NA,NA,NA,NA,NA,NA,FALSE,-35.3,7.3,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-29T00:33:59.099Z","2023-09-29T00:35:06.028Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Kevin Kiermaier flies out to left fielder Everson Pereira.",0,0,3,43,"bottom",5,"2023-09-29T00:35:03.708Z","2023-09-29T00:36:35.369Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",2,"2023-09-29T00:33:31.323Z","2023-09-29T00:33:42.191Z",TRUE,"pitch","1a5b905e-3f65-4c36-914b-8883d67319d6",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.05,1.42,NA,143.23,178.92,"line_drive","medium","8",147.33,91.72,NA,NA,TRUE,NA,NA,NA,NA,NA,"42","atBat","Single","single","Alejandro Kirk singles on a line drive to center fielder Estevan Florial. Cavan Biggio to 3rd.",0,0,3,42,"bottom",5,"2023-09-29T00:33:08.796Z","2023-09-29T00:33:42.191Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,73.6,4,0.9,0.4672,5.8046,25.9403,-27.2463,11.7333,3.5566,-0.6882,2.2171,4.1224,-117.9941,0.7911,-3.9907,50.0054,4.421,16.2693,32.4,9.6,24,2973,75,88.1,15,240,NA,NA,NA,FALSE,-35.2,7,-22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,624415,"Cavan Biggio","/api/v1/people/624415",672386,"Alejandro Kirk","/api/v1/people/672386"
716403,"2023-09-28",1,"2023-09-29T00:33:11.140Z","2023-09-29T00:33:14.560Z",TRUE,"pitch","91a74eb7-7b07-45b2-96ed-7383a9b17b8a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.8773,1.3667,NA,138.61,199.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Alejandro Kirk singles on a line drive to center fielder Estevan Florial. Cavan Biggio to 3rd.",0,0,3,42,"bottom",5,"2023-09-29T00:33:08.796Z","2023-09-29T00:33:42.191Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.9,7,0.91,0.3918,6.1305,33.7894,-33.3689,-12.0813,-0.6037,-0.5669,1.4483,12.1366,-140.1888,-3.3894,-3.3975,50.0036,4.8677,-23.8778,31.2,8.4,24,2076,236,NA,NA,NA,NA,NA,NA,FALSE,-31.3,-1.7,19.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-29T00:32:50.663Z","2023-09-29T00:32:53.663Z",FALSE,"pickoff","b5423eed-2641-469c-97c6-f06d30f06096",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Alejandro Kirk singles on a line drive to center fielder Estevan Florial. Cavan Biggio to 3rd.",0,0,3,42,"bottom",5,"2023-09-29T00:33:08.796Z","2023-09-29T00:33:42.191Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",4,"2023-09-29T00:32:02.566Z","2023-09-29T00:32:13.433Z",TRUE,"pitch","2035843a-8173-435c-bbda-adaaa4035b42",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.43,1.61,NA,140.88,177.61,"line_drive","medium","8",127.19,72.31,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Estevan Florial. Bo Bichette scores.",1,0,3,41,"bottom",5,"2023-09-29T00:30:30.150Z","2023-09-29T00:32:13.433Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86,4,0.91,0.3986,5.9226,34.0414,-28.8514,-11.5624,1.7472,-0.6265,2.2655,11.4093,-138.0204,-1.8153,-3.3349,50.0063,4.8968,-22.0531,33.6,7.2,24,2080,237,94.7,15,269,NA,NA,NA,FALSE,-27.7,2.9,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,624415,"Cavan Biggio","/api/v1/people/624415"
716403,"2023-09-28",2,"2023-09-29T00:31:38.520Z","2023-09-29T00:31:43.857Z",TRUE,"pitch","971491b4-45af-4fb4-b84d-e0693e871b67",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4294,1.5995,NA,162.91,166.94,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"41","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Estevan Florial. Bo Bichette scores.",1,0,3,41,"bottom",5,"2023-09-29T00:30:30.150Z","2023-09-29T00:32:13.433Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,74,11,0.9,0.4628,5.8383,26.9188,-27.8459,10.3034,3.0673,-1.2044,2.6607,3.4425,-119.2034,1.6902,-4.0133,50.0043,4.4906,14.5504,28.8,9.6,24,2913,74,NA,NA,NA,NA,NA,NA,FALSE,-35,6.4,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-29T00:31:10.831Z","2023-09-29T00:31:14.711Z",TRUE,"pitch","62d257f6-524f-453d-b18e-d28a0de0edf9",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.4294,1.646,NA,142.36,231.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Estevan Florial. Bo Bichette scores.",1,0,3,41,"bottom",5,"2023-09-29T00:30:30.150Z","2023-09-29T00:32:13.433Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.5,13,0.91,0.4421,6.1151,23.9185,-31.1912,-11.195,0.6361,-0.6653,0.278,10.4736,-123.7232,-3.7528,-3.4922,50.0061,4.4193,-17.4169,26.4,9.6,24,1849,272,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.5,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-29T00:30:52.525Z","2023-09-29T00:30:55.830Z",TRUE,"pitch","0c6f5ead-e2e2-4f5f-812b-175329f694bb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4294,1.6692,NA,111.95,171.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Estevan Florial. Bo Bichette scores.",1,0,3,41,"bottom",5,"2023-09-29T00:30:30.150Z","2023-09-29T00:32:13.433Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.8,5,0.9,0.3972,6.1728,30.5043,-30.1689,-11.2089,1.0448,0.1325,2.4989,13.5681,-137.8758,-0.7293,-3.395,50.0059,4.8017,-21.5953,31.2,7.2,24,2033,243,NA,NA,NA,NA,NA,NA,FALSE,-28.6,1.9,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",3,"2023-09-29T00:31:53.078Z","2023-09-29T00:32:02.566Z",FALSE,"action",NA,NA,"Bo Bichette steals (5) 2nd base.","Stolen Base 2B",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,666182,"/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"971491b4-45af-4fb4-b84d-e0693e871b67","stolen_base_2b",NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Estevan Florial. Bo Bichette scores.",1,0,3,41,"bottom",5,"2023-09-29T00:30:30.150Z","2023-09-29T00:32:13.433Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",2,"2023-09-29T00:30:13.048Z","2023-09-29T00:30:23.881Z",TRUE,"pitch","33bf2eef-6465-4b2b-ad2d-be343a6e0730",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.75,1.73,NA,117.34,178.37,"line_drive","hard","9",213.85,112.2,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Bo Bichette singles on a sharp line drive to right fielder Aaron Judge.",0,0,2,40,"bottom",5,"2023-09-29T00:29:13.616Z","2023-09-29T00:30:23.881Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.5,8,2,0.3935,6.2627,32.4199,-26.1937,-10.6916,3.0482,-0.0089,2.2375,12.6071,-139.3821,-2.6659,-3.2095,50.0003,4.9428,-20.9561,33.6,7.2,24,2215,234,101.1,14,260,NA,NA,NA,FALSE,-24.8,5.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,666182,"Bo Bichette","/api/v1/people/666182"
716403,"2023-09-28",1,"2023-09-29T00:29:51.272Z","2023-09-29T00:29:54.272Z",TRUE,"pitch","b85be980-c8f1-41eb-88f5-48f09b217931",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.75,1.73,NA,106.91,144.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Bo Bichette singles on a sharp line drive to right fielder Aaron Judge.",0,0,2,40,"bottom",5,"2023-09-29T00:29:13.616Z","2023-09-29T00:30:23.881Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.7,2,0.88,0.3968,6.187,31.2437,-18.2478,-7.2642,7.2207,0.2646,3.5013,12.4173,-138.1202,-1.0248,-3.349,50.0044,5.1063,-14.0149,31.2,4.8,24,2213,230,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-29T00:29:33.870Z","2023-09-29T00:29:37.319Z",TRUE,"pitch","dad17d80-1125-4f00-82d8-b438a9821ccb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7494,1.7157,NA,128.35,152.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Bo Bichette singles on a sharp line drive to right fielder Aaron Judge.",0,0,2,40,"bottom",5,"2023-09-29T00:29:13.616Z","2023-09-29T00:30:23.881Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.6,1,2,0.3969,6.014,31.4796,-26.0983,-10.2535,3.1531,-0.2977,3.1802,11.873,-138.1488,-0.2453,-3.324,50.0043,5.028,-19.7722,33.6,6,24,2124,229,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
