"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746726,"2024-04-20",0,"2024-04-21T00:20:21.085Z","2024-04-21T00:20:26.388Z",TRUE,"pitch","b76787d8-6c7f-43c5-9267-f5376e50fc82",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1112,1.5105,NA,96.37,200.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Santiago Espinal flies out to second baseman Brandon Drury.",0,2,7,45,"bottom",5,"2024-04-21T00:20:17.161Z","2024-04-21T00:21:43.775Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,76.4,9,2,0.4559,5.9952,21.6069,-33.4579,-5.4474,-0.8747,0.5413,1.4157,-1.6981,-119.8234,-2.6261,1.9657,50.0046,5.4945,-7.9778,13.2,9.6,24,2803,264,NA,NA,NA,NA,NA,NA,FALSE,-42,-1.9,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",4,"2024-04-21T00:19:52.167Z","2024-04-21T00:19:56.411Z",TRUE,"pitch","f8474227-3db7-4438-bade-d0fa40496d3e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.26,1.54,NA,155.31,197.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Tyler Stephenson strikes out swinging.",0,2,7,44,"bottom",5,"2024-04-21T00:18:38.753Z","2024-04-21T00:19:56.411Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.5,13,2,0.472,5.9011,23.0487,-30.1369,-9.0345,1.4913,-1.005,1.5395,-3.9371,-116.3232,-2.5234,1.8861,50.0009,5.5128,-12.3027,22.8,9.6,24,2912,288,NA,NA,NA,NA,NA,NA,TRUE,-40.7,2.3,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",600869,"Jeimer Candelario","/api/v1/people/600869",656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-21T00:19:23.494Z","2024-04-21T00:19:27.638Z",TRUE,"pitch","09761984-d111-4aee-a7e6-1055c644ceeb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1526,1.5,NA,112.78,189.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Tyler Stephenson strikes out swinging.",0,2,7,44,"bottom",5,"2024-04-21T00:18:38.753Z","2024-04-21T00:19:56.411Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.3,8,2,0.4075,6.1646,31.1693,-18.1388,9.7831,7.6828,0.1106,1.8088,-7.9159,-134.7577,-5.9261,1.8252,50.0023,5.3317,17.8687,39.6,6,24,2099,145,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.7,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",1,"2024-04-21T00:19:01.716Z","2024-04-21T00:19:05.619Z",TRUE,"pitch","9f8b030a-92da-4548-8cf3-9a07a3f090d3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1784,1.5,NA,141.77,173.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Tyler Stephenson strikes out swinging.",0,2,7,44,"bottom",5,"2024-04-21T00:18:38.753Z","2024-04-21T00:19:56.411Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.7,4,2,0.4108,6.2062,29.2867,-12.8297,7.4408,10.7536,-0.6499,2.4012,-8.8085,-133.4254,-5.2599,1.7309,50.0034,5.326,13.387,39.6,3.6,24,2416,137,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.5,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",0,"2024-04-21T00:18:43.819Z","2024-04-21T00:18:48.079Z",TRUE,"pitch","242dd5ff-e30c-45b9-81ad-ed8c708380e8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1784,1.5,NA,128.39,211.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Tyler Stephenson strikes out swinging.",0,2,7,44,"bottom",5,"2024-04-21T00:18:38.753Z","2024-04-21T00:19:56.411Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,77.4,13,2,0.4488,6.1421,22.6039,-25.8547,9.0755,4.1876,-0.2987,1.0117,-7.4421,-121.7693,-5.3134,1.6093,50.0053,5.4428,13.7105,25.2,8.4,24,1536,127,NA,NA,NA,NA,NA,NA,FALSE,-32.3,6.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-21T00:19:33.058Z","2024-04-21T00:19:52.167Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,663886,"/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Tyler Stephenson strikes out swinging.",0,2,7,44,"bottom",5,"2024-04-21T00:18:38.753Z","2024-04-21T00:19:56.411Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-21T00:18:07.621Z","2024-04-21T00:18:12.873Z",TRUE,"pitch","b142a9ea-b4d0-4a8b-8d3e-59eadef463d6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.7363,1.7885,NA,80.19,140.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Elly De La Cruz walks. Spencer Steer scores. Stuart Fairchild to 3rd. Jeimer Candelario to 2nd.",1,2,7,43,"bottom",5,"2024-04-21T00:16:57.162Z","2024-04-21T00:18:12.873Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.5,12,2,0.4053,5.8965,31.1663,-13.2902,5.6353,10.2238,0.9656,3.6281,-4.3699,-135.4319,-2.3018,1.8726,50.0016,5.4251,10.4074,34.8,3.6,24,2260,139,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.2,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",600869,"Jeimer Candelario","/api/v1/people/600869",656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-21T00:17:43.584Z","2024-04-21T00:17:48.005Z",TRUE,"pitch","baaf651b-da98-4974-af0a-ea2401e1e1b8",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,0,1,NA,NA,3.7194,1.7623,NA,167.35,223.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Elly De La Cruz walks. Spencer Steer scores. Stuart Fairchild to 3rd. Jeimer Candelario to 2nd.",1,2,7,43,"bottom",5,"2024-04-21T00:16:57.162Z","2024-04-21T00:18:12.873Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,76,13,2,0.4581,6.2307,22.198,-28.1832,9.2323,2.754,-1.3208,0.5698,-9.6897,-119.3848,-5.2971,1.584,50.0019,5.3428,13.3749,21.6,8.4,24,1540,126,NA,NA,NA,NA,NA,NA,FALSE,-36.6,4,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",1,"2024-04-21T00:17:23.548Z","2024-04-21T00:17:27.451Z",TRUE,"pitch","4b6190f5-2b33-4c1d-bc2d-5ff4da5855bd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.668,1.867,NA,163.51,190.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Elly De La Cruz walks. Spencer Steer scores. Stuart Fairchild to 3rd. Jeimer Candelario to 2nd.",1,2,7,43,"bottom",5,"2024-04-21T00:16:57.162Z","2024-04-21T00:18:12.873Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.1,13,2,0.4084,6.1001,31.7476,-12.9894,4.1198,10.5551,-1.2201,1.8051,-9.5448,-134.586,-6.7706,1.8518,50.0011,5.2904,7.4875,20.4,3.6,24,2366,142,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.6,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",0,"2024-04-21T00:17:03.757Z","2024-04-21T00:17:08.068Z",TRUE,"pitch","a4c2478e-20d7-41fe-a577-158b8d4572ce",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.6167,1.7885,NA,107.39,219.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Elly De La Cruz walks. Spencer Steer scores. Stuart Fairchild to 3rd. Jeimer Candelario to 2nd.",1,2,7,43,"bottom",5,"2024-04-21T00:16:57.162Z","2024-04-21T00:18:12.873Z",TRUE,TRUE,FALSE,FALSE,0,4,0,1,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,78.4,14,2,0.4461,6.0464,20.3372,-31.1626,6.5503,0.6623,0.2521,0.7245,-5.8894,-122.026,-4.8826,1.8271,50.005,5.3867,10.0413,15.6,8.4,24,1542,124,NA,NA,NA,NA,NA,NA,FALSE,-38,0.5,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",5,"2024-04-21T00:16:30.245Z","2024-04-21T00:16:34.837Z",TRUE,"pitch","69d62dd2-d9c2-417e-930b-4884b4e141ac",6,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,0,NA,NA,3.27,1.46,NA,110.86,224.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Encarnacion-Strand strikes out swinging.",0,2,6,42,"bottom",5,"2024-04-21T00:14:48.776Z","2024-04-21T00:16:34.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,77,14,2,0.4511,6.2277,23.2097,-26.2624,8.1685,3.9566,0.1612,0.5149,-6.1713,-121.3022,-5.9252,1.6741,50.0024,5.272,12.2013,21.6,8.4,24,1590,127,NA,NA,NA,NA,NA,NA,TRUE,-33.2,6,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",656413,"Stuart Fairchild","/api/v1/people/656413",668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA
746726,"2024-04-20",4,"2024-04-21T00:16:10.825Z","2024-04-21T00:16:14.804Z",TRUE,"pitch","65a7360f-16be-482a-a64e-78a7a416e2b1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2664,1.4212,NA,147.21,136.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Encarnacion-Strand strikes out swinging.",0,2,6,42,"bottom",5,"2024-04-21T00:14:48.776Z","2024-04-21T00:16:34.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,11,2,0.4052,5.8863,29.8422,-13.3901,3.7566,10.1547,-0.7926,3.7735,-8.3431,-135.2309,-2.0497,1.8462,50.002,5.482,6.9493,20.4,3.6,24,2378,145,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",3,"2024-04-21T00:15:51.133Z","2024-04-21T00:15:56.285Z",TRUE,"pitch","abe24876-4a86-4177-9054-c29dd51551b1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2664,1.4212,NA,62.96,205.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Encarnacion-Strand strikes out swinging.",0,2,6,42,"bottom",5,"2024-04-21T00:14:48.776Z","2024-04-21T00:16:34.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.5,14,2,0.4475,5.9332,23.9919,-30.9067,9.1855,0.8338,1.4176,1.24,-3.5698,-122.3559,-3.687,1.7016,50.0022,5.4129,13.9358,22.8,9.6,24,1732,121,NA,NA,NA,NA,NA,NA,FALSE,-37.8,0.8,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",2,"2024-04-21T00:15:30.417Z","2024-04-21T00:15:34.261Z",TRUE,"pitch","6b724a97-30ed-4a48-950a-56db383d7e78",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.27,1.46,NA,109.99,135.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Encarnacion-Strand strikes out swinging.",0,2,6,42,"bottom",5,"2024-04-21T00:14:48.776Z","2024-04-21T00:16:34.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.7,12,2,0.4112,5.8623,27.9654,-15.2734,3.9965,9.4005,0.1839,3.8111,-5.9606,-133.102,-1.3471,1.9308,50.0066,5.4272,7.189,20.4,3.6,24,2287,118,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.9,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746726,"2024-04-20",1,"2024-04-21T00:15:12.308Z","2024-04-21T00:15:16.269Z",TRUE,"pitch","041a4d0d-f2f3-4d3c-8b0a-a31f3059d9ba",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.27,1.46,NA,133.86,178.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Encarnacion-Strand strikes out swinging.",0,2,6,42,"bottom",5,"2024-04-21T00:14:48.776Z","2024-04-21T00:16:34.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",660761,"José Suarez","/api/v1/people/660761","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,4,2,0.4063,5.9892,28.0938,-14.0486,5.2579,9.8343,-0.4424,2.2242,-7.4692,-134.6086,-5.7411,1.6799,50.0005,5.3722,9.6885,28.8,3.6,24,2295,141,NA,NA,NA,NA,NA,NA,FALSE,-15,16.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
