"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718132,"2023-05-17",3,"2023-05-17T23:46:43.593Z","2023-05-17T23:46:55.047Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,607732,"/api/v1/people/607732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,2,3,32,"bottom",4,"2023-05-17T23:45:31.305Z","2023-05-17T23:47:25.620Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",2,"2023-05-17T23:45:04.907Z","2023-05-17T23:45:14.701Z",TRUE,"pitch","6b0e8142-1134-4962-81a0-d59eedfa1ce6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.38,1.62,NA,171.68,173.27,"popup","medium","6",124.87,181.42,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Pop Out","field_out","Yuli Gurriel pops out to shortstop CJ Abrams.",0,2,3,31,"bottom",4,"2023-05-17T23:44:26.730Z","2023-05-17T23:45:14.701Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.7,13,2,0.3929,6.8996,31.7263,-8.7743,3.6695,11.8905,-1.4346,2.4264,-8.539,-139.4817,-7.8661,1.1914,50.0044,5.8638,7.2231,26.4,2.4,24,2323,160,54.2,74,63,NA,NA,NA,TRUE,-9.8,20,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",516416,"Jean Segura","/api/v1/people/516416",NA,NA,NA
718132,"2023-05-17",1,"2023-05-17T23:44:47.032Z","2023-05-17T23:44:50.705Z",TRUE,"pitch","80463cae-e294-4d75-8fca-aee532f80dd4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3804,1.6709,NA,173.92,166.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Pop Out","field_out","Yuli Gurriel pops out to shortstop CJ Abrams.",0,2,3,31,"bottom",4,"2023-05-17T23:44:26.730Z","2023-05-17T23:45:14.701Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.3,11,2,0.394,6.8664,32.439,-9.5634,3.9047,11.564,-1.4933,2.6854,-9.037,-139.2294,-6.759,1.2932,50.0057,5.7839,7.6378,26.4,2.4,24,2344,150,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19.6,-5.2,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",0,"2023-05-17T23:44:26.730Z","2023-05-17T23:44:31.730Z",FALSE,"stepoff","cb6afb71-62e5-4f6f-bf24-7325ae9e55ea",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Pop Out","field_out","Yuli Gurriel pops out to shortstop CJ Abrams.",0,2,3,31,"bottom",4,"2023-05-17T23:44:26.730Z","2023-05-17T23:45:14.701Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",5,"2023-05-17T23:43:34.951Z","2023-05-17T23:43:52.781Z",TRUE,"pitch","b695a1d1-bc01-43a0-a885-64778006d918",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.02,1.44,NA,124.72,172.37,"line_drive","hard","7",93.59,45.31,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Triple","triple","Jean Segura triples (1) on a sharp line drive to left fielder Ildemaro Vargas.",0,2,3,30,"bottom",4,"2023-05-17T23:41:35.560Z","2023-05-17T23:43:52.781Z",TRUE,FALSE,FALSE,FALSE,35,2,2,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.4,78.1,5,2,0.4449,6.9608,23.6331,-38.3726,0.5217,-4.0372,-0.2026,2.4597,-4.0059,-122.9672,-0.5551,1.3774,50.001,5.9346,0.8019,0,9.6,24,2518,342,101.3,21,389,NA,NA,NA,FALSE,-45.4,-7.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",516416,"Jean Segura","/api/v1/people/516416",NA,NA,NA
718132,"2023-05-17",4,"2023-05-17T23:42:49.025Z","2023-05-17T23:42:52.993Z",TRUE,"pitch","a44194e0-2bdc-45c7-9731-b7bdd20d5b40",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0205,1.4654,NA,108.82,333.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Triple","triple","Jean Segura triples (1) on a sharp line drive to left fielder Ildemaro Vargas.",0,2,3,30,"bottom",4,"2023-05-17T23:41:35.560Z","2023-05-17T23:43:52.781Z",TRUE,FALSE,FALSE,FALSE,35,2,2,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.8,14,2,0.417,7.3309,29.6653,-13.845,5.612,10.5098,0.2145,-3.4929,-4.9659,-131.6716,-20.0372,1.4018,50.0048,5.2668,9.7907,26.4,4.8,24,1900,128,NA,NA,NA,NA,NA,NA,FALSE,-19.1,14.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",2,"2023-05-17T23:42:23.065Z","2023-05-17T23:42:26.393Z",TRUE,"pitch","71c4583a-47a6-4620-9f44-337b329422ea",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.02,1.44,NA,125.77,213.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Triple","triple","Jean Segura triples (1) on a sharp line drive to left fielder Ildemaro Vargas.",0,2,3,30,"bottom",4,"2023-05-17T23:41:35.560Z","2023-05-17T23:43:52.781Z",TRUE,FALSE,FALSE,FALSE,35,2,2,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.9,78.1,13,2,0.4473,6.8624,23.0676,-38.0934,1.0648,-3.8965,-0.2301,0.9367,-4.142,-122.23,-4.0937,1.3447,50.0016,5.8886,1.6187,1.2,10.8,24,2336,345,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-7.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",1,"2023-05-17T23:42:08.960Z","2023-05-17T23:42:11.997Z",TRUE,"pitch","13a49eef-0853-4171-893e-5b201eb2324c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.02,1.44,NA,128.15,141.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Triple","triple","Jean Segura triples (1) on a sharp line drive to left fielder Ildemaro Vargas.",0,2,3,30,"bottom",4,"2023-05-17T23:41:35.560Z","2023-05-17T23:43:52.781Z",TRUE,FALSE,FALSE,FALSE,35,2,2,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.2,11,2,0.4255,6.8886,25.695,-27.0921,-1.4812,3.0235,-0.2925,3.5971,-4.1622,-128.5258,-0.7169,1.5377,50.0007,5.9765,-2.4861,7.2,7.2,24,1867,161,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",0,"2023-05-17T23:41:55.887Z","2023-05-17T23:41:59.340Z",TRUE,"pitch","c82f7cc4-063f-4a66-a46d-570e15481937",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0205,1.486,NA,123.85,206.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Triple","triple","Jean Segura triples (1) on a sharp line drive to left fielder Ildemaro Vargas.",0,2,3,30,"bottom",4,"2023-05-17T23:41:35.560Z","2023-05-17T23:43:52.781Z",TRUE,FALSE,FALSE,FALSE,35,2,2,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.1,13,2,0.418,7.0147,25.6153,-23.0945,0.0983,5.2157,-0.1798,1.1928,-4.573,-130.6592,-7.4302,1.575,50.0055,5.7894,0.1712,1.2,6,24,1859,152,NA,NA,NA,NA,NA,NA,FALSE,-25.6,8.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",3,"2023-05-17T23:42:39.658Z","2023-05-17T23:42:49.025Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,516416,"/api/v1/people/516416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Triple","triple","Jean Segura triples (1) on a sharp line drive to left fielder Ildemaro Vargas.",0,2,3,30,"bottom",4,"2023-05-17T23:41:35.560Z","2023-05-17T23:43:52.781Z",TRUE,FALSE,FALSE,FALSE,35,2,2,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",3,"2023-05-17T23:41:24.445Z","2023-05-17T23:41:31.602Z",TRUE,"pitch","01e80928-819a-409e-8e5e-2ed2ecd8022c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.4,1.66,NA,125.55,182,"line_drive","hard","9",184.1,75.75,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Bryan De La Cruz lines out sharply to right fielder Lane Thomas.",0,2,3,29,"bottom",4,"2023-05-17T23:40:20.547Z","2023-05-17T23:41:31.602Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.7,8,2,0.3918,7.1277,33.7405,-11.8769,0.7216,10.2703,-0.2244,2.103,-4.8467,-140.184,-7.9578,1.4384,50.0052,5.7668,1.4269,1.2,2.4,24,2346,155,100.7,18,338,NA,NA,NA,TRUE,-12.6,17,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",2,"2023-05-17T23:41:03.784Z","2023-05-17T23:41:07.238Z",TRUE,"pitch","a5f06066-0634-4276-9a29-265fcecc37a2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4004,1.6914,NA,131.2,233.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Bryan De La Cruz lines out sharply to right fielder Lane Thomas.",0,2,3,29,"bottom",4,"2023-05-17T23:40:20.547Z","2023-05-17T23:41:31.602Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.9,13,2,0.3934,7.0438,31.5911,-11.1742,3.195,10.7022,-0.3724,0.1994,-6.0703,-139.2793,-12.9435,1.4213,50.0049,5.6486,6.2711,19.2,3.6,24,2300,150,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.8,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",1,"2023-05-17T23:40:49.664Z","2023-05-17T23:40:53.709Z",TRUE,"pitch","5638e63e-f55e-42f7-ad82-9d41631f5195",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4004,1.6503,NA,166.72,190.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Bryan De La Cruz lines out sharply to right fielder Lane Thomas.",0,2,3,29,"bottom",4,"2023-05-17T23:40:20.547Z","2023-05-17T23:41:31.602Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.6,13,2,0.415,6.9906,27.4878,-29.2053,-1.2336,1.6842,-1.3043,1.7723,-6.5996,-131.8641,-4.9386,1.3892,50.006,5.8189,-2.1756,6,7.2,24,1974,168,NA,NA,NA,NA,NA,NA,FALSE,-31.1,2.2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",0,"2023-05-17T23:40:34.043Z","2023-05-17T23:40:38.184Z",TRUE,"pitch","cf90b9ed-9677-4d8e-bd21-e3aa852f2a67",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.4,1.66,NA,156.79,165.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Bryan De La Cruz lines out sharply to right fielder Lane Thomas.",0,2,3,29,"bottom",4,"2023-05-17T23:40:20.547Z","2023-05-17T23:41:31.602Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.9,11,2,0.3874,7.0561,32.5845,-10.1293,3.0389,10.892,-1.0438,2.7013,-7.6004,-141.4471,-7.009,1.2845,50.0041,5.8626,6.1516,20.4,2.4,24,2287,152,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",0,"2023-05-17T23:39:41.901Z","2023-05-17T23:40:12.102Z",TRUE,"pitch","2ea6d380-1ec3-43fd-acdf-a1b739b57b65",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.46,1.69,NA,112.01,175.83,"fly_ball","medium","8",89.55,38.58,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Home Run","home_run","Jorge Soler homers (11) on a fly ball to center field. Luis Arraez scores.",2,2,3,28,"bottom",4,"2023-05-17T23:39:23.853Z","2023-05-17T23:40:12.102Z",TRUE,TRUE,FALSE,FALSE,65,0,0,0,624585,"Jorge Soler","/api/v1/people/624585","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.3,5,2,0.3987,6.902,30.9122,-11.7197,2.2164,10.7057,0.131,2.3315,-4.4587,-137.4511,-7.1585,1.4873,50.0031,5.7683,4.2352,13.2,2.4,24,2112,151,102.6,32,407,NA,NA,NA,FALSE,-12.6,18,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",2,"2023-05-17T23:39:05.068Z","2023-05-17T23:39:16.357Z",TRUE,"pitch","c369f0ea-60d3-4927-9397-3700fb777204",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,0,NA,NA,3.16,1.5,NA,120.68,168.57,"ground_ball","medium","9",179.69,113.77,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Single","single","Luis Arraez singles on a ground ball to right fielder Lane Thomas.",0,2,1,27,"bottom",4,"2023-05-17T23:38:06.993Z","2023-05-17T23:39:16.357Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,5,2,0.4001,7.1102,32.5281,-13.4244,2.949,9.8986,-0.0964,2.6003,-5.3859,-137.284,-6.2414,1.5145,50.0065,5.8303,5.5886,16.8,3.6,24,2245,152,91.4,-6,21,NA,NA,NA,FALSE,-14.3,16.7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
