"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746736,"2024-03-30",1,"2024-03-30T21:40:44.976Z","2024-03-30T21:42:05.731Z",FALSE,"action",NA,NA,"Pitching Change: Derek Law replaces Patrick Corbin.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,571882,"/api/v1/people/571882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"41","atBat","Single","single","Jonathan India singles on a line drive to center fielder Eddie Rosario. Will Benson scores. Jonathan India to 2nd.",1,2,4,41,"bottom",5,"2024-03-30T21:42:03.419Z","2024-03-30T21:42:57.350Z",TRUE,TRUE,FALSE,FALSE,70,1,0,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",3,"2024-03-30T21:42:26.728Z","2024-03-30T21:42:31.728Z",FALSE,"stepoff","c2d08a19-9860-4edc-867b-010d15b7886c",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Jonathan India singles on a line drive to center fielder Eddie Rosario. Will Benson scores. Jonathan India to 2nd.",1,2,4,41,"bottom",5,"2024-03-30T21:42:03.419Z","2024-03-30T21:42:57.350Z",TRUE,TRUE,FALSE,FALSE,70,1,0,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",571882,"Derek Law","/api/v1/people/571882","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",4,"2024-03-30T21:39:24.648Z","2024-03-30T21:39:37.562Z",TRUE,"pitch","be3cacbe-359a-482a-a3da-682d0d2f6247",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.71,1.79,NA,113.45,150.4,"line_drive","hard","9",170.84,62.38,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Will Benson doubles (2) on a sharp line drive to right fielder Lane Thomas.",0,2,3,40,"bottom",5,"2024-03-30T21:38:24.781Z","2024-03-30T21:39:37.562Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,666181,"Will Benson","/api/v1/people/666181","L","Left",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,75.8,2,2,0.4551,6.8015,25.1065,-31.1536,-2.3926,0.6966,0.0932,3.2734,-4.8606,-120.6988,-0.4441,2.4498,50.0033,6.2207,-3.5031,8.4,8.4,24,2238,252,109,15,284,NA,NA,NA,FALSE,-38.5,1.4,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",666181,"Will Benson","/api/v1/people/666181",NA,NA,NA
746736,"2024-03-30",3,"2024-03-30T21:39:08.892Z","2024-03-30T21:39:12.584Z",TRUE,"pitch","384edcde-b8de-449b-b6ec-6cc5ebd08223",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.7348,1.8243,NA,169.36,206.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Will Benson doubles (2) on a sharp line drive to right fielder Lane Thomas.",0,2,3,40,"bottom",5,"2024-03-30T21:38:24.781Z","2024-03-30T21:39:37.562Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,666181,"Will Benson","/api/v1/people/666181","L","Left",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,78.8,13,2,0.4433,6.7307,23.0105,-30.2085,-1.5895,1.2694,-1.3735,1.1889,-8.8832,-123.2588,-5.3849,2.474,50.0032,5.933,-2.4606,7.2,8.4,24,2327,224,NA,NA,NA,NA,NA,NA,FALSE,-36.6,1.3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",2,"2024-03-30T21:38:54.233Z","2024-03-30T21:38:57.941Z",TRUE,"pitch","a096cc9e-ac1c-4a2b-968f-11eb2dde8e70",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.71,1.8389,NA,135.78,152.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Will Benson doubles (2) on a sharp line drive to right fielder Lane Thomas.",0,2,3,40,"bottom",5,"2024-03-30T21:38:24.781Z","2024-03-30T21:39:37.562Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,666181,"Will Benson","/api/v1/people/666181","L","Left",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76,1,2,0.4556,6.7722,23.1816,-31.3742,-1.453,0.546,-0.4926,3.1989,-6.4182,-120.2079,-0.5344,2.4002,50.0033,6.2082,-2.1262,6,8.4,24,2231,194,NA,NA,NA,NA,NA,NA,FALSE,-38.9,1.1,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",1,"2024-03-30T21:38:39.190Z","2024-03-30T21:38:42.817Z",TRUE,"pitch","f7327d20-d4d7-431a-bfb8-f9e02f21985a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.71,1.79,NA,135.72,157.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Will Benson doubles (2) on a sharp line drive to right fielder Lane Thomas.",0,2,3,40,"bottom",5,"2024-03-30T21:38:24.781Z","2024-03-30T21:39:37.562Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,666181,"Will Benson","/api/v1/people/666181","L","Left",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.2,4,2,0.4585,6.7934,25.196,-30.6814,-2.5489,1.0323,-0.4912,3.0213,-6.0828,-119.8817,-0.9709,2.4195,50.0012,6.1933,-3.6737,8.4,8.4,24,2119,225,NA,NA,NA,NA,NA,NA,FALSE,-38.6,1.9,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",0,"2024-03-30T21:38:26.942Z","2024-03-30T21:38:32.755Z",TRUE,"pitch","9242cd13-35c0-4c77-b636-cd23efb4e760",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7952,1.8846,NA,159.19,175.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Will Benson doubles (2) on a sharp line drive to right fielder Lane Thomas.",0,2,3,40,"bottom",5,"2024-03-30T21:38:24.781Z","2024-03-30T21:39:37.562Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,666181,"Will Benson","/api/v1/people/666181","L","Left",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83,13,0.9,0.4152,7.0647,29.6718,-18.2489,5.1553,7.9125,-1.1069,2.3574,-9.8926,-132.1895,-6.5748,2.0237,50.0006,6.2287,9.071,19.2,4.8,24,2134,149,NA,NA,NA,NA,NA,NA,FALSE,-20.4,13,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",2,"2024-03-30T21:37:40.838Z","2024-03-30T21:38:04.754Z",TRUE,"pitch","f7c24557-ad2c-4b8e-8c49-c023b7759567",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,1,NA,NA,3.15,1.45,NA,81.35,176.45,"fly_ball","medium","89",175.81,56.5,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Home Run","home_run","Luke Maile homers (1) on a fly ball to right center field. Stuart Fairchild scores.",2,2,3,39,"bottom",5,"2024-03-30T21:36:49.940Z","2024-03-30T21:38:04.754Z",TRUE,TRUE,FALSE,FALSE,65,2,0,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.3,12,0.9,0.4131,6.8667,30.3945,-19.9156,8.6021,6.8972,0.9354,2.3084,-6.203,-132.9573,-6.0724,2.1894,50.0036,6.0826,15.2924,33.6,6,24,2191,141,96,31,381,NA,NA,NA,FALSE,-21.7,11.3,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",1,"2024-03-30T21:37:19.197Z","2024-03-30T21:37:24.189Z",TRUE,"pitch","97730929-3a85-4b10-b63f-7706a1e5985a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1079,1.4621,NA,146.88,195.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Home Run","home_run","Luke Maile homers (1) on a fly ball to right center field. Stuart Fairchild scores.",2,2,3,39,"bottom",5,"2024-03-30T21:36:49.940Z","2024-03-30T21:38:04.754Z",TRUE,TRUE,FALSE,FALSE,65,2,0,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.8,7,2,0.4125,6.7628,28.3983,-13.1978,4.7969,10.6241,-0.7839,1.6205,-8.882,-132.7889,-8.9727,1.9808,50.0027,6.0032,8.5685,24,3.6,24,2161,145,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17.4,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",0,"2024-03-30T21:37:00.211Z","2024-03-30T21:37:03.311Z",TRUE,"pitch","e5fe6abc-0c74-4a38-9388-4ac8896bdbc0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1908,1.5011,NA,151.95,204.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Home Run","home_run","Luke Maile homers (1) on a fly ball to right center field. Stuart Fairchild scores.",2,2,3,39,"bottom",5,"2024-03-30T21:36:49.940Z","2024-03-30T21:38:04.754Z",TRUE,TRUE,FALSE,FALSE,65,2,0,1,571912,"Luke Maile","/api/v1/people/571912","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,76.8,13,2,0.4555,6.854,21.1137,-28.4239,-2.7905,2.5584,-0.9169,1.2784,-7.148,-119.822,-5.262,2.4565,50.0052,6.0143,-4.096,9.6,8.4,24,2290,177,NA,NA,NA,NA,NA,NA,FALSE,-36.4,3.7,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",2,"2024-03-30T21:36:22.106Z","2024-03-30T21:36:30.625Z",TRUE,"pitch","09d5b6a6-9a97-40aa-911d-30a8014fb8fe",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.43,1.58,NA,105.74,172.22,"ground_ball","medium","7",88.91,137.75,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Stuart Fairchild singles on a ground ball to left fielder Jesse Winker.",0,2,1,38,"bottom",5,"2024-03-30T21:33:13.880Z","2024-03-30T21:36:30.625Z",TRUE,FALSE,FALSE,TRUE,33,1,0,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83,6,0.9,0.416,6.732,27.5809,-22.151,9.0038,5.7085,0.2955,2.4652,-8.1633,-131.589,-5.3333,2.2662,50.0028,6.1564,15.8107,31.2,6,24,2103,145,93.3,1,56,NA,NA,NA,FALSE,-24,9.4,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",0,"2024-03-30T21:33:18.872Z","2024-03-30T21:33:24.670Z",TRUE,"pitch","19c7571d-b562-4207-b702-4e551352c6e1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7079,1.7587,NA,103.49,197.61,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"38","atBat","Single","single","Stuart Fairchild singles on a ground ball to left fielder Jesse Winker.",0,2,1,38,"bottom",5,"2024-03-30T21:33:13.880Z","2024-03-30T21:36:30.625Z",TRUE,FALSE,FALSE,TRUE,33,1,0,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,84.1,14,0.87,0.4145,6.6635,23.5011,-20.8471,8.1132,6.382,0.3545,1.5247,-7.4022,-131.3239,-7.66,2.1333,50.0062,5.9892,14.4083,31.2,6,24,2139,144,NA,NA,NA,NA,NA,NA,FALSE,-22.8,10.3,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",1,"2024-03-30T21:33:41.076Z","2024-03-30T21:36:22.106Z",FALSE,"action",NA,NA,"Reds challenged (tag play), call on the field was upheld: Elly De La Cruz caught stealing 2nd base, catcher Keibert Ruiz to second baseman Luis García Jr.","Caught Stealing 2B",2,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,0,1,682829,"/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19c7571d-b562-4207-b702-4e551352c6e1","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Stuart Fairchild singles on a ground ball to left fielder Jesse Winker.",0,2,1,38,"bottom",5,"2024-03-30T21:33:13.880Z","2024-03-30T21:36:30.625Z",TRUE,FALSE,FALSE,TRUE,33,1,0,1,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,"MA",113,NA,NA,NA,FALSE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",0,"2024-03-30T21:32:31.385Z","2024-03-30T21:32:38.454Z",TRUE,"pitch","a63a300c-55a6-4ff5-b065-62bb0d577f02",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.75,1.77,NA,109.36,173.66,"bunt_grounder","medium","2",130.83,197.54,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Elly De La Cruz singles on a bunt ground ball to catcher Keibert Ruiz.",0,2,1,37,"bottom",5,"2024-03-30T21:32:29.950Z","2024-03-30T21:32:38.454Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.7,5,2,0.4522,6.74,23.1712,-30.5609,-1.0528,1.0888,0.2005,2.412,-5.4371,-121.0348,-2.4957,2.611,50.0057,6.1274,-1.5649,4.8,8.4,24,2250,200,29.8,-54,4,NA,NA,NA,FALSE,-37.8,1.7,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",3,"2024-03-30T21:30:13.028Z","2024-03-30T21:30:19.990Z",TRUE,"pitch","83d1a495-c6a8-482b-b0c4-75a0b9e9cf41",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.42,1.63,NA,143.89,204.02,"ground_ball","medium","5",111.45,164.8,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Joey Gallo grounds out, third baseman Jeimer Candelario to first baseman Christian Encarnacion-Strand.",0,2,1,36,"top",5,"2024-03-30T21:29:51.696Z","2024-03-30T21:30:19.990Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",458677,"Justin Wilson","/api/v1/people/458677","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,83.5,13,0.38,0.4161,6.145,26.4447,-22.7401,2.2546,5.3684,-0.7055,1.2874,-6.3671,-131.3669,-8.2582,1.451,50.0037,6.1479,3.9628,6,6,24,2373,172,63.4,11,93,NA,NA,NA,TRUE,-25.2,8.2,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA
746736,"2024-03-30",2,"2024-03-30T21:29:54.066Z","2024-03-30T21:29:57.447Z",TRUE,"pitch","949bc0da-eef0-4bbb-9652-049012e2e28b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.42,1.63,NA,117.78,146.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Joey Gallo grounds out, third baseman Jeimer Candelario to first baseman Christian Encarnacion-Strand.",0,2,1,36,"top",5,"2024-03-30T21:29:51.696Z","2024-03-30T21:30:19.990Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",458677,"Justin Wilson","/api/v1/people/458677","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.5,2,0.93,0.4012,5.9669,32.2085,-12.0222,6.662,10.6907,-0.0205,3.4126,-6.444,-136.9108,-5.2325,1.5061,50.0055,6.1821,12.5609,39.6,3.6,24,2330,144,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.4,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682829,"Elly De La Cruz","/api/v1/people/682829",NA,NA,NA,NA,NA,NA
