"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718611,"2023-04-12",2,"2023-04-12T02:39:55.514Z","2023-04-12T02:40:01.971Z",TRUE,"pitch","8693bb92-5d6a-44c2-a5a8-09a201a22ff7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.03,1.45,NA,125.35,190.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Corbin Carroll called out on strikes.",0,0,0,29,"bottom",5,"2023-04-12T02:39:08.145Z","2023-04-12T02:42:12.376Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,81.8,8,0.91,0.4202,6.5742,30.2217,-21.7593,-8.3373,6.0673,-0.2189,1.8005,3.8576,-130.846,-5.4539,-0.6373,50.0035,5.5653,-14.3101,30,6,24,2105,219,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.8,14.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",1,"2023-04-12T02:39:38.507Z","2023-04-12T02:39:44.918Z",TRUE,"pitch","07b20e2b-c2c4-499a-85a7-05d4a6c93edd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.004,1.4804,NA,113.6,185.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Corbin Carroll called out on strikes.",0,0,0,29,"bottom",5,"2023-04-12T02:39:08.145Z","2023-04-12T02:42:12.376Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.7,5,0.89,0.4176,6.654,27.5472,-21.5101,-6.1095,6.1187,0.0891,1.9753,4.1405,-131.1232,-5.2693,-0.7161,50.0021,5.6144,-10.6454,24,6,24,2026,210,NA,NA,NA,NA,NA,NA,FALSE,-23.5,10.2,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",0,"2023-04-12T02:39:23.644Z","2023-04-12T02:39:26.907Z",TRUE,"pitch","1b087d5c-92cd-44c4-8639-6f5d53ff09bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9752,1.4792,NA,76.41,225.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Corbin Carroll called out on strikes.",0,0,0,29,"bottom",5,"2023-04-12T02:39:08.145Z","2023-04-12T02:42:12.376Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.8,14,0.9,0.4722,6.4458,22.9064,-36.726,5.954,-3.342,1.0648,0.4848,1.7322,-116.2457,-4.3541,-0.4647,50.0037,5.8889,8.1042,12,12,24,2788,42,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-6.8,-11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",6,"2023-04-12T02:41:18.946Z","2023-04-12T02:41:26.812Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,682998,"/api/v1/people/682998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Corbin Carroll called out on strikes.",0,0,0,29,"bottom",5,"2023-04-12T02:39:08.145Z","2023-04-12T02:42:12.376Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",5,"2023-04-12T02:38:57.761Z","2023-04-12T02:39:03.354Z",TRUE,"pitch","9f270e55-018e-4277-922b-a7b76ab67960",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.56,1.72,NA,133.5,201.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Evan Longoria strikes out swinging.",0,0,0,28,"bottom",5,"2023-04-12T02:37:13.231Z","2023-04-12T02:39:03.354Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,72.8,13,0.9,0.4767,6.4658,23.883,-41.3846,5.8018,-6.9078,-0.4328,1.3685,-1.4654,-115.4228,-1.5406,-0.5387,50.0038,6.0731,7.7347,9.6,13.2,24,2786,47,NA,NA,NA,NA,NA,NA,TRUE,-56.4,-12.6,-10.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",4,"2023-04-12T02:38:38.357Z","2023-04-12T02:38:43.645Z",TRUE,"pitch","4de51c3f-6807-4999-83de-4b9ef86558fd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6287,1.715,NA,40.18,192.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Evan Longoria strikes out swinging.",0,0,0,28,"bottom",5,"2023-04-12T02:37:13.231Z","2023-04-12T02:39:03.354Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.2,14,0.88,0.3947,6.686,33.4301,-16.2336,-6.0378,8.1829,2.0153,1.7119,8.742,-139.191,-8.0099,-0.3926,50.0002,5.7176,-11.7577,28.8,4.8,24,2737,186,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.2,9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",3,"2023-04-12T02:38:18.569Z","2023-04-12T02:38:22.042Z",TRUE,"pitch","4662349a-8457-448d-b1ae-dabd4f925256",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.56,1.72,NA,69.41,200.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Evan Longoria strikes out swinging.",0,0,0,28,"bottom",5,"2023-04-12T02:37:13.231Z","2023-04-12T02:39:03.354Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.2,14,0.91,0.4298,6.593,23.1009,-31.0768,4.8637,0.6675,1.2484,1.4156,3.2384,-126.8604,-4.6232,-0.6717,50.0051,5.7061,8.0207,14.4,8.4,24,2899,107,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.5,-9.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",1,"2023-04-12T02:37:54.700Z","2023-04-12T02:37:58.027Z",TRUE,"pitch","f2507433-6758-4d77-a5bc-79e2c87ab8a1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.56,1.72,NA,98.69,212.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Evan Longoria strikes out swinging.",0,0,0,28,"bottom",5,"2023-04-12T02:37:13.231Z","2023-04-12T02:39:03.354Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,82,14,0.91,0.4251,6.4594,24.0044,-28.86,4.3982,1.9623,0.4803,0.9626,1.7889,-128.3445,-6.3276,-0.795,50.001,5.678,7.4108,14.4,7.2,24,2808,123,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2.5,-8.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",0,"2023-04-12T02:37:39.550Z","2023-04-12T02:37:44.163Z",TRUE,"pitch","a98ac95d-aad5-46a7-a291-38e12db3c223",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5583,1.5875,NA,118.17,168.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Evan Longoria strikes out swinging.",0,0,0,28,"bottom",5,"2023-04-12T02:37:13.231Z","2023-04-12T02:39:03.354Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.9,5,0.9,0.4709,6.3323,20.9363,-38.2448,6.0935,-4.4239,-0.0307,2.5944,-0.7794,-116.1445,0.1478,-0.4836,50.0035,6.155,8.3586,12,12,24,2675,46,NA,NA,NA,NA,NA,NA,FALSE,-50.5,-7.7,-10.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",2,"2023-04-12T02:38:07.230Z","2023-04-12T02:38:18.569Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,446334,"/api/v1/people/446334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Evan Longoria strikes out swinging.",0,0,0,28,"bottom",5,"2023-04-12T02:37:13.231Z","2023-04-12T02:39:03.354Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",1,"2023-04-12T02:35:05.900Z","2023-04-12T02:35:13.456Z",TRUE,"pitch","22f7fce8-7967-4948-968b-6ac718a976d5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.31,1.53,NA,133.59,166.89,"ground_ball","medium","4",151.68,151.64,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Brice Turang grounds into a double play, second baseman Ketel Marte to shortstop Geraldo Perdomo to first baseman Pavin Smith. Victor Caratini out at 2nd. Brice Turang out at 1st.",0,0,0,27,"top",5,"2023-04-12T02:34:29.869Z","2023-04-12T02:35:13.456Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81.1,4,0.92,0.4264,6.2647,25.7047,-30.5518,-9.2488,0.9678,-0.4352,2.6626,5.6648,-128.2817,-1.3072,-1.4667,50.0017,5.5532,-15.4651,25.2,8.4,24,2205,234,84.4,-6,22,NA,NA,NA,TRUE,-33.4,1.7,15.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",0,"2023-04-12T02:34:47.322Z","2023-04-12T02:34:51.424Z",TRUE,"pitch","f4d6b0ac-e829-40b9-8f1c-3332e838184c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5247,1.6892,NA,149.46,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Brice Turang grounds into a double play, second baseman Ketel Marte to shortstop Geraldo Perdomo to first baseman Pavin Smith. Victor Caratini out at 2nd. Brice Turang out at 1st.",0,0,0,27,"top",5,"2023-04-12T02:34:29.869Z","2023-04-12T02:35:13.456Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,80.7,13,0.91,0.4283,6.3536,26.2985,-30.4082,-9.4776,1.0667,-0.8515,2.1401,4.7462,-127.8617,-2.4771,-1.5002,50.0033,5.5069,-15.6971,25.2,8.4,24,2244,239,NA,NA,NA,NA,NA,NA,FALSE,-33.8,1.6,16.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",1,"2023-04-12T02:34:04.480Z","2023-04-12T02:34:12.238Z",TRUE,"pitch","87e28ce6-c26a-4a75-9ff6-46fc2ddb0f01",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,0,1,NA,NA,3.3,1.51,NA,25.78,207.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Hit By Pitch","hit_by_pitch","Victor Caratini hit by pitch.",0,0,0,26,"top",5,"2023-04-12T02:33:34.263Z","2023-04-12T02:34:12.238Z",TRUE,FALSE,FALSE,FALSE,11,2,0,1,605170,"Victor Caratini","/api/v1/people/605170","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,83.5,14,0.73,0.4133,6.4438,29.814,-19.0839,-2.5899,7.3674,2.393,1.1564,10.3386,-132.79,-7.0579,-1.2231,50.0025,5.249,-4.6025,7.2,4.8,24,2331,223,NA,NA,NA,NA,NA,NA,FALSE,-21.1,11.9,2.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
718611,"2023-04-12",0,"2023-04-12T02:33:49.268Z","2023-04-12T02:33:55.196Z",TRUE,"pitch","083dbd57-5370-4def-9184-e4cf2325cc7e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4006,1.5323,NA,129.23,207.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Hit By Pitch","hit_by_pitch","Victor Caratini hit by pitch.",0,0,0,26,"top",5,"2023-04-12T02:33:34.263Z","2023-04-12T02:34:12.238Z",TRUE,FALSE,FALSE,FALSE,11,2,0,1,605170,"Victor Caratini","/api/v1/people/605170","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.8,13,0.92,0.4288,6.3287,26.7641,-31.7125,-9.4538,0.2783,-0.3209,1.1602,5.7957,-127.8223,-4.5174,-1.3914,50.003,5.4452,-15.6172,24,8.4,24,2173,237,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-0.4,15.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",3,"2023-04-12T02:33:07.781Z","2023-04-12T02:33:14.307Z",TRUE,"pitch","79359079-82af-4077-84a9-b567fef1339b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.31,1.57,NA,146.67,174.77,"ground_ball","medium","3",149.65,164.32,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Garrett Mitchell grounds out, first baseman Pavin Smith to pitcher Merrill Kelly.",0,0,0,25,"top",5,"2023-04-12T02:31:54.329Z","2023-04-12T02:33:14.307Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,74.7,4,0.9,0.464,6.1357,23.4291,-41.0414,4.9534,-6.2851,-0.7783,2.3708,0.5292,-118.2348,1.0823,-1.6486,50.0057,5.6858,6.9842,9.6,12,24,2609,52,73.6,-48,3,NA,NA,NA,TRUE,-52.3,-10.8,-9.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",2,"2023-04-12T02:32:51.471Z","2023-04-12T02:32:56.179Z",TRUE,"pitch","edd73227-c362-4315-ac5b-e6a2424d89c8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2352,1.6539,NA,122.09,222.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Garrett Mitchell grounds out, first baseman Pavin Smith to pitcher Merrill Kelly.",0,0,0,25,"top",5,"2023-04-12T02:31:54.329Z","2023-04-12T02:33:14.307Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.9,13,0.91,0.4295,6.3766,24.9331,-28.7762,-10.0018,2.0633,-0.1334,0.5856,6.4494,-127.2892,-6.2201,-1.3942,50.0041,5.325,-16.494,27.6,8.4,24,2093,239,NA,NA,NA,NA,NA,NA,FALSE,-33,2.6,16.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",1,"2023-04-12T02:32:25.679Z","2023-04-12T02:32:30.392Z",TRUE,"pitch","dafc3779-e629-472f-8e72-7bab4074e188",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.31,1.57,NA,124.82,148.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Garrett Mitchell grounds out, first baseman Pavin Smith to pitcher Merrill Kelly.",0,0,0,25,"top",5,"2023-04-12T02:31:54.329Z","2023-04-12T02:33:14.307Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",518876,"Merrill Kelly","/api/v1/people/518876","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,82.6,2,0.93,0.418,6.1612,25.754,-20.1403,-1.1675,6.9116,-0.2052,3.3451,3.9293,-130.6759,-1.5886,-1.5721,50.0039,5.4635,-2.0334,3.6,4.8,24,2427,207,NA,NA,NA,NA,NA,NA,FALSE,-21.4,12.4,1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
