"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718563,"2023-04-15",3,"2023-04-16T01:06:41.807Z","2023-04-16T01:06:46.798Z",TRUE,"pitch","4f877746-3b8d-43c8-a528-5beb03d50e95",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.42,1.66,NA,126.85,157.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Sean Murphy walks. Eli White scores. Ronald Acuna Jr. to 3rd. Matt Olson to 2nd.",1,7,3,71,"top",8,"2023-04-16T01:05:40.536Z","2023-04-16T01:07:31.821Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.6,2,2,0.3903,6.6726,28.1911,-11.8801,-6.1217,10.1453,-0.2584,3.0085,6.5654,-139.7463,-5.3236,-1.8304,50.0001,5.7024,-12.2421,40.8,3.6,24,2273,213,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",2,"2023-04-16T01:06:25.888Z","2023-04-16T01:06:31.006Z",TRUE,"pitch","5d7096da-7adc-4676-98d3-5cf0db407590",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3873,1.5897,NA,100.73,143.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Sean Murphy walks. Eli White scores. Ronald Acuna Jr. to 3rd. Matt Olson to 2nd.",1,7,3,71,"top",8,"2023-04-16T01:05:40.536Z","2023-04-16T01:07:31.821Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.8,12,2,0.439,6.4244,24.0124,-31.539,0.6752,0.4041,0.4268,3.5388,5.1534,-124.5669,0.3778,-1.7529,50.0048,5.9837,1.0646,3.6,8.4,24,1903,104,NA,NA,NA,NA,NA,NA,FALSE,-36.1,1.1,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",1,"2023-04-16T01:06:03.214Z","2023-04-16T01:06:06.965Z",TRUE,"pitch","03cb4199-a344-43c0-b9a5-6071276b96e3",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.3873,1.5858,NA,118.49,223.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Sean Murphy walks. Eli White scores. Ronald Acuna Jr. to 3rd. Matt Olson to 2nd.",1,7,3,71,"top",8,"2023-04-16T01:05:40.536Z","2023-04-16T01:07:31.821Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.4,78.3,13,2,0.4486,6.5443,20.6976,-38.3234,2.1646,-4.0557,-0.0391,0.5624,3.4419,-121.4514,-5.0406,-1.7485,50.0057,5.948,3.2786,6,10.8,24,2518,41,NA,NA,NA,NA,NA,NA,FALSE,-47,-8.2,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",0,"2023-04-16T01:05:48.424Z","2023-04-16T01:05:53.384Z",TRUE,"pitch","4bc7f91d-58a3-4969-8b04-b45ed83b390a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3873,1.5129,NA,114.25,184.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Sean Murphy walks. Eli White scores. Ronald Acuna Jr. to 3rd. Matt Olson to 2nd.",1,7,3,71,"top",8,"2023-04-16T01:05:40.536Z","2023-04-16T01:07:31.821Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.5,8,2,0.4311,6.4364,25.033,-29.3435,-0.4314,1.7292,0.0721,2.0162,4.7782,-126.88,-3.7997,-1.7763,50.0035,5.8618,-0.7071,0,7.2,24,2010,130,NA,NA,NA,NA,NA,NA,FALSE,-33.4,2.5,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",9,"2023-04-16T01:05:22.838Z","2023-04-16T01:05:28.967Z",TRUE,"pitch","72b32418-e183-4765-9be4-a45afbda42df",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.48,1.68,NA,106.66,173.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.5,5,2,0.3868,6.7293,28.5954,-11.0273,-3.7056,10.3845,0.2713,2.4327,6.936,-140.9892,-7.268,-1.7265,50.0051,5.7367,-7.5483,26.4,2.4,24,2380,206,NA,NA,NA,NA,NA,NA,TRUE,-11.2,17.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621566,"Matt Olson","/api/v1/people/621566",660670,"Ronald Acuña Jr.","/api/v1/people/660670",642201,"Eli White","/api/v1/people/642201"
718563,"2023-04-15",8,"2023-04-16T01:05:04.810Z","2023-04-16T01:05:08.095Z",TRUE,"pitch","7fa0dd58-1367-4f5a-9681-2baa99ad0fef",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.48,1.68,NA,107.32,168.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.2,5,2,0.3924,6.5544,28.1504,-13.1202,-4.8827,9.6322,0.2539,2.6022,7.5253,-139.0489,-6.2457,-1.8404,50.0068,5.7311,-9.6633,30,3.6,24,2369,207,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",7,"2023-04-16T01:04:39.800Z","2023-04-16T01:04:44.057Z",TRUE,"pitch","842303e6-d09c-4c0c-b561-c351b4af8aeb",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.4745,1.6769,NA,81.62,235.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.8,14,2,0.4452,6.6872,22.5611,-36.1709,1.1895,-2.5985,0.9283,0.115,5.4412,-122.6736,-6.6907,-1.4664,50.0056,5.9336,1.8266,3.6,9.6,24,1914,33,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-6,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",6,"2023-04-16T01:04:10.423Z","2023-04-16T01:04:14.535Z",TRUE,"pitch","31bcc264-df7c-4552-965a-ade4c5e6e60c",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.5326,1.623,NA,27.32,250.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.6,14,2,0.4285,6.8867,25.5568,-25.4315,-1.892,4.0707,2.3526,-0.4449,10.2386,-127.6938,-10.4651,-1.4579,50.0035,5.6973,-3.135,2.4,7.2,24,1996,166,NA,NA,NA,NA,NA,NA,FALSE,-30.2,5.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",5,"2023-04-16T01:01:21.442Z","2023-04-16T01:01:25.532Z",TRUE,"pitch","b73dc161-6e99-4ff4-84c0-172a893523b1",4,"Foul",NA,NA,NA,NA,TRUE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.68,NA,162.46,128.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,90.7,11,2,0.3797,6.5025,31.6593,-10.6354,-6.0985,10.2046,-1.1927,4.0863,4.0194,-143.9578,-3.5074,-1.8107,50.0038,5.973,-12.8727,46.8,3.6,24,2431,219,NA,NA,NA,NA,NA,NA,FALSE,-9.8,18,10.3,NA,NA,NA,NA,NA,TRUE,FALSE,"MI",118,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",4,"2023-04-16T01:01:05.262Z","2023-04-16T01:01:08.868Z",TRUE,"pitch","e4ec4ac6-cb58-4624-8a14-5a391d78f714",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.48,1.68,NA,146.54,145.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.5,1,2,0.3839,6.4564,33.4067,-12.7678,-5.2595,9.4189,-0.775,3.4638,5.4464,-142.7724,-4.3864,-2.0257,50.0071,5.826,-10.8418,34.8,3.6,24,2469,215,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.3,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",3,"2023-04-16T01:00:50.710Z","2023-04-16T01:00:53.846Z",TRUE,"pitch","86a7f27c-b837-4876-b721-33857ac3dbde",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4454,1.5816,NA,143.27,115.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,91.3,11,2,0.379,6.452,28.8692,-15.4501,-5.2422,7.8778,-0.6893,4.5738,5.7885,-143.762,-1.3884,-2.0342,50.0044,6.008,-11.1313,32.4,3.6,24,2361,214,NA,NA,NA,NA,NA,NA,FALSE,-13.4,14.3,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",2,"2023-04-16T01:00:36.737Z","2023-04-16T01:00:40.768Z",TRUE,"pitch","5e5d1669-a342-431b-998c-b861526deede",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4454,1.6057,NA,90.93,148.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.6,3,2,0.4296,6.2925,24.743,-29.4069,0.3246,1.6807,0.6839,3.3611,6.4007,-127.2239,-0.7129,-1.901,50.0044,5.9642,0.5345,3.6,7.2,24,2044,138,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3.1,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",0,"2023-04-16T00:58:36.141Z","2023-04-16T00:58:47.338Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",1,"2023-04-16T00:58:47.338Z","2023-04-16T01:00:36.737Z",FALSE,"action",NA,NA,"Pitching Change: Carlos Hernandez replaces Ryan Yarbrough.","Pitching Substitution",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,672578,"/api/v1/people/672578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,6,3,70,"top",8,"2023-04-16T01:00:34.399Z","2023-04-16T01:05:28.967Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718563,"2023-04-15",8,"2023-04-16T00:58:00.176Z","2023-04-16T00:58:05.854Z",TRUE,"pitch","0ebd14b3-f286-4167-87a4-45af9d49d89d",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4454,1.664,NA,192.59,204.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Matt Olson walks. Kevin Pillar scores. Eli White to 3rd. Ronald Acuna Jr. to 2nd.",1,6,3,69,"top",8,"2023-04-16T00:55:23.638Z","2023-04-16T00:58:05.854Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",73.8,68.3,13,2,0.5112,6.4897,18.5779,-28.6442,-6.6534,3.0409,-1.9831,1.2783,-8.431,-107.159,-0.8829,2.8675,50.0053,4.8967,-7.7357,16.8,10.8,24,2109,273,NA,NA,NA,NA,NA,NA,FALSE,-44.9,5.6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621566,"Matt Olson","/api/v1/people/621566",660670,"Ronald Acuña Jr.","/api/v1/people/660670",642201,"Eli White","/api/v1/people/642201"
718563,"2023-04-15",7,"2023-04-16T00:57:30.692Z","2023-04-16T00:57:34.759Z",TRUE,"pitch","838d2ddb-b106-4fe9-8b44-30da66e1d79c",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.4454,1.6819,NA,177.2,245.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Matt Olson walks. Kevin Pillar scores. Eli White to 3rd. Ronald Acuna Jr. to 2nd.",1,6,3,69,"top",8,"2023-04-16T00:55:23.638Z","2023-04-16T00:58:05.854Z",TRUE,TRUE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,74.7,13,2,0.4673,6.5221,20.9606,-27.6374,11.6531,3.2567,-1.5792,-0.2382,-12.8379,-116.9758,-6.2409,2.4524,50.0037,5.038,16.2372,26.4,9.6,24,1976,98,NA,NA,NA,NA,NA,NA,FALSE,-37.7,4.6,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
