"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745353,"2024-04-21",1,"2024-04-21T21:23:39.114Z","2024-04-21T21:23:43.310Z",TRUE,"pitch","f1c21e07-9b3d-4e7a-a820-33af89e51444",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4063,1.4793,NA,124.09,138.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Mike Yastrzemski homers (1) on a fly ball to right field. Thairo Estrada scores.",2,1,2,37,"bottom",5,"2024-04-21T21:22:54.732Z","2024-04-21T21:25:01.304Z",TRUE,TRUE,FALSE,FALSE,65,3,1,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.7,73.9,11,0.93,0.4663,6.4253,21.8107,-26.356,-8.9447,4.1592,-0.186,3.7079,6.6248,-117.3728,1.3178,-1.8803,50.0011,5.59,-12.5034,24,8.4,24,1979,245,NA,NA,NA,NA,NA,NA,FALSE,-33.8,8.2,14.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",0,"2024-04-21T21:23:21.306Z","2024-04-21T21:23:25.331Z",TRUE,"pitch","b34d191b-ec2e-49e0-bcbb-98de8cabc95d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4605,1.65,NA,86.58,209.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Mike Yastrzemski homers (1) on a fly ball to right field. Thairo Estrada scores.",2,1,2,37,"bottom",5,"2024-04-21T21:22:54.732Z","2024-04-21T21:25:01.304Z",TRUE,TRUE,FALSE,FALSE,65,3,1,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,76.5,14,0.89,0.4558,6.6894,20.1483,-24.8499,-9.2071,4.9937,0.7981,1.0915,9.1174,-119.5448,-5.0464,-1.8449,50.0031,5.4241,-13.5055,25.2,8.4,24,2029,241,NA,NA,NA,NA,NA,NA,FALSE,-31.9,8.2,14.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",5,"2024-04-21T21:22:41.872Z","2024-04-21T21:22:54.098Z",TRUE,"pitch","58fc0aa6-31ed-4741-9ee0-a6ccdb77d075",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.37,1.66,NA,83.79,184.16,"ground_ball","medium","5",103.55,166.67,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Thairo Estrada singles on a ground ball to third baseman Eugenio Suárez.",0,1,0,36,"bottom",5,"2024-04-21T21:20:42.918Z","2024-04-21T21:22:54.098Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.8,14,0.9,0.4461,6.6136,23.7862,-32.5631,2.1768,-0.2518,0.8711,2.0229,5.9533,-122.6884,-1.7285,-1.8677,50.0049,5.5062,3.3254,7.2,8.4,24,2271,73,72.8,-45,3,NA,NA,NA,FALSE,-39,-0.6,-5.3,NA,NA,NA,NA,NA,FALSE,FALSE,642731,"Thairo Estrada","/api/v1/people/642731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",4,"2024-04-21T21:22:24.015Z","2024-04-21T21:22:27.898Z",TRUE,"pitch","ef9051b1-83c6-4357-824f-7df54af58871",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4206,1.7021,NA,90.42,148.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Thairo Estrada singles on a ground ball to third baseman Eugenio Suárez.",0,1,0,36,"bottom",5,"2024-04-21T21:20:42.918Z","2024-04-21T21:22:54.098Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.8,3,0.92,0.3876,6.7394,31.396,-17.4086,-10.398,7.2988,0.6972,3.3512,10.3931,-141.1731,-2.7631,-1.6766,50.0064,5.46,-21.045,45.6,4.8,24,2370,234,NA,NA,NA,NA,NA,NA,FALSE,-16.2,12.8,16.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",3,"2024-04-21T21:21:59.287Z","2024-04-21T21:22:03.803Z",TRUE,"pitch","fb4fec05-4f99-450c-ad6f-16d5a2f37378",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.37,1.66,NA,127.88,195.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Thairo Estrada singles on a ground ball to third baseman Eugenio Suárez.",0,1,0,36,"bottom",5,"2024-04-21T21:20:42.918Z","2024-04-21T21:22:54.098Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.6,7,0.89,0.4259,6.472,24.4558,-30.4344,0.743,1.0407,-0.2854,1.6091,4.2209,-128.196,-3.9272,-2.0443,50.0056,5.5151,1.2471,3.6,7.2,24,2456,54,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.3,-2.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",2,"2024-04-21T21:21:38.101Z","2024-04-21T21:21:41.980Z",TRUE,"pitch","f2c8e4ed-3d0e-428c-b41e-425b37c337b8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.37,1.66,NA,129.59,176.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Thairo Estrada singles on a ground ball to third baseman Eugenio Suárez.",0,1,0,36,"bottom",5,"2024-04-21T21:20:42.918Z","2024-04-21T21:22:54.098Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.6,68.2,4,0.91,0.5113,6.5443,18.4553,-39.971,6.3768,-6.7087,-0.3302,2.2982,1.8315,-107.1232,1.6326,-2.0246,50.0019,5.9936,7.4124,10.8,14.4,24,2396,42,NA,NA,NA,NA,NA,NA,FALSE,-61.8,-11.4,-12,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",1,"2024-04-21T21:21:16.803Z","2024-04-21T21:21:21.018Z",TRUE,"pitch","434bf8f5-5585-4b95-9849-aa6848d982d3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4821,1.7323,NA,149.7,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Thairo Estrada singles on a ground ball to third baseman Eugenio Suárez.",0,1,0,36,"bottom",5,"2024-04-21T21:20:42.918Z","2024-04-21T21:22:54.098Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.5,13,0.91,0.3975,6.5864,31.6066,-17.7611,-8.8627,7.4966,-0.858,2.4365,5.5974,-137.9795,-4.801,-1.7648,50.0012,5.4013,-17.0332,39.6,4.8,24,2267,232,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.7,14.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",0,"2024-04-21T21:21:00.349Z","2024-04-21T21:21:04.387Z",TRUE,"pitch","ab9924c9-a0f4-4cc0-bef7-0d7f6e0eef5e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5063,1.7073,NA,60.28,225.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Thairo Estrada singles on a ground ball to third baseman Eugenio Suárez.",0,1,0,36,"bottom",5,"2024-04-21T21:20:42.918Z","2024-04-21T21:22:54.098Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,81.4,14,0.82,0.431,6.557,21.2711,-28.8862,-0.2351,1.9995,1.488,0.4979,8.6856,-126.1993,-6.407,-1.9413,50.0019,5.3422,-0.3878,1.2,7.2,24,2374,2,NA,NA,NA,NA,NA,NA,FALSE,-33.2,2.6,-1.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",2,"2024-04-21T21:20:28.211Z","2024-04-21T21:20:34.691Z",TRUE,"pitch","84cd7719-846c-4376-acb5-0cdf89a80897",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.46,1.67,NA,115.08,179.33,"line_drive","hard","4",151.59,145.73,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Patrick Bailey lines out sharply to second baseman Ketel Marte.",0,1,0,35,"bottom",5,"2024-04-21T21:19:28.481Z","2024-04-21T21:20:34.691Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.7,8,0.9,0.4574,6.6128,22.1527,-27.773,-10.5994,3.0277,0.0504,2.2018,8.7506,-119.5489,-2.035,-2.273,50.002,5.5468,-15.4052,26.4,8.4,24,1961,242,109,9,153,NA,NA,NA,TRUE,-35.2,5.3,17.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",1,"2024-04-21T21:20:10.049Z","2024-04-21T21:20:14.196Z",TRUE,"pitch","774a930e-d05c-4306-acbf-f705a2a6e574",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4971,1.5428,NA,137.99,196.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Patrick Bailey lines out sharply to second baseman Ketel Marte.",0,1,0,35,"bottom",5,"2024-04-21T21:19:28.481Z","2024-04-21T21:20:34.691Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,7,0.9,0.4007,6.64,28.8633,-15.9896,-9.3857,8.5452,-0.5508,1.5559,7.3054,-136.4721,-7.2815,-2.0374,50.0049,5.3517,-17.7802,43.2,4.8,24,2312,232,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.2,15.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",0,"2024-04-21T21:19:53.781Z","2024-04-21T21:19:58.288Z",TRUE,"pitch","8d138e88-272b-461e-80a0-88b6f3f51d24",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4688,1.5071,NA,107.35,209.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Patrick Bailey lines out sharply to second baseman Ketel Marte.",0,1,0,35,"bottom",5,"2024-04-21T21:19:28.481Z","2024-04-21T21:20:34.691Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.8,69,14,0.9,0.5048,6.6025,20.7349,-38.9925,6.4358,-5.7269,0.2532,1.0879,2.934,-108.8815,-1.0381,-1.9519,50.0041,5.8241,7.6578,12,13.2,24,2362,38,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-10.3,-12.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",4,"2024-04-21T21:19:23.896Z","2024-04-21T21:19:28.574Z",TRUE,"pitch","57ce5ad5-5e95-4238-b10d-cbf6d77c61bb",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.5429,1.7094,NA,93.95,161.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,1,0,34,"bottom",5,"2024-04-21T21:18:30.021Z","2024-04-21T21:19:28.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.3,6,0.91,0.3898,6.5347,31.6176,-19.0005,-9.2629,6.5861,0.6047,2.8477,9.7233,-140.4853,-3.9233,-1.6966,50.0034,5.4962,-18.5293,39.6,4.8,24,2343,233,NA,NA,NA,NA,NA,NA,TRUE,-18,11.3,14.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",3,"2024-04-21T21:19:02.649Z","2024-04-21T21:19:07.222Z",TRUE,"pitch","f25df0a3-95f4-4a57-8814-da1c4a50a286",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.53,1.69,NA,133.63,161.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,1,0,34,"bottom",5,"2024-04-21T21:18:30.021Z","2024-04-21T21:19:28.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.6,4,0.91,0.3989,6.4989,35.2268,-16.496,-9.8537,8.2401,-0.4364,2.8524,7.0552,-138.1356,-4.3371,-1.7636,50.003,5.5768,-18.7473,44.4,4.8,24,2296,229,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14,16.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",2,"2024-04-21T21:18:46.392Z","2024-04-21T21:18:50.518Z",TRUE,"pitch","be3f9ffc-e6ab-4421-a940-0e6958b90982",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.464,1.576,NA,114.96,166.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,1,0,34,"bottom",5,"2024-04-21T21:18:30.021Z","2024-04-21T21:19:28.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.4,5,0.9,0.4455,6.3973,25.8608,-32.7139,0.0157,-0.3524,0.0536,2.6612,5.1927,-123.2294,-0.3537,-2.0883,50.0033,5.5845,0.0234,1.2,8.4,24,2293,77,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-0.5,-1.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",1,"2024-04-21T21:18:32.318Z","2024-04-21T21:18:36.449Z",TRUE,"pitch","32fed94a-d5d2-413f-aa50-aae655ee3b0c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4621,1.695,NA,73.29,192.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,1,0,34,"bottom",5,"2024-04-21T21:18:30.021Z","2024-04-21T21:19:28.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.6,14,0.87,0.4363,6.6226,24.4692,-29.5842,0.4371,1.6189,1.1467,1.7266,7.4796,-125.3524,-3.5461,-1.9279,50.0019,5.5655,0.6961,3.6,7.2,24,2383,28,NA,NA,NA,NA,NA,NA,FALSE,-34.4,2.4,-2.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745353,"2024-04-21",0,"2024-04-21T21:18:32.715Z","2024-04-21T21:18:33.715Z",FALSE,"action",NA,NA,"Defensive Substitution: Kevin Newman replaces shortstop Blaze Alexander, batting 9th, playing shortstop.","Defensive Sub",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621028,"/api/v1/people/621028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","901","34","atBat","Strikeout","strikeout","Matt Chapman called out on strikes.",0,1,0,34,"bottom",5,"2024-04-21T21:18:30.021Z","2024-04-21T21:19:28.574Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",677944,"Slade Cecconi","/api/v1/people/677944","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,677942,"/api/v1/people/677942",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
