"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718377,"2023-04-29",2,"2023-04-29T22:26:53.328Z","2023-04-29T22:26:58.761Z",TRUE,"pitch","1f57942d-14ad-461c-8d77-0aeb22811adf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0701,1.3861,NA,68.69,235.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Jonathan India pops out to first baseman Ryan Noda in foul territory.",0,1,2,60,"top",8,"2023-04-29T22:26:17.399Z","2023-04-29T22:27:47.438Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,79.2,14,0.85,0.4434,5.0359,22.5366,-31.9397,-0.8773,0.153,1.2673,0.1067,4.8525,-123.1231,-9.5764,-0.6081,50.003,6.7172,-1.3581,1.2,8.4,24,2402,7,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-1.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",1,"2023-04-29T22:26:38.776Z","2023-04-29T22:26:43.629Z",TRUE,"pitch","68d4e767-f5b9-4ae2-a0dd-38bd66448e65",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1536,1.4418,NA,99.34,189.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Jonathan India pops out to first baseman Ryan Noda in foul territory.",0,1,2,60,"top",8,"2023-04-29T22:26:17.399Z","2023-04-29T22:27:47.438Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78,9,0.85,0.4469,5.0212,23.6508,-32.9471,0.7664,-0.513,0.4633,1.8262,2.6413,-122.4508,-5.6381,-0.7278,50.0008,6.9697,1.1655,2.4,9.6,24,2504,17,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-1.9,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",0,"2023-04-29T22:26:27.616Z","2023-04-29T22:26:32.186Z",TRUE,"pitch","ece754cc-0746-49b3-982e-62e0708952f0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2367,1.4975,NA,85.84,147.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Pop Out","field_out","Jonathan India pops out to first baseman Ryan Noda in foul territory.",0,1,2,60,"top",8,"2023-04-29T22:26:17.399Z","2023-04-29T22:27:47.438Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.5,12,0.93,0.4123,5.2283,28.5397,-9.1168,-5.4392,12.9026,0.8175,3.3758,6.3104,-132.8539,-6.8638,-0.8822,50.0027,6.6559,-9.7204,38.4,3.6,24,2248,199,NA,NA,NA,NA,NA,NA,FALSE,-10.8,22.1,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",4,"2023-04-29T22:25:56.863Z","2023-04-29T22:26:03.047Z",TRUE,"pitch","a8902c0e-b5b4-4d3e-a084-0f75c93ffba2",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.31,1.59,NA,133.18,195.43,"ground_ball","medium","3",158.52,164.63,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ryan Noda.",0,1,2,59,"top",8,"2023-04-29T22:25:21.523Z","2023-04-29T22:26:03.047Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.3,7,0.85,0.4465,4.8428,21.9545,-35.0372,0.7408,-1.8755,-0.4244,1.6057,1.1542,-122.2331,-5.3672,-0.9972,50.0031,6.8062,1.1313,2.4,9.6,24,2915,19,83.1,-15,7,NA,NA,NA,TRUE,-42.8,-4.3,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",3,"2023-04-29T22:25:37.365Z","2023-04-29T22:25:42.039Z",TRUE,"pitch","a0fc78e3-c451-4884-a77a-3a471993086a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.31,1.59,NA,125.11,188.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ryan Noda.",0,1,2,59,"top",8,"2023-04-29T22:25:21.523Z","2023-04-29T22:26:03.047Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.6,8,0.93,0.4049,5.2189,27.0225,-13.6463,-4.1162,9.9761,-0.2127,1.8785,3.1532,-134.8508,-9.6892,-0.8575,50.0025,6.4615,-7.6443,24,3.6,24,2116,198,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",2,"2023-04-29T22:25:23.508Z","2023-04-29T22:25:27.719Z",TRUE,"pitch","5241bc74-342f-41e1-b8cb-867b258724e2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.31,1.59,NA,133.41,163.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ryan Noda.",0,1,2,59,"top",8,"2023-04-29T22:25:21.523Z","2023-04-29T22:26:03.047Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.2,4,0.92,0.4104,5.1821,26.9548,-12.1524,-4.8442,11.0814,-0.4305,2.7709,3.0401,-133.1633,-7.4748,-0.9539,50.0056,6.482,-8.7545,31.2,3.6,24,2176,199,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18.7,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",0,"2023-04-29T22:24:22.071Z","2023-04-29T22:24:49.744Z",FALSE,"action",NA,NA,"Pitching Change: Zach Jackson replaces Richard Lovelady.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,667427,"/api/v1/people/667427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ryan Noda.",0,1,2,59,"top",8,"2023-04-29T22:25:21.523Z","2023-04-29T22:26:03.047Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",1,"2023-04-29T22:24:49.744Z","2023-04-29T22:25:23.508Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jake Fraley replaces Luke Maile.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641584,"/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","59","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ryan Noda.",0,1,2,59,"top",8,"2023-04-29T22:25:21.523Z","2023-04-29T22:26:03.047Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,571912,"/api/v1/people/571912",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",6,"2023-04-29T22:22:48.469Z","2023-04-29T22:22:55.933Z",TRUE,"pitch","ee862547-dd1b-4b20-9e7b-7fb26d6b9f64",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.28,1.52,NA,136.87,182.29,"ground_ball","medium","6",110.97,149.88,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Kevin Newman to second baseman Jonathan India. Conner Capel out at 2nd.",0,1,2,58,"bottom",7,"2023-04-29T22:20:05.456Z","2023-04-29T22:22:55.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.6,4,0.63,0.4041,7.0317,27.5362,-15.9395,-1.9202,8.711,-0.5214,2.0924,2.2952,-135.1844,-6.5367,-1.1292,50.0038,5.6471,-3.5792,10.8,3.6,24,NA,NA,88.2,-14,10,NA,NA,NA,TRUE,-16.8,14.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",5,"2023-04-29T22:22:25.435Z","2023-04-29T22:22:29.442Z",TRUE,"pitch","4b85d7f3-32d3-4b97-af69-dd2a4bdc57da",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.28,1.52,NA,145.27,157.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Kevin Newman to second baseman Jonathan India. Conner Capel out at 2nd.",0,1,2,58,"bottom",7,"2023-04-29T22:20:05.456Z","2023-04-29T22:22:55.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,85.3,1,0.88,0.4061,7.1039,25.3881,-17.4642,-1.1145,7.9559,-0.7416,2.9982,2.1477,-134.2043,-3.7845,-1.4026,50.0021,5.649,-2.0606,4.8,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.9,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",4,"2023-04-29T22:22:06.656Z","2023-04-29T22:22:11.453Z",TRUE,"pitch","7ff890f0-16d6-4e4a-b247-a8c79a949a04",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1536,1.414,NA,146.16,181.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Kevin Newman to second baseman Jonathan India. Conner Capel out at 2nd.",0,1,2,58,"bottom",7,"2023-04-29T22:20:05.456Z","2023-04-29T22:22:55.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.2,4,0.87,0.4013,7.0876,27.6556,-14.2449,-2.7935,9.4869,-0.7649,2.1209,1.8789,-136.0678,-6.7934,-1.0987,50.0041,5.6224,-5.2798,18,3.6,24,2130,202,NA,NA,NA,NA,NA,NA,FALSE,-15,16.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",1,"2023-04-29T22:20:39.226Z","2023-04-29T22:20:43.580Z",TRUE,"pitch","a50a094a-33a8-40ea-9f55-6da00268d936",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2093,1.414,NA,161.27,129.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Kevin Newman to second baseman Jonathan India. Conner Capel out at 2nd.",0,1,2,58,"bottom",7,"2023-04-29T22:20:05.456Z","2023-04-29T22:22:55.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.9,11,0.79,0.3994,7.1211,31.0687,-13.3225,-0.6447,9.903,-1.1613,4.0319,0.4543,-137.2601,-2.2823,-1.2454,50.0018,5.784,-1.2271,4.8,2.4,24,2132,197,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.6,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",0,"2023-04-29T22:20:18.782Z","2023-04-29T22:20:23.646Z",TRUE,"pitch","3b805be4-1c3d-47db-8387-f03cc0ff5c86",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2093,1.4975,NA,149.88,154.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Kevin Newman to second baseman Jonathan India. Conner Capel out at 2nd.",0,1,2,58,"bottom",7,"2023-04-29T22:20:05.456Z","2023-04-29T22:22:55.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.5,11,0.78,0.3987,7.0903,28.7632,-14.2437,-1.1387,9.3683,-0.8627,3.1356,1.413,-137.093,-4.4974,-1.2355,50.0014,5.7614,-2.1791,7.2,3.6,24,2154,197,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",2,"2023-04-29T22:20:57.901Z","2023-04-29T22:21:12.885Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"a50a094a-33a8-40ea-9f55-6da00268d936",NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Kevin Newman to second baseman Jonathan India. Conner Capel out at 2nd.",0,1,2,58,"bottom",7,"2023-04-29T22:20:05.456Z","2023-04-29T22:22:55.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",3,"2023-04-29T22:21:12.885Z","2023-04-29T22:22:06.656Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Kevin Newman to second baseman Jonathan India. Conner Capel out at 2nd.",0,1,2,58,"bottom",7,"2023-04-29T22:20:05.456Z","2023-04-29T22:22:55.933Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718377,"2023-04-29",9,"2023-04-29T22:19:43.749Z","2023-04-29T22:19:56.495Z",TRUE,"pitch","f07c867d-609b-45e9-95be-fd4d27010b11",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.2929,1.609,NA,78.22,167.17,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Conner Capel walks. Brent Rooker to 2nd.",0,1,2,57,"bottom",7,"2023-04-29T22:15:05.599Z","2023-04-29T22:19:56.495Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,668843,"Conner Capel","/api/v1/people/668843","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,78.5,12,0.91,0.4429,7.1228,20.6982,-25.5785,-10.4864,4.2432,1.0174,2.6521,8.6852,-122.9214,-1.7092,-1.1719,50.0048,5.495,-16.3074,30,7.2,24,1780,237,NA,NA,NA,NA,NA,NA,FALSE,-30.2,7.6,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,667670,"Brent Rooker","/api/v1/people/667670",668843,"Conner Capel","/api/v1/people/668843",NA,NA,NA
