"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718046,"2023-05-24",1,"2023-05-24T18:07:31.270Z","2023-05-24T18:07:35.487Z",TRUE,"pitch","6d851f8c-985f-446d-8e83-78eb2f601fab",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2451,1.4485,NA,95.32,197.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Jake Meyers called out on strikes.",0,0,2,31,"top",5,"2023-05-24T18:07:12.108Z","2023-05-24T18:08:47.790Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.6,9,0.91,0.4044,6.6841,28.4947,-24.7024,-10.1696,4.0175,0.5689,1.5471,8.745,-135.2453,-6.1257,-1.3795,50.0023,5.5653,-18.9074,33.6,7.2,24,2162,228,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6.1,16.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T18:07:18.473Z","2023-05-24T18:07:22.705Z",TRUE,"pitch","12e0fc97-a38a-4923-bbe2-aee63ffbc8f1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2004,1.4469,NA,90.91,201.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Jake Meyers called out on strikes.",0,0,2,31,"top",5,"2023-05-24T18:07:12.108Z","2023-05-24T18:08:47.790Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,78.1,9,0.9,0.446,6.7471,22.0718,-28.8234,2.4185,2.1868,0.6846,1.3684,4.4259,-122.3777,-4.3235,-1.4551,50.0024,5.6015,3.7004,8.4,8.4,24,2263,153,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.2,-5.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",4,"2023-05-24T18:08:20.591Z","2023-05-24T18:08:39.117Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,676694,"/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Jake Meyers called out on strikes.",0,0,2,31,"top",5,"2023-05-24T18:07:12.108Z","2023-05-24T18:08:47.790Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",4,"2023-05-24T18:06:50.032Z","2023-05-24T18:06:55.349Z",TRUE,"pitch","a9b28119-3af2-40db-8d9b-8cdb34848dd6",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.13,1.49,NA,139.87,178.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,2,30,"top",5,"2023-05-24T18:05:43.127Z","2023-05-24T18:06:55.349Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.6,4,0.91,0.4037,6.6266,28.9448,-25.7605,-9.4119,3.4349,-0.5999,2.2485,5.4775,-135.5451,-4.2598,-1.4216,50.0002,5.6339,-17.5532,31.2,7.2,24,2101,231,NA,NA,NA,NA,NA,NA,TRUE,-25.9,5.5,16,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",3,"2023-05-24T18:06:35.560Z","2023-05-24T18:06:39.090Z",TRUE,"pitch","93a41aa5-fc1a-4b18-85e3-7e4b9d290824",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0969,1.4004,NA,94.12,123.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,2,30,"top",5,"2023-05-24T18:05:43.127Z","2023-05-24T18:06:55.349Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.3,12,0.62,0.3981,6.6814,30.6203,-16.9692,-6.8913,7.9318,0.6003,4.2739,7.1823,-137.608,-1.6474,-1.1486,50.0046,6.0304,-13.214,33.6,4.8,24,2191,224,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.2,10.9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",1,"2023-05-24T18:06:07.462Z","2023-05-24T18:06:11.204Z",TRUE,"pitch","a4670c3e-8abb-429b-b3ae-ca823fb1b910",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.13,1.49,NA,111.53,137.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,2,30,"top",5,"2023-05-24T18:05:43.127Z","2023-05-24T18:06:55.349Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.8,12,0.88,0.4004,6.6865,30.9428,-15.4919,-5.8599,8.8091,0.1436,3.7387,5.6671,-136.9284,-3.2454,-1.194,50.0043,6.0027,-11.1004,31.2,3.6,24,2195,228,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.5,9.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T18:05:50.274Z","2023-05-24T18:05:55.577Z",TRUE,"pitch","b0ae61c6-c351-465f-a58c-3d566fee90b4",1,"Missed Bunt",NA,NA,NA,NA,FALSE,"M","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"M","Missed Bunt",0,1,1,NA,NA,3.13,1.49,NA,96.98,203.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,2,30,"top",5,"2023-05-24T18:05:43.127Z","2023-05-24T18:06:55.349Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.6,14,0.88,0.4723,6.5477,23.889,-40.3238,3.9551,-5.9959,0.5253,1.2936,3.0125,-116.4232,-1.7783,-1.3039,50.0027,5.9188,5.3753,8.4,12,24,1950,25,NA,NA,NA,NA,NA,NA,FALSE,-54,-11,-7.9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",2,"2023-05-24T18:06:15.580Z","2023-05-24T18:06:35.560Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,676801,"/api/v1/people/676801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,2,30,"top",5,"2023-05-24T18:05:43.127Z","2023-05-24T18:06:55.349Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",2,"2023-05-24T18:05:08.059Z","2023-05-24T18:05:15.815Z",TRUE,"pitch","ffec5c52-96ff-470c-a3d1-457887fa59ec",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.55,1.69,NA,135.36,167.9,"ground_ball","medium","1",127.78,188.77,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Jeremy Pena grounds out, pitcher Adrian Houser to first baseman Rowdy Tellez.",0,0,2,29,"top",5,"2023-05-24T18:04:34.297Z","2023-05-24T18:05:15.815Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84,4,0.91,0.4105,6.6841,28.5725,-26.0486,-10.5855,3.397,-0.4816,2.6253,5.8467,-133.4133,-3.1556,-1.3257,50.0032,5.6999,-19.0917,33.6,7.2,24,2065,229,74.6,-51,3,NA,NA,NA,TRUE,-26.9,5.6,17.9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",1,"2023-05-24T18:04:50.785Z","2023-05-24T18:04:54.038Z",TRUE,"pitch","b557e112-2b1b-434d-9e52-9ceafc60a8be",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.55,1.69,NA,157.87,168.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Jeremy Pena grounds out, pitcher Adrian Houser to first baseman Rowdy Tellez.",0,0,2,29,"top",5,"2023-05-24T18:04:34.297Z","2023-05-24T18:05:15.815Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.2,13,0.91,0.4099,6.6008,28.3577,-22.7456,-10.6393,5.2149,-1.0722,2.6015,4.8173,-133.558,-3.833,-1.5154,50.0058,5.6881,-19.2533,38.4,7.2,24,2126,233,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8.9,18.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T18:04:37.341Z","2023-05-24T18:04:43.300Z",TRUE,"pitch","5fc3cf3d-78f5-4475-a5dd-db789e2ca79f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3201,1.5723,NA,83.1,171.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Jeremy Pena grounds out, pitcher Adrian Houser to first baseman Rowdy Tellez.",0,0,2,29,"top",5,"2023-05-24T18:04:34.297Z","2023-05-24T18:05:15.815Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.6,12,0.9,0.4091,6.8753,26.6769,-22.7134,-9.6475,5.2002,0.8895,2.502,8.7725,-133.5008,-4.3589,-1.1735,50.002,5.7752,-17.5472,33.6,6,24,2174,226,NA,NA,NA,NA,NA,NA,FALSE,-23.5,8.8,15.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",1,"2023-05-24T18:02:02.847Z","2023-05-24T18:02:13.739Z",TRUE,"pitch","411185b5-7a90-4078-9135-91cef101cca7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.35,1.59,NA,92.01,155.48,"popup","medium","5",75.67,156.15,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Pop Out","field_out","Jesse Winker pops out to third baseman Alex Bregman in foul territory.",0,0,2,28,"bottom",4,"2023-05-24T18:01:38.977Z","2023-05-24T18:02:13.739Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608385,"Jesse Winker","/api/v1/people/608385","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.8,3,0.93,0.4068,5.6322,28.2237,-14.7725,-3.0993,9.472,0.6555,3.0852,5.0423,-134.4629,-5.0323,-0.8385,50.0058,6.0237,-5.6962,16.8,3.6,24,2371,208,62.3,52,167,NA,NA,NA,TRUE,-15.6,16.3,4.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",0,"2023-05-24T18:01:46.584Z","2023-05-24T18:01:50.101Z",TRUE,"pitch","159f710b-434a-42bc-af13-c69aafb0e0b3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2889,1.641,NA,118.72,171.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Pop Out","field_out","Jesse Winker pops out to third baseman Alex Bregman in foul territory.",0,0,2,28,"bottom",4,"2023-05-24T18:01:38.977Z","2023-05-24T18:02:13.739Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,608385,"Jesse Winker","/api/v1/people/608385","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85,5,0.93,0.4062,5.6421,28.0092,-14.6361,-4.0794,9.5098,-0.0451,2.4807,3.9219,-134.6303,-6.487,-0.9876,50.0015,5.949,-7.5217,22.8,3.6,24,2383,216,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.1,6.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",4,"2023-05-24T18:01:13.430Z","2023-05-24T18:01:19.350Z",TRUE,"pitch","207d3a0d-31c0-4cf6-a434-9722dec00523",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.1338,1.5042,NA,152.17,206.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","William Contreras walks.",0,0,2,27,"bottom",4,"2023-05-24T18:00:00.026Z","2023-05-24T18:01:19.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.9,13,0.9,0.4085,5.6925,28.2067,-26.2994,-9.0154,3.2227,-0.9227,1.2008,3.9119,-133.9501,-6.9191,-1.2287,50.0004,5.6903,-16.4245,30,7.2,24,2130,224,NA,NA,NA,NA,NA,NA,FALSE,-27.6,4.6,15.5,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
718046,"2023-05-24",3,"2023-05-24T18:00:54.224Z","2023-05-24T18:00:59.808Z",TRUE,"pitch","f8bed2e9-e982-4124-9853-32e10f28b541",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.1056,1.4761,NA,167.88,197.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","William Contreras walks.",0,0,2,27,"bottom",4,"2023-05-24T18:00:00.026Z","2023-05-24T18:01:19.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80.5,13,0.91,0.4318,5.6394,23.4724,-26.1983,-8.5688,3.6556,-1.3347,1.5444,2.6262,-126.4046,-5.3044,-1.2681,50.0009,5.7486,-13.9963,26.4,7.2,24,1668,231,NA,NA,NA,NA,NA,NA,FALSE,-30.2,5.8,15,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",2,"2023-05-24T18:00:36.510Z","2023-05-24T18:00:42.593Z",TRUE,"pitch","00da8d0b-950e-4554-b344-2a42fe466376",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1338,1.4479,NA,160.44,174.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","William Contreras walks.",0,0,2,27,"bottom",4,"2023-05-24T18:00:00.026Z","2023-05-24T18:01:19.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.8,11,0.9,0.4073,5.6346,29.0582,-26.9779,-7.9059,2.8418,-1.1397,2.3904,3.2124,-134.4469,-3.8471,-1.3225,50.0063,5.7538,-14.4813,26.4,7.2,24,2227,218,NA,NA,NA,NA,NA,NA,FALSE,-27.5,4.6,13.7,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718046,"2023-05-24",1,"2023-05-24T18:00:20.572Z","2023-05-24T18:00:24.195Z",TRUE,"pitch","76347597-a4c1-4bde-ae82-b33d3bb511a1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1338,1.4761,NA,104.39,182.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Walk","walk","William Contreras walks.",0,0,2,27,"bottom",4,"2023-05-24T18:00:00.026Z","2023-05-24T18:01:19.350Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,85.1,6,0.9,0.4072,5.7111,26.7281,-24.7968,-6.4304,4.0178,0.3309,2.0902,6.2437,-134.0858,-5.0966,-1.183,50.0044,5.7662,-11.8084,22.8,6,24,2168,216,NA,NA,NA,NA,NA,NA,FALSE,-25.6,6.5,10.4,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
