"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746003,"2024-04-07",4,"2024-04-07T19:10:04.257Z","2024-04-07T19:10:08.952Z",TRUE,"pitch","8b33c7dc-d677-4d29-a338-976942a353a8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.329,1.5843,NA,107.45,206.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Brice Turang walks. Jackson Chourio to 2nd.",0,2,6,29,"bottom",3,"2024-04-07T19:08:39.263Z","2024-04-07T19:10:08.952Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.9,14,2,0.4106,6.56,29.6304,-14.9278,-9.0754,9.5797,0.2507,1.1937,7.7965,-133.5505,-7.9281,-1.532,50.0055,5.2817,-16.3434,40.8,4.8,24,2505,226,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.7,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694192,"Jackson Chourio","/api/v1/people/694192",668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA
746003,"2024-04-07",3,"2024-04-07T19:09:47.878Z","2024-04-07T19:09:51.996Z",TRUE,"pitch","986900f1-ad63-4375-afad-09efb28c3caf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3417,1.5965,NA,90.86,143.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Brice Turang walks. Jackson Chourio to 2nd.",0,2,6,29,"bottom",3,"2024-04-07T19:08:39.263Z","2024-04-07T19:10:08.952Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.1,12,2,0.4039,6.4881,30.2705,-20.3939,-10.5173,6.3263,0.6858,3.5386,9.6533,-135.7277,-1.2988,-1.554,50.0016,5.4463,-19.5817,39.6,6,24,2412,228,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",2,"2024-04-07T19:09:27.734Z","2024-04-07T19:09:32.780Z",TRUE,"pitch","155b2a4c-063d-445c-8695-6f3156f6a5e0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3173,1.5719,NA,152.15,220.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Brice Turang walks. Jackson Chourio to 2nd.",0,2,6,29,"bottom",3,"2024-04-07T19:08:39.263Z","2024-04-07T19:10:08.952Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,79.2,13,2,0.437,6.4876,26.0042,-24.8456,3.0012,4.6106,-0.9222,0.6834,1.1434,-125.4745,-6.607,-1.7741,50.0053,5.3826,4.7736,10.8,7.2,24,2214,183,NA,NA,NA,NA,NA,NA,FALSE,-29.9,7.1,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",1,"2024-04-07T19:09:11.095Z","2024-04-07T19:09:14.868Z",TRUE,"pitch","58c07afb-0454-4013-a1ce-1cb37f40ea28",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.37,1.6246,NA,111.52,221.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Brice Turang walks. Jackson Chourio to 2nd.",0,2,6,29,"bottom",3,"2024-04-07T19:08:39.263Z","2024-04-07T19:10:08.952Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,80.6,14,2,0.4283,6.6108,28.2627,-27.7953,-11.2012,2.6471,0.1437,0.6302,8.0773,-128.2389,-6.074,-1.6027,50.0031,5.2176,-18.5252,30,8.4,24,1977,262,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.5,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",0,"2024-04-07T19:08:54.762Z","2024-04-07T19:08:58.549Z",TRUE,"pitch","9c52607d-3839-4793-b33f-9f420c67e099",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3652,1.6197,NA,99.43,188.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Brice Turang walks. Jackson Chourio to 2nd.",0,2,6,29,"bottom",3,"2024-04-07T19:08:39.263Z","2024-04-07T19:10:08.952Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.5,9,2,0.406,6.6762,32.0249,-15.0198,-9.8003,9.3241,0.461,1.8539,8.4749,-135.3825,-6.6037,-1.4504,50.0038,5.3933,-18.0309,44.4,4.8,24,2569,230,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.5,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",4,"2024-04-07T19:08:20.938Z","2024-04-07T19:08:28.445Z",TRUE,"pitch","309329d5-1c8b-4ce3-b80b-a9eb7f305834",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.49,1.6,NA,88.8,199.59,"line_drive","medium","9",167.04,112.02,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Jackson Chourio singles on a line drive to right fielder Luke Raley.",0,2,6,28,"bottom",3,"2024-04-07T19:07:18.832Z","2024-04-07T19:08:28.445Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.7,14,2,0.4294,6.5171,26.4336,-29.4764,1.7383,1.6415,0.7397,1.4516,5.3228,-127.5806,-4.4782,-1.6003,50.006,5.5549,2.8635,7.2,7.2,24,2409,161,73.2,23,224,NA,NA,NA,FALSE,-33.5,2.2,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,694192,"Jackson Chourio","/api/v1/people/694192",NA,NA,NA
746003,"2024-04-07",3,"2024-04-07T19:08:08.507Z","2024-04-07T19:08:11.800Z",TRUE,"pitch","54ef45de-295f-41d8-ac9e-c391a44a6d87",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.2511,1.5832,NA,133.27,174.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Jackson Chourio singles on a line drive to right fielder Luke Raley.",0,2,6,28,"bottom",3,"2024-04-07T19:07:18.832Z","2024-04-07T19:08:28.445Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.2,4,2,0.3986,6.3653,32.0259,-20.1989,-10.8204,6.2678,-0.4267,2.3807,7.214,-137.6902,-4.281,-1.6817,50.0033,5.3316,-20.671,42,6,24,2568,233,NA,NA,NA,NA,NA,NA,FALSE,-20,10.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",2,"2024-04-07T19:07:55.611Z","2024-04-07T19:07:59.125Z",TRUE,"pitch","1538ee8d-53a2-4f5f-8d7a-59ce785478ef",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2924,1.5926,NA,116.2,186.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Jackson Chourio singles on a line drive to right fielder Luke Raley.",0,2,6,28,"bottom",3,"2024-04-07T19:07:18.832Z","2024-04-07T19:08:28.445Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.6,8,2,0.4063,6.4566,30.8872,-19.4583,-10.6538,6.9197,0.0209,1.9404,8.3647,-135.0878,-5.3049,-1.7396,50.0067,5.3082,-19.5903,40.8,6,24,2554,231,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11.5,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",1,"2024-04-07T19:07:43.016Z","2024-04-07T19:07:47.543Z",TRUE,"pitch","58fb11f5-11ac-4f19-b380-1359e9e3e878",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.359,1.6594,NA,101.28,203.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Jackson Chourio singles on a line drive to right fielder Luke Raley.",0,2,6,28,"bottom",3,"2024-04-07T19:07:18.832Z","2024-04-07T19:08:28.445Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81,14,2,0.4265,6.3826,27.7315,-25.4128,0.4181,4.0514,0.4124,1.3059,5.1557,-128.6344,-5.5585,-1.6758,50.0042,5.4759,0.6964,3.6,6,24,2330,171,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.2,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",0,"2024-04-07T19:07:30.528Z","2024-04-07T19:07:34.568Z",TRUE,"pitch","d7251b18-a586-4fd6-8017-768d2d8e533e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4106,1.7109,NA,62.07,172.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Jackson Chourio singles on a line drive to right fielder Luke Raley.",0,2,6,28,"bottom",3,"2024-04-07T19:07:18.832Z","2024-04-07T19:08:28.445Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.4,14,2,0.3978,6.8438,32.2091,-14.593,-5.786,9.1663,1.441,2.4665,10.0306,-137.9721,-5.533,-1.4986,50.001,5.4901,-11.0962,28.8,3.6,24,2524,227,NA,NA,NA,NA,NA,NA,FALSE,-15,15.5,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",5,"2024-04-07T19:07:04.753Z","2024-04-07T19:07:09.592Z",TRUE,"pitch","e2310404-694c-4f69-b4d5-06de4fd428a0",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,2.9,1.3725,NA,132.51,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,2,6,27,"bottom",3,"2024-04-07T19:05:50.664Z","2024-04-07T19:07:09.592Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,78.7,7,2,0.4394,6.3365,25.752,-27.2276,3.8255,3.1437,-0.407,1.4363,2.1734,-124.7943,-4.1893,-1.7869,50.0013,5.3865,6.0167,13.2,7.2,24,2230,163,NA,NA,NA,NA,NA,NA,TRUE,-32.3,4.9,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",4,"2024-04-07T19:06:52.954Z","2024-04-07T19:06:57.677Z",TRUE,"pitch","a83c3bd4-87dc-4986-b40b-9c7827e5811f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,2.9096,1.3711,NA,77.94,199.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,2,6,27,"bottom",3,"2024-04-07T19:05:50.664Z","2024-04-07T19:07:09.592Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,80.1,14,2,0.4321,6.5662,26.3902,-25.7471,3.1953,3.9505,1.0248,1.4549,5.6229,-126.8623,-4.7434,-1.6371,50.0044,5.4059,5.1977,13.2,7.2,24,2265,177,NA,NA,NA,NA,NA,NA,FALSE,-29.8,6.2,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",3,"2024-04-07T19:06:40.947Z","2024-04-07T19:06:45.134Z",TRUE,"pitch","631ac09c-c5c0-4eb2-b4fc-555479e2db08",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,2.9357,1.3972,NA,92.77,167.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,2,6,27,"bottom",3,"2024-04-07T19:05:50.664Z","2024-04-07T19:07:09.592Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.7,3,2,0.4051,6.4668,31.8071,-15.4626,-8.2375,9.0427,0.6356,2.6439,8.5764,-135.616,-4.5087,-1.5094,50.0038,5.4191,-15.226,38.4,4.8,24,2571,227,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",2,"2024-04-07T19:06:28.001Z","2024-04-07T19:06:32.157Z",TRUE,"pitch","97d3b28d-0e0a-4b78-a984-afdffbf46cd2",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.0112,1.4097,NA,87.73,178.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,2,6,27,"bottom",3,"2024-04-07T19:05:50.664Z","2024-04-07T19:07:09.592Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,84.8,6,2,0.4055,6.4303,30.3882,-19.093,-10.5542,7.0822,0.7678,2.231,10.1309,-135.2494,-4.5932,-1.6611,50.002,5.2963,-19.4897,40.8,6,24,2468,235,NA,NA,NA,NA,NA,NA,FALSE,-19.8,12,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",1,"2024-04-07T19:06:15.741Z","2024-04-07T19:06:20.771Z",TRUE,"pitch","d744e676-376f-4b72-825b-765ccf8e3fc8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,2.988,1.4104,NA,109.35,203.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,2,6,27,"bottom",3,"2024-04-07T19:05:50.664Z","2024-04-07T19:07:09.592Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,80.5,8,2,0.4295,6.4788,27.4747,-24.8743,3.7302,4.4407,0.2007,1.2937,3.7694,-127.7617,-5.3195,-1.7812,50.0059,5.3695,6.1392,14.4,7.2,24,2344,173,NA,NA,NA,NA,NA,NA,FALSE,-28.6,7,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746003,"2024-04-07",0,"2024-04-07T19:05:59.386Z","2024-04-07T19:06:03.958Z",TRUE,"pitch","ec7128ba-6b69-419e-a40f-6a8aece4fb2e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.094,1.43,NA,143.63,161.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,2,6,27,"bottom",3,"2024-04-07T19:05:50.664Z","2024-04-07T19:07:09.592Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686217,"Sal Frelick","/api/v1/people/686217","L","Left",676106,"Emerson Hancock","/api/v1/people/676106","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.3,1,2,0.4026,6.4495,31.3073,-20.8125,-10.4959,6.0666,-0.6986,2.8623,6.4726,-136.3137,-2.7206,-1.7461,50.0036,5.318,-19.6582,40.8,6,24,2513,229,NA,NA,NA,NA,NA,NA,FALSE,-20.8,10.6,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
