"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716953,"2023-08-18",1,"2023-08-19T00:19:24.601Z","2023-08-19T00:19:35.480Z",TRUE,"pitch","ca0168e4-c9a1-42f8-8110-880da7455bf6",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.38,1.54,NA,129.65,197.99,"line_drive","medium","9",162.31,102.62,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Justin Turner singles on a line drive to right fielder Giancarlo Stanton.",0,7,1,31,"top",4,"2023-08-19T00:18:42.342Z","2023-08-19T00:19:35.480Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.6,7,0.9,0.3901,6.0863,31.6405,-19.1471,-10.1229,6.529,-0.3319,1.5109,9.0032,-140.3651,-8.6032,-2.265,50.0065,5.8614,-20.2126,40.8,6,24,2311,217,80.9,17,210,NA,NA,NA,FALSE,-19.2,10.2,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T00:19:09.059Z","2023-08-19T00:19:12.686Z",TRUE,"pitch","5baaf6aa-ef49-4cce-851c-e7f18e3b9894",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5108,1.5399,NA,100.89,190.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Justin Turner singles on a line drive to right fielder Giancarlo Stanton.",0,7,1,31,"top",4,"2023-08-19T00:18:42.342Z","2023-08-19T00:19:35.480Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.8,9,0.9,0.3889,6.1629,31.9683,-19.6521,-10.1563,6.234,0.4228,1.8023,10.9615,-140.8185,-7.7469,-2.2007,50.0003,5.86,-20.3949,39.6,6,24,2132,224,NA,NA,NA,NA,NA,NA,FALSE,-19.4,9.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",5,"2023-08-19T00:18:38.528Z","2023-08-19T00:18:43.532Z",TRUE,"pitch","d63abaeb-f7ea-4655-b25e-998a1956a383",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.44,1.58,NA,142.62,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,7,1,30,"top",4,"2023-08-19T00:15:59.676Z","2023-08-19T00:18:43.532Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,89.3,7,0.89,0.3859,6.0109,33.4327,-16.2121,-9.3491,7.8283,-0.6721,1.5732,7.5016,-142.103,-9.0994,-2.1352,50.0069,5.8534,-19.0703,43.2,4.8,24,2215,218,NA,NA,NA,NA,NA,NA,TRUE,-16.3,12.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",4,"2023-08-19T00:18:18.673Z","2023-08-19T00:18:22.104Z",TRUE,"pitch","d30e4cd7-4239-4430-acc2-c9908822a04b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2826,1.4495,NA,52.65,216.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,7,1,30,"top",4,"2023-08-19T00:15:59.676Z","2023-08-19T00:18:43.532Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,84.6,14,0.88,0.4124,6.0219,26.7754,-26.3589,-1.0687,3.2516,1.6881,0.8154,10.3743,-132.5333,-8.2913,-2.1286,50.0064,5.8929,-1.915,0,6,24,1581,206,NA,NA,NA,NA,NA,NA,FALSE,-28.6,4.3,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",3,"2023-08-19T00:17:56.780Z","2023-08-19T00:18:00.616Z",TRUE,"pitch","910871b6-af13-461d-8249-344041e58767",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.58,NA,122.31,186.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,7,1,30,"top",4,"2023-08-19T00:15:59.676Z","2023-08-19T00:18:43.532Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.4,8,0.89,0.4207,6.0699,26.4015,-27.5769,-0.5209,2.6773,-0.1393,1.9413,6.0813,-130.0183,-4.8949,-2.4376,50.0052,5.9327,-0.8962,0,7.2,24,1591,205,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-19T00:17:37.112Z","2023-08-19T00:17:40.245Z",TRUE,"pitch","3d1329be-9564-4b14-af2d-fd5e61040bfc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.44,1.58,NA,148.15,164.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,7,1,30,"top",4,"2023-08-19T00:15:59.676Z","2023-08-19T00:18:43.532Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.9,4,0.91,0.3908,5.9022,33.5645,-14.268,-6.3477,9.0111,-0.8173,2.7504,5.8841,-140.4877,-6.6271,-2.1201,50.004,6.0777,-12.6154,34.8,3.6,24,2278,217,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T00:17:19.757Z","2023-08-19T00:17:23.132Z",TRUE,"pitch","14675ba5-248a-4657-aebc-75700f994298",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3088,1.4756,NA,189.1,166.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,7,1,30,"top",4,"2023-08-19T00:15:59.676Z","2023-08-19T00:18:43.532Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88,11,0.9,0.391,6.0414,33.1726,-22.1198,-10.0775,5.0689,-1.8916,2.6867,5.0728,-140.3331,-4.9677,-2.4179,50.0067,5.9302,-20.0084,39.6,6,24,2079,222,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.3,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T00:17:01.326Z","2023-08-19T00:17:05.191Z",TRUE,"pitch","3a07ef53-61b7-4902-a9ab-5d1873e0e221",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.44,1.58,NA,77.11,196.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,7,1,30,"top",4,"2023-08-19T00:15:59.676Z","2023-08-19T00:18:43.532Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83.1,14,0.88,0.4171,5.856,28.5539,-25.8545,-1.1222,3.625,1.0465,1.5623,9.2044,-131.4452,-6.3566,-2.359,50.0059,5.9386,-1.9586,0,6,24,1526,220,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-19T00:14:19.806Z","2023-08-19T00:14:27.581Z",TRUE,"pitch","a317089c-4f17-475b-b0b6-9454ce9e1ecb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.93,1.83,NA,145.66,166.79,"ground_ball","medium","6",97,154.96,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Aaron Judge grounds out, shortstop Trevor Story to first baseman Triston Casas.",0,7,1,29,"bottom",3,"2023-08-19T00:13:23.252Z","2023-08-19T00:14:27.581Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.4,4,0.91,0.3984,6.3701,31.1976,-32.3648,-10.4263,-0.097,-0.7519,2.6663,6.6366,-137.6042,-0.6236,-1.8432,50.0046,5.0929,-19.9502,30,8.4,24,1986,241,93.8,-9,16,NA,NA,NA,TRUE,-30.7,-0.1,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T00:13:54.435Z","2023-08-19T00:13:57.796Z",TRUE,"pitch","40c80821-b288-43d8-9d60-76189698239c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.93,1.83,NA,137.82,154.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Aaron Judge grounds out, shortstop Trevor Story to first baseman Triston Casas.",0,7,1,29,"bottom",3,"2023-08-19T00:13:23.252Z","2023-08-19T00:14:27.581Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89,4,0.91,0.3878,6.51,29.937,-27.09,-11.4714,2.5162,-0.5461,3.113,7.3743,-140.8688,-0.8963,-1.698,50.007,5.1758,-23.2195,38.4,7.2,24,2081,240,NA,NA,NA,NA,NA,NA,FALSE,-24.5,4.6,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T00:13:40.598Z","2023-08-19T00:13:44.489Z",TRUE,"pitch","68dfc7d5-c871-45a8-878c-cea0c46e889a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.9035,1.882,NA,63.45,202.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Aaron Judge grounds out, shortstop Trevor Story to first baseman Triston Casas.",0,7,1,29,"bottom",3,"2023-08-19T00:13:23.252Z","2023-08-19T00:14:27.581Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.9,14,2,0.4242,6.2115,26.1736,-33.2879,1.3897,-0.6541,1.4049,1.3464,7.3617,-128.9886,-3.3492,-1.6638,50.0058,5.2212,2.3489,6,8.4,24,2185,351,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-1.7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",3,"2023-08-19T00:13:06.574Z","2023-08-19T00:13:14.325Z",TRUE,"pitch","d47d2d72-66b8-4473-b617-fde2a49e2a31",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.26,1.56,NA,133.18,172.05,"ground_ball","medium","5",104.88,168.31,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","DJ LeMahieu grounds out, third baseman Rafael Devers to first baseman Triston Casas. Anthony Volpe scores.",1,7,1,28,"bottom",3,"2023-08-19T00:11:52.234Z","2023-08-19T00:13:14.325Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.1,4,0.91,0.3916,6.3749,30.4886,-29.8937,-10.8674,1.1491,-0.4245,2.4716,7.2073,-139.6847,-1.7379,-1.6219,50.0009,5.0609,-21.5443,33.6,7.2,24,2030,244,77,-47,3,NA,NA,NA,TRUE,-27.7,1.9,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",2,"2023-08-19T00:12:50.179Z","2023-08-19T00:12:54.336Z",TRUE,"pitch","8206514d-7d70-47bd-b1c3-8a5467493a86",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2336,1.5599,NA,62.63,175.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","DJ LeMahieu grounds out, third baseman Rafael Devers to first baseman Triston Casas. Anthony Volpe scores.",1,7,1,28,"bottom",3,"2023-08-19T00:11:52.234Z","2023-08-19T00:13:14.325Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80,14,2,0.4333,6.2753,25.5817,-29.3645,4.0044,1.7321,1.4263,2.3265,6.2823,-126.3869,-1.8394,-1.6109,50.0003,5.4203,6.4806,14.4,7.2,24,2185,32,NA,NA,NA,NA,NA,NA,FALSE,-33.2,3,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",1,"2023-08-19T00:12:34.561Z","2023-08-19T00:12:38.094Z",TRUE,"pitch","88f7c147-38be-46e4-9e41-95c927852a98",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.286,1.612,NA,136.92,126.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","DJ LeMahieu grounds out, third baseman Rafael Devers to first baseman Triston Casas. Anthony Volpe scores.",1,7,1,28,"bottom",3,"2023-08-19T00:11:52.234Z","2023-08-19T00:13:14.325Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.4,11,0.9,0.3935,6.4136,30.662,-19.3009,-6.1457,6.5569,-0.5227,4.1409,5.3791,-139.1108,0.0223,-1.6812,50.003,5.4103,-12.0677,30,4.8,24,2046,239,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",0,"2023-08-19T00:12:12.234Z","2023-08-19T00:12:15.519Z",TRUE,"pitch","cc6c8816-1e90-4f22-bcef-993cd89732a8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.26,1.56,NA,168.08,154.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","DJ LeMahieu grounds out, third baseman Rafael Devers to first baseman Triston Casas. Anthony Volpe scores.",1,7,1,28,"bottom",3,"2023-08-19T00:11:52.234Z","2023-08-19T00:13:14.325Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.4,11,0.91,0.3958,6.5297,28.0819,-31.5374,-10.1442,0.3292,-1.3402,3.1379,4.9637,-137.9193,0.0797,-1.8364,50.0043,5.2198,-19.7206,31.2,7.2,24,1961,246,NA,NA,NA,NA,NA,NA,FALSE,-29.4,0.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,NA,NA,NA
716953,"2023-08-18",8,"2023-08-19T00:11:37.589Z","2023-08-19T00:11:44.821Z",TRUE,"pitch","94a6a322-5d7e-458f-81ea-28007626119f",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.14,1.46,NA,107.51,156.34,"ground_ball","medium","4",150.36,150.72,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Ben Rortvedt grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Anthony Volpe to 3rd.",0,7,0,27,"bottom",3,"2023-08-19T00:07:57.860Z","2023-08-19T00:11:44.821Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.7,2,0.91,0.3922,6.7925,31.9785,-30.6469,-10.8841,0.7747,0.2491,3.0535,9.3822,-139.752,-0.4073,-1.7403,50.0033,5.2169,-21.4943,32.4,7.2,24,1897,240,87.2,-9,18,NA,NA,NA,TRUE,-28.2,1.6,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,657077,"Alex Verdugo","/api/v1/people/657077",NA,NA,NA,683011,"Anthony Volpe","/api/v1/people/683011"
