"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717434,"2023-07-09",2,"2023-07-09T18:50:52.768Z","2023-07-09T18:50:57.576Z",TRUE,"pitch","aef0e379-73ba-47d2-b9eb-eaa3643143f0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4461,1.6309,NA,138.27,163.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Myles Straw lines out to left fielder Nicky Lopez.",0,1,1,35,"bottom",5,"2023-07-09T18:49:12.629Z","2023-07-09T18:51:18.543Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.8,79.3,4,2,0.4373,6.782,21.7789,-19.2166,9.1739,8.1308,-0.5581,2.7776,-10.5144,-124.5882,-2.9686,2.4978,50.0044,5.5478,14.624,33.6,6,24,1917,123,NA,NA,NA,NA,NA,NA,FALSE,-22.6,14.4,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:50:35.386Z","2023-07-09T18:50:39.558Z",TRUE,"pitch","57ce1eaf-b6d1-43b6-9292-ac3a81db6457",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3455,1.5307,NA,70.57,196.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Myles Straw lines out to left fielder Nicky Lopez.",0,1,1,35,"bottom",5,"2023-07-09T18:49:12.629Z","2023-07-09T18:51:18.543Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.5,66,14,2,0.5303,6.127,14.8577,-29.3101,-7.817,2.6367,1.2181,1.5679,-2.2134,-102.7615,0.1084,3.3207,50.0005,5.0358,-8.4716,16.8,10.8,24,2154,271,NA,NA,NA,NA,NA,NA,FALSE,-49.1,5.2,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:50:20.479Z","2023-07-09T18:50:24.666Z",TRUE,"pitch","3e4b932a-dbaa-4db8-bd12-14c1d59a9543",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3455,1.5808,NA,102.69,179.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Myles Straw lines out to left fielder Nicky Lopez.",0,1,1,35,"bottom",5,"2023-07-09T18:49:12.629Z","2023-07-09T18:51:18.543Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83,77,6,0.9,0.4513,6.5921,21.0132,-24.879,2.7153,4.8745,0.3754,2.2019,-7.2497,-120.8457,-1.7395,3.0463,50.0019,5.0924,4.0631,6,7.2,24,1900,121,NA,NA,NA,NA,NA,NA,FALSE,-30.6,8.8,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",4,"2023-07-09T18:48:01.215Z","2023-07-09T18:48:07.660Z",TRUE,"pitch","9876ef92-c221-4e6c-af90-dd86a80b88d5",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,2,NA,NA,3.56,1.73,NA,99.71,223.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,1,1,34,"top",5,"2023-07-09T18:45:55.851Z","2023-07-09T18:48:07.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84,77.9,14,0.87,0.4478,6.8402,24.0554,-37.7711,4.5376,-3.6896,0.4535,0.564,2.8654,-122.2994,-4.2034,-1.3228,50.0056,5.5437,6.8763,10.8,10.8,24,1998,28,NA,NA,NA,NA,NA,NA,TRUE,-46.2,-7.4,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",3,"2023-07-09T18:47:35.758Z","2023-07-09T18:47:41.892Z",TRUE,"pitch","4848b31b-2f1a-4974-87ff-8bdd1aa1c457",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.46,1.6055,NA,85.93,219.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,1,1,34,"top",5,"2023-07-09T18:45:55.851Z","2023-07-09T18:48:07.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.2,14,0.88,0.44,6.9384,23.9644,-36.645,0.2087,-2.8533,0.8151,0.7164,5.1823,-124.2829,-4.157,-1.3205,50.0001,5.4412,0.326,1.2,9.6,24,2591,66,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-5.9,-1.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",2,"2023-07-09T18:47:03.015Z","2023-07-09T18:47:07.988Z",TRUE,"pitch","153099af-632d-401c-86b3-07f832a75172",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.56,1.73,NA,105.32,184.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,1,1,34,"top",5,"2023-07-09T18:45:55.851Z","2023-07-09T18:48:07.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.2,9,2,0.4272,6.7337,23.9983,-24.572,0.1734,4.5544,0.3064,2.0089,4.034,-127.7546,-3.9802,-1.3093,50.0014,5.4973,0.2887,2.4,6,24,2441,196,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.7,-1.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:46:17.742Z","2023-07-09T18:46:24.793Z",TRUE,"pitch","55787fd5-f297-4c2a-aef1-526016802a03",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.56,1.73,NA,113.6,181.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,1,1,34,"top",5,"2023-07-09T18:45:55.851Z","2023-07-09T18:48:07.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,80.3,8,2,0.4307,6.793,25.0842,-24.8745,0.8818,4.4562,0.0891,2.1045,3.2777,-126.9751,-3.6204,-1.3311,50.006,5.5198,1.4448,4.8,6,24,2311,188,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.6,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:46:41.561Z","2023-07-09T18:46:46.561Z",FALSE,"stepoff","3d1be81b-e36c-424b-9f82-fd57047303e4",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,1,1,34,"top",5,"2023-07-09T18:45:55.851Z","2023-07-09T18:48:07.660Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",3,"2023-07-09T18:45:35.404Z","2023-07-09T18:45:43.491Z",TRUE,"pitch","eca33007-1c70-42ba-9874-addfd997efb9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,2.94,1.34,NA,127.38,199.49,"ground_ball","medium","3",141.05,170.97,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Nicky Lopez grounds out, first baseman Josh Naylor to pitcher Shane Bieber. Matt Duffy to 2nd.",0,1,1,33,"top",5,"2023-07-09T18:43:56.482Z","2023-07-09T18:45:43.491Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.8,76.8,8,0.9,0.4533,6.4918,22.9104,-39.2381,6.263,-4.7715,-0.2722,1.4551,0.7584,-120.6997,-1.7001,-1.4043,50.005,5.6154,9.2661,13.2,10.8,24,2128,36,73,-47,3,NA,NA,NA,TRUE,-48.5,-8.8,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,622110,"Matt Duffy","/api/v1/people/622110",NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",2,"2023-07-09T18:45:09.528Z","2023-07-09T18:45:15.148Z",TRUE,"pitch","e338bb1c-27db-4a64-8a84-b67e0885a96d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,2.7398,1.1907,NA,141.74,164.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Nicky Lopez grounds out, first baseman Josh Naylor to pitcher Shane Bieber. Matt Duffy to 2nd.",0,1,1,33,"top",5,"2023-07-09T18:43:56.482Z","2023-07-09T18:45:43.491Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.9,1,0.92,0.4031,6.7091,25.5609,-16.6505,-5.7211,8.2754,-0.649,2.7514,3.7999,-135.1397,-4.2675,-1.32,50.0006,5.4977,-10.7296,30,4.8,24,2174,219,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:44:39.127Z","2023-07-09T18:44:43.805Z",TRUE,"pitch","65370f07-9d1c-4924-8bbf-82ff8dc90c18",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,2.94,1.34,NA,102.76,209.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Nicky Lopez grounds out, first baseman Josh Naylor to pitcher Shane Bieber. Matt Duffy to 2nd.",0,1,1,33,"top",5,"2023-07-09T18:43:56.482Z","2023-07-09T18:45:43.491Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,81.9,14,2,0.4275,6.638,20.6523,-25.3275,-0.7228,4.0933,0.3737,1.0849,4.5489,-127.069,-5.9903,-1.329,50.0001,5.4273,-1.2085,1.2,6,24,2449,215,NA,NA,NA,NA,NA,NA,FALSE,-28.7,6.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:44:19.598Z","2023-07-09T18:44:26.170Z",TRUE,"pitch","98426022-4201-4d3e-8cb3-804b62c4afc7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.8654,1.2407,NA,107.61,217.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Nicky Lopez grounds out, first baseman Josh Naylor to pitcher Shane Bieber. Matt Duffy to 2nd.",0,1,1,33,"top",5,"2023-07-09T18:43:56.482Z","2023-07-09T18:45:43.491Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,81.5,14,2,0.4291,6.2043,21.3088,-25.8634,0.7945,3.8056,0.2463,0.7731,4.1056,-126.7342,-6.5231,-1.4855,50.0029,5.3941,1.3156,3.6,6,24,2476,201,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.9,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",2,"2023-07-09T18:43:33.396Z","2023-07-09T18:43:45.027Z",TRUE,"pitch","3c8804ae-5728-4939-88b2-948181d43c98",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.54,1.64,NA,99.71,205.58,"ground_ball","medium","3",149.68,165.89,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Forceout","force_out","Matt Duffy grounds into a force out, first baseman Josh Naylor to shortstop Amed Rosario. Michael Massey out at 2nd. Matt Duffy to 1st.",0,1,1,32,"top",5,"2023-07-09T18:42:30.623Z","2023-07-09T18:43:45.027Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,622110,"Matt Duffy","/api/v1/people/622110","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.5,81.4,14,0.91,0.4277,6.8036,23.3597,-26.9226,-0.1844,3.1547,0.4536,1.2296,4.5457,-127.4879,-5.3281,-1.3199,50.0028,5.4411,-0.307,1.2,7.2,24,2545,169,67.3,-23,4,NA,NA,NA,TRUE,-30.5,4.8,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,622110,"Matt Duffy","/api/v1/people/622110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",1,"2023-07-09T18:43:10.596Z","2023-07-09T18:43:14.789Z",TRUE,"pitch","d5726c87-c53e-4744-a522-767d34d22f30",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.44,1.5406,NA,98.05,178.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Forceout","force_out","Matt Duffy grounds into a force out, first baseman Josh Naylor to shortstop Amed Rosario. Michael Massey out at 2nd. Matt Duffy to 1st.",0,1,1,32,"top",5,"2023-07-09T18:42:30.623Z","2023-07-09T18:43:45.027Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,622110,"Matt Duffy","/api/v1/people/622110","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.5,6,0.92,0.4048,7.0197,26.8767,-14.0225,-5.7673,9.7643,0.4971,2.2248,6.5233,-134.8627,-6.0268,-1.1935,50.0002,5.4619,-10.7177,32.4,3.6,24,2376,209,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",0,"2023-07-09T18:42:49.457Z","2023-07-09T18:42:54.352Z",TRUE,"pitch","2e1f7a42-62ee-43ae-ae23-abd5d5943f29",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5155,1.6158,NA,103.51,180.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Forceout","force_out","Matt Duffy grounds into a force out, first baseman Josh Naylor to shortstop Amed Rosario. Michael Massey out at 2nd. Matt Duffy to 1st.",0,1,1,32,"top",5,"2023-07-09T18:42:30.623Z","2023-07-09T18:43:45.027Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,622110,"Matt Duffy","/api/v1/people/622110","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85.2,9,0.91,0.4067,6.9327,25.6234,-14.8457,-6.2389,9.4068,0.3538,2.1748,6.2843,-134.0311,-5.957,-1.1969,50.0003,5.464,-11.4896,32.4,3.6,24,2313,211,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717434,"2023-07-09",7,"2023-07-09T18:42:12.847Z","2023-07-09T18:42:21.788Z",TRUE,"pitch","872ba945-29bd-4e0d-b637-40a8485f98b0",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.56,1.7,NA,138.47,169.02,"line_drive","medium","7",95.01,98.5,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Michael Massey singles on a line drive to left fielder Steven Kwan.",0,1,1,31,"top",5,"2023-07-09T18:40:03.478Z","2023-07-09T18:42:21.788Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,80.5,4,0.88,0.434,6.6525,19.9241,-32.5653,1.2955,-0.2389,-0.5633,2.5837,2.0084,-125.1415,-0.9281,-1.5377,50.0048,5.5747,2.1009,3.6,8.4,24,2525,89,94.6,13,264,NA,NA,NA,FALSE,-36.7,-0.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
