"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718580,"2023-04-14",4,"2023-04-15T00:29:29.988Z","2023-04-15T00:29:35.273Z",TRUE,"pitch","14009150-99e8-48f6-a051-51264e95ad2f",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.3371,1.7306,NA,171,221.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,2,1,35,"bottom",4,"2023-04-15T00:27:48.643Z","2023-04-15T00:30:23.183Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.8,13,0.9,0.4314,5.9711,24.9149,-27.4914,-3.6465,2.8625,-1.4166,0.6349,-4.7187,-126.772,-7.7647,0.9396,50.0017,5.9191,-5.9579,13.2,7.2,24,2592,229,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.7,7.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",3,"2023-04-15T00:29:05.401Z","2023-04-15T00:29:09.933Z",TRUE,"pitch","dd981b39-d2b2-4814-a740-12a1b36e6eef",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.54,1.74,NA,123.24,172.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,2,1,35,"bottom",4,"2023-04-15T00:27:48.643Z","2023-04-15T00:30:23.183Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.2,5,0.91,0.4073,6.0302,31.9889,-11.6076,2.7233,11.2514,-0.1636,2.4515,-3.498,-134.9842,-6.9772,0.801,50.0021,5.904,4.9778,18,3.6,24,2171,160,NA,NA,NA,NA,NA,NA,FALSE,-13.1,19,-4.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",2,"2023-04-15T00:28:46.533Z","2023-04-15T00:28:51.373Z",TRUE,"pitch","0b93095e-4363-4eff-ac98-932138c008a5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3683,1.7002,NA,160.94,175.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,2,1,35,"bottom",4,"2023-04-15T00:27:48.643Z","2023-04-15T00:30:23.183Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.9,13,0.91,0.433,5.9467,26.5749,-30.2644,-2.6681,1.1806,-1.1527,2.3551,-4.3127,-126.6391,-3.1554,0.921,50.0037,6.0456,-4.3207,9.6,8.4,24,2689,254,NA,NA,NA,NA,NA,NA,FALSE,-34.6,1.7,5.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",1,"2023-04-15T00:28:24.408Z","2023-04-15T00:28:29.158Z",TRUE,"pitch","2b849b15-a72b-49d2-98e7-7fd8b0184772",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.54,1.74,NA,162.75,185.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,2,1,35,"bottom",4,"2023-04-15T00:27:48.643Z","2023-04-15T00:30:23.183Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.2,13,0.9,0.4331,5.9542,24.7604,-30.6455,-2.7039,0.9425,-1.2002,1.9761,-4.6856,-126.2894,-3.81,1.0276,50.0035,5.9587,-4.384,9.6,8.4,24,2556,269,NA,NA,NA,NA,NA,NA,FALSE,-35.2,1.1,5.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",0,"2023-04-15T00:28:05.510Z","2023-04-15T00:28:08.865Z",TRUE,"pitch","7d30d86b-59a0-4fa8-94f4-d4aa61f8fb7e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7133,1.8525,NA,138.86,182.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Triston Casas strikes out swinging.",0,2,1,35,"bottom",4,"2023-04-15T00:27:48.643Z","2023-04-15T00:30:23.183Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.8,7,0.86,0.4131,5.9593,26.5519,-20.81,7.7807,6.371,-0.5734,2.0884,-7.0614,-132.2737,-5.9978,1.1118,50.0006,5.8971,13.8728,30,6,24,1863,154,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.6,-12.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",5,"2023-04-15T00:27:28.629Z","2023-04-15T00:27:34.477Z",TRUE,"pitch","5dbd0309-00e1-4c3d-946e-7cc4e5912de3",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.3059,1.4268,NA,101.05,197.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Christian Arroyo called out on strikes.",0,2,1,34,"bottom",4,"2023-04-15T00:25:47.918Z","2023-04-15T00:27:34.477Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.3,9,0.91,0.3993,6.0823,30.8656,-9.9272,2.3217,11.6745,0.4184,1.5322,-2.4534,-137.2762,-9.5779,1.0228,50.0022,5.7457,4.4237,18,2.4,24,2244,164,NA,NA,NA,NA,NA,NA,TRUE,-11.5,19.3,-3.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,571771,"Enrique Hernández","/api/v1/people/571771",NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",4,"2023-04-15T00:27:00.516Z","2023-04-15T00:27:03.847Z",TRUE,"pitch","7bc6973d-1c6a-40b9-98c6-e5a60eee638e",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.2194,1.4509,NA,132.13,259.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Christian Arroyo called out on strikes.",0,2,1,34,"bottom",4,"2023-04-15T00:25:47.918Z","2023-04-15T00:27:34.477Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,76.5,13,0.9,0.4553,6.238,22.8892,-20.7207,9.1707,7.8068,-0.3968,-0.764,-6.5201,-120.2204,-10.4747,1.1564,50.0021,5.4824,13.4491,28.8,7.2,24,1848,119,NA,NA,NA,NA,NA,NA,FALSE,-28.2,11.9,-15.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",3,"2023-04-15T00:26:41.193Z","2023-04-15T00:26:44.638Z",TRUE,"pitch","8fa0313f-1959-404f-8adb-61fcc2aec95b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2505,1.4813,NA,171.39,209.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Christian Arroyo called out on strikes.",0,2,1,34,"bottom",4,"2023-04-15T00:25:47.918Z","2023-04-15T00:27:34.477Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.7,13,0.91,0.4345,6.0566,27.8473,-29.0648,-2.2247,1.934,-1.4269,1.1002,-5.3708,-126.4788,-5.9519,1.0204,50.0029,5.84,-3.5721,8.4,7.2,24,2581,248,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.3,5.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",2,"2023-04-15T00:26:19.499Z","2023-04-15T00:26:25.489Z",TRUE,"pitch","72b57223-de10-4860-ac20-c715a1ee38b0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.31,1.54,NA,157.07,206.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Christian Arroyo called out on strikes.",0,2,1,34,"bottom",4,"2023-04-15T00:25:47.918Z","2023-04-15T00:27:34.477Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.2,13,0.91,0.4373,6.0066,26.8376,-30.0725,-2.7775,1.3225,-1.0512,1.1972,-4.3543,-125.5338,-5.617,1.0706,50.0013,5.9297,-4.4052,9.6,8.4,24,2662,280,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.3,6.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",1,"2023-04-15T00:25:50.186Z","2023-04-15T00:25:55.130Z",TRUE,"pitch","032483fe-1368-43ff-bab7-02055c2d4530",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.31,1.54,NA,124.48,184.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Christian Arroyo called out on strikes.",0,2,1,34,"bottom",4,"2023-04-15T00:25:47.918Z","2023-04-15T00:27:34.477Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.9,8,0.9,0.4834,6.1955,21.7185,-42.0681,-3.5525,-7.6176,-0.1962,2.0039,-1.8124,-113.5133,0.2535,1.0754,50.0037,6.0958,-4.6133,7.2,13.2,24,2814,314,NA,NA,NA,NA,NA,NA,FALSE,-58.6,-13.4,7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",0,"2023-04-15T00:25:20.693Z","2023-04-15T00:25:50.186Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Christian Arroyo called out on strikes.",0,2,1,34,"bottom",4,"2023-04-15T00:25:47.918Z","2023-04-15T00:27:34.477Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",2,"2023-04-15T00:24:34.663Z","2023-04-15T00:24:48.474Z",TRUE,"pitch","69fd65e5-71cd-400b-8a2b-6925d4c0bd19",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,0,NA,NA,3.23,1.59,NA,123.97,156.7,"line_drive","medium","9",198.34,117.36,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Double","double","Enrique Hernandez doubles (3) on a line drive to right fielder Hunter Renfroe. Rafael Devers scores.",1,2,1,33,"bottom",4,"2023-04-15T00:24:03.841Z","2023-04-15T00:24:48.474Z",TRUE,TRUE,FALSE,FALSE,34,1,0,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.3,2,0.9,0.4131,6.0171,28.3519,-10.3488,3.7554,12.2617,-0.1829,3.04,-4.0998,-132.576,-5.6901,0.8957,50.0025,5.9694,6.6847,26.4,2.4,24,2159,155,86.8,21,271,NA,NA,NA,FALSE,-11.8,21.1,-5.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,571771,"Enrique Hernández","/api/v1/people/571771",NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",0,"2023-04-15T00:24:03.841Z","2023-04-15T00:24:08.526Z",TRUE,"pitch","f1652e61-bf55-4b3f-aead-189ee0d81230",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.295,1.592,NA,78.27,79.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Double","double","Enrique Hernandez doubles (3) on a line drive to right fielder Hunter Renfroe. Rafael Devers scores.",1,2,1,33,"bottom",4,"2023-04-15T00:24:03.841Z","2023-04-15T00:24:48.474Z",TRUE,TRUE,FALSE,FALSE,34,1,0,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.1,12,0.91,0.4063,5.8564,31.6637,-13.3002,2.9358,10.2765,1.0161,5.8996,-1.3468,-135.2044,1.6735,1.1414,50.0026,6.2101,5.3921,21.6,3.6,24,1940,154,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.2,-5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",1,"2023-04-15T00:24:23.102Z","2023-04-15T00:24:34.663Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Patrick Sandoval. Rafael Devers to 2nd.","Wild Pitch",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,646240,"/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f1652e61-bf55-4b3f-aead-189ee0d81230","wild_pitch",NA,NA,NA,NA,NA,NA,"33","atBat","Double","double","Enrique Hernandez doubles (3) on a line drive to right fielder Hunter Renfroe. Rafael Devers scores.",1,2,1,33,"bottom",4,"2023-04-15T00:24:03.841Z","2023-04-15T00:24:48.474Z",TRUE,TRUE,FALSE,FALSE,34,1,0,0,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",7,"2023-04-15T00:23:25.770Z","2023-04-15T00:23:34.057Z",TRUE,"pitch","ea44310f-9d96-4fdf-be87-6e5c72ce1637",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.34,1.59,NA,163.94,197.71,"ground_ball","medium","6",128.29,148.06,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Field Error","field_error","Rafael Devers reaches on a fielding error by shortstop Luis Rengifo.",0,2,0,32,"bottom",4,"2023-04-15T00:20:41.551Z","2023-04-15T00:23:34.057Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,646240,"Rafael Devers","/api/v1/people/646240","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.1,13,0.85,0.4231,6.0246,26.133,-26.062,-1.5475,3.598,-1.2314,1.5209,-5.1485,-129.2929,-6.2453,0.9841,50.003,5.9591,-2.6277,7.2,6,24,2461,217,84.6,-2,32,NA,NA,NA,FALSE,-29.2,5.4,4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718580,"2023-04-14",6,"2023-04-15T00:23:06.871Z","2023-04-15T00:23:15.019Z",TRUE,"pitch","aa061621-1114-4f36-a366-1028dd8357fc",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.34,1.59,NA,123.58,183.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Field Error","field_error","Rafael Devers reaches on a fielding error by shortstop Luis Rengifo.",0,2,0,32,"bottom",4,"2023-04-15T00:20:41.551Z","2023-04-15T00:23:34.057Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,646240,"Rafael Devers","/api/v1/people/646240","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.4,8,0.91,0.4028,6.1456,31.2652,-13.0641,2.2789,10.2202,-0.1725,2.0509,-4.172,-136.2231,-7.881,1.0862,50.0061,5.8942,4.2629,13.2,3.6,24,1935,157,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.9,-3.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
