"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717525,"2023-07-02",4,"2023-07-03T00:47:59.191Z","2023-07-03T00:48:06.575Z",TRUE,"pitch","bcc437ef-4b26-4cd6-a8e4-3890f37da656",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.53,1.6,NA,140.5,200.72,"ground_ball","medium","5",92.32,158.08,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Starling Marte grounds out, third baseman Casey Schmitt to first baseman Wilmer Flores.",0,1,5,45,"bottom",5,"2023-07-03T00:46:36.212Z","2023-07-03T00:48:06.575Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.5,13,0.76,0.4013,6.6148,27.5025,-20.3712,-5.7376,6.2434,-0.6165,1.4097,6.9104,-136.0634,-7.7571,-2.4338,50.0062,5.6897,-10.8513,24,4.8,24,1809,212,97.8,-20,5,NA,NA,NA,TRUE,-21.1,10,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",3,"2023-07-03T00:47:44.407Z","2023-07-03T00:47:48.244Z",TRUE,"pitch","c1be93f8-1ca4-484f-8f03-b1bb9c918e75",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.415,1.5426,NA,127.2,167.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Starling Marte grounds out, third baseman Casey Schmitt to first baseman Wilmer Flores.",0,1,5,45,"bottom",5,"2023-07-03T00:46:36.212Z","2023-07-03T00:48:06.575Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,88.2,5,0.84,0.3937,6.5226,26.12,-16.2605,-3.7224,8.0863,-0.2677,2.6463,6.6358,-138.2676,-6.0695,-2.1975,50.0026,5.9316,-7.3257,19.2,3.6,24,1949,208,NA,NA,NA,NA,NA,NA,FALSE,-16.1,13.8,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",2,"2023-07-03T00:47:27.996Z","2023-07-03T00:47:33.047Z",TRUE,"pitch","31a203d7-bb93-41e3-8c70-a7ff2f2248a5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5299,1.6286,NA,174.23,144.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Starling Marte grounds out, third baseman Casey Schmitt to first baseman Wilmer Flores.",0,1,5,45,"bottom",5,"2023-07-03T00:46:36.212Z","2023-07-03T00:48:06.575Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,11,0.87,0.3986,6.774,29.7483,-16.2705,-4.4113,8.3105,-1.5014,3.4998,4.2235,-137.2889,-3.6265,-2.4849,50.001,5.9419,-8.4395,24,3.6,24,1810,209,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",1,"2023-07-03T00:47:12.810Z","2023-07-03T00:47:16.651Z",TRUE,"pitch","8a578267-4270-4f19-9f5f-aa217b8e0f1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5012,1.6286,NA,71.15,216.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Starling Marte grounds out, third baseman Casey Schmitt to first baseman Wilmer Flores.",0,1,5,45,"bottom",5,"2023-07-03T00:46:36.212Z","2023-07-03T00:48:06.575Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.9,14,0.92,0.4257,6.731,25.4673,-25.4582,3.3242,4.0026,1.2029,0.8415,7.1642,-128.449,-7.6198,-2.0493,50.0037,5.8126,5.5806,14.4,7.2,24,2310,162,NA,NA,NA,NA,NA,NA,FALSE,-29.2,5.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",0,"2023-07-03T00:47:00.311Z","2023-07-03T00:47:03.844Z",TRUE,"pitch","58d64afe-b3f8-46fd-9f81-b8accc1f5a0a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3863,1.5426,NA,63.12,155.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Starling Marte grounds out, third baseman Casey Schmitt to first baseman Wilmer Flores.",0,1,5,45,"bottom",5,"2023-07-03T00:46:36.212Z","2023-07-03T00:48:06.575Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,516782,"Starling Marte","/api/v1/people/516782","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.7,12,0.94,0.4204,6.6892,24.5298,-27.0543,1.842,2.9689,1.4134,3.0909,8.2101,-129.7701,-2.3664,-2.0172,50.0001,6.054,3.173,9.6,6,24,2214,156,NA,NA,NA,NA,NA,NA,FALSE,-29,5.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",2,"2023-07-03T00:46:22.997Z","2023-07-03T00:46:33.664Z",TRUE,"pitch","ce0305c6-d372-41fe-9869-cc2d82bf4e28",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.55,1.7,NA,99.35,174.71,"fly_ball","medium","7",65.93,123.61,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Jeff McNeil flies out to left fielder Austin Slater.",0,1,5,44,"bottom",5,"2023-07-03T00:46:20.822Z","2023-07-03T00:46:33.664Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,6,0.86,0.4038,6.6136,29.3344,-12.8801,-4.6725,10.3533,0.463,2.3728,9.2797,-135.5846,-6.9267,-2.3953,50.0065,5.8576,-8.7115,25.2,3.6,24,2052,205,75.5,37,241,NA,NA,NA,TRUE,-14,17.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",0,"2023-07-03T00:44:40.432Z","2023-07-03T00:44:40.459Z",FALSE,"action",NA,NA,"Defensive switch from right field to center field for Luis Matos.","Defensive Switch",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,682641,"/api/v1/people/682641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","600","44","atBat","Flyout","field_out","Jeff McNeil flies out to left fielder Austin Slater.",0,1,5,44,"bottom",5,"2023-07-03T00:46:20.822Z","2023-07-03T00:46:33.664Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",1,"2023-07-03T00:44:40.459Z","2023-07-03T00:46:22.997Z",FALSE,"action",NA,NA,"Joc Pederson remains in the game as the right fielder.","Defensive Switch",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592626,"/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","901","44","atBat","Flyout","field_out","Jeff McNeil flies out to left fielder Austin Slater.",0,1,5,44,"bottom",5,"2023-07-03T00:46:20.822Z","2023-07-03T00:46:33.664Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,669369,"/api/v1/people/669369",TRUE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",2,"2023-07-03T00:43:24.422Z","2023-07-03T00:43:30.214Z",TRUE,"pitch","3f9c033a-c195-4544-bbac-5803f19d3587",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.4673,1.6699,NA,120.32,188.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,1,5,43,"top",5,"2023-07-03T00:42:26.431Z","2023-07-03T00:43:30.214Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.6,8,0.9,0.39,6.0538,30.285,-27.7042,-10.2594,2.2383,-0.0871,1.8752,6.2882,-140.2021,-3.5909,-1.0204,50.0064,4.971,-20.526,33.6,7.2,24,2064,238,NA,NA,NA,NA,NA,NA,TRUE,-25.8,3.5,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",1,"2023-07-03T00:42:58.461Z","2023-07-03T00:43:02.270Z",TRUE,"pitch","a9c14317-50d1-45a9-a7e4-b7e3f6a474de",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.41,1.67,NA,145.3,172.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,1,5,43,"top",5,"2023-07-03T00:42:26.431Z","2023-07-03T00:43:30.214Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.8,4,0.9,0.4559,5.6509,22.6749,-31.9007,6.4276,0.1901,-0.7425,2.4571,0.2665,-120.0172,1.055,-1.6903,50.0046,4.8473,9.4015,16.8,9.6,24,2426,60,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0.8,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",0,"2023-07-03T00:42:42.878Z","2023-07-03T00:42:46.579Z",TRUE,"pitch","645bdea7-e398-4976-9ee8-986a40fbca9f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4386,1.6986,NA,122.69,182.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Thairo Estrada called out on strikes.",0,1,5,43,"top",5,"2023-07-03T00:42:26.431Z","2023-07-03T00:43:30.214Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,86.8,8,2,0.3989,6.443,27.8667,-28.2227,-3.3329,2.0617,-0.1492,2.0711,4.2028,-136.8913,-2.5307,-1.2654,50.0011,4.9232,-6.378,10.8,6,24,1990,234,NA,NA,NA,NA,NA,NA,FALSE,-27.2,3.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",4,"2023-07-03T00:42:06.385Z","2023-07-03T00:42:16.535Z",TRUE,"pitch","335c2179-b9bf-4b99-a31b-cec21a3ba7ca",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.2,1.54,NA,134.84,175.42,"line_drive","medium","7",70.59,111.59,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Wilmer Flores singles on a line drive to left fielder Tommy Pham.",0,1,5,42,"top",5,"2023-07-03T00:40:51.418Z","2023-07-03T00:42:16.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,75.4,4,0.9,0.4597,6.4326,21.3945,-31.7033,9.6536,0.3265,-0.468,2.3465,-0.2671,-118.8624,0.7341,-1.61,50.002,4.8976,13.9023,24,9.6,24,2348,62,83.6,21,259,NA,NA,NA,FALSE,-39.7,1,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",3,"2023-07-03T00:41:46.957Z","2023-07-03T00:41:52.026Z",TRUE,"pitch","f7949995-dc24-4e40-a0f6-e2ec68c6b6df",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.2,1.54,NA,110.88,195.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Wilmer Flores singles on a line drive to left fielder Tommy Pham.",0,1,5,42,"top",5,"2023-07-03T00:40:51.418Z","2023-07-03T00:42:16.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.8,8,0.9,0.3968,6.0821,32.0286,-25.8532,-11.2344,3.2744,0.1605,1.5887,7.6071,-138.2596,-4.2446,-1.1729,50.0001,4.8876,-21.6555,37.2,7.2,24,2265,240,NA,NA,NA,NA,NA,NA,FALSE,-25.2,5.2,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",2,"2023-07-03T00:41:33.641Z","2023-07-03T00:41:37.604Z",TRUE,"pitch","c7371234-5979-4211-8a09-92982c4e9058",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.0851,1.4539,NA,96.13,189.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Wilmer Flores singles on a line drive to left fielder Tommy Pham.",0,1,5,42,"top",5,"2023-07-03T00:40:51.418Z","2023-07-03T00:42:16.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.7,9,0.9,0.3977,6.3365,30.9244,-24.7317,-10.5739,3.8761,0.5476,1.8145,8.4235,-137.8001,-3.9502,-1.1766,50.0068,4.9397,-20.3187,36,7.2,24,2198,245,NA,NA,NA,NA,NA,NA,FALSE,-24.1,6.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",1,"2023-07-03T00:41:19.766Z","2023-07-03T00:41:23.755Z",TRUE,"pitch","b9258893-7d13-47d8-800b-443da76882e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1138,1.5113,NA,73.91,188.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Wilmer Flores singles on a line drive to left fielder Tommy Pham.",0,1,5,42,"top",5,"2023-07-03T00:40:51.418Z","2023-07-03T00:42:16.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,75.6,14,0.9,0.4567,5.901,24.785,-30.0263,6.3339,1.4742,1.1306,1.8632,4.1327,-120.2381,-0.5865,-1.4371,50.0006,4.7904,9.2095,18,8.4,24,2404,53,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.8,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717525,"2023-07-02",0,"2023-07-03T00:41:07.085Z","2023-07-03T00:41:10.645Z",TRUE,"pitch","627dc535-0c86-400f-95b3-dd2c827a9775",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1138,1.5686,NA,48.69,179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Wilmer Flores singles on a line drive to left fielder Tommy Pham.",0,1,5,42,"top",5,"2023-07-03T00:40:51.418Z","2023-07-03T00:42:16.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,86.2,14,2,0.4004,6.0832,30.0506,-21.4018,-2.3661,5.6832,1.792,2.1915,8.1481,-136.7715,-4.0657,-0.9178,50.0032,5.1643,-4.4862,7.2,4.8,24,2256,231,NA,NA,NA,NA,NA,NA,FALSE,-21.4,9.6,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
