"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717986,"2023-05-28",6,"2023-05-28T19:45:14.730Z","2023-05-28T19:45:23.489Z",TRUE,"pitch","57ad2f18-e11b-4671-9833-8f806494a03c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.52,1.68,NA,82.99,171.23,"ground_ball","medium","5",90.5,167.54,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Darin Ruf grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,43,"bottom",5,"2023-05-28T19:42:20.486Z","2023-05-28T19:45:23.489Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.6,14,2,0.4516,6.7816,25.1787,-31.7167,5.0328,0.3081,0.8923,2.502,6.6192,-121.5579,-0.957,-2.5262,50.0039,5.6694,7.4846,15.6,9.6,24,2531,76,64.5,-6,19,NA,NA,NA,TRUE,-38.8,0.6,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",3,"2023-05-28T19:43:27.665Z","2023-05-28T19:43:33.850Z",TRUE,"pitch","94190981-8c90-40c1-babd-837e67b6accb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.52,1.68,NA,132.22,171.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Darin Ruf grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,43,"bottom",5,"2023-05-28T19:42:20.486Z","2023-05-28T19:45:23.489Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,76.7,4,0.8,0.4505,6.8781,25.4058,-33.9154,4.0155,-1.1597,-0.3992,2.5033,3.6769,-121.8915,-1.0823,-2.4527,50.0054,5.8984,6.0045,10.8,9.6,24,2297,115,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-2.2,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",2,"2023-05-28T19:43:07.699Z","2023-05-28T19:43:12.241Z",TRUE,"pitch","e0549268-5ccf-4e24-b815-f87e347761fb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3191,1.5351,NA,148.47,127.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Darin Ruf grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,43,"bottom",5,"2023-05-28T19:42:20.486Z","2023-05-28T19:45:23.489Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.3,11,0.9,0.4285,6.5243,27.7784,-29.5369,3.8812,1.5948,-0.8257,4.1081,2.7137,-128.0937,0.8018,-2.405,50.0024,6.1099,6.4143,13.2,7.2,24,2462,136,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.4,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",1,"2023-05-28T19:42:47.197Z","2023-05-28T19:42:50.674Z",TRUE,"pitch","4c434911-9417-4e26-a462-5ca298250cb7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.52,1.68,NA,145.02,164.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Darin Ruf grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,43,"bottom",5,"2023-05-28T19:42:20.486Z","2023-05-28T19:45:23.489Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.6,4,0.88,0.4206,7.0981,24.2101,-26.4716,0.6119,3.3135,-0.7351,2.7407,4.149,-129.6613,-3.33,-2.4281,50.0054,6.0365,1.0534,3.6,6,24,2610,150,NA,NA,NA,NA,NA,NA,FALSE,-28.6,5.5,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",0,"2023-05-28T19:42:31.871Z","2023-05-28T19:42:36.957Z",TRUE,"pitch","dccd33dd-f94e-4c2d-9c74-a201dbb125d3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3472,1.5351,NA,70.7,188.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Darin Ruf grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,43,"bottom",5,"2023-05-28T19:42:20.486Z","2023-05-28T19:45:23.489Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,73.5,14,0.91,0.4719,6.8871,25.781,-44.436,3.6888,-9.0254,1.2147,1.8785,6.8074,-116.8854,0.1545,-2.2359,50.0037,6.048,5.0102,8.4,13.2,24,2480,33,NA,NA,NA,NA,NA,NA,FALSE,-58.8,-15.8,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",4,"2023-05-28T19:43:49.481Z","2023-05-28T19:44:18.540Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,573131,"/api/v1/people/573131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Darin Ruf grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,43,"bottom",5,"2023-05-28T19:42:20.486Z","2023-05-28T19:45:23.489Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",5,"2023-05-28T19:44:18.540Z","2023-05-28T19:45:14.730Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,573131,"/api/v1/people/573131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Darin Ruf grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,43,"bottom",5,"2023-05-28T19:42:20.486Z","2023-05-28T19:45:23.489Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",6,"2023-05-28T19:41:59.984Z","2023-05-28T19:42:08.999Z",TRUE,"pitch","89d4aa61-13b4-4b70-9f16-98fb044900ba",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.25,1.54,NA,165.04,173.08,"ground_ball","medium","5",105.58,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brice Turang grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,42,"bottom",5,"2023-05-28T19:40:27.202Z","2023-05-28T19:42:08.999Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.3,11,0.87,0.4253,6.6962,26.1072,-25.7868,-0.418,3.8024,-1.2602,2.4332,3.1787,-128.6604,-3.6961,-2.4562,50.0034,5.8814,-0.7024,0,6,24,2355,159,68.3,2,48,NA,NA,NA,TRUE,-28.7,6.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",5,"2023-05-28T19:41:44.399Z","2023-05-28T19:41:47.399Z",TRUE,"pitch","6b23f30f-6249-4cb8-a35a-167a07a7df68",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1335,1.4232,NA,184.74,119.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brice Turang grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,42,"bottom",5,"2023-05-28T19:40:27.202Z","2023-05-28T19:42:08.999Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.3,11,0.92,0.3913,6.5043,34.9244,-10.5489,-6.0824,10.9266,-1.7772,4.4284,4.0502,-140.5196,-2.4973,-2.4547,50.0014,6.0239,-12.0366,44.4,3.6,24,2418,208,NA,NA,NA,NA,NA,NA,FALSE,-10.2,19.3,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",4,"2023-05-28T19:41:19.083Z","2023-05-28T19:41:26.247Z",TRUE,"pitch","fc364d3f-8005-4fe5-a08f-4a29eeb3c75e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.25,1.54,NA,120.11,168.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brice Turang grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,42,"bottom",5,"2023-05-28T19:40:27.202Z","2023-05-28T19:42:08.999Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.3,5,0.86,0.4238,6.7333,28.7367,-24.1464,0.965,4.7556,-0.0817,2.6083,5.4707,-129.5613,-3.5657,-2.3519,50.0056,5.8618,1.6292,6,6,24,2504,161,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.9,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",3,"2023-05-28T19:41:01.904Z","2023-05-28T19:41:05.561Z",TRUE,"pitch","f38175e2-cb1c-4a84-887c-f1fdc37d4f5a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.25,1.54,NA,141.55,170.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brice Turang grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,42,"bottom",5,"2023-05-28T19:40:27.202Z","2023-05-28T19:42:08.999Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86,4,0.92,0.3984,6.5664,33.5378,-10.2583,-5.8379,11.4767,-0.644,2.5284,6.6536,-137.9996,-6.9869,-2.3392,50.006,5.8007,-11.1512,38.4,3.6,24,2362,211,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",2,"2023-05-28T19:40:45.549Z","2023-05-28T19:40:50.581Z",TRUE,"pitch","7c6bf4ac-e0bf-4356-9ae0-657ab5497be0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0772,1.3951,NA,164.43,190.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brice Turang grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,42,"bottom",5,"2023-05-28T19:40:27.202Z","2023-05-28T19:42:08.999Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,82.9,13,0.73,0.4173,6.4921,26.8712,-20.9189,-0.6146,6.4455,-1.2443,1.8035,3.7423,-131.1009,-6.2957,-2.6084,50.0037,5.7899,-1.0738,1.2,4.8,24,2502,190,NA,NA,NA,NA,NA,NA,FALSE,-23,10.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",1,"2023-05-28T19:40:29.497Z","2023-05-28T19:40:34.825Z",TRUE,"pitch","2b9ce3b6-46cb-42c0-a81a-33468168b86b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1053,1.4513,NA,150.21,202.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brice Turang grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,42,"bottom",5,"2023-05-28T19:40:27.202Z","2023-05-28T19:42:08.999Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.2,13,0.91,0.3994,6.6483,32.4196,-12.316,-5.5432,10.4425,-0.8713,1.3385,6.216,-137.4899,-9.8315,-2.4486,50.0008,5.8114,-10.5393,32.4,3.6,24,2185,215,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",0,"2023-05-28T19:39:40.252Z","2023-05-28T19:40:29.497Z",FALSE,"action",NA,NA,"Pitching Change: Tristan Beck replaces Alex Cobb.","Pitching Substitution",1,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663941,"/api/v1/people/663941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"42","atBat","Groundout","field_out","Brice Turang grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,1,7,42,"bottom",5,"2023-05-28T19:40:27.202Z","2023-05-28T19:42:08.999Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",663941,"Tristan Beck","/api/v1/people/663941","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",1,"2023-05-28T19:37:37.681Z","2023-05-28T19:37:45.979Z",TRUE,"pitch","46eb6476-a4cc-425e-a763-478df03d9993",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.17,1.5,NA,133.69,204.97,"ground_ball","medium","3",151.26,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Brett Wisely grounds out, first baseman Rowdy Tellez to pitcher Colin Rea.",0,1,7,41,"top",5,"2023-05-28T19:37:04.651Z","2023-05-28T19:37:45.979Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,689172,"Brett Wisely","/api/v1/people/689172","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.2,13,0.91,0.4807,6.3955,23.5684,-42.0273,4.8805,-7.5132,-0.4379,1.2521,2.1119,-114.4901,-0.7632,-2.01,50.0037,5.7473,6.3991,9.6,13.2,24,2355,46,76.5,-6,14,NA,NA,NA,TRUE,-58.1,-13.4,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
717986,"2023-05-28",0,"2023-05-28T19:37:22.623Z","2023-05-28T19:37:26.843Z",TRUE,"pitch","f390f3ab-c120-4fc8-87e3-fbcd593534a6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2464,1.5194,NA,127.17,152.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Brett Wisely grounds out, first baseman Rowdy Tellez to pitcher Colin Rea.",0,1,7,41,"top",5,"2023-05-28T19:37:04.651Z","2023-05-28T19:37:45.979Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,689172,"Brett Wisely","/api/v1/people/689172","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.5,2,0.85,0.4162,6.369,29.2929,-23.4755,-10.9791,4.9681,-0.2668,3.202,8.1527,-131.8564,-1.7042,-1.9797,50.0066,5.5971,-19.2439,36,7.2,24,2037,214,NA,NA,NA,NA,NA,NA,FALSE,-24.6,8.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA,NA,NA
