"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718599,"2023-04-12",2,"2023-04-13T00:57:16.498Z","2023-04-13T00:57:24.318Z",TRUE,"pitch","45650e29-4782-4867-8044-40330a3cf41f",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.55,1.73,NA,94.89,164.23,"bunt_grounder","soft","1",132.42,188.38,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Aledmys Diaz singles on a soft bunt ground ball to pitcher Cionel Perez. Esteury Ruiz to 3rd. Jace Peterson to 2nd.",0,4,4,62,"top",8,"2023-04-13T00:57:14.133Z","2023-04-13T00:57:24.318Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.3,6,0.89,0.3942,5.8845,30.5819,-14.2773,5.4391,9.1519,0.58,2.761,-4.345,-138.8415,-4.7108,1.4572,50.0049,5.4273,10.6387,32.4,3.6,24,2232,131,33.5,-27,7,NA,NA,NA,FALSE,-14.2,15.8,-9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607054,"Jace Peterson","/api/v1/people/607054",665923,"Esteury Ruiz","/api/v1/people/665923",649557,"Aledmys Díaz","/api/v1/people/649557"
718599,"2023-04-12",0,"2023-04-13T00:54:17.772Z","2023-04-13T00:55:02.453Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Aledmys Diaz singles on a soft bunt ground ball to pitcher Cionel Perez. Esteury Ruiz to 3rd. Jace Peterson to 2nd.",0,4,4,62,"top",8,"2023-04-13T00:57:14.133Z","2023-04-13T00:57:24.318Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607054,"Jace Peterson","/api/v1/people/607054",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",1,"2023-04-13T00:55:02.453Z","2023-04-13T00:57:16.498Z",FALSE,"action",NA,NA,"Pitching Change: Cionel Perez replaces Keegan Akin.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672335,"/api/v1/people/672335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Single","single","Aledmys Diaz singles on a soft bunt ground ball to pitcher Cionel Perez. Esteury Ruiz to 3rd. Jace Peterson to 2nd.",0,4,4,62,"top",8,"2023-04-13T00:57:14.133Z","2023-04-13T00:57:24.318Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,607054,"Jace Peterson","/api/v1/people/607054",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",8,"2023-04-13T00:53:50.576Z","2023-04-13T00:54:01.715Z",TRUE,"pitch","ce4803c2-d3a1-4c5a-84ca-4a780bf957b4",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.16,1.5,NA,94.52,166.87,"fly_ball","medium","8",115.65,108.46,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.7,3,0.9,0.4058,5.8918,30.0735,-13.3272,6.4946,10.2215,0.5898,2.6633,-6.6596,-135.0808,-5.9498,2.2462,50.0002,5.8353,11.9722,36,3.6,24,2190,145,79.3,23,258,NA,NA,NA,FALSE,-14.4,17.4,-10.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,607054,"Jace Peterson","/api/v1/people/607054"
718599,"2023-04-12",7,"2023-04-13T00:53:28.688Z","2023-04-13T00:53:32.799Z",TRUE,"pitch","075f59f4-784f-4cae-8d04-aea327c50649",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.16,1.5,NA,92.07,182.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.5,6,0.9,0.4067,5.9087,31.004,-12.985,8.2265,10.4625,0.6542,2.0928,-7.078,-134.9689,-7.2152,2.2494,50.0022,5.7264,15.0871,43.2,4.8,24,2269,140,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.4,-13.3,1,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",6,"2023-04-13T00:53:05.492Z","2023-04-13T00:53:09.531Z",TRUE,"pitch","866fd0c1-e95c-4b35-b808-0c6bbfcb75b3",5,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",3,2,0,NA,NA,3.16,1.5,NA,119.35,169.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.5,5,0.9,0.4065,5.9996,31.5186,-15.9927,7.1389,8.8154,-0.0616,2.5797,-8.6236,-135.1359,-5.5004,2.2548,50.0031,5.7785,13.1049,32.4,4.8,24,2226,142,NA,NA,NA,NA,NA,NA,FALSE,-17,14.9,-10.9,1,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",5,"2023-04-13T00:52:47.541Z","2023-04-13T00:52:52.580Z",TRUE,"pitch","d35d9904-9283-4a3f-9bd9-10e3b5d4b6ce",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2116,1.573,NA,155.78,166.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85,11,0.91,0.4041,5.9679,31.7524,-12.7134,6.953,10.4767,-1.0173,2.6614,-10.7851,-135.9209,-5.8729,2.1118,50.0067,5.7447,12.9214,36,3.6,24,2359,139,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17.8,-10.1,1,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",4,"2023-04-13T00:52:28.724Z","2023-04-13T00:52:33.338Z",TRUE,"pitch","8c79ada9-976e-4d8a-b033-3c734d06d1be",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.235,1.5964,NA,160.36,176.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,13,0.91,0.4047,6.0808,31.4317,-12.325,6.366,10.7148,-1.1377,2.2986,-10.6902,-135.6714,-6.9055,2.038,50.002,5.7471,11.7928,33.6,3.6,24,2251,129,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.9,-9.1,1,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",2,"2023-04-13T00:51:52.990Z","2023-04-13T00:51:57.177Z",TRUE,"pitch","18a47b3c-1ce0-44c1-809f-84d099b05ed3",2,"Missed Bunt",NA,NA,NA,NA,FALSE,"M","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"M","Missed Bunt",1,1,0,NA,NA,3.16,1.5,NA,110.55,131.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.5,12,0.9,0.405,5.7957,32.2999,-12.1254,6.0964,10.8441,0.1692,3.9772,-7.6397,-135.7393,-2.9346,2.2404,50.0001,5.9274,11.2688,36,3.6,24,2288,144,NA,NA,NA,NA,NA,NA,FALSE,-12.6,19.1,-9.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",1,"2023-04-13T00:51:34.454Z","2023-04-13T00:51:38.804Z",TRUE,"pitch","7b2d1c9e-e013-4dca-828f-830ed266b094",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2116,1.5262,NA,166.23,152.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.1,11,0.91,0.4035,6.0503,31.5031,-11.9102,6.3608,10.8711,-1.2916,3.2132,-11.414,-136.0646,-4.9677,2.1425,50.0025,5.8966,11.8574,34.8,3.6,24,2307,139,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.7,-8.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",0,"2023-04-13T00:51:15.634Z","2023-04-13T00:51:34.454Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Esteury Ruiz replaces Brent Rooker.","Offensive Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665923,"/api/v1/people/665923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","401","61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,667670,"/api/v1/people/667670",1,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",3,"2023-04-13T00:52:13.268Z","2023-04-13T00:52:17.274Z",FALSE,"pickoff","414a2106-fe2c-4307-8179-a2d3adfcb04a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Jace Peterson singles on a fly ball to center fielder Cedric Mullins. Esteury Ruiz to 2nd.",0,4,4,61,"top",8,"2023-04-13T00:51:32.065Z","2023-04-13T00:54:01.715Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,607054,"Jace Peterson","/api/v1/people/607054","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",3,"2023-04-13T00:50:43.567Z","2023-04-13T00:50:54.320Z",TRUE,"pitch","0698c8f9-eadf-41ec-956c-02f5a0106423",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.53,1.67,NA,111.01,156.35,"line_drive","hard","7",59.16,96.2,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Brent Rooker singles on a sharp line drive to left fielder Austin Hays.",0,4,4,60,"top",8,"2023-04-13T00:50:13.241Z","2023-04-13T00:50:54.320Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,77.7,2,0.87,0.4414,6.1086,27.3336,-24.1033,9.4896,5.1862,0.1571,3.0529,-7.836,-124.5674,-1.6983,2.126,50.0013,5.7556,14.7644,27.6,7.2,24,1950,111,107.4,12,200,NA,NA,NA,FALSE,-28.4,9.2,-15.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,667670,"Brent Rooker","/api/v1/people/667670"
718599,"2023-04-12",2,"2023-04-13T00:50:29.518Z","2023-04-13T00:50:32.945Z",TRUE,"pitch","94241a55-224f-4b01-9b47-1045deb27adc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6094,1.7602,NA,91.64,240.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Brent Rooker singles on a sharp line drive to left fielder Austin Hays.",0,4,4,60,"top",8,"2023-04-13T00:50:13.241Z","2023-04-13T00:50:54.320Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,78.4,14,0.9,0.4411,6.125,27.6521,-24.0887,10.446,5.193,0.6654,-0.0535,-7.0238,-124.6939,-8.7305,2.1772,50.0029,5.5152,16.2685,30,7.2,24,1968,109,NA,NA,NA,NA,NA,NA,FALSE,-30.2,7.3,-17,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",1,"2023-04-13T00:50:15.608Z","2023-04-13T00:50:18.764Z",TRUE,"pitch","ccb32522-e6f4-4536-b1ff-4621105b343f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.53,1.67,NA,115.68,155.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Brent Rooker singles on a sharp line drive to left fielder Austin Hays.",0,4,4,60,"top",8,"2023-04-13T00:50:13.241Z","2023-04-13T00:50:54.320Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.4,2,0.91,0.4029,5.8087,30.0057,-13.5686,6.8593,9.944,0.0346,3.085,-8.211,-135.9732,-4.9223,2.2033,50.006,5.8615,12.8385,37.2,3.6,24,2232,139,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.2,-10.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
718599,"2023-04-12",0,"2023-04-13T00:48:54.836Z","2023-04-13T00:50:15.608Z",FALSE,"action",NA,NA,"Cedric Mullins remains in the game as the center fielder.","Defensive Switch",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656775,"/api/v1/people/656775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","901","60","atBat","Single","single","Brent Rooker singles on a sharp line drive to left fielder Austin Hays.",0,4,4,60,"top",8,"2023-04-13T00:50:13.241Z","2023-04-13T00:50:54.320Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,663630,"/api/v1/people/663630",NA,FALSE,TRUE,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA
