"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718235,"2023-05-10",4,"2023-05-10T21:24:02.419Z","2023-05-10T21:24:06.457Z",TRUE,"pitch","658f5751-3772-4f4c-a066-763822afad30",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3585,1.7035,NA,40.37,232.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Hunter Renfroe walks.",0,5,2,34,"bottom",4,"2023-05-10T21:22:46.993Z","2023-05-10T21:24:28.085Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.2,14,0.89,0.4613,6.0639,25.422,-26.3523,4.2307,4.0894,2.0102,0.2381,6.8266,-119.2752,-6.4737,-1.4516,50.0032,5.4001,6.0254,14.4,8.4,24,2607,49,NA,NA,NA,NA,NA,NA,FALSE,-35.2,5.9,-9.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T21:23:44.926Z","2023-05-10T21:23:49.180Z",TRUE,"pitch","619740ab-5c54-4747-8972-00096f9be97c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.5192,1.7954,NA,105.14,176.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Hunter Renfroe walks.",0,5,2,34,"bottom",4,"2023-05-10T21:22:46.993Z","2023-05-10T21:24:28.085Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.1,9,0.91,0.4023,5.9457,33.2332,-7.0983,-4.203,13.3952,0.3111,2.3205,5.7566,-136.7125,-7.1471,-1.2866,50.0047,5.4727,-7.8696,36,2.4,24,2319,200,NA,NA,NA,NA,NA,NA,FALSE,-8.5,22.7,6.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T21:23:27.627Z","2023-05-10T21:23:32.770Z",TRUE,"pitch","1d379f96-5b39-4dc9-ac1e-20619353f318",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5192,1.7265,NA,161.69,155.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Hunter Renfroe walks.",0,5,2,34,"bottom",4,"2023-05-10T21:22:46.993Z","2023-05-10T21:24:28.085Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.2,11,0.91,0.4054,5.8827,33.8181,-8.9029,-5.5263,12.6276,-1.1723,3.0921,2.984,-135.8849,-4.9615,-1.5753,50.0021,5.579,-10.1837,43.2,3.6,24,2313,201,NA,NA,NA,NA,NA,NA,FALSE,-10,21.8,9.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T21:23:11.897Z","2023-05-10T21:23:16.175Z",TRUE,"pitch","4b99e8d3-4e47-420f-88d4-a40247c2405f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4733,1.7495,NA,101.78,159.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Hunter Renfroe walks.",0,5,2,34,"bottom",4,"2023-05-10T21:22:46.993Z","2023-05-10T21:24:28.085Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.1,3,0.91,0.4034,5.9858,31.0298,-9.518,-4.6665,12.1458,0.3993,2.94,6.7255,-136.0092,-5.2598,-1.5042,50.0044,5.565,-8.7064,33.6,2.4,24,2307,196,NA,NA,NA,NA,NA,NA,FALSE,-10.4,21,7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T21:22:57.421Z","2023-05-10T21:23:01.775Z",TRUE,"pitch","99cffd2a-37a2-4b3b-82d2-3d40a6864016",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4274,1.6575,NA,62.9,202.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Hunter Renfroe walks.",0,5,2,34,"bottom",4,"2023-05-10T21:22:46.993Z","2023-05-10T21:24:28.085Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,74.2,14,0.89,0.4663,5.8197,25.0675,-29.1923,7.5943,2.1428,1.4193,1.3555,4.5078,-118.0322,-3.7138,-1.51,50.0042,5.6737,10.5834,20.4,9.6,24,2637,53,NA,NA,NA,NA,NA,NA,FALSE,-38.9,3.1,-15,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",5,"2023-05-10T21:22:29.197Z","2023-05-10T21:22:34.403Z",TRUE,"pitch","6b433e85-dfd7-499a-8d8d-679f3f013178",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.2774,1.6435,NA,111.61,151.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,5,2,33,"bottom",4,"2023-05-10T21:21:06.036Z","2023-05-10T21:22:34.403Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.4,72.3,2,0.9,0.4763,5.804,24.1176,-32.2552,9.3432,-0.0593,0.1415,3.2368,1.4553,-115.5686,1.1622,-1.7111,50.0045,5.8563,12.4759,21.6,10.8,24,2632,66,NA,NA,NA,NA,NA,NA,TRUE,-43.2,0.6,-17.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",4,"2023-05-10T21:22:11.797Z","2023-05-10T21:22:16.448Z",TRUE,"pitch","d78dc01d-382a-4d02-8b46-c43f5ee8024c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2774,1.4826,NA,62.91,247.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,5,2,33,"bottom",4,"2023-05-10T21:21:06.036Z","2023-05-10T21:22:34.403Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.1,74.1,14,0.9,0.4712,5.9323,22.8519,-29.1074,6.1471,2.2442,1.4191,-0.3252,4.9038,-116.4597,-7.0169,-1.5161,50.0034,5.4972,8.403,16.8,9.6,24,2578,53,NA,NA,NA,NA,NA,NA,FALSE,-40.3,2.5,-12.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T21:21:41.757Z","2023-05-10T21:21:46.767Z",TRUE,"pitch","5261bdc5-1b8e-4265-bd87-10a00333c8a3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.28,1.6,NA,86.07,185.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,5,2,33,"bottom",4,"2023-05-10T21:21:06.036Z","2023-05-10T21:22:34.403Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.2,72.7,9,0.9,0.4764,5.7899,23.0424,-31.4045,6.0503,0.573,0.8115,1.983,3.5857,-115.3321,-1.6969,-1.5534,50.0008,5.7797,8.0843,15.6,9.6,24,2533,51,NA,NA,NA,NA,NA,NA,FALSE,-43,0.8,-11.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T21:21:28.153Z","2023-05-10T21:21:32.209Z",TRUE,"pitch","93100cb5-9658-49bc-8ed6-d85ee6ac216b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3233,1.5975,NA,141.02,158.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,5,2,33,"bottom",4,"2023-05-10T21:21:06.036Z","2023-05-10T21:22:34.403Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.5,1,0.91,0.4095,5.6401,32.6129,-14.1839,-1.2882,9.9599,-0.6301,2.9873,2.8377,-134.4236,-4.3392,-1.5382,50.0059,5.649,-2.3278,6,3.6,24,2288,198,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.2,1.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T21:21:13.805Z","2023-05-10T21:21:18.247Z",TRUE,"pitch","e6f6ee19-0786-4e1e-94f2-27c08ffad6aa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3462,1.6205,NA,66.1,220.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,5,2,33,"bottom",4,"2023-05-10T21:21:06.036Z","2023-05-10T21:22:34.403Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,75,14,0.9,0.4671,5.6887,19.1492,-27.5736,1.901,3.2934,1.3354,0.6827,5.883,-116.6582,-5.4918,-1.4523,50.0037,5.6242,2.6549,7.2,8.4,24,2495,67,NA,NA,NA,NA,NA,NA,FALSE,-37.1,5,-4.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",3,"2023-05-10T21:21:58.203Z","2023-05-10T21:22:11.797Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,543685,"/api/v1/people/543685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Anthony Rendon called out on strikes.",0,5,2,33,"bottom",4,"2023-05-10T21:21:06.036Z","2023-05-10T21:22:34.403Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T21:20:43.517Z","2023-05-10T21:20:51.553Z",TRUE,"pitch","cc27d0c6-bb5f-4496-9bd1-c80a34bc71da",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.44,1.6,NA,102.39,141.41,"fly_ball","medium","8",133,94.23,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Shohei Ohtani flies out to center fielder Jake Meyers.",0,5,2,32,"bottom",4,"2023-05-10T21:20:17.949Z","2023-05-10T21:20:51.553Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.8,12,0.9,0.4115,5.7588,26.7933,-14.0159,-3.1394,10.1024,0.3832,3.6062,5.5184,-132.8093,-3.0096,-1.3079,50.0041,5.7654,-5.6443,16.8,3.6,24,2133,196,73.6,32,265,NA,NA,NA,TRUE,-14.8,17.9,4.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T21:20:29.939Z","2023-05-10T21:20:34.987Z",TRUE,"pitch","d08f5199-9038-49ec-8073-ed16674f18ab",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.44,1.6,NA,133.92,134.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Shohei Ohtani flies out to center fielder Jake Meyers.",0,5,2,32,"bottom",4,"2023-05-10T21:20:17.949Z","2023-05-10T21:20:51.553Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.2,11,0.9,0.4098,5.672,26.0599,-14.8388,-4.3064,9.5629,-0.4439,3.8724,4.3074,-133.1739,-2.0376,-1.5155,50.0065,5.7094,-7.8104,25.2,3.6,24,2161,204,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.2,7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",2,"2023-05-10T21:17:53.582Z","2023-05-10T21:18:03.618Z",TRUE,"pitch","c8d09bc7-1801-41e8-9f50-be77e51dff01",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.53,1.76,NA,116.2,183.78,"fly_ball","medium","7",71.52,102.65,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Yordan Alvarez flies out to left fielder Taylor Ward.",0,5,2,31,"top",4,"2023-05-10T21:17:13.482Z","2023-05-10T21:18:03.618Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",623474,"Jimmy Herget","/api/v1/people/623474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.6,8,0.9,0.4346,4.8889,24.8237,-28.0611,-0.5931,2.5553,0.021,2.0372,5.2869,-125.8938,-1.728,-2.0264,50.0046,4.9972,-0.9563,0,7.2,24,2662,160,98.3,53,277,NA,NA,NA,TRUE,-32,4.4,-0.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",1,"2023-05-10T21:17:31.829Z","2023-05-10T21:17:37.354Z",TRUE,"pitch","a2c4af7e-690c-4e52-97d4-0baf1b913c63",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5503,1.7805,NA,41.22,193.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Yordan Alvarez flies out to left fielder Taylor Ward.",0,5,2,31,"top",4,"2023-05-10T21:17:13.482Z","2023-05-10T21:18:03.618Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",623474,"Jimmy Herget","/api/v1/people/623474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.5,14,2,0.4723,4.8133,22.9361,-30.7,5.6253,1.0857,1.9881,1.6603,7.4669,-116.2278,-1.1847,-2.0042,50.0051,5.1072,7.6516,15.6,9.6,24,2920,72,NA,NA,NA,NA,NA,NA,FALSE,-41.2,1.9,-12.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718235,"2023-05-10",0,"2023-05-10T21:17:13.482Z","2023-05-10T21:17:18.482Z",FALSE,"no_pitch","d5c4e458-6f92-48e2-9b48-f148a7a75957",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Yordan Alvarez flies out to left fielder Taylor Ward.",0,5,2,31,"top",4,"2023-05-10T21:17:13.482Z","2023-05-10T21:18:03.618Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",623474,"Jimmy Herget","/api/v1/people/623474","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",670541,"Yordan Alvarez",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
