"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717025,"2023-08-12",3,"2023-08-12T20:41:42.144Z","2023-08-12T20:41:46.491Z",TRUE,"pitch","38512a8b-3deb-4a56-8acc-d7adba8ff209",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.54,1.68,NA,165.57,188.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,0,2,16,"bottom",2,"2023-08-12T20:40:29.452Z","2023-08-12T20:41:46.491Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.2,13,0.83,0.424,6.5285,28.5873,-23.836,-11.2261,4.9401,-1.2742,1.8733,6.3697,-129.4934,-3.9954,-2.3153,50.0021,5.273,-18.9476,36,7.2,24,2347,243,NA,NA,NA,NA,NA,NA,TRUE,-26.5,8.2,18.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T20:41:23.806Z","2023-08-12T20:41:27.636Z",TRUE,"pitch","fa9cb009-8561-4a06-ad41-7b3122b81edc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.54,1.68,NA,169.59,174.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,0,2,16,"bottom",2,"2023-08-12T20:40:29.452Z","2023-08-12T20:41:46.491Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,80.7,13,0.87,0.4265,6.6334,27.6836,-25.0103,-10.5979,4.2937,-1.3798,2.376,6.2187,-128.6243,-2.7358,-2.4569,50.0037,5.4011,-17.6868,32.4,7.2,24,2319,237,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7.3,17.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T20:41:07.506Z","2023-08-12T20:41:11.165Z",TRUE,"pitch","f0073c2e-d2ba-45d6-bb5d-77a082d2ecd1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.558,1.7191,NA,144.82,136.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,0,2,16,"bottom",2,"2023-08-12T20:40:29.452Z","2023-08-12T20:41:46.491Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.1,11,0.9,0.3935,6.1509,33.1004,-14.9887,-4.2654,8.7716,-0.7299,3.7746,5.3969,-139.5047,-2.664,-2.1407,50.0037,5.7371,-8.3583,24,3.6,24,2450,216,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.5,6.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T20:40:49.202Z","2023-08-12T20:40:54.598Z",TRUE,"pitch","a72109a2-8d2c-493f-a2c0-0833505cba7c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.54,1.68,NA,129.34,178.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,0,2,16,"bottom",2,"2023-08-12T20:40:29.452Z","2023-08-12T20:41:46.491Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.2,7,0.91,0.3985,6.2101,33.1296,-25.6241,-11.566,3.4313,-0.3238,2.2227,9.4854,-137.8922,-3.7197,-2.3204,50.0033,5.3354,-22.0819,37.2,7.2,24,2367,227,NA,NA,NA,NA,NA,NA,FALSE,-25.1,5.5,18.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",4,"2023-08-12T20:40:05.953Z","2023-08-12T20:40:14.218Z",TRUE,"pitch","66f7ab09-7da8-44e2-957d-4d3bcc9e69e4",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.25,1.47,NA,93.58,169.15,"fly_ball","medium","8",122.57,67.55,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Harrison Bader.",0,0,2,15,"bottom",2,"2023-08-12T20:38:28.660Z","2023-08-12T20:40:14.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,75.7,6,0.89,0.4558,6.5328,25.9215,-32.3352,10.2178,-0.1105,0.6144,2.579,3.9382,-120.6866,-0.13,-2.3711,50.0026,5.5083,14.9044,25.2,9.6,24,2680,59,86.5,31,328,NA,NA,NA,TRUE,-40.1,0,-19.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T20:39:47.364Z","2023-08-12T20:39:51.813Z",TRUE,"pitch","7c581414-d8b6-4cd3-9e81-1c0da51e1ce5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.2351,1.471,NA,97.64,173.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Harrison Bader.",0,0,2,15,"bottom",2,"2023-08-12T20:38:28.660Z","2023-08-12T20:40:14.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.7,6,0.91,0.4018,6.6207,30.9003,-25.6306,-9.6659,3.4829,0.508,2.424,10.8189,-136.461,-3.2747,-2.2581,50.0044,5.4114,-18.1742,31.2,7.2,24,2351,227,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5.8,15.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T20:39:27.767Z","2023-08-12T20:39:34.038Z",TRUE,"pitch","233412cb-7ac1-4c2c-9112-ac5e510951fc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2958,1.5343,NA,64.83,174.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Harrison Bader.",0,0,2,15,"bottom",2,"2023-08-12T20:38:28.660Z","2023-08-12T20:40:14.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.5,14,0.89,0.4524,6.5331,25.5067,-30.0284,8.8822,1.4475,1.3686,2.3852,6.366,-121.4332,-1.0384,-2.448,50.0034,5.4492,13.1597,25.2,9.6,24,2770,59,NA,NA,NA,NA,NA,NA,FALSE,-36.8,2.6,-17.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T20:39:10.759Z","2023-08-12T20:39:14.915Z",TRUE,"pitch","79cd0201-2d8e-42bb-9183-989da33f192e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2756,1.4932,NA,139.29,183.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Harrison Bader.",0,0,2,15,"bottom",2,"2023-08-12T20:38:28.660Z","2023-08-12T20:40:14.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,75,7,0.9,0.462,6.161,23.2144,-30.1429,9.554,1.4281,-0.5847,2.035,1.5491,-118.6604,-1.6648,-2.4874,50.0022,5.4981,13.5912,24,9.6,24,2744,64,NA,NA,NA,NA,NA,NA,FALSE,-38.8,2.4,-17.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T20:38:53.908Z","2023-08-12T20:38:58.495Z",TRUE,"pitch","ae894b42-a8a9-4691-9c5e-3894fd619338",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.316,1.5343,NA,109.05,146.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Harrison Bader.",0,0,2,15,"bottom",2,"2023-08-12T20:38:28.660Z","2023-08-12T20:40:14.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.9,2,0.91,0.3954,6.5866,31.3533,-13.7159,-4.1482,9.5023,0.2086,3.4357,8.0569,-138.581,-3.7252,-2.1992,50.0033,5.7153,-8.0594,22.8,3.6,24,2372,216,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.6,5.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",5,"2023-08-12T20:38:13.110Z","2023-08-12T20:38:21.133Z",TRUE,"pitch","1684e216-15a2-4122-ba33-7f6212b27ce2",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.26,1.55,NA,113.48,201.28,"ground_ball","medium","3",160.91,166.67,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Joey Wendle grounds out to first baseman Jake Bauers.",0,0,2,14,"bottom",2,"2023-08-12T20:36:48.599Z","2023-08-12T20:38:21.133Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.2,14,0.89,0.4292,6.6147,28.5474,-24.4448,-11,4.6956,0.0924,1.389,9.5821,-128.0325,-5.0338,-2.2852,50.0037,5.3146,-18.107,32.4,7.2,24,2261,244,104.3,-17,6,NA,NA,NA,TRUE,-28.1,7.4,17.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T20:37:44.055Z","2023-08-12T20:37:47.583Z",TRUE,"pitch","70ae5a89-5e08-4c71-b3bd-7174055c793a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.26,1.55,NA,161.38,203.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Joey Wendle grounds out to first baseman Jake Bauers.",0,0,2,14,"bottom",2,"2023-08-12T20:36:48.599Z","2023-08-12T20:38:21.133Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,79.8,13,0.9,0.4318,6.4482,27.5404,-23.3977,-10.593,5.3941,-1.1642,1.313,6.7352,-127.153,-5.1887,-2.4792,50.0049,5.2512,-17.2431,32.4,7.2,24,2251,237,NA,NA,NA,NA,NA,NA,FALSE,-27.2,8.8,17.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T20:37:28.057Z","2023-08-12T20:37:32.117Z",TRUE,"pitch","0482b8c4-06b2-4daf-9994-09d77a28e91b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3564,1.5548,NA,45.52,176.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Joey Wendle grounds out to first baseman Jake Bauers.",0,0,2,14,"bottom",2,"2023-08-12T20:36:48.599Z","2023-08-12T20:38:21.133Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.2,14,0.91,0.3999,6.2767,31.9381,-27.8213,-11.7337,2.2951,1.8752,2.3007,15.3477,-137.2443,-3.4229,-2.2794,50.0026,5.4704,-22.2604,33.6,7.2,24,2467,227,NA,NA,NA,NA,NA,NA,FALSE,-27.4,3.5,17.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",1,"2023-08-12T20:37:10.682Z","2023-08-12T20:37:14.390Z",TRUE,"pitch","636db0f7-8b05-4542-9ff3-e85d8d96b57e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3362,1.5137,NA,70.67,196.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Joey Wendle grounds out to first baseman Jake Bauers.",0,0,2,14,"bottom",2,"2023-08-12T20:36:48.599Z","2023-08-12T20:38:21.133Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.4,14,0.91,0.4037,6.4171,31.7236,-25.5609,-11.5033,3.5529,1.2154,1.5642,13.2443,-136.0319,-5.4365,-2.2375,50.0048,5.3766,-21.417,34.8,7.2,24,2491,230,NA,NA,NA,NA,NA,NA,FALSE,-26.2,5.3,17.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",0,"2023-08-12T20:36:55.765Z","2023-08-12T20:37:00.014Z",TRUE,"pitch","c283d144-9194-4b4f-827a-56bf42339081",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3564,1.5509,NA,107.3,186.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Joey Wendle grounds out to first baseman Jake Bauers.",0,0,2,14,"bottom",2,"2023-08-12T20:36:48.599Z","2023-08-12T20:38:21.133Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.1,8,0.91,0.4726,5.9279,24.503,-29.615,9.3389,1.8859,0.2545,1.9512,4.2201,-116.4837,-1.636,-2.8011,50.0019,5.4966,12.6676,24,9.6,24,2915,62,NA,NA,NA,NA,NA,NA,FALSE,-39.8,3.2,-18,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",4,"2023-08-12T20:37:54.746Z","2023-08-12T20:38:13.110Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,621563,"/api/v1/people/621563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Joey Wendle grounds out to first baseman Jake Bauers.",0,0,2,14,"bottom",2,"2023-08-12T20:36:48.599Z","2023-08-12T20:38:21.133Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",3,"2023-08-12T20:34:35.669Z","2023-08-12T20:34:43.312Z",TRUE,"pitch","145a3f2f-5b26-4422-885d-47f42936ac1d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.03,1.44,NA,149.19,170.5,"ground_ball","medium","6",101.03,149.91,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,0,2,13,"top",2,"2023-08-12T20:33:23.925Z","2023-08-12T20:34:43.312Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.3,11,0.92,0.3893,6.0777,34.1694,-22.539,-10.9975,4.8111,-0.8444,2.5288,6.8325,-141.0828,-4.8725,-1.8776,50.0005,5.7443,-22.0134,40.8,6,24,2207,233,76,-17,10,NA,NA,NA,TRUE,-21.5,7.8,18.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717025,"2023-08-12",2,"2023-08-12T20:34:18.074Z","2023-08-12T20:34:22.326Z",TRUE,"pitch","4ecbdfcf-2a5d-4f8d-abfa-cbaa4beac993",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.3362,1.5343,NA,109.33,186.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Harrison Bader grounds out, shortstop Joey Wendle to first baseman Yuli Gurriel.",0,0,2,13,"top",2,"2023-08-12T20:33:23.925Z","2023-08-12T20:34:43.312Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.1,8,0.91,0.3869,6.7371,33.1668,-21.3592,-10.6712,5.3312,0.2012,1.9381,9.3444,-141.7064,-6.4832,-1.7569,50.0037,5.6257,-21.6478,40.8,6,24,2215,232,NA,NA,NA,NA,NA,NA,FALSE,-20.5,8.4,17.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
