"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717506,"2023-07-04",3,"2023-07-04T03:31:48.258Z","2023-07-04T03:31:55.878Z",TRUE,"pitch","426e6344-75d2-4795-b998-8af29558f41d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.34,1.54,NA,113.82,175.33,"ground_ball","medium","4",153.78,154.15,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Carlos Santana grounds out, second baseman Miguel Vargas to first baseman Freddie Freeman.",0,1,3,40,"top",5,"2023-07-04T03:30:30.542Z","2023-07-04T03:31:55.878Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,467793,"Carlos Santana","/api/v1/people/467793","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86,80.5,5,0.91,0.4341,5.9917,21.1695,-33.6659,-3.3555,-0.9167,0.0834,2.35,-4.5702,-125.3276,-1.6592,2.3547,50.0062,5.726,-5.4324,9.6,8.4,24,2748,256,78,-23,6,NA,NA,NA,TRUE,-38.2,-1.8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",2,"2023-07-04T03:31:26.157Z","2023-07-04T03:31:30.618Z",TRUE,"pitch","2b00ad28-60f6-4f45-a8db-c93436fe6bb1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.6835,1.6239,NA,106.81,180.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Carlos Santana grounds out, second baseman Miguel Vargas to first baseman Freddie Freeman.",0,1,3,40,"top",5,"2023-07-04T03:30:30.542Z","2023-07-04T03:31:55.878Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,467793,"Carlos Santana","/api/v1/people/467793","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,81,8,0.9,0.4293,6.4152,23.4571,-29.4616,-2.1047,1.6422,0.2674,2.1546,-4.3579,-127.0764,-2.9532,2.2709,50.0043,5.6468,-3.478,8.4,7.2,24,2694,232,NA,NA,NA,NA,NA,NA,FALSE,-33,2.6,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",1,"2023-07-04T03:31:06.348Z","2023-07-04T03:31:11.152Z",TRUE,"pitch","cb5f861f-6c32-4748-ac48-223e1f0850bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6501,1.6072,NA,122.84,138.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Carlos Santana grounds out, second baseman Miguel Vargas to first baseman Freddie Freeman.",0,1,3,40,"top",5,"2023-07-04T03:30:30.542Z","2023-07-04T03:31:55.878Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,467793,"Carlos Santana","/api/v1/people/467793","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.7,2,0.89,0.3969,6.4293,30.5775,-15.5031,3.8263,8.6412,-0.1533,3.7007,-7.6505,-137.9799,-2.6539,2.1576,50.001,5.719,7.3811,19.2,3.6,24,2304,149,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.2,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T03:30:43.625Z","2023-07-04T03:30:47.531Z",TRUE,"pitch","c24fc794-03f4-4c2f-829d-a5aa2e570975",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7002,1.7572,NA,149.02,181.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Carlos Santana grounds out, second baseman Miguel Vargas to first baseman Freddie Freeman.",0,1,3,40,"top",5,"2023-07-04T03:30:30.542Z","2023-07-04T03:31:55.878Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,467793,"Carlos Santana","/api/v1/people/467793","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.9,13,0.9,0.3934,6.7501,30.0997,-13.4903,2.9735,9.5069,-0.84,2.1215,-9.0959,-139.0507,-7.0334,2.082,50.0057,5.5723,5.8466,14.4,3.6,24,2298,150,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",2,"2023-07-04T03:30:07.032Z","2023-07-04T03:30:14.533Z",TRUE,"pitch","25b6d0ba-dc79-40cf-8d92-f43c6ee7a70c",3,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,1,2,NA,NA,3.4,1.58,NA,51.73,142.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Jack Suwinski hit by pitch.",0,1,3,39,"top",5,"2023-07-04T03:29:11.137Z","2023-07-04T03:30:14.533Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.8,77.5,12,0.9,0.4474,6.3769,22.6164,-37.9557,-3.1844,-3.7994,1.7123,3.5677,-0.7111,-122.1383,2.2439,2.4206,50.0047,5.8862,-4.8422,7.2,9.6,24,2795,289,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-6.1,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,669261,"Jack Suwinski","/api/v1/people/669261"
717506,"2023-07-04",1,"2023-07-04T03:29:48.809Z","2023-07-04T03:29:52.369Z",TRUE,"pitch","b3d4a0d8-3e8a-470e-893d-c4d8007e30ab",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4998,1.6072,NA,126.93,123.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Jack Suwinski hit by pitch.",0,1,3,39,"top",5,"2023-07-04T03:29:11.137Z","2023-07-04T03:30:14.533Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,11,0.89,0.3961,6.3936,31.1192,-15.0783,4.0159,8.8308,-0.2605,4.287,-7.9453,-138.334,-1.3392,2.1283,50.0046,5.7891,7.7767,21.6,3.6,24,2316,151,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.8,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T03:29:20.102Z","2023-07-04T03:29:23.614Z",TRUE,"pitch","a74a7ecc-97a6-43e5-bbee-3680f297c639",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.4,1.58,NA,109.69,185.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Hit By Pitch","hit_by_pitch","Jack Suwinski hit by pitch.",0,1,3,39,"top",5,"2023-07-04T03:29:11.137Z","2023-07-04T03:30:14.533Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,80.4,8,0.91,0.4325,6.3185,24.0268,-34.429,-2.3395,-1.388,0.1919,1.9593,-4.4764,-126.2896,-2.4532,2.2864,50.003,5.6938,-3.8038,7.2,8.4,24,2770,276,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-2.8,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",3,"2023-07-04T03:28:52.168Z","2023-07-04T03:28:57.140Z",TRUE,"pitch","be8dbbda-3d95-4628-8167-32d331b9527c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.4497,1.6405,NA,95.65,161.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,1,3,38,"top",5,"2023-07-04T03:27:27.378Z","2023-07-04T03:28:57.140Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,79.5,6,0.91,0.4373,6.2593,22.9194,-35.9983,-2.1837,-2.4019,0.5601,2.8473,-3.8769,-124.8061,-0.0975,2.4117,50.0028,5.8286,-3.4764,6,9.6,24,2875,293,NA,NA,NA,NA,NA,NA,TRUE,-41,-4.2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",2,"2023-07-04T03:28:15.119Z","2023-07-04T03:28:18.455Z",TRUE,"pitch","82fde238-99f3-4c8d-88a6-080cfb016fd2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.04,1.46,NA,122.4,144.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,1,3,38,"top",5,"2023-07-04T03:27:27.378Z","2023-07-04T03:28:57.140Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.5,11,0.9,0.3905,6.1718,28.9528,-14.7892,3.6627,8.7048,-0.1417,3.4889,-7.7418,-139.8181,-3.5815,2.1764,50.0038,5.7454,7.317,20.4,3.6,24,2342,146,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",1,"2023-07-04T03:27:56.002Z","2023-07-04T03:28:00.373Z",TRUE,"pitch","c13ecd66-f70a-4107-84eb-a52a88c08b65",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5165,1.6572,NA,108.59,155.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,1,3,38,"top",5,"2023-07-04T03:27:27.378Z","2023-07-04T03:28:57.140Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.4,2,0.9,0.3914,6.1784,27.8517,-16.2853,4.9032,7.9916,0.2206,3.0937,-7.368,-139.3034,-4.2263,2.2486,50.0041,5.6893,9.7509,26.4,3.6,24,2251,148,NA,NA,NA,NA,NA,NA,FALSE,-15.7,13.9,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",0,"2023-07-04T03:27:39.003Z","2023-07-04T03:27:43.792Z",TRUE,"pitch","786b2fe9-805b-43d4-bad9-bf62bdbb4ffa",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.04,1.46,NA,128.01,148.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Bryan Reynolds called out on strikes.",0,1,3,38,"top",5,"2023-07-04T03:27:27.378Z","2023-07-04T03:28:57.140Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.2,11,0.91,0.3873,6.1835,29.2607,-12.4494,5.4618,9.7195,-0.2888,3.3464,-9.0974,-140.9202,-4.3492,2.2583,50.0058,5.702,11.0882,34.8,3.6,24,2249,146,NA,NA,NA,NA,NA,NA,FALSE,-12,16.9,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",8,"2023-07-04T03:27:08.268Z","2023-07-04T03:27:12.816Z",TRUE,"pitch","c9f6fcd5-b008-41dd-a1c2-7535fc42a8b3",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.43,1.62,NA,126.07,166.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Josh Palacios strikes out swinging.",0,1,3,37,"top",5,"2023-07-04T03:25:02.946Z","2023-07-04T03:27:12.816Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.5,5,0.91,0.3902,6.4654,30.146,-15.5864,4.6602,8.2992,-0.2381,2.682,-8.2907,-140.1141,-5.462,2.1468,50.0021,5.6667,9.3141,24,3.6,24,2262,150,NA,NA,NA,NA,NA,NA,TRUE,-15.2,14.2,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",6,"2023-07-04T03:26:40.469Z","2023-07-04T03:26:44.576Z",TRUE,"pitch","078e34fe-cf92-459d-b4d0-1415a96f5f35",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.65,1.7905,NA,92.49,123.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Josh Palacios strikes out swinging.",0,1,3,37,"top",5,"2023-07-04T03:25:02.946Z","2023-07-04T03:27:12.816Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.8,12,0.91,0.3887,6.3098,28.8162,-13.8109,3.0859,9.1074,0.6429,4.2738,-5.4542,-140.3908,-1.9201,2.2011,50.0005,5.8552,6.2212,20.4,3.6,24,2344,150,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.3,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",5,"2023-07-04T03:26:20.780Z","2023-07-04T03:26:24.971Z",TRUE,"pitch","b4833379-b782-486b-995e-3c48afe63dbf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.6167,1.7405,NA,82.56,148.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Josh Palacios strikes out swinging.",0,1,3,37,"top",5,"2023-07-04T03:25:02.946Z","2023-07-04T03:27:12.816Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.9,12,0.88,0.393,6.307,29.0377,-19.8508,0.5952,6.2504,0.9036,3.3524,-4.3779,-139.0034,-2.8228,2.4166,50.0004,5.6879,1.1737,1.2,4.8,24,1966,147,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",4,"2023-07-04T03:26:02.863Z","2023-07-04T03:26:06.753Z",TRUE,"pitch","a7e54e03-9e24-4325-a8cf-1a875fd24189",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6334,1.7905,NA,120.51,125.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Josh Palacios strikes out swinging.",0,1,3,37,"top",5,"2023-07-04T03:25:02.946Z","2023-07-04T03:27:12.816Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.7,11,0.9,0.3888,6.1832,29.9103,-15.8043,2.008,8.1348,-0.0922,4.1984,-7.2107,-140.5177,-1.7159,2.2391,50.0048,5.8366,4.0422,8.4,3.6,24,2247,141,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.6,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717506,"2023-07-04",3,"2023-07-04T03:25:42.137Z","2023-07-04T03:25:47.252Z",TRUE,"pitch","de018ab6-df8b-4fb1-8b22-576d9e2aee80",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.43,1.62,NA,115.98,151.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Josh Palacios strikes out swinging.",0,1,3,37,"top",5,"2023-07-04T03:25:02.946Z","2023-07-04T03:27:12.816Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.1,2,0.91,0.3908,6.2919,31.0938,-11.9921,4.0419,10.1389,0.0267,3.2383,-7.978,-140.0664,-4.5529,2.3844,50.0012,5.6665,8.0449,26.4,2.4,24,2464,142,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
