"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717839,"2023-06-09",1,"2023-06-10T01:05:46.284Z","2023-06-10T01:05:50.789Z",TRUE,"pitch","c0ffcded-028a-45f3-899f-c77ee11967d0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3084,1.5414,NA,129.28,183.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Austin Hays called out on strikes.",0,2,3,55,"bottom",7,"2023-06-10T01:05:24.545Z","2023-06-10T01:06:33.700Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,84,7,0.91,0.416,6.3077,22.1207,-25.2628,0.2757,3.9138,-0.3222,2.0386,3.913,-130.6383,-5.4366,-1.8623,50.0017,5.9952,0.4852,2.4,6,24,2123,224,NA,NA,NA,NA,NA,NA,FALSE,-27,6.4,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",0,"2023-06-10T01:05:30.517Z","2023-06-10T01:05:34.432Z",TRUE,"pitch","8ef28685-5857-4480-9c8f-07e3aaf494b8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2612,1.565,NA,137.69,132.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Austin Hays called out on strikes.",0,2,3,55,"bottom",7,"2023-06-10T01:05:24.545Z","2023-06-10T01:06:33.700Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.2,11,0.9,0.3821,6.2434,31.2497,-13.1386,-6.9805,9.1352,-0.5429,3.9517,5.7411,-143.03,-3.7994,-1.6636,50.0008,6.1142,-14.5429,43.2,3.6,24,2485,211,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",3,"2023-06-10T01:06:17.345Z","2023-06-10T01:06:29.264Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,669720,"/api/v1/people/669720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Austin Hays called out on strikes.",0,2,3,55,"bottom",7,"2023-06-10T01:05:24.545Z","2023-06-10T01:06:33.700Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669720,"Austin Hays","/api/v1/people/669720","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",5,"2023-06-10T01:04:53.408Z","2023-06-10T01:05:04.022Z",TRUE,"pitch","44521d7a-1162-4a03-8664-25d5be7468b2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.4,1.59,NA,112.4,131.15,"fly_ball","medium","7",72.87,93.5,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Ryan McKenna flies out to left fielder Nick Pratto.",0,2,3,54,"bottom",7,"2023-06-10T01:03:55.211Z","2023-06-10T01:05:04.022Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90,12,0.88,0.3819,6.2326,32.9744,-11.0905,-8.1748,10.1188,0.1206,3.9864,7.3402,-143.3915,-4.4603,-1.4096,50.0042,6.2534,-17.0349,51.6,3.6,24,2533,213,91.7,45,295,NA,NA,NA,TRUE,-10.6,17.6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",4,"2023-06-10T01:04:36.768Z","2023-06-10T01:04:39.915Z",TRUE,"pitch","36e5652b-5500-4f9d-9c30-755335608c07",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.4,1.59,NA,68.35,194.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Ryan McKenna flies out to left fielder Nick Pratto.",0,2,3,54,"bottom",7,"2023-06-10T01:03:55.211Z","2023-06-10T01:05:04.022Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.6,14,0.91,0.4179,6.1812,23.1307,-24.1752,0.696,4.582,1.2763,1.6439,6.9048,-130.2584,-6.4243,-1.4815,50.0061,5.9286,1.2151,4.8,6,24,2114,207,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.3,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",3,"2023-06-10T01:04:13.578Z","2023-06-10T01:04:17.792Z",TRUE,"pitch","32b6c21b-273e-43e3-a059-bba3c618bf18",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.4,1.59,NA,115.75,169.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Ryan McKenna flies out to left fielder Nick Pratto.",0,2,3,54,"bottom",7,"2023-06-10T01:03:55.211Z","2023-06-10T01:05:04.022Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.4,5,0.87,0.3807,6.1289,33.5118,-11.8477,-8.4722,9.6973,0.0329,2.5801,7.506,-143.8944,-7.3633,-1.5092,50.0057,5.9071,-17.7628,50.4,3.6,24,2429,222,NA,NA,NA,NA,NA,NA,FALSE,-11.8,16.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",2,"2023-06-10T01:03:57.530Z","2023-06-10T01:04:00.702Z",TRUE,"pitch","5b93fe68-9a4d-4551-89d9-8738081df5a8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4264,1.6358,NA,71.63,152.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Ryan McKenna flies out to left fielder Nick Pratto.",0,2,3,54,"bottom",7,"2023-06-10T01:03:55.211Z","2023-06-10T01:05:04.022Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.5,12,0.81,0.3842,6.3086,33.5503,-12.863,-8.3069,9.3871,1.1901,3.18,10.6039,-142.6882,-5.875,-1.4991,50.0026,6.0797,-17.0893,45.6,3.6,24,2427,222,NA,NA,NA,NA,NA,NA,FALSE,-12.6,15.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",0,"2023-06-10T01:03:21.645Z","2023-06-10T01:03:21.680Z",FALSE,"action",NA,NA,"Defensive Substitution: Matt Duffy replaces first baseman Vinnie Pasquantino, batting 3rd, playing first base.","Defensive Sub",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622110,"/api/v1/people/622110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"3","First Base","Infielder","1B","301","54","atBat","Flyout","field_out","Ryan McKenna flies out to left fielder Nick Pratto.",0,2,3,54,"bottom",7,"2023-06-10T01:03:55.211Z","2023-06-10T01:05:04.022Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,686469,"/api/v1/people/686469",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",1,"2023-06-10T01:03:21.680Z","2023-06-10T01:03:57.530Z",FALSE,"action",NA,NA,"Pitching Change: Carlos Hernandez replaces Daniel Lynch.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672578,"/api/v1/people/672578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Flyout","field_out","Ryan McKenna flies out to left fielder Nick Pratto.",0,2,3,54,"bottom",7,"2023-06-10T01:03:55.211Z","2023-06-10T01:05:04.022Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663630,"Ryan McKenna","/api/v1/people/663630","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",7,"2023-06-10T00:59:58.200Z","2023-06-10T01:00:01.402Z",TRUE,"pitch","ebd3115f-9d40-4153-9403-5c3f759db6b5",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,2.92,1.32,NA,113.88,132.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,2,3,53,"top",7,"2023-06-10T00:58:21.877Z","2023-06-10T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.1,12,0.91,0.3856,6.5623,32.8628,-8.4819,-7.4805,11.5959,0.0819,3.9221,7.1586,-142.1125,-4.4315,-1.499,50.006,6.0416,-15.2888,55.2,3.6,24,2338,212,NA,NA,NA,NA,NA,NA,TRUE,-8.4,20.3,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",6,"2023-06-10T00:59:35.817Z","2023-06-10T00:59:38.866Z",TRUE,"pitch","26b866b6-8760-419d-8618-ce109d3ad4e5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,2.92,1.32,NA,118.36,157.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,2,3,53,"top",7,"2023-06-10T00:58:21.877Z","2023-06-10T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.4,2,0.92,0.3876,6.624,35.0074,-8.5069,-6.3489,11.729,-0.0356,2.9974,6.4416,-141.7623,-6.6091,-1.5219,50.0017,5.9143,-12.8105,48,3.6,24,2234,207,NA,NA,NA,NA,NA,NA,FALSE,-9.1,19.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",5,"2023-06-10T00:59:16.353Z","2023-06-10T00:59:20.197Z",TRUE,"pitch","93746e84-73d3-47db-9d6e-fef49291a211",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1432,1.4942,NA,110.28,194.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,2,3,53,"top",7,"2023-06-10T00:58:21.877Z","2023-06-10T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.3,8,0.91,0.387,6.6381,30.6101,-7.5505,-6.49,12.1239,0.1762,1.6352,7.3,-141.2491,-10.3211,-1.5922,50.0036,5.8121,-13.1828,50.4,3.6,24,2338,210,NA,NA,NA,NA,NA,NA,FALSE,-8.8,20.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",3,"2023-06-10T00:58:40.305Z","2023-06-10T00:58:49.497Z",TRUE,"pitch","ecde84d9-7205-43c1-b54a-7cf2e85b6b89",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1196,1.3999,NA,122.09,244.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,2,3,53,"top",7,"2023-06-10T00:58:21.877Z","2023-06-10T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.9,13,0.9,0.3907,6.6219,29.6378,-10.8329,-7.3227,10.7042,-0.1334,-0.2127,6.9378,-139.8466,-14.2583,-1.6873,50.0024,5.645,-14.5975,43.2,3.6,24,2277,212,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",2,"2023-06-10T00:58:23.977Z","2023-06-10T00:58:28.201Z",TRUE,"pitch","a9bfa2c2-c6d1-41ae-9529-496a9c507f19",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0704,1.381,NA,136.26,198.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,2,3,53,"top",7,"2023-06-10T00:58:21.877Z","2023-06-10T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.8,7,0.91,0.3896,6.5806,30.2043,-10.0477,-6.5078,11.0412,-0.5053,1.4949,5.3936,-140.2981,-10.3597,-1.6023,50.0034,5.8795,-13.0413,44.4,3.6,24,2349,212,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.1,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",0,"2023-06-10T00:55:17.739Z","2023-06-10T00:56:01.619Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,2,3,53,"top",7,"2023-06-10T00:58:21.877Z","2023-06-10T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",1,"2023-06-10T00:56:01.619Z","2023-06-10T00:58:23.977Z",FALSE,"action",NA,NA,"Pitching Change: Mike Baumann replaces Tyler Wells.","Pitching Substitution",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,657508,"/api/v1/people/657508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,2,3,53,"top",7,"2023-06-10T00:58:21.877Z","2023-06-10T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717839,"2023-06-09",4,"2023-06-10T00:59:09.692Z","2023-06-10T00:59:16.353Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Mike Baumann. Maikel Garcia scores. Michael Massey to 3rd. Drew Waters to 2nd.","Wild Pitch",2,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,672580,"/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ecde84d9-7205-43c1-b54a-7cf2e85b6b89","wild_pitch",NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Nicky Lopez strikes out swinging.",0,2,3,53,"top",7,"2023-06-10T00:58:21.877Z","2023-06-10T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
