"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716737,"2023-09-03",0,"2023-09-03T20:01:57.455Z","2023-09-03T20:02:37.190Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,3,3,46,"top",5,"2023-09-03T20:02:34.915Z","2023-09-03T20:05:15.231Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543760,"Marcus Semien","/api/v1/people/543760",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",4,"2023-09-03T20:03:47.111Z","2023-09-03T20:04:11.936Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,543877,"/api/v1/people/543877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,3,3,46,"top",5,"2023-09-03T20:02:34.915Z","2023-09-03T20:05:15.231Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543760,"Marcus Semien","/api/v1/people/543760",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",4,"2023-09-03T20:01:28.841Z","2023-09-03T20:01:38.337Z",TRUE,"pitch","6583f02c-7bef-4ec7-866d-5f11ffc68565",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.0425,1.4158,NA,164.84,159.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Andrew Stevenson walks. Matt Wallner to 2nd.",0,3,3,45,"top",5,"2023-09-03T19:59:50.143Z","2023-09-03T20:01:38.337Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,664057,"Andrew Stevenson","/api/v1/people/664057","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,81.8,11,0.86,0.4209,6.5632,27.3568,-22.7192,-7.7053,5.5096,-1.255,2.9267,4.3985,-130.156,-2.3319,-1.9659,50.0009,5.555,-13.2164,27.6,6,24,1388,243,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9.7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",621043,"Carlos Correa","/api/v1/people/621043",664057,"Andrew Stevenson","/api/v1/people/664057"
716737,"2023-09-03",3,"2023-09-03T20:01:09.411Z","2023-09-03T20:01:13.815Z",TRUE,"pitch","30022acc-91c5-452d-8b68-3879746a09a8",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.0692,1.4158,NA,123.41,169.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Andrew Stevenson walks. Matt Wallner to 2nd.",0,3,3,45,"top",5,"2023-09-03T19:59:50.143Z","2023-09-03T20:01:38.337Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,664057,"Andrew Stevenson","/api/v1/people/664057","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.4,5,0.91,0.3937,6.3273,31.2956,-14.4726,-7.4456,9.0339,-0.1682,2.5509,7.117,-139.1222,-5.2493,-1.7926,50.0031,5.4218,-14.5911,39.6,4.8,24,2164,220,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",2,"2023-09-03T20:00:48.844Z","2023-09-03T20:00:53.849Z",TRUE,"pitch","71b48727-907f-4913-a54b-2f40152a2937",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.0157,1.3359,NA,172.31,167.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Andrew Stevenson walks. Matt Wallner to 2nd.",0,3,3,45,"top",5,"2023-09-03T19:59:50.143Z","2023-09-03T20:01:38.337Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,664057,"Andrew Stevenson","/api/v1/people/664057","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.6,11,0.92,0.3891,6.1643,30.4745,-15.7078,-7.3226,8.1991,-1.4511,2.6347,3.7872,-140.5089,-4.975,-1.8617,50.004,5.4417,-14.7097,39.6,4.8,24,1871,224,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",1,"2023-09-03T20:00:20.936Z","2023-09-03T20:00:25.590Z",TRUE,"pitch","b57ce38c-7ffd-489b-8d7c-c5e0cdb90f44",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9554,1.3803,NA,55.06,200.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Andrew Stevenson walks. Matt Wallner to 2nd.",0,3,3,45,"top",5,"2023-09-03T19:59:50.143Z","2023-09-03T20:01:38.337Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,664057,"Andrew Stevenson","/api/v1/people/664057","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.4,14,0.86,0.4201,6.6255,26.3511,-20.3794,-8.5762,6.8438,1.625,1.4249,10.9663,-130.1842,-6.3588,-1.5202,50.0001,5.4327,-14.7748,30,6,24,1348,245,NA,NA,NA,NA,NA,NA,FALSE,-22.9,11.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T20:00:02.652Z","2023-09-03T20:00:07.414Z",TRUE,"pitch","ada176ee-fb89-402e-8d08-1e4b4a33c71d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.989,1.3625,NA,155.3,172.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Andrew Stevenson walks. Matt Wallner to 2nd.",0,3,3,45,"top",5,"2023-09-03T19:59:50.143Z","2023-09-03T20:01:38.337Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,664057,"Andrew Stevenson","/api/v1/people/664057","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82.6,11,0.89,0.4179,6.5034,27.3017,-27.3795,-9.4105,2.7521,-1.0049,2.441,5.5223,-131.0057,-2.7244,-1.916,50.0014,5.5379,-16.3793,28.8,7.2,24,1392,245,NA,NA,NA,NA,NA,NA,FALSE,-29,4.6,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",1,"2023-09-03T19:59:11.494Z","2023-09-03T19:59:25.648Z",TRUE,"pitch","41b0921b-2b03-4161-9fdf-5ec2d1084991",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.75,1.87,NA,103.63,176.96,"line_drive","hard","9",176.13,108.67,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Matt Wallner singles on a sharp line drive to right fielder Adolis Garcia. Carlos Correa to 3rd.",0,3,3,44,"top",5,"2023-09-03T19:58:35.560Z","2023-09-03T19:59:25.648Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.9,9,0.92,0.3916,6.4437,31.8619,-15.2619,-6.4284,8.5426,0.3507,2.2897,8.2247,-139.9036,-5.7232,-1.7935,50.0057,5.364,-12.7322,33.6,3.6,24,2191,223,114.6,9,181,NA,NA,NA,FALSE,-15.2,14.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",621043,"Carlos Correa","/api/v1/people/621043",670242,"Matt Wallner","/api/v1/people/670242"
716737,"2023-09-03",0,"2023-09-03T19:58:53.877Z","2023-09-03T19:58:59.896Z",TRUE,"pitch","b77d7411-9b52-4360-b406-bef47363ecba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7223,1.7891,NA,152.27,169.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Matt Wallner singles on a sharp line drive to right fielder Adolis Garcia. Carlos Correa to 3rd.",0,3,3,44,"top",5,"2023-09-03T19:58:35.560Z","2023-09-03T19:59:25.648Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,73.2,13,0.87,0.4713,6.4786,24.0993,-38.3194,5.7239,-4.4988,-0.9252,2.5747,0.315,-116.6972,0.9346,-1.805,50.0058,5.8087,7.8129,12,12,24,2587,50,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-7.6,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T19:58:17.316Z","2023-09-03T19:58:28.135Z",TRUE,"pitch","b8342c3b-c56a-458a-83e7-21480becf8ad",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.61,1.73,NA,138.94,156.29,"ground_ball","medium","9",177.66,116.31,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Carlos Correa singles on a ground ball to right fielder Adolis Garcia.",0,3,3,43,"top",5,"2023-09-03T19:57:57.015Z","2023-09-03T19:58:28.135Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.2,1,0.93,0.3859,6.3946,32.1937,-18.2076,-6.9308,6.8455,-0.5757,3.0551,6.0543,-141.8888,-3.5314,-1.8357,50.0042,5.4746,-14.1455,33.6,4.8,24,1938,220,99.6,4,104,NA,NA,NA,FALSE,-16.9,11.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,621043,"Carlos Correa","/api/v1/people/621043"
716737,"2023-09-03",0,"2023-09-03T19:57:44.125Z","2023-09-03T19:57:53.932Z",TRUE,"pitch","210fb5f6-4bdd-4956-a2be-e0a6f14c62ee",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.57,1.72,NA,113.3,162.97,"popup","medium","6",126.65,130.55,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Max Kepler pops out to shortstop Corey Seager.",0,3,3,42,"top",5,"2023-09-03T19:57:26.711Z","2023-09-03T19:57:53.932Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,596146,"Max Kepler","/api/v1/people/596146","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.5,74,5,0.83,0.468,6.3871,22.657,-36.3657,4.4104,-3.0242,0.097,2.8079,2.9539,-117.1538,0.8714,-1.7542,50.0023,5.8369,6.1142,10.8,10.8,24,2413,49,87.4,62,177,NA,NA,NA,TRUE,-47.3,-4.9,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",5,"2023-09-03T19:56:50.841Z","2023-09-03T19:57:17.635Z",TRUE,"pitch","92fd1562-3c3a-4062-9d37-d9420ee4d607",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.43,1.59,NA,101,175.55,"fly_ball","medium","9",229.28,102.93,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Royce Lewis homers (10) on a fly ball to right field. Edouard Julien scores. Jorge Polanco scores.",3,3,3,41,"top",5,"2023-09-03T19:55:04.665Z","2023-09-03T19:57:17.635Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.5,6,0.89,0.4193,6.6045,26.6332,-25.5448,0.3598,3.8343,0.4199,2.3417,5.539,-130.4656,-3.6232,-1.7747,50.0037,5.6668,0.6217,3.6,6,24,2285,173,99,37,347,NA,NA,NA,FALSE,-27.6,6.4,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",3,"2023-09-03T19:55:41.671Z","2023-09-03T19:55:48.031Z",TRUE,"pitch","b6f131f9-3bee-44ac-ab96-e84b89dcaada",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.43,1.59,NA,131.01,160.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Royce Lewis homers (10) on a fly ball to right field. Edouard Julien scores. Jorge Polanco scores.",3,3,3,41,"top",5,"2023-09-03T19:55:04.665Z","2023-09-03T19:57:17.635Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.5,1,0.92,0.392,6.3047,33.2741,-12.2067,-6.7657,10.1101,-0.3676,2.9137,6.5049,-140.0435,-4.6702,-1.8477,50.0034,5.4091,-13.3642,42,3.6,24,2268,224,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.4,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",2,"2023-09-03T19:55:25.224Z","2023-09-03T19:55:29.267Z",TRUE,"pitch","b88f50dd-4d6b-4f07-8cb0-c6db0848b6f5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4023,1.5891,NA,67.55,197.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Royce Lewis homers (10) on a fly ball to right field. Edouard Julien scores. Jorge Polanco scores.",3,3,3,41,"top",5,"2023-09-03T19:55:04.665Z","2023-09-03T19:57:17.635Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,83.2,14,0.86,0.4169,6.42,27.0431,-25.542,-1.3253,3.7918,1.2974,1.5441,8.0957,-131.2384,-5.4604,-1.6515,50.005,5.5474,-2.3206,1.2,6,24,2304,185,NA,NA,NA,NA,NA,NA,FALSE,-27.7,5.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",1,"2023-09-03T19:55:07.034Z","2023-09-03T19:55:12.111Z",TRUE,"pitch","717c6c89-915c-4abc-aaf5-3e9424544eeb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.429,1.6157,NA,162.21,188.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Royce Lewis homers (10) on a fly ball to right field. Edouard Julien scores. Jorge Polanco scores.",3,3,3,41,"top",5,"2023-09-03T19:55:04.665Z","2023-09-03T19:57:17.635Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.8,13,0.93,0.3911,6.4334,33.9858,-13.262,-5.6936,9.5375,-1.186,1.8453,4.2052,-140.4473,-7.1969,-1.9685,50.0038,5.3167,-11.2918,34.8,3.6,24,2160,223,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.8,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
716737,"2023-09-03",0,"2023-09-03T19:53:54.596Z","2023-09-03T19:55:07.034Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Royce Lewis homers (10) on a fly ball to right field. Edouard Julien scores. Jorge Polanco scores.",3,3,3,41,"top",5,"2023-09-03T19:55:04.665Z","2023-09-03T19:57:17.635Z",TRUE,TRUE,FALSE,FALSE,75,2,1,1,668904,"Royce Lewis","/api/v1/people/668904","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670242,"Matt Wallner","/api/v1/people/670242",NA,NA,NA,NA,NA,NA
