"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745112,"2024-04-12",2,"2024-04-13T00:59:33.533Z","2024-04-13T00:59:36.533Z",TRUE,"pitch","e9695bd4-e131-448e-9146-3dfae5b49877",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1679,1.3374,NA,60.32,226.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Michael Conforto grounds out sharply to first baseman Yandy Díaz.",0,1,2,60,"top",8,"2024-04-13T00:59:15.340Z","2024-04-13T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.1,14,0.88,0.4275,6.634,27.4374,-26.1948,-8.7033,3.5974,1.4869,0.4598,8.8209,-128.3005,-8.3157,-0.8709,50.002,5.7955,-14.4573,24,7.2,24,2278,230,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",1,"2024-04-13T00:59:17.692Z","2024-04-13T00:59:20.905Z",TRUE,"pitch","458c8d3c-22dd-4316-b449-a5815fb8f601",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1679,1.4761,NA,70.68,161.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Michael Conforto grounds out sharply to first baseman Yandy Díaz.",0,1,2,60,"top",8,"2024-04-13T00:59:15.340Z","2024-04-13T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.6,12,0.9,0.4005,6.9556,32.9422,-8.6145,-4.7878,12.4635,1.2151,2.8698,7.5246,-137.24,-6.5312,-0.9516,50.0016,5.8808,-9.05,36,2.4,24,2689,206,NA,NA,NA,NA,NA,NA,FALSE,-9.7,21.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",0,"2024-04-13T00:58:03.749Z","2024-04-13T00:59:17.692Z",FALSE,"action",NA,NA,"Pitching Change: Jason Adam replaces Colin Poche.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592094,"/api/v1/people/592094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Groundout","field_out","Michael Conforto grounds out sharply to first baseman Yandy Díaz.",0,1,2,60,"top",8,"2024-04-13T00:59:15.340Z","2024-04-13T01:00:01.402Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",0,"2024-04-13T00:56:28.890Z","2024-04-13T00:56:36.118Z",TRUE,"pitch","d0f44990-5993-4829-8487-a4d655883de0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.34,1.59,NA,151.81,182.24,"line_drive","medium","9",166.75,83.54,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Richie Palacios lines out to right fielder Austin Slater.",0,1,2,59,"bottom",7,"2024-04-13T00:56:15.557Z","2024-04-13T00:56:36.118Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,680700,"Richie Palacios","/api/v1/people/680700","L","Left",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,81.2,13,2,0.4239,6.5959,28.2889,-32.5542,-11.3846,-0.2262,-0.9133,2.0941,7.1918,-129.4476,-0.8232,-2.2556,50.0022,4.9196,-19.223,28.8,8.4,24,2017,250,88,21,306,NA,NA,NA,TRUE,-35,-0.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",0,"2024-04-13T00:55:57.034Z","2024-04-13T00:56:05.906Z",TRUE,"pitch","2792f5c0-aaf7-40a7-97cb-15473faddf3b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.29,1.55,NA,114.08,185.89,"ground_ball","medium","4",136.57,141.26,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Randy Arozarena grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,1,2,58,"bottom",7,"2024-04-13T00:55:46.943Z","2024-04-13T00:56:05.906Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,86.4,8,2,0.3967,6.6644,34.9739,-29.0595,-13.5523,1.617,0.0767,1.9589,9.5103,-138.7837,-2.8649,-1.6574,50.0023,4.9681,-26.0789,38.4,8.4,24,2168,233,105.2,-24,6,NA,NA,NA,TRUE,-28,2.4,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",4,"2024-04-13T00:55:30.266Z","2024-04-13T00:55:38.473Z",TRUE,"pitch","fbdc8ca7-f3bd-4276-af3d-a38a531063a9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.43,1.58,NA,121.25,183.96,"ground_ball","medium","6",108.72,150.34,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Yandy Díaz grounds out, shortstop Nick Ahmed to first baseman Wilmer Flores.",0,1,2,57,"bottom",7,"2024-04-13T00:55:05.659Z","2024-04-13T00:55:38.473Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","San Francisco Giants",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,69.3,8,0.91,0.4946,6.8576,26.5134,-40.973,10.8362,-7.1357,-0.1116,2.0304,1.1765,-112.1674,2.1658,-2.0505,50.0051,5.3344,13.3541,18,14.4,24,2920,49,104,-3,30,NA,NA,NA,TRUE,-58.9,-11.6,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",3,"2024-04-13T00:55:19.024Z","2024-04-13T00:55:22.484Z",TRUE,"pitch","724014e1-30f0-42bb-a514-9f7643aba209",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.432,1.6724,NA,76.84,168.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Yandy Díaz grounds out, shortstop Nick Ahmed to first baseman Wilmer Flores.",0,1,2,57,"bottom",7,"2024-04-13T00:55:05.659Z","2024-04-13T00:55:38.473Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,85.3,12,2,0.4007,6.7491,34.5459,-25.1772,-13.1795,3.7089,1.0537,2.5858,11.7666,-137.4358,-1.7876,-1.6012,50.0015,4.9793,-24.8488,40.8,7.2,24,2222,234,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.5,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",2,"2024-04-13T00:55:07.825Z","2024-04-13T00:55:12.751Z",TRUE,"pitch","da08798e-6dd7-4fe8-9a23-6e8819b2bfb9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7399,1.8939,NA,80.33,172.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Yandy Díaz grounds out, shortstop Nick Ahmed to first baseman Wilmer Flores.",0,1,2,57,"bottom",7,"2024-04-13T00:55:05.659Z","2024-04-13T00:55:38.473Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,85.8,14,2,0.3989,6.8029,34.4096,-21.5469,-13.2208,5.5851,0.9621,2.4613,11.4561,-137.9922,-2.9688,-1.5521,50.0055,5.0245,-25.1712,45.6,7.2,24,2262,233,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.6,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",0,"2024-04-13T00:53:43.360Z","2024-04-13T00:54:03.361Z",FALSE,"action",NA,NA,"Austin Slater remains in the game as the right fielder.","Defensive Switch",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,596103,"/api/v1/people/596103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","201","57","atBat","Groundout","field_out","Yandy Díaz grounds out, shortstop Nick Ahmed to first baseman Wilmer Flores.",0,1,2,57,"bottom",7,"2024-04-13T00:55:05.659Z","2024-04-13T00:55:38.473Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,664774,"/api/v1/people/664774",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",1,"2024-04-13T00:54:03.361Z","2024-04-13T00:55:07.825Z",FALSE,"action",NA,NA,"Giants manager Bob Melvin ejected by HP umpire Clint Vondrak.","Ejection",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,118942,"/api/v1/people/118942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Yandy Díaz grounds out, shortstop Nick Ahmed to first baseman Wilmer Flores.",0,1,2,57,"bottom",7,"2024-04-13T00:55:05.659Z","2024-04-13T00:55:38.473Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",694738,"Landen Roupp","/api/v1/people/694738","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623949,"/api/v1/people/623949",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",6,"2024-04-13T00:52:18.244Z","2024-04-13T00:52:21.674Z",TRUE,"pitch","a13bd66f-9c33-4e49-b2ba-47d713df7e21",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.582,1.7912,NA,144.01,195.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,1,2,56,"top",7,"2024-04-13T00:50:55.401Z","2024-04-13T00:52:21.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,74.9,13,0.91,0.4601,7.0902,26.1883,-28.1687,-2.0378,2.7997,-0.7086,1.5983,-2.9798,-119.6908,-4.7568,0.8241,50.0012,6.1762,-2.914,7.2,8.4,24,2407,261,NA,NA,NA,NA,NA,NA,TRUE,-36.8,4.1,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",5,"2024-04-13T00:52:02.101Z","2024-04-13T00:52:05.504Z",TRUE,"pitch","64cc745a-7d63-449a-b513-d32adc6ef1d3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5818,1.7182,NA,148.92,117.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,1,2,56,"top",7,"2024-04-13T00:50:55.401Z","2024-04-13T00:52:21.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.1,11,0.9,0.4171,6.9444,30.1104,-13.1322,0.9104,10.926,-0.8374,4.4966,-4.7608,-131.7243,-2.1968,0.8815,50.0039,6.3219,1.5871,2.4,3.6,24,2295,191,NA,NA,NA,NA,NA,NA,FALSE,-14.2,19.4,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",4,"2024-04-13T00:51:37.835Z","2024-04-13T00:51:41.288Z",TRUE,"pitch","c9b2fbfb-120e-4799-8bfd-7c6e84226433",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.58,1.79,NA,149.04,155.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,1,2,56,"top",7,"2024-04-13T00:50:55.401Z","2024-04-13T00:52:21.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,81.2,11,0.86,0.4207,7.1576,32.4474,-13.9265,0.3169,10.6748,-0.8405,3.0704,-4.6883,-131.109,-5.3121,0.9437,50.0013,6.194,0.543,2.4,3.6,24,2235,183,NA,NA,NA,NA,NA,NA,FALSE,-16.1,18.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",2,"2024-04-13T00:51:12.878Z","2024-04-13T00:51:15.878Z",TRUE,"pitch","157df8ac-7b1f-49b2-8013-c6aa975f031c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.58,1.79,NA,124.86,123.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,1,2,56,"top",7,"2024-04-13T00:50:55.401Z","2024-04-13T00:52:21.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,81.5,11,0.9,0.4174,6.9698,33.7091,-12.9463,-1.6532,11.0815,-0.2062,4.2799,-3.0426,-132.2819,-2.697,1.1832,50.0031,6.2877,-2.8685,14.4,3.6,24,2287,189,NA,NA,NA,NA,NA,NA,FALSE,-14.2,19.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",1,"2024-04-13T00:50:57.639Z","2024-04-13T00:51:00.666Z",TRUE,"pitch","81e9b8d0-fa8b-4d6f-b7ca-75019fb62a61",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.582,1.8734,NA,105.39,127.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,1,2,56,"top",7,"2024-04-13T00:50:55.401Z","2024-04-13T00:52:21.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,81.8,12,0.89,0.4162,7.0599,33.1686,-13.0921,-0.6901,10.9265,0.3047,4.1219,-1.8612,-132.5383,-2.8416,1.1109,50.003,6.1873,-1.2052,7.2,3.6,24,2345,186,NA,NA,NA,NA,NA,NA,FALSE,-14.3,19.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745112,"2024-04-12",0,"2024-04-13T00:50:02.770Z","2024-04-13T00:50:57.639Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jorge Soler called out on strikes.",0,1,2,56,"top",7,"2024-04-13T00:50:55.401Z","2024-04-13T00:52:21.674Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
