"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717323,"2023-07-21",2,"2023-07-21T02:36:22.910Z","2023-07-21T02:36:45.313Z",FALSE,"action",NA,NA,"Wild pitch by pitcher J. P. France. Jace Peterson to 2nd.","Wild Pitch",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,607054,"/api/v1/people/607054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ad36ca47-c895-43fe-94d5-df624c9d10bc","wild_pitch",NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Cody Thomas grounds out, second baseman Mauricio Dubon to first baseman Jose Abreu. Jace Peterson to 3rd.",0,0,1,32,"bottom",5,"2023-07-21T02:35:25.851Z","2023-07-21T02:37:12.864Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642137,"Cody Thomas","/api/v1/people/642137","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T02:35:12.333Z","2023-07-21T02:35:23.219Z",TRUE,"pitch","00d3b6f9-4349-496b-af1d-df94e63ae74e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.21,1.48,NA,103.63,161.21,"ground_ball","medium","6",103.65,149.15,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Jace Peterson singles on a ground ball to shortstop Jeremy Pena.",0,0,1,31,"bottom",5,"2023-07-21T02:34:37.124Z","2023-07-21T02:35:23.219Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,607054,"Jace Peterson","/api/v1/people/607054","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.2,3,2,0.4271,6.1143,23.754,-27.0487,2.6169,3.0693,0.3508,2.8731,3.6688,-127.7364,-1.2964,-1.4383,50.002,5.4934,4.3689,10.8,7.2,24,2511,139,73.9,6,84,NA,NA,NA,FALSE,-29.6,5.5,-5.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,607054,"Jace Peterson","/api/v1/people/607054",NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T02:34:54.517Z","2023-07-21T02:34:57.762Z",TRUE,"pitch","51c962ba-d3e2-4160-af7f-935645bdda20",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.21,1.48,NA,112.56,186.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Jace Peterson singles on a ground ball to shortstop Jeremy Pena.",0,0,1,31,"bottom",5,"2023-07-21T02:34:37.124Z","2023-07-21T02:35:23.219Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,607054,"Jace Peterson","/api/v1/people/607054","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.8,69.3,8,2,0.4967,6.4113,25.6961,-45.2504,7.5207,-10.687,0.1165,1.9349,1.3393,-111.5783,2.4621,-1.4716,50.005,5.5854,9.1985,12,15.6,24,2554,26,NA,NA,NA,NA,NA,NA,FALSE,-65.5,-18,-13.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T02:34:22.865Z","2023-07-21T02:34:33.805Z",TRUE,"pitch","1f346462-b3e2-4868-a203-dd57c8df6f30",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.49,1.6,NA,102.67,169.41,"popup","medium","4",145.81,147.62,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Zack Gelof pops out to second baseman Mauricio Dubon.",0,0,1,30,"bottom",5,"2023-07-21T02:34:03.003Z","2023-07-21T02:34:33.805Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,80.1,6,2,0.4326,6.1283,23.9957,-25.7847,5.2895,3.9318,0.3759,2.5693,3.0263,-126.2596,-2.0581,-1.5228,50.0039,5.4553,8.6017,19.2,7.2,24,2451,137,89.1,64,154,NA,NA,NA,TRUE,-29.2,7,-10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T02:34:09.814Z","2023-07-21T02:34:12.814Z",TRUE,"pitch","f4698052-b677-421d-b1b7-307943f4e0aa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4198,1.5831,NA,99.43,152.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Pop Out","field_out","Zack Gelof pops out to second baseman Mauricio Dubon.",0,0,1,30,"bottom",5,"2023-07-21T02:34:03.003Z","2023-07-21T02:34:33.805Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680869,"Zack Gelof","/api/v1/people/680869","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,80.7,3,2,0.4278,6.1946,25.2474,-23.7482,-2.2245,5.0718,0.4611,3.1891,5.3066,-127.814,-1.1623,-1.349,50.0047,5.507,-3.6978,6,6,24,2438,184,NA,NA,NA,NA,NA,NA,FALSE,-26.2,9.1,2.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",2,"2023-07-21T02:31:51.895Z","2023-07-21T02:32:00.761Z",TRUE,"pitch","70fb1dab-2f0f-477b-b53f-f380ec172a7b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.3,1.59,NA,142.09,183.2,"ground_ball","medium","6",110.76,155.26,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Corey Julks grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,0,1,29,"top",5,"2023-07-21T02:31:01.807Z","2023-07-21T02:32:00.761Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.3,7,2,0.4221,6.4204,24.8014,-21.4009,4.5388,6.3031,-0.6583,2.0585,-9.6324,-129.3521,-5.4399,2.5097,50.0025,5.8103,7.758,15.6,6,24,2122,152,68.9,-16,8,NA,NA,NA,TRUE,-23.9,10.4,-6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T02:31:36.390Z","2023-07-21T02:31:39.529Z",TRUE,"pitch","49339d2b-e6e8-479b-8251-0140143b75bb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4516,1.6465,NA,93.52,200.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Corey Julks grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,0,1,29,"top",5,"2023-07-21T02:31:01.807Z","2023-07-21T02:32:00.761Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.9,73,14,0.9,0.473,6.4739,22.5897,-22.9186,11.3807,6.8205,0.616,1.4341,-7.7996,-115.9842,-4.7894,2.5512,50.0012,5.7233,15.4356,30,8.4,24,1989,123,NA,NA,NA,NA,NA,NA,FALSE,-31.8,11.3,-18.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T02:31:23.784Z","2023-07-21T02:31:26.784Z",TRUE,"pitch","960a1613-7776-4b4a-9485-c7baf8eb4802",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.3,1.59,NA,84.64,177.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Corey Julks grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,0,1,29,"top",5,"2023-07-21T02:31:01.807Z","2023-07-21T02:32:00.761Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,667452,"Corey Julks","/api/v1/people/667452","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.7,72.7,14,0.91,0.474,6.7042,22.8348,-23.9034,11.2179,6.1246,0.8489,2.2609,-7.2543,-115.8163,-2.7347,2.5737,50.0021,5.7574,15.1479,30,8.4,24,2029,115,NA,NA,NA,NA,NA,NA,FALSE,-32.8,10.7,-18.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",4,"2023-07-21T02:30:56.211Z","2023-07-21T02:30:59.944Z",TRUE,"pitch","ed896771-ce1b-4634-80e8-37ff5199edce",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.3,1.61,NA,163.48,180.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,1,28,"top",5,"2023-07-21T02:28:49.909Z","2023-07-21T02:30:59.944Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.1,13,0.92,0.4103,6.3504,29.2207,-14.7801,8.2102,9.6424,-1.2194,2.1708,-12.396,-133.5864,-7.1636,2.418,50.0057,5.9532,14.8168,37.2,4.8,24,2147,148,NA,NA,NA,NA,NA,NA,TRUE,-16.6,16,-12.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",3,"2023-07-21T02:30:09.452Z","2023-07-21T02:30:12.553Z",TRUE,"pitch","b65fe0c5-23da-4881-ade0-9f012ad600af",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.3,1.61,NA,123.57,170.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,1,28,"top",5,"2023-07-21T02:28:49.909Z","2023-07-21T02:30:59.944Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.9,71.2,5,0.9,0.4847,6.7386,21.0325,-23.4787,9.3407,6.7275,-0.1723,2.5302,-8.7079,-113.0913,-1.8565,2.5183,50.0024,5.7216,12.0733,24,8.4,24,1919,115,NA,NA,NA,NA,NA,NA,FALSE,-33.4,12,-14.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",2,"2023-07-21T02:29:41.972Z","2023-07-21T02:29:47.619Z",TRUE,"pitch","3da28ff4-1df6-4bef-a514-42512a90d3f4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.3,1.61,NA,110.36,159.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,1,28,"top",5,"2023-07-21T02:28:49.909Z","2023-07-21T02:30:59.944Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.5,72.4,2,0.9,0.4753,6.4185,22.9387,-21.3511,10.5557,8.0579,0.1742,2.9504,-7.8192,-115.547,-2.3263,2.2423,50.0009,6.0368,14.172,30,7.2,24,2124,125,NA,NA,NA,NA,NA,NA,FALSE,-29.4,14.3,-17,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T02:29:28.379Z","2023-07-21T02:29:31.379Z",TRUE,"pitch","56202f96-d84a-4021-be19-1457cc3e29e5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.3,1.61,NA,107.08,160.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,1,28,"top",5,"2023-07-21T02:28:49.909Z","2023-07-21T02:30:59.944Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82,2,0.92,0.4175,6.3861,31.4346,-14.7611,7.1833,10.0181,0.2603,2.9053,-7.586,-131.8678,-5.3731,2.259,50.0053,6.0815,12.4892,33.6,4.8,24,2261,148,NA,NA,NA,NA,NA,NA,FALSE,-16.7,16.9,-11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T02:29:10.287Z","2023-07-21T02:29:13.454Z",TRUE,"pitch","9870a4c3-1db6-47cb-84df-19f03d3ba704",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3561,1.6148,NA,137.16,224.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Chas McCormick strikes out swinging.",0,0,1,28,"top",5,"2023-07-21T02:28:49.909Z","2023-07-21T02:30:59.944Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,676801,"Chas McCormick","/api/v1/people/676801","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.4,66.1,13,0.9,0.5263,6.2734,22.7361,-43.7306,-5.5599,-10.614,-0.5289,0.5189,-4.9307,-105.2572,-0.6065,2.592,50.001,6.0046,-6.0549,8.4,16.8,24,2562,334,NA,NA,NA,NA,NA,NA,FALSE,-72.2,-18.8,11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",4,"2023-07-21T02:28:43.320Z","2023-07-21T02:28:49.436Z",TRUE,"pitch","2ea4f53e-80ad-417e-b0f5-452b3e309407",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.482,1.6782,NA,138.35,171.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,27,"top",5,"2023-07-21T02:27:24.100Z","2023-07-21T02:28:49.436Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.9,67.7,4,0.9,0.513,6.2783,21.2805,-43.0996,-4.9217,-9.4967,-0.5601,2.4766,-5.3779,-107.4088,2.2853,2.6304,50.0036,6.2468,-5.6608,8.4,15.6,24,2608,328,NA,NA,NA,NA,NA,NA,TRUE,-66.8,-16,10.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",3,"2023-07-21T02:28:28.484Z","2023-07-21T02:28:34.645Z",TRUE,"pitch","bc2350b3-4a4b-4f57-b43c-9dc55bb005ec",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.6428,1.6465,NA,106.9,128.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,27,"top",5,"2023-07-21T02:27:24.100Z","2023-07-21T02:28:49.436Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.3,12,0.92,0.4127,6.3266,28.39,-16.3613,7.0537,8.8651,0.2651,4.0985,-8.3151,-132.7204,-2.1206,2.5222,50.0059,6.0995,12.5873,32.4,4.8,24,2212,144,NA,NA,NA,NA,NA,NA,FALSE,-17,15.8,-10.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",1,"2023-07-21T02:28:06.386Z","2023-07-21T02:28:09.386Z",TRUE,"pitch","2273819a-5643-446f-b98f-3be669062b41",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.48,1.63,NA,79.48,157.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,27,"top",5,"2023-07-21T02:27:24.100Z","2023-07-21T02:28:49.436Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.7,72.9,12,0.91,0.4728,6.5449,22.0361,-23.1772,10.9992,6.625,0.9842,3.0177,-6.5573,-115.9171,-1.7896,2.4232,50.0047,6.0165,14.9427,30,8.4,24,2064,121,NA,NA,NA,NA,NA,NA,FALSE,-31.3,11.8,-18.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717323,"2023-07-21",0,"2023-07-21T02:27:51.026Z","2023-07-21T02:27:54.569Z",TRUE,"pitch","40a0f6c0-ea5e-43f3-9995-26ab59e475c7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.48,1.63,NA,118.04,167.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jose Abreu called out on strikes.",0,0,1,27,"top",5,"2023-07-21T02:27:24.100Z","2023-07-21T02:28:49.436Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.2,5,0.92,0.4171,6.3433,30.5235,-13.927,7.0897,10.4755,-0.0272,2.6415,-8.3223,-131.7971,-6.1507,2.2647,50.0065,6.052,12.3553,34.8,4.8,24,2297,151,NA,NA,NA,NA,NA,NA,FALSE,-16,17.6,-10.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
