"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745683,"2024-03-31",0,"2024-03-31T21:09:08.144Z","2024-03-31T21:09:12.686Z",TRUE,"pitch","3e0a57b0-338e-42dd-a3cc-aa897ae3c452",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.309,1.5086,NA,106.78,157.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Ramón Laureano singles on a ground ball to second baseman Zack Gelof. Will Brennan to 2nd.",0,0,3,32,"top",5,"2024-03-31T21:08:53.447Z","2024-03-31T21:09:32.886Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.3,2,0.89,0.4147,6.2355,27.2982,-25.1138,0.3902,3.994,0.2682,2.9945,5.4938,-131.9239,-2.9602,-1.8894,50.004,5.9765,0.6884,3.6,6,24,2348,177,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.8,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",0,"2024-03-31T21:08:29.031Z","2024-03-31T21:08:39.442Z",TRUE,"pitch","2ad77d91-5ee3-457d-9b59-e8881a67a492",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.43,1.57,NA,119.94,180.61,"ground_ball","medium","4",145.96,158.02,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Forceout","force_out","Will Brennan grounds into a force out, second baseman Zack Gelof to shortstop Nick Allen. Josh Naylor out at 2nd. Will Brennan to 1st.",0,0,3,31,"top",5,"2024-03-31T21:08:05.172Z","2024-03-31T21:08:39.442Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,686823,"Will Brennan","/api/v1/people/686823","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,73.1,5,0.9,0.4755,6.1756,22.6382,-43.6055,3.4311,-8.5176,-0.0771,2.1545,3.3638,-115.4403,0.4126,-2.002,50.0036,6.1907,4.6039,7.2,13.2,24,2598,27,95.9,1,51,NA,NA,NA,TRUE,-58.7,-15,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",1,"2024-03-31T21:07:52.277Z","2024-03-31T21:08:01.949Z",TRUE,"pitch","47f2a56d-cde6-4611-9f99-a4911ebd38a6",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.14,1.52,NA,118.11,162.89,"line_drive","medium","7",67.03,88.56,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Josh Naylor singles on a line drive to left fielder Esteury Ruiz.",0,0,3,30,"top",5,"2024-03-31T21:07:26.035Z","2024-03-31T21:08:01.949Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,83.4,2,0.9,0.4171,6.2248,22.9822,-22.0491,1.957,5.7744,-0.0291,2.8107,4.4552,-130.4451,-3.8662,-2.0017,50.0008,5.9399,3.4307,10.8,4.8,24,2322,174,99.3,13,267,NA,NA,NA,FALSE,-23.6,10,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",0,"2024-03-31T21:07:26.035Z","2024-03-31T21:07:30.735Z",TRUE,"pitch","6ec7d456-8ecf-419a-ae06-6296511f4276",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2531,1.6203,NA,71.77,223.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Josh Naylor singles on a line drive to left fielder Esteury Ruiz.",0,0,3,30,"top",5,"2024-03-31T21:07:26.035Z","2024-03-31T21:08:01.949Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.4,14,0.86,0.451,6.2544,24.5645,-35.7013,6.8406,-2.359,1.1866,0.5736,5.6291,-121.6093,-5.141,-2.0496,50.0043,5.8231,10.214,16.8,10.8,24,2701,36,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-5.3,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",4,"2024-03-31T21:05:11.662Z","2024-03-31T21:05:16.111Z",TRUE,"pitch","4515e170-1e76-4cd6-9d11-76526eb47eca",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.0099,1.4248,NA,114.3,199.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Nick Allen called out on strikes.",0,0,3,29,"bottom",4,"2024-03-31T21:03:31.780Z","2024-03-31T21:05:16.111Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.2,81.9,8,2,0.425,6.3582,23.4838,-25.7424,-8.1673,3.815,0.0707,1.4541,5.789,-128.2738,-6.1952,-1.1404,50.0047,5.875,-13.779,25.2,7.2,24,1949,219,NA,NA,NA,NA,NA,NA,TRUE,-29,5.9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",3,"2024-03-31T21:04:53.326Z","2024-03-31T21:04:58.585Z",TRUE,"pitch","53b224f3-723c-4745-a0ba-e7339384447d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.01,1.42,NA,99.52,202.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Nick Allen called out on strikes.",0,0,3,29,"bottom",4,"2024-03-31T21:03:31.780Z","2024-03-31T21:05:16.111Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,74.2,9,2,0.4693,6.4881,21.1715,-31.5613,7.6416,0.4415,0.4585,1.3565,2.1725,-116.543,-3.0298,-1.4776,50.0008,5.6434,10.5476,19.2,9.6,24,2516,59,NA,NA,NA,NA,NA,NA,FALSE,-42.1,0.4,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",1,"2024-03-31T21:04:15.394Z","2024-03-31T21:04:20.666Z",TRUE,"pitch","0db6a4c3-1f3e-43a4-b7f7-54574a1756d0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0099,1.4806,NA,127.3,234.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Nick Allen called out on strikes.",0,0,3,29,"bottom",4,"2024-03-31T21:03:31.780Z","2024-03-31T21:05:16.111Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,78.4,13,2,0.4449,6.646,23.5162,-30.7197,-6.0329,0.9462,-0.2702,0.1765,4.3865,-122.9343,-7.4397,-1.2905,50.0022,5.8367,-9.2683,14.4,8.4,24,1205,239,NA,NA,NA,NA,NA,NA,FALSE,-37.9,0.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",0,"2024-03-31T21:03:56.863Z","2024-03-31T21:04:01.030Z",TRUE,"pitch","f9f43a9e-e7b5-4e9c-bf5c-cb0b21845c07",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0573,1.4806,NA,140.32,176.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Nick Allen called out on strikes.",0,0,3,29,"bottom",4,"2024-03-31T21:03:31.780Z","2024-03-31T21:05:16.111Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.7,72.7,4,2,0.4772,6.2033,20.8649,-30.4891,7.4137,1.2613,-0.6117,2.3024,0.0854,-114.7094,-1.1483,-1.6128,50.0026,5.7773,9.8967,18,9.6,24,2529,64,NA,NA,NA,NA,NA,NA,FALSE,-41.6,2.3,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",2,"2024-03-31T21:04:34.602Z","2024-03-31T21:04:53.326Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Carlos Carrasco. J.D. Davis to 3rd. Shea Langeliers to 2nd.","Wild Pitch",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,605204,"/api/v1/people/605204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0db6a4c3-1f3e-43a4-b7f7-54574a1756d0","wild_pitch",NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Nick Allen called out on strikes.",0,0,3,29,"bottom",4,"2024-03-31T21:03:31.780Z","2024-03-31T21:05:16.111Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",4,"2024-03-31T21:03:13.944Z","2024-03-31T21:03:23.842Z",TRUE,"pitch","750cc036-ba43-487d-8119-98268ff07882",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.57,1.69,NA,90.87,213.07,"fly_ball","medium","8",102.28,86.14,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Lawrence Butler flies out to center fielder Ramón Laureano.",0,0,3,28,"bottom",4,"2024-03-31T21:01:36.002Z","2024-03-31T21:03:23.842Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,73.7,14,2,0.4722,6.3316,23.1078,-37.1562,5.013,-3.6615,0.6856,0.9521,2.5364,-116.2712,-3.363,-1.073,50.0031,5.9659,6.8195,10.8,12,24,2679,50,94.4,40,289,NA,NA,NA,TRUE,-50.3,-7.2,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA
745683,"2024-03-31",3,"2024-03-31T21:02:56.192Z","2024-03-31T21:03:02.537Z",TRUE,"pitch","6815d93e-28c4-43ae-8b65-2281d41b8b7d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4209,1.6482,NA,115.64,138.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Lawrence Butler flies out to center fielder Ramón Laureano.",0,0,3,28,"bottom",4,"2024-03-31T21:01:36.002Z","2024-03-31T21:03:23.842Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.6,12,2,0.4172,6.7073,27.3286,-26.499,-3.4405,3.248,0.0358,3.6981,4.4716,-131.2086,-0.6485,-1.2422,50.0012,5.9201,-6.0085,10.8,6,24,2123,218,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",2,"2024-03-31T21:02:33.004Z","2024-03-31T21:02:38.814Z",TRUE,"pitch","ca9fd309-80ba-406f-9df2-ee215cbed90f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.57,1.69,NA,86,138.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Lawrence Butler flies out to center fielder Ramón Laureano.",0,0,3,28,"bottom",4,"2024-03-31T21:01:36.002Z","2024-03-31T21:03:23.842Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.5,12,2,0.4129,6.813,27.8241,-21.8338,-1.8114,5.7999,0.8133,3.7304,5.7927,-132.5682,-1.5299,-1.1629,50.0052,5.9058,-3.2316,4.8,4.8,24,2078,213,NA,NA,NA,NA,NA,NA,FALSE,-22.6,10.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",1,"2024-03-31T21:02:14.090Z","2024-03-31T21:02:18.344Z",TRUE,"pitch","ce6d453b-ad63-4cf4-ab77-11bd7b7171e4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5699,1.704,NA,137.11,191.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Lawrence Butler flies out to center fielder Ramón Laureano.",0,0,3,28,"bottom",4,"2024-03-31T21:01:36.002Z","2024-03-31T21:03:23.842Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.9,7,2,0.4444,6.4793,24.6029,-27.6182,-5.274,2.9604,-0.5274,1.7373,3.7576,-123.2657,-4.3556,-1.3867,50.0023,5.8601,-8.1122,14.4,7.2,24,1424,236,NA,NA,NA,NA,NA,NA,FALSE,-33.6,4.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",0,"2024-03-31T21:01:56.200Z","2024-03-31T21:02:00.621Z",TRUE,"pitch","aa4aacb0-590c-43eb-8601-81c806657274",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.57,1.69,NA,118.39,192.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Lawrence Butler flies out to center fielder Ramón Laureano.",0,0,3,28,"bottom",4,"2024-03-31T21:01:36.002Z","2024-03-31T21:03:23.842Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,78.3,8,2,0.4432,6.6474,23.5172,-29.1782,-5.0427,1.9319,-0.0365,1.6971,4.7837,-123.365,-4.0068,-1.3414,50.0002,5.7896,-7.8062,13.2,8.4,24,1416,246,NA,NA,NA,NA,NA,NA,FALSE,-35,2.9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745683,"2024-03-31",4,"2024-03-31T21:01:20.377Z","2024-03-31T21:01:29.302Z",TRUE,"pitch","ea37b7dd-d51e-4b15-8310-8f27e64e49e7",4,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,1,NA,NA,3.31,1.5,NA,222.27,172.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Hit By Pitch","hit_by_pitch","Shea Langeliers hit by pitch. J.D. Davis to 2nd.",0,0,3,27,"bottom",4,"2024-03-31T20:59:43.745Z","2024-03-31T21:01:29.302Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.6,11,2,0.4779,5.9317,22.0998,-40.2734,7.206,-6.0894,-2.7616,2.4575,-4.9461,-114.8063,0.6066,-1.511,50.0044,6.123,9.5793,12,12,24,2675,55,NA,NA,NA,NA,NA,NA,FALSE,-54.6,-10.6,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA
745683,"2024-03-31",2,"2024-03-31T21:00:44.663Z","2024-03-31T21:00:48.189Z",TRUE,"pitch","d0a681f8-a8ca-4971-856b-545eeece8c9a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.31,1.5,NA,120.03,139.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Hit By Pitch","hit_by_pitch","Shea Langeliers hit by pitch. J.D. Davis to 2nd.",0,0,3,27,"bottom",4,"2024-03-31T20:59:43.745Z","2024-03-31T21:01:29.302Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,83.3,11,2,0.4153,6.6394,25.2633,-22.3901,-1.4032,5.5404,-0.0794,3.6786,3.759,-131.3842,-1.7022,-1.3401,50.0021,5.9827,-2.4781,4.8,4.8,24,2007,221,NA,NA,NA,NA,NA,NA,FALSE,-23.4,10,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
