"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718683,"2023-04-07",5,"2023-04-07T04:13:00.961Z","2023-04-07T04:13:06.614Z",TRUE,"pitch","16277845-77f7-4a6f-89a9-5e1a26864276",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2524,1.5685,NA,88.31,207.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Geraldo Perdomo walks.",0,5,2,56,"bottom",7,"2023-04-07T04:11:16.539Z","2023-04-07T04:13:26.723Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.1,14,2,0.4492,6.5902,25.5496,-25.9559,8.1008,4.1312,0.7527,1.1533,2.0905,-122.2478,-5.2623,-1.167,50.0004,5.5797,12.1788,25.2,8.4,24,2582,71,NA,NA,NA,NA,NA,NA,FALSE,-32.5,6.5,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",4,"2023-04-07T04:12:38.585Z","2023-04-07T04:12:42.834Z",TRUE,"pitch","5eb48e4a-bcb4-41c6-870c-285cb96eb94e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.31,1.57,NA,122.81,152.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Geraldo Perdomo walks.",0,5,2,56,"bottom",7,"2023-04-07T04:11:16.539Z","2023-04-07T04:13:26.723Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.1,2,2,0.3948,6.9075,31.1224,-14.9866,-6.3706,8.8203,-0.1524,3.2115,4.6798,-138.7425,-3.74,-1.0335,50.0062,5.5763,-12.4188,36,3.6,24,2196,225,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.4,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",3,"2023-04-07T04:12:20.593Z","2023-04-07T04:12:25.755Z",TRUE,"pitch","a5983c35-b1f1-4221-a856-b403ccbb27fd",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.31,1.57,NA,120.87,151.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Geraldo Perdomo walks.",0,5,2,56,"bottom",7,"2023-04-07T04:11:16.539Z","2023-04-07T04:13:26.723Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.6,2,2,0.3884,6.8418,31.8779,-13.8523,-5.7521,9.094,-0.1015,3.2187,4.6671,-140.9937,-4.3585,-1.0304,50.0024,5.6777,-11.5878,36,3.6,24,2254,223,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",2,"2023-04-07T04:12:04.563Z","2023-04-07T04:12:10.193Z",TRUE,"pitch","0f77db5d-d323-4b1d-81c5-1f21f18f4663",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4211,1.5966,NA,85.56,137.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Geraldo Perdomo walks.",0,5,2,56,"bottom",7,"2023-04-07T04:11:16.539Z","2023-04-07T04:13:26.723Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89,12,2,0.3866,6.8078,31.386,-14.1402,-5.5095,8.8621,0.8249,3.7519,7.4096,-141.5285,-2.7808,-1.1075,50.0016,5.6493,-11.2106,33.6,3.6,24,2311,218,NA,NA,NA,NA,NA,NA,FALSE,-13.2,15.7,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",1,"2023-04-07T04:11:48.085Z","2023-04-07T04:11:51.726Z",TRUE,"pitch","18604cde-49cd-4ca2-a7d0-cd8d322f7b13",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.31,1.57,NA,99.14,153.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Geraldo Perdomo walks.",0,5,2,56,"bottom",7,"2023-04-07T04:11:16.539Z","2023-04-07T04:13:26.723Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.1,3,2,0.3865,6.7651,31.6739,-15.4675,-6.4477,8.2114,0.4685,3.1617,6.7643,-141.5808,-4.0501,-1.1114,50.0011,5.5975,-13.1167,36,3.6,24,2258,223,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",0,"2023-04-07T04:11:33.735Z","2023-04-07T04:11:39.656Z",TRUE,"pitch","ccdb1e62-4ffd-495e-9a54-a846f981300a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4211,1.7656,NA,102.71,134.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Geraldo Perdomo walks.",0,5,2,56,"bottom",7,"2023-04-07T04:11:16.539Z","2023-04-07T04:13:26.723Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.5,12,2,0.3883,7.0636,31.5792,-12.8089,-6.2261,9.607,0.375,3.8492,6.2805,-140.9768,-2.9649,-1.0711,50.0044,5.7395,-12.5532,39.6,3.6,24,2324,219,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",5,"2023-04-07T04:10:57.412Z","2023-04-07T04:11:05.927Z",TRUE,"pitch","b69964be-1226-4f6d-b23b-23796ab1a757",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.4,1.61,NA,133.24,194.62,"ground_ball","medium","5",104.18,160.23,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Kyle Lewis grounds out, third baseman Max Muncy to first baseman Freddie Freeman. Gabriel Moreno to 3rd.",0,5,2,55,"bottom",7,"2023-04-07T04:10:24.042Z","2023-04-07T04:11:05.927Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88.1,7,2,0.3916,6.7962,32.0359,-22.4399,-12.5474,4.9169,-0.4261,1.6355,6.5661,-139.9484,-6.6691,-1.1744,50.0047,5.5227,-24.8535,44.4,7.2,24,2281,224,89,-51,2,NA,NA,NA,TRUE,-22,7.7,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,672515,"Gabriel Moreno","/api/v1/people/672515",NA,NA,NA,NA
718683,"2023-04-07",4,"2023-04-07T04:10:39.351Z","2023-04-07T04:10:44.765Z",TRUE,"pitch","e5bea349-2ce1-46fa-a158-b2c7b5c4a15a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4268,1.6366,NA,23.71,192.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Kyle Lewis grounds out, third baseman Max Muncy to first baseman Freddie Freeman. Gabriel Moreno to 3rd.",0,5,2,55,"bottom",7,"2023-04-07T04:10:24.042Z","2023-04-07T04:11:05.927Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,77.8,14,2,0.4446,6.7079,26.1394,-24.3478,2.7415,5.1011,2.4474,1.7211,7.8635,-123.5211,-4.1801,-1.1423,50.0054,5.4989,4.2073,13.2,7.2,24,2714,83,NA,NA,NA,NA,NA,NA,FALSE,-29.8,8.4,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",3,"2023-04-07T04:10:26.152Z","2023-04-07T04:10:31.438Z",TRUE,"pitch","44f742ce-b42d-49ae-b639-cc422265fc21",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4268,1.6366,NA,53.85,183.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Kyle Lewis grounds out, third baseman Max Muncy to first baseman Freddie Freeman. Gabriel Moreno to 3rd.",0,5,2,55,"bottom",7,"2023-04-07T04:10:24.042Z","2023-04-07T04:11:05.927Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.3,14,2,0.4482,6.6931,24.2174,-26.0178,3.2577,4.0698,1.6566,2.0337,5.9693,-122.2318,-3.1366,-1.2409,50.0016,5.5688,4.9259,13.2,7.2,24,2714,75,NA,NA,NA,NA,NA,NA,FALSE,-31.9,6.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",0,"2023-04-07T04:07:57.439Z","2023-04-07T04:08:05.359Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Kyle Lewis replaces Alek Thomas.","Offensive Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,641786,"/api/v1/people/641786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","55","atBat","Groundout","field_out","Kyle Lewis grounds out, third baseman Max Muncy to first baseman Freddie Freeman. Gabriel Moreno to 3rd.",0,5,2,55,"bottom",7,"2023-04-07T04:10:24.042Z","2023-04-07T04:11:05.927Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,677950,"/api/v1/people/677950",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",1,"2023-04-07T04:08:05.359Z","2023-04-07T04:08:41.204Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Kyle Lewis grounds out, third baseman Max Muncy to first baseman Freddie Freeman. Gabriel Moreno to 3rd.",0,5,2,55,"bottom",7,"2023-04-07T04:10:24.042Z","2023-04-07T04:11:05.927Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",2,"2023-04-07T04:08:41.204Z","2023-04-07T04:10:26.152Z",FALSE,"action",NA,NA,"Pitching Change: Yency Almonte replaces Alex Vesia.","Pitching Substitution",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,622075,"/api/v1/people/622075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Groundout","field_out","Kyle Lewis grounds out, third baseman Max Muncy to first baseman Freddie Freeman. Gabriel Moreno to 3rd.",0,5,2,55,"bottom",7,"2023-04-07T04:10:24.042Z","2023-04-07T04:11:05.927Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641786,"Kyle Lewis","/api/v1/people/641786","R","Right",622075,"Yency Almonte","/api/v1/people/622075","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",7,"2023-04-07T04:07:13.985Z","2023-04-07T04:07:28.772Z",TRUE,"pitch","f4e1550a-66bb-48ad-bb00-02055ba054cd",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.29,1.5,NA,125.53,157.11,"line_drive","hard","8",112.02,34.8,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Gabriel Moreno doubles (2) on a sharp line drive to center fielder James Outman.",0,5,2,54,"bottom",7,"2023-04-07T04:04:19.049Z","2023-04-07T04:07:28.772Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,2,0.9,0.3995,6.7637,30.5565,-12.943,4.0476,10.1058,-0.2239,3.025,-4.8687,-137.1429,-4.3156,1.0492,50.0059,5.503,7.7054,25.2,3.6,24,2362,152,105.1,22,408,NA,NA,NA,FALSE,-13.2,17.5,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,672515,"Gabriel Moreno","/api/v1/people/672515",NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",6,"2023-04-07T04:06:50.925Z","2023-04-07T04:06:58.156Z",TRUE,"pitch","478822a6-709f-4211-ac6a-632940d37020",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3168,1.5266,NA,167.13,273.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Gabriel Moreno doubles (2) on a sharp line drive to center fielder James Outman.",0,5,2,54,"bottom",7,"2023-04-07T04:04:19.049Z","2023-04-07T04:07:28.772Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.1,13,0.92,0.4361,6.816,24.4569,-24.4752,9.4374,4.8114,-1.3152,-1.2898,-9.1723,-125.4144,-11.1061,1.1567,50.0001,5.1785,15.0891,27.6,7.2,24,1586,135,NA,NA,NA,NA,NA,NA,FALSE,-30.4,6.4,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",5,"2023-04-07T04:06:30.060Z","2023-04-07T04:06:35.596Z",TRUE,"pitch","9f0ab639-91f3-41e2-8365-15533063aea1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.29,1.5,NA,128.3,163.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Gabriel Moreno doubles (2) on a sharp line drive to center fielder James Outman.",0,5,2,54,"bottom",7,"2023-04-07T04:04:19.049Z","2023-04-07T04:07:28.772Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.9,1,0.91,0.3968,6.7168,29.3171,-11.5685,4.0388,10.6668,-0.2965,2.7877,-5.1505,-137.79,-5.2291,1.0683,50.0002,5.485,7.8004,27.6,3.6,24,2428,155,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.5,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718683,"2023-04-07",3,"2023-04-07T04:05:52.007Z","2023-04-07T04:06:02.874Z",TRUE,"pitch","32eb2fd7-f1ae-4d1b-ae23-a6374fb746d5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3168,1.5548,NA,164.31,193.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Gabriel Moreno doubles (2) on a sharp line drive to center fielder James Outman.",0,5,2,54,"bottom",7,"2023-04-07T04:04:19.049Z","2023-04-07T04:07:28.772Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",681911,"Alex Vesia","/api/v1/people/681911","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,13,0.9,0.4042,6.5086,31.7979,-11.7884,3.5573,10.9805,-1.2411,1.6657,-6.8211,-135.881,-8.0738,0.8478,50.0009,5.5086,6.6034,20.4,3.6,24,2306,155,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
