"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717897,"2023-06-04",6,"2023-06-04T18:59:29.938Z","2023-06-04T18:59:37.466Z",TRUE,"pitch","8aad647f-2339-4d49-ac68-e5e65cc98014",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.12,1.51,NA,116.68,153.9,"ground_ball","medium","4",133.82,148.9,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Tyler Stephenson grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,5,0,37,"bottom",5,"2023-06-04T18:57:54.019Z","2023-06-04T18:59:37.466Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.2,2,0.91,0.4014,6.8305,26.6602,-21.6533,-9.1265,5.5659,0.0084,3.1439,6.6675,-135.8835,-3.0301,-1.2777,50.0045,5.7588,-17.2593,36,6,24,2000,234,93,-6,25,NA,NA,NA,TRUE,-21.4,9.7,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",4,"2023-06-04T18:59:04.171Z","2023-06-04T18:59:08.681Z",TRUE,"pitch","10fb825c-e222-4eed-897a-bbd92d35fffc",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.1215,1.5113,NA,90.77,185.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Tyler Stephenson grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,5,0,37,"bottom",5,"2023-06-04T18:57:54.019Z","2023-06-04T18:59:37.466Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.5,9,0.85,0.4046,7.0148,28.1775,-18.8458,-10.0008,7.1728,0.688,1.9644,8.4212,-135.1508,-6.4354,-1.1618,50.005,5.6905,-18.5891,39.6,6,24,2018,232,NA,NA,NA,NA,NA,NA,FALSE,-19.8,11.9,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",3,"2023-06-04T18:58:47.291Z","2023-06-04T18:58:51.366Z",TRUE,"pitch","92198ffd-fa42-4a04-b134-f14a432d19bb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.0953,1.5113,NA,172.16,172.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Tyler Stephenson grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,5,0,37,"bottom",5,"2023-06-04T18:57:54.019Z","2023-06-04T18:59:37.466Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.8,11,0.91,0.4038,6.6962,27.2884,-24.8847,-9.4105,3.9019,-1.4471,2.4554,3.2434,-135.2413,-4.0489,-1.4337,50.002,5.7009,-17.5695,33.6,7.2,24,2098,238,NA,NA,NA,NA,NA,NA,FALSE,-25,6.5,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T18:58:33.431Z","2023-06-04T18:58:37.487Z",TRUE,"pitch","69f5ebec-f401-42fd-9552-79c6a079a0c9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0953,1.5113,NA,77.52,185.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Tyler Stephenson grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,5,0,37,"bottom",5,"2023-06-04T18:57:54.019Z","2023-06-04T18:59:37.466Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.6,14,0.76,0.4429,6.9222,22.0023,-26.4073,-1.877,3.7101,1.0356,1.9868,6.1175,-123.175,-3.9367,-1.2246,50.0008,5.8116,-2.9157,3.6,7.2,24,2237,142,NA,NA,NA,NA,NA,NA,FALSE,-31.7,6.1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",1,"2023-06-04T18:58:14.379Z","2023-06-04T18:58:19.281Z",TRUE,"pitch","c79153b6-5893-4f90-aca0-1e68e9c1a34f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.12,1.51,NA,142.72,179.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Tyler Stephenson grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,5,0,37,"bottom",5,"2023-06-04T18:57:54.019Z","2023-06-04T18:59:37.466Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.1,4,0.9,0.4051,6.8279,29.8443,-21.8835,-10.9132,5.5557,-0.6747,2.1964,5.3857,-135.285,-5.4546,-1.2748,50.001,5.7752,-20.2017,39.6,6,24,2054,229,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9.1,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T18:58:01.312Z","2023-06-04T18:58:05.562Z",TRUE,"pitch","105c25cd-59c3-41f8-9a42-cdc1d5c35081",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1215,1.5113,NA,82.78,181.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Tyler Stephenson grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,5,0,37,"bottom",5,"2023-06-04T18:57:54.019Z","2023-06-04T18:59:37.466Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.6,14,0.91,0.4092,6.7991,27.427,-22.9953,-10.5758,5.0537,0.8978,2.1303,8.9128,-133.6039,-5.4387,-1.0991,50.0057,5.834,-19.219,36,7.2,24,2025,228,NA,NA,NA,NA,NA,NA,FALSE,-24.1,8.2,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",5,"2023-06-04T18:59:16.318Z","2023-06-04T18:59:29.938Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,663886,"/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Tyler Stephenson grounds out, second baseman Owen Miller to first baseman Rowdy Tellez.",0,5,0,37,"bottom",5,"2023-06-04T18:57:54.019Z","2023-06-04T18:59:37.466Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",5,"2023-06-04T18:55:48.479Z","2023-06-04T18:55:52.529Z",TRUE,"pitch","60bb4b1f-e7b3-4734-9119-057d389f086a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.32,1.53,NA,108.71,181.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Mike Brosseau strikes out swinging.",0,5,0,36,"top",5,"2023-06-04T18:54:03.224Z","2023-06-04T18:55:52.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85.1,5,2,0.407,7.2588,25.8742,-17.0234,-4.833,8.2361,0.2174,2.1078,5.663,-134.0078,-4.6493,-1.284,50.0013,5.0616,-8.8894,24,4.8,24,2061,217,NA,NA,NA,NA,NA,NA,TRUE,-17.8,14.3,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",3,"2023-06-04T18:55:21.767Z","2023-06-04T18:55:27.888Z",TRUE,"pitch","4f99043e-e6d6-4a4d-aa87-437aad4705f6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2832,1.5593,NA,104.52,199.12,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Mike Brosseau strikes out swinging.",0,5,0,36,"top",5,"2023-06-04T18:54:03.224Z","2023-06-04T18:55:52.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,85.8,9,2,0.4057,7.1355,23.9804,-22.1989,-8.5846,5.3835,0.3274,1.4689,7.8006,-134.0661,-4.9378,-1.4789,50.0056,4.8811,-15.9176,32.4,6,24,2024,224,NA,NA,NA,NA,NA,NA,FALSE,-22.7,9.1,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T18:54:59.152Z","2023-06-04T18:55:03.678Z",TRUE,"pitch","c9a60459-a1af-4f2b-aa79-8a0af912ed3f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.32,1.53,NA,122.79,170.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Mike Brosseau strikes out swinging.",0,5,0,36,"top",5,"2023-06-04T18:54:03.224Z","2023-06-04T18:55:52.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,85.1,5,2,0.4082,7.1255,23.6138,-18.1235,-4.8935,7.6738,-0.1519,2.5234,4.8504,-133.2342,-3.3199,-1.3441,50.0062,5.0659,-8.9641,24,4.8,24,1976,218,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",1,"2023-06-04T18:54:19.942Z","2023-06-04T18:54:24.027Z",TRUE,"pitch","3a42d22f-f55e-465d-b08e-69647ace22e7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.32,1.53,NA,105.66,189.1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Mike Brosseau strikes out swinging.",0,5,0,36,"top",5,"2023-06-04T18:54:03.224Z","2023-06-04T18:55:52.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,74.5,9,2,0.4661,7.0409,20.7771,-29.0187,5.1709,2.2501,0.2974,1.8401,2.7178,-117.2239,-1.1266,-1.5462,50.001,5.0196,7.2431,14.4,8.4,24,1982,81,NA,NA,NA,NA,NA,NA,FALSE,-37.8,4.1,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",0,"2023-06-04T18:54:03.224Z","2023-06-04T18:54:07.281Z",TRUE,"pitch","64f15daa-8e76-475e-a5e9-810844b86fbd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2432,1.5313,NA,150.24,143.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Mike Brosseau strikes out swinging.",0,5,0,36,"top",5,"2023-06-04T18:54:03.224Z","2023-06-04T18:55:52.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.7,11,2,0.4676,6.7448,21.9994,-29.5126,4.9727,1.9182,-0.872,3.5379,0.8731,-117.1151,2.9642,-1.8958,50.0046,5.015,6.9123,13.2,8.4,24,2021,93,NA,NA,NA,NA,NA,NA,FALSE,-37.7,4.4,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",4,"2023-06-04T18:55:31.830Z","2023-06-04T18:55:48.479Z",FALSE,"action",NA,NA,"Owen Miller steals (8) 2nd base.","Stolen Base 2B",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,680911,"/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4f99043e-e6d6-4a4d-aa87-437aad4705f6","stolen_base_2b",NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Mike Brosseau strikes out swinging.",0,5,0,36,"top",5,"2023-06-04T18:54:03.224Z","2023-06-04T18:55:52.529Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",6,"2023-06-04T18:53:29.008Z","2023-06-04T18:53:33.089Z",TRUE,"pitch","a94e6ae0-0cd2-482e-af19-890fc9995b5e",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.1112,1.5363,NA,88.16,168.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,5,0,35,"top",5,"2023-06-04T18:51:31.805Z","2023-06-04T18:53:33.089Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572138,"Jon Singleton","/api/v1/people/572138","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84,6,2,0.4098,7.1382,28.6095,-21.7838,-10.002,5.7431,0.7567,2.6026,8.9226,-133.6356,-1.9663,-1.3248,50.0048,4.9116,-18.1051,36,6,24,2041,224,NA,NA,NA,NA,NA,NA,TRUE,-22.2,10.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,592885,"Christian Yelich","/api/v1/people/592885",NA,NA,NA,NA
717897,"2023-06-04",5,"2023-06-04T18:53:01.200Z","2023-06-04T18:53:06.034Z",TRUE,"pitch","0c0dfda0-deb6-44d0-a2f5-91948f8c191d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.371,1.535,NA,100.43,197.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,5,0,35,"top",5,"2023-06-04T18:51:31.805Z","2023-06-04T18:53:33.089Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572138,"Jon Singleton","/api/v1/people/572138","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79.3,9,2,0.4375,7.3314,22.6373,-24.2491,-8.6051,4.9774,0.4348,1.5408,7.0761,-124.7128,-3.6538,-1.3071,50.0001,5.0013,-13.6938,26.4,7.2,24,1874,231,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8.5,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717897,"2023-06-04",2,"2023-06-04T18:52:16.197Z","2023-06-04T18:52:20.296Z",TRUE,"pitch","bfb44dd3-51eb-4929-accb-8e4a0717e1df",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1374,1.5363,NA,64.47,182.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,5,0,35,"top",5,"2023-06-04T18:51:31.805Z","2023-06-04T18:53:33.089Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572138,"Jon Singleton","/api/v1/people/572138","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,81.3,14,2,0.4222,7.2137,29.3093,-15.4345,-4.3293,9.8391,1.3781,2.0907,8.6307,-130.11,-4.265,-1.4312,50.0006,4.934,-7.3647,18,3.6,24,2076,212,NA,NA,NA,NA,NA,NA,FALSE,-17.4,16.9,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
