"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718636,"2023-04-10",0,"2023-04-11T00:34:43.099Z","2023-04-11T00:34:47.483Z",TRUE,"pitch","d505f990-7227-442f-b252-937f8dfadb12",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1986,1.5227,NA,63.42,240.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Tyler Stephenson grounds out softly, pitcher Bryce Elder to first baseman Matt Olson.",0,0,0,40,"top",6,"2023-04-11T00:34:28.015Z","2023-04-11T00:35:24.938Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,77.3,14,0.9,0.4539,6.0007,22.1757,-32.9686,-1.7579,-0.5376,1.4056,-0.0787,5.3713,-120.4255,-8.2262,-0.6199,50.003,6.2766,-2.5966,2.4,9.6,24,2569,6,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-2.6,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-11T00:34:15.555Z","2023-04-11T00:34:23.580Z",TRUE,"pitch","e64c346d-6937-4e6d-8d9e-6efec6607474",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.37,1.59,NA,104.6,189.59,"line_drive","hard","9",184.87,85.75,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Lineout","field_out","Jake Fraley lines out sharply to right fielder Ronald Acuna Jr.",0,0,0,39,"top",6,"2023-04-11T00:33:34.342Z","2023-04-11T00:34:23.580Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.7,9,0.9,0.4536,5.9681,23.2311,-35.5297,-0.7832,-2.2707,0.3253,1.8219,2.7672,-120.6871,-3.4874,-0.7338,50.0042,6.4112,-1.157,1.2,9.6,24,2368,35,104.7,19,317,NA,NA,NA,TRUE,-44.4,-4.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-11T00:34:02.684Z","2023-04-11T00:34:07.086Z",TRUE,"pitch","88d165a3-5986-4970-849a-9ec894812e58",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3107,1.6349,NA,88.59,179.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Lineout","field_out","Jake Fraley lines out sharply to right fielder Ronald Acuna Jr.",0,0,0,39,"top",6,"2023-04-11T00:33:34.342Z","2023-04-11T00:34:23.580Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.3,6,2,0.4151,5.9403,27.0763,-14.1011,-4.5933,10.237,0.7454,2.2042,5.4252,-131.7856,-8.0042,-0.7397,50.0025,6.3149,-8.1086,24,3.6,24,2268,205,NA,NA,NA,NA,NA,NA,FALSE,-16.2,17,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-11T00:33:48.188Z","2023-04-11T00:33:51.966Z",TRUE,"pitch","fe6eeb12-44f2-4dbe-b898-2821414d4f45",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.37,1.59,NA,106.39,171.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Lineout","field_out","Jake Fraley lines out sharply to right fielder Ronald Acuna Jr.",0,0,0,39,"top",6,"2023-04-11T00:33:34.342Z","2023-04-11T00:34:23.580Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,83.6,6,2,0.4148,6.1481,24.7844,-14.9375,-3.6534,9.7317,0.2784,2.4832,4.2695,-131.4582,-7.3022,-0.8831,50.0016,6.3814,-6.4698,19.2,3.6,24,2187,207,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16.4,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",3,"2023-04-11T00:33:20.899Z","2023-04-11T00:33:28.957Z",TRUE,"pitch","b9917f2e-58a7-4dee-8b9d-968a0567e1a8",4,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",1,3,0,NA,NA,3.24,1.55,NA,112.92,162.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","TJ Friedl strikes out on a foul bunt.",0,0,0,38,"top",6,"2023-04-11T00:32:25.577Z","2023-04-11T00:33:28.957Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,76.5,2,0.9,0.4555,5.6658,21.21,-37.5332,-0.3825,-3.6459,0.1071,2.8382,2.16,-119.8494,-1.0148,-0.7527,50.0054,6.5926,-0.5615,0,10.8,24,2295,32,NA,NA,NA,NA,NA,NA,TRUE,-46.7,-6.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-11T00:33:05.277Z","2023-04-11T00:33:09.359Z",TRUE,"pitch","09a088a5-94d7-48f4-ae37-e4a4000bf279",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.24,1.55,NA,148.98,160.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","TJ Friedl strikes out on a foul bunt.",0,0,0,38,"top",6,"2023-04-11T00:32:25.577Z","2023-04-11T00:33:28.957Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,77.5,11,0.93,0.4479,5.7788,22.1663,-25.256,-6.7217,4.556,-0.839,2.8887,2.4173,-121.92,-3.5884,-0.9656,50.0009,6.5398,-10.1991,20.4,7.2,24,2227,214,NA,NA,NA,NA,NA,NA,FALSE,-31,7.7,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-11T00:32:52.881Z","2023-04-11T00:32:58.925Z",TRUE,"pitch","00dddfd7-14d2-4830-a397-979a1027450a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1986,1.5499,NA,123.87,206.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","TJ Friedl strikes out on a foul bunt.",0,0,0,38,"top",6,"2023-04-11T00:32:25.577Z","2023-04-11T00:33:28.957Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,77.6,13,0.9,0.4505,5.9041,20.8664,-26.7356,-5.4431,3.6189,-0.1801,1.1903,3.6237,-121.0137,-7.0376,-0.9806,50.0009,6.4391,-8.1723,15.6,7.2,24,2288,225,NA,NA,NA,NA,NA,NA,FALSE,-33.8,5.3,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-11T00:32:41.888Z","2023-04-11T00:32:45.619Z",TRUE,"pitch","32b5ff8f-eb6f-4334-9e42-829c55cc6dbf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1762,1.5002,NA,122.63,158.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","TJ Friedl strikes out on a foul bunt.",0,0,0,38,"top",6,"2023-04-11T00:32:25.577Z","2023-04-11T00:33:28.957Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",693821,"Bryce Elder","/api/v1/people/693821","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.9,72,2,0.9,0.4821,5.8568,20.4353,-34.6714,0.843,-1.9082,-0.1478,2.9598,1.7642,-113.5311,-0.5881,-1.0439,50.0044,6.6677,1.1022,2.4,10.8,24,2181,7,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-3.4,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",3,"2023-04-11T00:30:20.719Z","2023-04-11T00:30:35.728Z",TRUE,"pitch","559eb98b-d15a-4ff0-8b2e-747b146819dc",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.52,1.61,NA,135.65,167.7,"fly_ball","hard","8",105.22,41.5,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Ronald Acuna Jr. flies out sharply to center fielder TJ Friedl.",0,0,0,37,"bottom",5,"2023-04-11T00:29:10.708Z","2023-04-11T00:30:35.728Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,82.7,4,2,0.4182,5.7982,27.3584,-26.9436,4.8594,3.0118,-0.4892,2.6328,1.9132,-130.9065,-3.8131,-1.8607,50.0038,6.1228,8.4429,18,7.2,24,2847,57,107,37,393,NA,NA,NA,TRUE,-28.9,4.8,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-11T00:30:03.667Z","2023-04-11T00:30:06.838Z",TRUE,"pitch","b8068745-9a09-4a8b-ae39-a53476d397e3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4675,1.6099,NA,80.72,119.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Ronald Acuna Jr. flies out sharply to center fielder TJ Friedl.",0,0,0,37,"bottom",5,"2023-04-11T00:29:10.708Z","2023-04-11T00:30:35.728Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.3,88.3,12,0.91,0.3904,5.7518,31.1825,-25.8398,2.5248,3.1757,0.9517,4.4199,5.3517,-140.2189,-0.9378,-1.3084,50.0043,6.442,5.0345,13.2,6,24,2545,155,NA,NA,NA,NA,NA,NA,FALSE,-23.6,5.8,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-11T00:29:44.738Z","2023-04-11T00:29:49.847Z",TRUE,"pitch","bba6959c-567b-4fff-947a-2cf493ec9b31",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5123,1.6573,NA,178.11,130.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Ronald Acuna Jr. flies out sharply to center fielder TJ Friedl.",0,0,0,37,"bottom",5,"2023-04-11T00:29:10.708Z","2023-04-11T00:30:35.728Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.4,89.8,11,2,0.3846,5.6791,29.9016,-23.2821,-0.7909,4.3218,-1.6031,3.9968,0.9878,-141.9462,-2.2448,-1.8515,50.0054,6.2671,-1.6281,3.6,4.8,24,2386,185,NA,NA,NA,NA,NA,NA,FALSE,-21,7.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-11T00:29:27.165Z","2023-04-11T00:29:31.505Z",TRUE,"pitch","57bfb850-4927-498f-af18-ea9ab67ad8da",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.52,1.61,NA,114.81,164.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Ronald Acuna Jr. flies out sharply to center fielder TJ Friedl.",0,0,0,37,"bottom",5,"2023-04-11T00:29:10.708Z","2023-04-11T00:30:35.728Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.5,90.5,5,2,0.3836,5.8437,28.1258,-20.249,-2.0635,5.7577,0.0573,2.7465,5.3929,-142.0021,-5.9446,-1.5863,50.0046,6.1275,-4.2756,8.4,4.8,24,2462,189,NA,NA,NA,NA,NA,NA,FALSE,-18.8,9.6,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",1,"2023-04-11T00:28:57.690Z","2023-04-11T00:29:04.571Z",TRUE,"pitch","6103de6c-e39e-4538-995f-f31097ec0dda",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.61,1.68,NA,94.02,181.09,"ground_ball","medium","1",136.72,180.15,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Eli White grounds out, pitcher Graham Ashcraft to first baseman Jason Vosler.",0,0,0,36,"bottom",5,"2023-04-11T00:28:21.939Z","2023-04-11T00:29:04.571Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,642201,"Eli White","/api/v1/people/642201","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.9,89.4,9,2,0.3898,5.8866,26.6556,-25.5786,0.7623,3.2831,0.6028,2.1366,5.9095,-139.671,-6.6189,-1.6253,50.0029,6.1808,1.5287,6,6,24,2572,180,68.5,-44,3,NA,NA,NA,TRUE,-24.4,4.9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",0,"2023-04-11T00:28:40.686Z","2023-04-11T00:28:44.630Z",TRUE,"pitch","25c1fc63-007a-454e-8156-1bcec6cb29c3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4675,1.6349,NA,113.1,217.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Eli White grounds out, pitcher Graham Ashcraft to first baseman Jason Vosler.",0,0,0,36,"bottom",5,"2023-04-11T00:28:21.939Z","2023-04-11T00:29:04.571Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,642201,"Eli White","/api/v1/people/642201","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.3,14,2,0.4229,5.8612,27.0412,-32.2263,4.3586,-0.0311,0.1023,0.7836,2.8705,-129.5153,-7.3674,-1.5866,50.0015,6.1293,7.4045,13.2,8.4,24,2883,55,NA,NA,NA,NA,NA,NA,FALSE,-36,-1.4,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",3,"2023-04-11T00:28:06.052Z","2023-04-11T00:28:15.222Z",TRUE,"pitch","15429bbf-fee2-4a9d-b7eb-45353fbaeba9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.25,1.54,NA,124.43,157.62,"popup","medium","3",169.76,159.38,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Kevin Pillar pops out to first baseman Jason Vosler.",0,0,0,35,"bottom",5,"2023-04-11T00:26:53.371Z","2023-04-11T00:28:15.222Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.1,2,2,0.4182,5.8496,25.0644,-32.844,4.3036,-0.3828,-0.195,3.0061,2.1485,-130.5206,-2.2584,-1.5857,50.0046,6.3334,7.4949,13.2,8.4,24,2918,64,72.6,61,150,NA,NA,NA,TRUE,-34.7,-1,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
718636,"2023-04-10",2,"2023-04-11T00:27:50.793Z","2023-04-11T00:27:54.038Z",TRUE,"pitch","9c97a0c3-89da-47da-bf26-c253e962d43c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2882,1.59,NA,41.71,195.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Kevin Pillar pops out to first baseman Jason Vosler.",0,0,0,35,"bottom",5,"2023-04-11T00:26:53.371Z","2023-04-11T00:28:15.222Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,83.9,14,2,0.4157,5.8473,26.7177,-31.4966,4.512,0.3861,1.9751,1.6122,7.4117,-131.539,-5.6877,-1.4604,50.0035,6.1249,7.9425,15.6,7.2,24,2904,54,NA,NA,NA,NA,NA,NA,FALSE,-33.7,-0.4,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
