"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
746487,"2024-04-17",1,"2024-04-17T18:11:24.296Z","2024-04-17T18:11:29.870Z",TRUE,"pitch","e87231db-9ed1-45e5-9392-85fe562119df",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.54,1.7,NA,158.23,187.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Javier Báez lines out to left fielder Evan Carter.",0,1,1,30,"bottom",4,"2024-04-17T18:10:51.069Z","2024-04-17T18:11:53.898Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.5,13,2,0.419,6.984,26.3717,-20.2091,-9.1993,6.9055,-1.0816,1.8952,5.9529,-130.5258,-4.6185,-2.1917,50.0037,5.2007,-15.9422,34.8,6,24,2084,216,NA,NA,NA,NA,NA,NA,FALSE,-22.2,11.8,15.5,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",0,"2024-04-17T18:11:10.507Z","2024-04-17T18:11:13.991Z",TRUE,"pitch","3db0d876-b178-4f83-a8d4-68c950f441ad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5466,1.5499,NA,144.74,197.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Javier Báez lines out to left fielder Evan Carter.",0,1,1,30,"bottom",4,"2024-04-17T18:10:51.069Z","2024-04-17T18:11:53.898Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.4,7,2,0.4187,6.9593,27.771,-20.8027,-9.0384,6.563,-0.7279,1.5181,6.8158,-130.8504,-5.2688,-2.1929,50.0043,5.1179,-15.6649,33.6,6,24,2105,221,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.9,14.9,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",3,"2024-04-17T18:10:39.094Z","2024-04-17T18:10:47.127Z",TRUE,"pitch","d6cd02c8-9267-4557-ab8a-29ecc9eb1109",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.47,1.72,NA,108.94,197.32,"fly_ball","medium","9",180.51,84.31,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Colt Keith flies out to right fielder Adolis García.",0,1,1,29,"bottom",4,"2024-04-17T18:09:02.323Z","2024-04-17T18:10:47.127Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.3,14,2,0.4177,7.0455,29.8515,-21.006,-9.8756,6.424,0.2115,1.5355,9.3366,-131.5132,-5.2699,-2.1145,50.003,5.1396,-17.1693,34.8,6,24,2104,223,86,34,316,NA,NA,NA,TRUE,-23.2,10.6,15.6,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T18:10:26.149Z","2024-04-17T18:10:30.330Z",TRUE,"pitch","b468ce6e-a26b-4e1b-9712-06b2f3d070b4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1103,1.6497,NA,90.4,216.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Colt Keith flies out to right fielder Adolis García.",0,1,1,29,"bottom",4,"2024-04-17T18:09:02.323Z","2024-04-17T18:10:47.127Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.8,14,2,0.4409,6.8784,23.2709,-25.8721,-10.6242,4.0215,0.6978,0.8434,10.0824,-123.927,-5.4254,-2.0305,50.0007,5.2047,-16.6307,28.8,8.4,24,1927,241,NA,NA,NA,NA,NA,NA,FALSE,-31.2,6.2,17,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",0,"2024-04-17T18:09:19.395Z","2024-04-17T18:09:23.755Z",TRUE,"pitch","eb60b2ec-3ca0-42f8-a9ff-d446186e9542",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1288,1.6362,NA,162.03,140.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Colt Keith flies out to right fielder Adolis García.",0,1,1,29,"bottom",4,"2024-04-17T18:09:02.323Z","2024-04-17T18:10:47.127Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.7,11,2,0.421,6.8829,27.0664,-23.1104,-6.8238,5.2887,-1.1812,3.6528,5.0616,-130.0544,0.2833,-2.2653,50.0045,5.2941,-11.7001,25.2,6,24,2148,210,NA,NA,NA,NA,NA,NA,FALSE,-24.4,9.8,11.3,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",1,"2024-04-17T18:09:33.903Z","2024-04-17T18:10:26.149Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Colt Keith flies out to right fielder Adolis García.",0,1,1,29,"bottom",4,"2024-04-17T18:09:02.323Z","2024-04-17T18:10:47.127Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,690993,"Colt Keith","/api/v1/people/690993","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",6,"2024-04-17T18:08:47.613Z","2024-04-17T18:08:57.929Z",TRUE,"pitch","d5f5a2b6-fa07-4586-91a5-4f51cd09b165",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.39,1.59,NA,154.63,158.1,"ground_ball","medium","4",147.98,155.43,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Zach McKinstry grounds out, second baseman Marcus Semien to first baseman Ezequiel Duran.",0,1,1,28,"bottom",4,"2024-04-17T18:06:02.211Z","2024-04-17T18:08:57.929Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.4,11,2,0.4454,6.9451,24.8073,-30.3883,-10.3828,1.1692,-0.9871,2.9882,6.2779,-123.0465,0.6457,-2.2248,50.0049,5.3006,-15.8955,26.4,8.4,24,1872,245,82.4,-10,17,NA,NA,NA,TRUE,-35.8,2.5,17.3,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",5,"2024-04-17T18:08:32.542Z","2024-04-17T18:08:36.964Z",TRUE,"pitch","864e38e7-fdeb-419d-a0df-6f266c35b3fa",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3098,1.6085,NA,157.78,161.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Zach McKinstry grounds out, second baseman Marcus Semien to first baseman Ezequiel Duran.",0,1,1,28,"bottom",4,"2024-04-17T18:06:02.211Z","2024-04-17T18:08:57.929Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.7,11,0.9,0.4251,6.7357,21.6239,-21.2998,0.4783,6.4408,-1.0697,2.8634,3.0886,-127.8984,-1.9515,-2.3457,50.0032,5.2743,0.8075,3.6,4.8,24,2259,197,NA,NA,NA,NA,NA,NA,FALSE,-23.3,11.5,-1.4,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",4,"2024-04-17T18:08:14.389Z","2024-04-17T18:08:17.726Z",TRUE,"pitch","7c98b29b-aa0b-40d7-bf4b-fbe064bbc023",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3426,1.7044,NA,163.54,122.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Zach McKinstry grounds out, second baseman Marcus Semien to first baseman Ezequiel Duran.",0,1,1,28,"bottom",4,"2024-04-17T18:06:02.211Z","2024-04-17T18:08:57.929Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.8,11,2,0.4434,6.9123,23.4653,-29.2089,-8.716,1.915,-1.2208,4.3144,5.5204,-123.3168,2.9494,-2.3509,50.0014,5.5598,-13.4846,24,8.4,24,1906,237,NA,NA,NA,NA,NA,NA,FALSE,-33.6,4.4,14.5,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",3,"2024-04-17T18:07:57.665Z","2024-04-17T18:08:01.393Z",TRUE,"pitch","cb3aeb70-6cb1-4a77-aee3-d128f531caf2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2484,1.6416,NA,37.54,248.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Zach McKinstry grounds out, second baseman Marcus Semien to first baseman Ezequiel Duran.",0,1,1,28,"bottom",4,"2024-04-17T18:06:02.211Z","2024-04-17T18:08:57.929Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.9,70.9,14,2,0.4939,6.7744,23.6669,-44.4532,5.1345,-9.908,2.0845,-0.376,7.5999,-111.7073,-2.459,-2.0538,50.0011,5.3909,6.3645,9.6,14.4,24,2357,36,NA,NA,NA,NA,NA,NA,FALSE,-65.3,-18.2,-11.6,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",1,"2024-04-17T18:07:33.074Z","2024-04-17T18:07:37.584Z",TRUE,"pitch","deb0d2d8-9516-46d5-9fe0-4e5f88f52549",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.39,1.59,NA,88.99,200.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Zach McKinstry grounds out, second baseman Marcus Semien to first baseman Ezequiel Duran.",0,1,1,28,"bottom",4,"2024-04-17T18:06:02.211Z","2024-04-17T18:08:57.929Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.4,70.2,14,2,0.4952,6.596,22.2978,-43.5881,5.0745,-9.2477,0.7349,1.4019,4.8326,-111.1567,0.9564,-2.1366,50.0001,5.5381,6.2661,9.6,14.4,24,2359,37,NA,NA,NA,NA,NA,NA,FALSE,-63.4,-16.1,-10.6,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",0,"2024-04-17T18:07:19.999Z","2024-04-17T18:07:25.162Z",TRUE,"pitch","683fa43f-de8f-41ef-9ece-f3675ea549ac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3346,1.4824,NA,102.94,200.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Zach McKinstry grounds out, second baseman Marcus Semien to first baseman Ezequiel Duran.",0,1,1,28,"bottom",4,"2024-04-17T18:06:02.211Z","2024-04-17T18:08:57.929Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",75.9,69.8,9,2,0.4984,6.6163,21.7915,-43.3521,4.4437,-9.1664,0.3689,1.4036,4.205,-110.3841,1.0026,-2.1462,50.0019,5.5503,5.4191,8.4,14.4,24,2239,35,NA,NA,NA,NA,NA,NA,FALSE,-63.8,-15.8,-9.2,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T18:07:45.547Z","2024-04-17T18:07:57.665Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,656716,"/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Zach McKinstry grounds out, second baseman Marcus Semien to first baseman Ezequiel Duran.",0,1,1,28,"bottom",4,"2024-04-17T18:06:02.211Z","2024-04-17T18:08:57.929Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",3,"2024-04-17T18:05:07.352Z","2024-04-17T18:05:12.780Z",TRUE,"pitch","2a349404-7087-494b-a129-07f4f0ee5f29",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.41,1.63,NA,112.48,187.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Ezequiel Duran strikes out swinging.",0,1,1,27,"top",4,"2024-04-17T18:04:06.844Z","2024-04-17T18:05:12.780Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80.6,8,0.89,0.4312,6.141,23.4897,-25.1315,9.1433,4.2965,0.1186,1.9173,-5.8496,-126.5645,-5.199,1.2606,50.0014,5.9864,14.9759,27.6,7.2,24,1754,132,NA,NA,NA,NA,NA,NA,TRUE,-28.9,7,-15.4,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",2,"2024-04-17T18:04:53.726Z","2024-04-17T18:04:56.850Z",TRUE,"pitch","765c55fc-0ed9-4f77-80b9-ce628bbd182a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4313,1.5848,NA,63.33,202.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Ezequiel Duran strikes out swinging.",0,1,1,27,"top",4,"2024-04-17T18:04:06.844Z","2024-04-17T18:05:12.780Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,82.3,14,0.87,0.4236,6.272,23.4562,-26.9239,7.3909,3.0913,1.408,1.3577,-2.9544,-128.6664,-6.1782,1.6026,50.0038,5.8412,12.5531,22.8,7.2,24,1524,125,NA,NA,NA,NA,NA,NA,FALSE,-30,4.6,-12.8,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
746487,"2024-04-17",1,"2024-04-17T18:04:41.870Z","2024-04-17T18:04:45.556Z",TRUE,"pitch","0210f4d0-ab13-4b2c-b934-8a2095b41119",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3282,1.5756,NA,108.08,181.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Ezequiel Duran strikes out swinging.",0,1,1,27,"top",4,"2024-04-17T18:04:06.844Z","2024-04-17T18:05:12.780Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",669373,"Tarik Skubal","/api/v1/people/669373","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.7,72.8,8,2,0.4778,6.3382,21.313,-38.8848,-3.4376,-5.0435,0.2341,2.1192,-2.1248,-114.6647,-0.4445,1.6195,50.0031,6.1114,-4.5742,7.2,12,24,2375,317,NA,NA,NA,NA,NA,NA,FALSE,-53,-9,6.7,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA
