"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716369,"2023-09-30",0,"2023-10-01T00:48:08.618Z","2023-10-01T00:48:14.684Z",TRUE,"pitch","696bbdf2-37ce-4a79-9122-3162cef4ac5e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.35,1.6,NA,127.78,171.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz to 2nd.",0,3,1,41,"top",5,"2023-10-01T00:47:58.386Z","2023-10-01T00:50:11.876Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.8,4,0.9,0.4517,6.8243,22.7155,-32.1437,3.1213,0.0233,-0.2827,2.4965,3.0298,-121.0567,-1.1626,-1.9542,50.0053,5.7864,4.6518,9.6,8.4,24,2451,113,NA,NA,NA,NA,NA,NA,FALSE,-39.4,0,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",4,"2023-10-01T00:49:17.266Z","2023-10-01T00:49:36.141Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Dominic Smith walks. Keibert Ruiz to 2nd.",0,3,1,41,"top",5,"2023-10-01T00:47:58.386Z","2023-10-01T00:50:11.876Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-10-01T00:47:30.891Z","2023-10-01T00:47:42.603Z",TRUE,"pitch","64f4bad6-36c7-4d7e-8983-bfc2379492d1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.57,1.7,NA,145.68,150.82,"fly_ball","medium","7",35.34,96.16,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Luis Garcia flies out to left fielder Eddie Rosario.",0,3,1,40,"top",5,"2023-10-01T00:47:20.530Z","2023-10-01T00:47:42.603Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.5,1,0.9,0.3916,7.1138,33.2076,-9.4994,-4.1038,11.458,-0.7525,3.2579,4.3637,-140.1553,-4.8821,-1.8003,50.0048,5.6493,-8.123,33.6,2.4,24,2416,202,98.2,25,338,NA,NA,NA,TRUE,-9.7,19.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",2,"2023-10-01T00:47:03.826Z","2023-10-01T00:47:09.621Z",TRUE,"pitch","3945ed96-fb68-4c24-9f38-f8ea4de534f3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.65,1.78,NA,90.16,128.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,3,1,39,"top",5,"2023-10-01T00:46:20.126Z","2023-10-01T00:47:09.621Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.9,12,0.9,0.3898,6.9254,33.491,-9.8781,-4.145,11.1646,0.7043,4.0923,8.3212,-140.7858,-2.9175,-1.758,50.0022,5.7863,-8.2778,31.2,2.4,24,2375,208,NA,NA,NA,NA,NA,NA,TRUE,-9.6,19.8,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-10-01T00:46:39.578Z","2023-10-01T00:46:48.778Z",TRUE,"pitch","1d6ddfeb-ff7a-453d-a7d9-9da592560225",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.65,1.78,NA,116.4,175.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,3,1,39,"top",5,"2023-10-01T00:46:20.126Z","2023-10-01T00:47:09.621Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75.6,8,0.9,0.4597,6.8251,21.2855,-31.963,2.9577,0.1484,0.0158,2.3467,3.473,-118.8256,-1.3873,-1.8452,50.0039,5.8237,4.2588,8.4,9.6,24,2297,113,NA,NA,NA,NA,NA,NA,FALSE,-40.6,0.2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-10-01T00:46:24.574Z","2023-10-01T00:46:29.023Z",TRUE,"pitch","060cb9ba-11c2-4af5-952b-147a3c44e37b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6685,1.7783,NA,109.41,197.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,3,1,39,"top",5,"2023-10-01T00:46:20.126Z","2023-10-01T00:47:09.621Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,77,14,0.9,0.4529,6.8668,21.5612,-31.4222,3.7512,0.5096,0.1992,1.5464,3.4738,-120.5519,-3.5104,-1.7435,50.005,5.7705,5.5687,10.8,8.4,24,2344,115,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",3,"2023-10-01T00:45:46.972Z","2023-10-01T00:46:00.424Z",TRUE,"pitch","90e6e73b-d8c2-4ba7-aba7-885ebaa5e733",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.48,1.62,NA,113.45,149.1,"line_drive","hard","9",215.56,101.8,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Keibert Ruiz singles on a sharp line drive to right fielder Ronald Acuna Jr.",0,3,1,38,"top",5,"2023-10-01T00:44:39.056Z","2023-10-01T00:46:00.424Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.5,2,0.89,0.3924,6.9387,32.3672,-12.6179,-5.2098,9.9161,0.0932,3.3216,7.1802,-139.7584,-4.1344,-1.8359,50.0043,5.6527,-10.2769,32.4,3.6,24,2350,207,101.4,17,284,NA,NA,NA,FALSE,-12.5,17.3,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",2,"2023-10-01T00:45:31.795Z","2023-10-01T00:45:36.084Z",TRUE,"pitch","9de58500-fc39-4b6a-b46f-d7f5186d7268",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.48,1.62,NA,148.86,199.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Keibert Ruiz singles on a sharp line drive to right fielder Ronald Acuna Jr.",0,3,1,38,"top",5,"2023-10-01T00:44:39.056Z","2023-10-01T00:46:00.424Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.8,13,0.92,0.4397,7.0237,23.5978,-19.0508,-9.3167,8.3362,-0.8358,1.4517,6.1945,-124.3108,-6.2321,-2.1425,50.0002,5.5591,-14.6618,33.6,6,24,2206,222,NA,NA,NA,NA,NA,NA,FALSE,-23.4,13.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-10-01T00:45:13.691Z","2023-10-01T00:45:18.950Z",TRUE,"pitch","c22a1087-3b61-43e0-8910-7282ba5ab665",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3433,1.5964,NA,97.26,236.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Keibert Ruiz singles on a sharp line drive to right fielder Ronald Acuna Jr.",0,3,1,38,"top",5,"2023-10-01T00:44:39.056Z","2023-10-01T00:46:00.424Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.9,14,0.93,0.441,7.1475,23.4825,-19.5654,-10.3267,8.0589,0.5179,0.0801,9.037,-123.9345,-9.1462,-1.8243,50.001,5.4362,-16.1521,34.8,7.2,24,2378,228,NA,NA,NA,NA,NA,NA,FALSE,-24.8,12.7,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-10-01T00:44:55.534Z","2023-10-01T00:45:01.445Z",TRUE,"pitch","81371aa5-69cf-4e0f-9c51-9976777bcaa5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.48,1.62,NA,103.72,190.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Keibert Ruiz singles on a sharp line drive to right fielder Ronald Acuna Jr.",0,3,1,38,"top",5,"2023-10-01T00:44:39.056Z","2023-10-01T00:46:00.424Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.8,9,0.9,0.4584,7.0736,22.9782,-33.592,3.3483,-0.9788,0.3485,1.782,4.2435,-119.4793,-2.2689,-1.8855,50.0032,5.762,4.842,9.6,9.6,24,2487,93,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-2,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-10-01T00:42:05.654Z","2023-10-01T00:42:12.119Z",TRUE,"pitch","636b3b51-be18-492e-91a4-b813da648f5d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.47,1.63,NA,162.98,165.83,"line_drive","medium","6",89.55,147.39,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","Orlando Arcia lines out to shortstop CJ Abrams.",0,3,1,37,"bottom",4,"2023-10-01T00:41:17.661Z","2023-10-01T00:42:12.119Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.7,11,0.93,0.3973,6.4692,30.7656,-21.4697,-9.7991,5.5605,-1.2063,2.702,5.6759,-137.895,-4.0325,-2.0186,50.0031,5.6324,-18.8646,38.4,6,24,2220,221,59.4,22,162,NA,NA,NA,TRUE,-21,9.4,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",0,"2023-10-01T00:41:24.091Z","2023-10-01T00:41:29.938Z",TRUE,"pitch","cb6ebc33-c43c-4551-8ab0-4f1255eada97",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.47,1.63,NA,88.51,184.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","Orlando Arcia lines out to shortstop CJ Abrams.",0,3,1,37,"bottom",4,"2023-10-01T00:41:17.661Z","2023-10-01T00:42:12.119Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,74.5,9,0.91,0.4683,6.355,20.6743,-36.8196,2.4252,-3.3488,0.7475,2.0242,5.3245,-116.6717,-0.8742,-1.8736,50.0025,5.8548,3.3638,6,10.8,24,2356,51,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-6,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",4,"2023-10-01T00:40:46.203Z","2023-10-01T00:40:57.150Z",TRUE,"pitch","560dd986-939d-4b6d-b4fb-f5b8d67b293d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.39,1.63,NA,96.9,161.16,"fly_ball","medium","7",70.42,122.56,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Eddie Rosario flies out to left fielder Jake Alu.",0,3,1,36,"bottom",4,"2023-10-01T00:39:49.580Z","2023-10-01T00:40:57.150Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.5,3,0.92,0.3997,6.4078,28.1268,-20.7694,-9.4136,5.9863,0.5273,2.8749,9.9889,-136.6639,-3.562,-1.9398,50.0012,5.6095,-17.9309,36,6,24,2176,220,88.5,55,237,NA,NA,NA,TRUE,-20.5,10.3,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669221,"Sean Murphy","/api/v1/people/669221",671739,"Michael Harris II","/api/v1/people/671739",NA,NA,NA
716369,"2023-09-30",3,"2023-10-01T00:40:27.344Z","2023-10-01T00:40:32.196Z",TRUE,"pitch","aeb25a1d-9bb9-4426-8d78-1169536dd894",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.39,1.63,NA,128.61,214.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Eddie Rosario flies out to left fielder Jake Alu.",0,3,1,36,"bottom",4,"2023-10-01T00:39:49.580Z","2023-10-01T00:40:57.150Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.2,13,0.92,0.4278,6.4974,25.3404,-27.8115,-9.3865,2.6235,-0.3047,0.9147,7.5642,-127.8404,-5.9778,-2.0764,50.0034,5.4551,-15.6016,26.4,8.4,24,2030,236,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669221,"Sean Murphy","/api/v1/people/669221",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",2,"2023-10-01T00:40:06.803Z","2023-10-01T00:40:11.197Z",TRUE,"pitch","efb6d253-b594-44ff-b734-c28881fc1308",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5253,1.6064,NA,109.27,205.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Eddie Rosario flies out to left fielder Jake Alu.",0,3,1,36,"bottom",4,"2023-10-01T00:39:49.580Z","2023-10-01T00:40:57.150Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,75.2,14,0.9,0.4651,6.5262,20.3409,-34.6483,2.7011,-1.7605,0.2028,1.2224,4.1821,-117.3637,-3.1361,-1.9469,50.0023,5.774,3.8006,7.2,9.6,24,2372,50,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-3.6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669221,"Sean Murphy","/api/v1/people/669221",NA,NA,NA,NA,NA,NA
716369,"2023-09-30",1,"2023-10-01T00:39:51.895Z","2023-10-01T00:39:56.106Z",TRUE,"pitch","2bbe7855-e175-4e57-bdd4-f29ce180081c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.548,1.7199,NA,132.16,213.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Eddie Rosario flies out to left fielder Jake Alu.",0,3,1,36,"bottom",4,"2023-10-01T00:39:49.580Z","2023-10-01T00:40:57.150Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",672851,"Joan Adon","/api/v1/people/672851","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80.6,13,0.9,0.4298,6.4758,25.5112,-24.3014,-9.4113,4.7825,-0.3977,0.9419,7.2573,-127.3085,-6.4503,-2.059,50.0021,5.4251,-15.4874,28.8,7.2,24,2045,234,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669221,"Sean Murphy","/api/v1/people/669221",NA,NA,NA,NA,NA,NA
