"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717087,"2023-08-07",0,"2023-08-08T01:05:26.303Z","2023-08-08T01:05:31.909Z",TRUE,"pitch","61b550ea-2075-4228-8e00-bb16a579b7bf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4572,1.5257,NA,46.48,186.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Myles Straw singles on a ground ball to right fielder George Springer. Brayan Rocchio to 2nd.",0,2,0,54,"bottom",8,"2023-08-08T01:05:10.908Z","2023-08-08T01:05:57.238Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.3,14,0.9,0.3965,6.3014,28.8032,-22.8989,-11.1164,4.7889,1.8501,1.9473,14.5126,-137.8112,-4.0591,-2.0243,50.0005,4.974,-21.5171,38.4,6,24,2426,233,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",3,"2023-08-08T01:04:50.785Z","2023-08-08T01:04:59.733Z",TRUE,"pitch","16ff3905-bf44-4f99-b8bb-b8983f10eea9",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.301,1.504,NA,105.29,166.3,"line_drive","medium","7",81.43,91.55,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Brayan Rocchio singles on a line drive to left fielder Whit Merrifield.",0,2,0,53,"bottom",8,"2023-08-08T01:03:46.400Z","2023-08-08T01:04:59.733Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.9,6,0.9,0.3903,6.1967,33.6462,-15.2789,-5.4233,8.4853,0.3073,2.6845,8.8949,-140.6411,-3.3279,-2.2004,50.0062,4.882,-10.8035,28.8,3.6,24,2556,223,85.7,16,221,NA,NA,NA,FALSE,-14.6,14.8,7.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,677587,"Brayan Rocchio","/api/v1/people/677587",NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",2,"2023-08-08T01:04:30.768Z","2023-08-08T01:04:37.582Z",TRUE,"pitch","6900851d-d3ea-43d2-809d-d051e6d09c04",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.301,1.504,NA,169.41,161.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Brayan Rocchio singles on a line drive to left fielder Whit Merrifield.",0,2,0,53,"bottom",8,"2023-08-08T01:03:46.400Z","2023-08-08T01:04:59.733Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,79.7,11,0.93,0.4305,6.0033,28.5075,-27.102,-13.0758,3.0991,-1.3749,2.8651,6.9165,-127.6663,-0.6126,-2.4334,50.0021,5.2586,-21.3874,36,8.4,24,2213,244,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.8,22,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",1,"2023-08-08T01:04:18.225Z","2023-08-08T01:04:23.832Z",TRUE,"pitch","2853f244-b1a9-46c6-9a9c-bbc792b7f7e9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0799,1.4004,NA,133.59,195.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Brayan Rocchio singles on a line drive to left fielder Whit Merrifield.",0,2,0,53,"bottom",8,"2023-08-08T01:03:46.400Z","2023-08-08T01:04:59.733Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.5,7,0.91,0.4654,5.8159,22.4752,-30.7369,4.1823,1.0214,-0.4352,1.6042,4.2179,-117.7139,-1.4211,-2.7938,50.0002,5.0629,5.8643,12,9.6,24,2678,88,NA,NA,NA,NA,NA,NA,FALSE,-40.1,1.8,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",0,"2023-08-08T01:04:04.767Z","2023-08-08T01:04:12.100Z",TRUE,"pitch","fcddd09c-fbec-418c-9a43-d5434f4cc4cf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1302,1.4004,NA,75.69,213.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Brayan Rocchio singles on a line drive to left fielder Whit Merrifield.",0,2,0,53,"bottom",8,"2023-08-08T01:03:46.400Z","2023-08-08T01:04:59.733Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,677587,"Brayan Rocchio","/api/v1/people/677587","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,73.8,14,0.91,0.471,5.9237,23.0081,-32.7313,4.52,-0.402,1.0837,0.9481,7.4924,-116.5372,-2.3241,-2.7674,50.0054,5.0663,6.1847,13.2,9.6,24,2712,69,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-1.1,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",4,"2023-08-08T01:03:32.715Z","2023-08-08T01:03:44.544Z",TRUE,"pitch","84d3fa09-2938-41cf-89b7-a442b233ee5a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.29,1.46,NA,130.63,168.74,"ground_ball","medium","6",118.73,156.92,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Gabriel Arias grounds out, shortstop Paul DeJong to first baseman Vladimir Guerrero Jr.",0,2,0,52,"bottom",8,"2023-08-08T01:02:59.897Z","2023-08-08T01:03:44.544Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.1,4,0.91,0.3923,5.9198,29.1838,-23.9409,-10.8818,4.1654,-0.3576,2.5939,9.032,-139.25,-2.5624,-2.2179,50.0069,5.098,-21.5279,38.4,6,24,2339,221,80.2,-53,3,NA,NA,NA,TRUE,-22.4,7.2,18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",3,"2023-08-08T01:03:17.074Z","2023-08-08T01:03:24.503Z",TRUE,"pitch","c7c35c77-8bcd-4fa5-b335-7f324802bfc3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.29,1.46,NA,112.87,154.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Gabriel Arias grounds out, shortstop Paul DeJong to first baseman Vladimir Guerrero Jr.",0,2,0,52,"bottom",8,"2023-08-08T01:02:59.897Z","2023-08-08T01:03:44.544Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.4,2,0.9,0.3988,6.1926,29.6569,-24.3516,-10.7723,4.0952,0.1083,3.1166,10.26,-137.2079,-0.9993,-2.2755,50.0047,5.1411,-20.5921,37.2,6,24,2392,226,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",2,"2023-08-08T01:03:02.196Z","2023-08-08T01:03:09.656Z",TRUE,"pitch","15c4e7cb-5053-4953-92c5-f71909e51dde",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3817,1.5257,NA,56.13,179.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Gabriel Arias grounds out, shortstop Paul DeJong to first baseman Vladimir Guerrero Jr.",0,2,0,52,"bottom",8,"2023-08-08T01:02:59.897Z","2023-08-08T01:03:44.544Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,75.2,14,0.91,0.4637,6.1915,20.6068,-31.0099,4.6418,0.8188,1.5969,2.1937,8.624,-117.7359,-0.2645,-2.7042,50,5.1572,6.5689,14.4,9.6,24,2642,73,NA,NA,NA,NA,NA,NA,FALSE,-39.8,1.7,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",0,"2023-08-08T01:01:34.551Z","2023-08-08T01:01:34.582Z",FALSE,"action",NA,NA,"Defensive Substitution: Whit Merrifield replaces left fielder Davis Schneider, batting 1st, playing left field.","Defensive Sub",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593160,"/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","101","52","atBat","Groundout","field_out","Gabriel Arias grounds out, shortstop Paul DeJong to first baseman Vladimir Guerrero Jr.",0,2,0,52,"bottom",8,"2023-08-08T01:02:59.897Z","2023-08-08T01:03:44.544Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,676914,"/api/v1/people/676914",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",1,"2023-08-08T01:01:34.582Z","2023-08-08T01:03:02.196Z",FALSE,"action",NA,NA,"Pitching Change: Yimi Garcia replaces Erik Swanson.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,554340,"/api/v1/people/554340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Groundout","field_out","Gabriel Arias grounds out, shortstop Paul DeJong to first baseman Vladimir Guerrero Jr.",0,2,0,52,"bottom",8,"2023-08-08T01:02:59.897Z","2023-08-08T01:03:44.544Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",2,"2023-08-08T00:59:53.695Z","2023-08-08T01:00:01.817Z",TRUE,"pitch","ea7ad598-490e-46b6-bc22-d4bc3bff67f4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.285,1.487,NA,108.97,187.18,"ground_ball","medium","6",111.45,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Davis Schneider grounds out, shortstop Brayan Rocchio to first baseman Gabriel Arias.",0,2,0,51,"top",8,"2023-08-08T00:59:04.265Z","2023-08-08T01:00:01.817Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.1,8,0.9,0.451,6.4364,22.374,-34.2892,0.8558,-1.4193,0.2107,1.9113,4.6405,-121.1791,-1.5544,-1.8355,50.0002,5.5405,1.2788,3.6,9.6,24,2317,95,99.8,3,74,NA,NA,NA,TRUE,-41.9,-2.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",1,"2023-08-08T00:59:38.994Z","2023-08-08T00:59:44.004Z",TRUE,"pitch","040ae9b8-1fc9-4d22-821b-78900fc22993",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.0799,1.4255,NA,138.87,184.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Davis Schneider grounds out, shortstop Brayan Rocchio to first baseman Gabriel Arias.",0,2,0,51,"top",8,"2023-08-08T00:59:04.265Z","2023-08-08T01:00:01.817Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.5,4,0.9,0.4537,6.3153,22.2193,-35.2538,0.9339,-2.0856,-0.5737,2.0282,3.1026,-120.4689,-0.6052,-1.9968,50.0016,5.3844,1.3797,3.6,9.6,24,2331,88,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-3.7,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",0,"2023-08-08T00:59:21.489Z","2023-08-08T00:59:25.946Z",TRUE,"pitch","0525cdc5-062e-41a9-83fc-d0380ef7cdb9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1554,1.4756,NA,134.69,191.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Davis Schneider grounds out, shortstop Brayan Rocchio to first baseman Gabriel Arias.",0,2,0,51,"top",8,"2023-08-08T00:59:04.265Z","2023-08-08T01:00:01.817Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.3,7,0.9,0.453,6.3194,25.1274,-34.6698,0.6753,-1.6857,-0.4641,1.7648,3.5278,-121.2249,-1.29,-2.0299,50.0045,5.3482,0.9982,2.4,9.6,24,2276,126,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-3.1,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",2,"2023-08-08T00:58:48.361Z","2023-08-08T00:58:56.706Z",TRUE,"pitch","26a6787e-52d1-418c-85d9-7bd7b09eb718",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.37,1.54,NA,125.8,168.5,"ground_ball","medium","5",108.42,162.98,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Paul DeJong grounds out, third baseman Jose Ramirez to first baseman Gabriel Arias.",0,2,0,50,"top",8,"2023-08-08T00:57:43.418Z","2023-08-08T00:58:56.706Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.5,5,0.9,0.4518,6.3447,23.7146,-31.1001,0.9685,0.7258,-0.2309,2.6029,3.9653,-121.2297,-0.1654,-2.0138,50.0053,5.3868,1.4417,3.6,8.4,24,2138,102,70.6,-1,35,NA,NA,NA,TRUE,-37.9,1.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",1,"2023-08-08T00:58:31.401Z","2023-08-08T00:58:35.815Z",TRUE,"pitch","6e5aa50e-be2f-4054-96c2-97ff27b432ad",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.37,1.54,NA,69.47,217.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Paul DeJong grounds out, third baseman Jose Ramirez to first baseman Gabriel Arias.",0,2,0,50,"top",8,"2023-08-08T00:57:43.418Z","2023-08-08T00:58:56.706Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.8,14,0.88,0.4411,6.5734,24.4442,-29.9563,-0.5822,1.4245,1.2468,0.7905,8.0152,-124.0868,-4.8048,-1.9474,50.0061,5.2431,-0.9097,1.2,8.4,24,2355,89,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717087,"2023-08-07",0,"2023-08-08T00:58:16.458Z","2023-08-08T00:58:24.189Z",TRUE,"pitch","678442f7-6538-4994-97fa-9ae39d565ca0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4822,1.6008,NA,80.56,161.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Paul DeJong grounds out, third baseman Jose Ramirez to first baseman Gabriel Arias.",0,2,0,50,"top",8,"2023-08-08T00:57:43.418Z","2023-08-08T00:58:56.706Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",660853,"Enyel De Los Santos","/api/v1/people/660853","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.3,12,0.92,0.3893,6.3675,32.6226,-16.8389,-6.9597,7.6517,0.956,2.8441,10.2305,-140.8137,-3.8634,-1.8236,50.0015,5.3266,-13.9465,33.6,4.8,24,2369,227,NA,NA,NA,NA,NA,NA,FALSE,-16.1,13.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
