"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745362,"2024-04-07",0,"2024-04-07T21:03:12.291Z","2024-04-07T21:03:16.328Z",TRUE,"pitch","613999ac-04b7-43f0-9f40-977710c9ae5f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1741,1.5015,NA,105.65,176.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Kyle Higashioka grounds out, third baseman Matt Chapman to first baseman LaMonte Wade Jr. Jackson Merrill to 2nd.",0,1,0,32,"top",5,"2024-04-07T21:02:57.529Z","2024-04-07T21:03:35.086Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.3,6,2,0.4102,7.2727,27.1555,-25.6218,-9.7992,3.6239,0.2977,2.309,6.9486,-133.2503,-3.1301,-1.0635,50.004,5.339,-17.7199,32.4,7.2,24,1723,234,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.1,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T21:02:38.501Z","2024-04-07T21:02:47.155Z",TRUE,"pitch","1af71d19-35fa-4e9b-bc2f-f750ae2a111a",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.49,1.601,NA,117.15,194.77,"ground_ball","medium","9",150.98,103.59,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Jackson Merrill singles on a ground ball to right fielder Mike Yastrzemski.",0,1,0,31,"top",5,"2024-04-07T21:01:59.160Z","2024-04-07T21:02:47.155Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.3,8,2,0.4309,7.204,26.6875,-37.3306,-4.7423,-3.1517,-0.004,1.6301,4.8338,-127.2279,-1.2239,-1.3146,50.0033,5.0822,-7.7561,10.8,9.6,24,1333,278,103.1,1,49,NA,NA,NA,FALSE,-41.6,-5.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,701538,"Jackson Merrill","/api/v1/people/701538",NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T21:02:25.332Z","2024-04-07T21:02:29.422Z",TRUE,"pitch","f8ca2133-fbd1-498d-a68b-54408914e076",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4711,1.5971,NA,133.85,177.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Jackson Merrill singles on a ground ball to right fielder Mike Yastrzemski.",0,1,0,31,"top",5,"2024-04-07T21:01:59.160Z","2024-04-07T21:02:47.155Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,81,4,2,0.4287,7.6382,23.8142,-39.4976,-3.7407,-4.4192,-0.442,2.2713,3.4514,-127.3141,0.4627,-1.3231,50.0037,5.1896,-6.1997,8.4,9.6,24,1358,270,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-7.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T21:02:11.225Z","2024-04-07T21:02:15.266Z",TRUE,"pitch","0efab52a-0c58-4e61-8675-dd719e9a0499",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.393,1.519,NA,134.05,170.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Jackson Merrill singles on a ground ball to right fielder Mike Yastrzemski.",0,1,0,31,"top",5,"2024-04-07T21:01:59.160Z","2024-04-07T21:02:47.155Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,76.2,4,2,0.4554,7.149,21.985,-34.0712,9.0729,-1.2904,-0.4474,2.5122,-0.0618,-120.017,0.6761,-1.6014,50.0043,5.2475,13.3123,21.6,9.6,24,2577,42,NA,NA,NA,NA,NA,NA,FALSE,-42,-1.9,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T21:01:44.308Z","2024-04-07T21:01:51.049Z",TRUE,"pitch","7e1a34fe-2c3e-4dac-9640-c683baa20ee7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.18,1.5,NA,105.09,177.24,"ground_ball","medium","4",153.49,149.64,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Tyler Wade grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,1,0,30,"top",5,"2024-04-07T21:01:32.028Z","2024-04-07T21:01:51.049Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,642180,"Tyler Wade","/api/v1/people/642180","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,80.4,6,2,0.4323,7.2659,23.5097,-38.7562,-5.4369,-4.0387,0.3123,2.2792,5.7348,-126.2702,0.449,-1.2721,50.0041,5.1946,-8.861,12,9.6,24,1403,272,94.2,-4,25,NA,NA,NA,TRUE,-43.1,-7,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T20:59:38.421Z","2024-04-07T20:59:42.480Z",TRUE,"pitch","e6c285ad-aeec-4a17-a7c3-0f174e5db895",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.4,1.69,NA,54,200.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,0,29,"bottom",4,"2024-04-07T20:58:50.301Z","2024-04-07T20:59:42.480Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.5,73.6,14,2,0.4727,7.4596,21.1758,-30.9544,5.181,0.899,1.6528,1.4163,4.3975,-115.7815,-2.5059,-0.9429,50.005,5.4686,7.0493,14.4,9.6,24,2317,60,NA,NA,NA,NA,NA,NA,TRUE,-41.9,1.3,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T20:59:21.623Z","2024-04-07T20:59:25.701Z",TRUE,"pitch","de727a9d-530a-407b-84e0-2c754431e9d3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.4,1.69,NA,69.16,165.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,0,29,"bottom",4,"2024-04-07T20:58:50.301Z","2024-04-07T20:59:42.480Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84,12,2,0.4112,6.9132,27.121,-15.6975,-6.1456,9.1549,1.255,2.7319,7.1934,-132.9536,-4.8394,-0.6806,50.0002,5.7059,-11.0578,30,4.8,24,2153,214,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T20:59:03.736Z","2024-04-07T20:59:08.034Z",TRUE,"pitch","6cce08e7-ef00-4594-b2c8-6076a4b4fce8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3903,1.696,NA,81.48,177.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,0,29,"bottom",4,"2024-04-07T20:58:50.301Z","2024-04-07T20:59:42.480Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73,14,2,0.4737,6.5072,22.8441,-32.2701,4.3719,-0.0731,0.9318,2.2765,3.9262,-115.8873,-0.3694,-1.3559,50.0007,5.5359,5.9108,12,9.6,24,2365,71,NA,NA,NA,NA,NA,NA,FALSE,-43.2,0.1,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T20:58:28.590Z","2024-04-07T20:58:37.105Z",TRUE,"pitch","a2b84295-e15b-4ed2-8c06-752af9b09685",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.58,1.7,NA,131.19,180.13,"fly_ball","medium","8",97.19,46.61,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Matt Chapman flies out to center fielder Jackson Merrill.",0,1,0,28,"bottom",4,"2024-04-07T20:58:08.489Z","2024-04-07T20:58:37.105Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",75.6,69.1,7,2,0.4995,7.1655,21.4341,-33.726,-3.568,-1.2777,-0.3721,2.1723,2.298,-110.0889,0.1987,-0.9713,50.0022,5.6813,-4.334,7.2,10.8,24,NA,NA,99.5,32,384,NA,NA,NA,TRUE,-50,-1.9,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",4,"2024-04-07T20:57:57.152Z","2024-04-07T20:58:03.796Z",TRUE,"pitch","a9e3d613-419a-4a42-b0cc-0a90e49940e8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.18,1.5,NA,101.21,174.1,"line_drive","medium","8",133.35,56.44,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Michael Conforto lines out to center fielder Jackson Merrill.",0,1,0,27,"bottom",4,"2024-04-07T20:56:39.874Z","2024-04-07T20:58:03.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.1,6,2,0.4105,7.5968,28.0222,-24.9153,-10.6338,4.0227,0.4142,2.3954,7.7452,-133.2991,-3.4339,-1.1441,50.0007,5.4942,-19.1791,34.8,7.2,24,NA,NA,98.9,20,355,NA,NA,NA,TRUE,-25.8,6.7,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",3,"2024-04-07T20:57:40.802Z","2024-04-07T20:57:44.675Z",TRUE,"pitch","2e35391a-4102-4ebb-84bb-32033465db69",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.9436,1.4326,NA,180.36,153.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Michael Conforto lines out to center fielder Jackson Merrill.",0,1,0,27,"bottom",4,"2024-04-07T20:56:39.874Z","2024-04-07T20:58:03.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",75.6,69.2,11,2,0.4984,7.422,20.1684,-27.2752,-2.1526,4.0118,-1.6623,3.1449,-0.395,-110.0423,0.9467,-1.2007,50.0048,5.6064,-2.6309,6,9.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-40.1,7.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T20:57:11.310Z","2024-04-07T20:57:15.395Z",TRUE,"pitch","16af0f97-8715-4811-aa96-ff942a5419ad",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.18,1.5,NA,96.83,159.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Michael Conforto lines out to center fielder Jackson Merrill.",0,1,0,27,"bottom",4,"2024-04-07T20:56:39.874Z","2024-04-07T20:58:03.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",75.5,69.5,3,2,0.4981,7.2487,19.6559,-32.6687,4.0453,-0.4097,0.529,2.9386,2.2695,-109.9992,1.5504,-1.0417,50.0003,5.6904,4.9516,9.6,10.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-47.9,0,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T20:56:47.182Z","2024-04-07T20:56:52.533Z",TRUE,"pitch","b0c25d0c-36f0-4ce4-baea-77cf39713da2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.18,1.5,NA,115.02,173.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Michael Conforto lines out to center fielder Jackson Merrill.",0,1,0,27,"bottom",4,"2024-04-07T20:56:39.874Z","2024-04-07T20:58:03.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",74.7,68.4,5,2,0.5044,7.4622,19.8337,-26.3034,-7.655,4.9226,0.0519,2.4152,4.5769,-108.7588,-0.7104,-1.0898,50.0038,5.6096,-9.132,18,9.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-40.1,9,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",2,"2024-04-07T20:57:20.669Z","2024-04-07T20:57:40.802Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,624424,"/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Lineout","field_out","Michael Conforto lines out to center fielder Jackson Merrill.",0,1,0,27,"bottom",4,"2024-04-07T20:56:39.874Z","2024-04-07T20:58:03.796Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",1,"2024-04-07T20:54:32.386Z","2024-04-07T20:54:39.525Z",TRUE,"pitch","6642c991-e2a4-48ed-9d74-2f14ba8c3ce5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.32,1.61,NA,129.09,174.49,"ground_ball","medium","4",154.08,152.93,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,1,0,26,"top",4,"2024-04-07T20:54:03.804Z","2024-04-07T20:54:39.525Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,81.4,4,2,0.4285,6.2361,20.9874,-35.05,-3.4635,-1.7343,-0.3172,2.381,3.4677,-126.8455,-0.1605,-1.2389,50.0001,5.1926,-5.7583,8.4,8.4,24,2064,268,96.1,-7,19,NA,NA,NA,TRUE,-38.4,-3,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745362,"2024-04-07",0,"2024-04-07T20:54:15.305Z","2024-04-07T20:54:20.069Z",TRUE,"pitch","529ae26a-b6ea-46d3-88a0-298c00847655",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.32,1.61,NA,92.18,206.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Jurickson Profar grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,1,0,26,"top",4,"2024-04-07T20:54:03.804Z","2024-04-07T20:54:39.525Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",657277,"Logan Webb","/api/v1/people/657277","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,81,14,2,0.4299,7.4651,23.7456,-37.7663,-5.5336,-3.3955,0.651,1.1992,6.3211,-126.972,-2.1202,-1.141,50.0015,5.0239,-9.1184,12,9.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-6.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
