"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718733,"2023-04-02",7,"2023-04-02T21:14:44.086Z","2023-04-02T21:14:47.720Z",TRUE,"pitch","88aa5c9a-4c7a-4dd6-9eb7-78fde1214508",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,2.9404,1.4249,NA,164.57,160.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jose Azocar.",0,0,3,33,"top",5,"2023-04-02T21:12:36.342Z","2023-04-02T21:15:07.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,85.9,11,0.9,0.3993,5.9535,33.0838,-20.3393,-9.5586,6.2213,-1.2481,2.8951,2.4573,-137.6519,-3.1036,-0.9157,50.0028,5.4288,-18.1794,39.6,6,24,2375,212,NA,NA,NA,NA,NA,NA,FALSE,-20,10.8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",6,"2023-04-02T21:14:25.742Z","2023-04-02T21:14:33.225Z",TRUE,"pitch","6440dfa8-6e4f-492f-a6aa-98c19c2f531c",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.12,1.49,NA,122.94,161.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jose Azocar.",0,0,3,33,"top",5,"2023-04-02T21:12:36.342Z","2023-04-02T21:15:07.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.6,2,2,0.441,5.6066,23.1556,-32.613,2.9056,-0.2804,-0.1558,2.874,1.2241,-123.8726,-0.4928,-1.0329,50.0024,5.786,4.5463,8.4,8.4,24,2697,120,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-0.4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",5,"2023-04-02T21:14:07.655Z","2023-04-02T21:14:13.133Z",TRUE,"pitch","cfd99729-44c1-4a89-a2e0-018c12739947",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.12,1.49,NA,109.34,144.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jose Azocar.",0,0,3,33,"top",5,"2023-04-02T21:12:36.342Z","2023-04-02T21:15:07.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.6,12,0.9,0.3969,5.879,31.0064,-13.1167,-4.0533,9.8828,0.201,3.4963,3.7552,-138.0535,-3.5217,-0.6509,50.0048,5.6727,-7.8177,26.4,3.6,24,2228,200,NA,NA,NA,NA,NA,NA,FALSE,-13.1,17.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",4,"2023-04-02T21:13:40.869Z","2023-04-02T21:13:45.088Z",TRUE,"pitch","6d92c36e-3936-4944-91b5-e178917ff0c5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.12,1.49,NA,117.66,167.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jose Azocar.",0,0,3,33,"top",5,"2023-04-02T21:12:36.342Z","2023-04-02T21:15:07.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,73.4,2,0.9,0.4697,5.697,25.97,-45.8457,6.6617,-9.9688,-0.0174,2.6263,0.426,-117.4233,2.6075,-1.0654,50.003,5.8232,9.1351,12,13.2,24,3366,41,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-16.9,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",3,"2023-04-02T21:13:21.044Z","2023-04-02T21:13:25.250Z",TRUE,"pitch","d10dbeef-b9d5-4007-977e-59c54d6f58f5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0088,1.4476,NA,38.49,261.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jose Azocar.",0,0,3,33,"top",5,"2023-04-02T21:12:36.342Z","2023-04-02T21:15:07.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75.1,14,0.9,0.4625,5.7744,29.4723,-45.492,3.1703,-9.4481,2.0597,-0.8284,5.9554,-119.7755,-4.9881,-0.9001,50.0014,5.4777,4.4693,7.2,13.2,24,3358,29,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-18.2,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",2,"2023-04-02T21:13:07.927Z","2023-04-02T21:13:11.850Z",TRUE,"pitch","f75e3809-8c95-4321-95a0-4a0286ce340b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.12,1.49,NA,101.83,154.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jose Azocar.",0,0,3,33,"top",5,"2023-04-02T21:12:36.342Z","2023-04-02T21:15:07.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.8,3,0.88,0.4229,5.5698,25.2965,-26.2278,1.2138,3.4969,0.398,3.1275,2.6949,-129.2122,-1.2759,-0.8136,50.0064,5.631,2.0654,6,6,24,2538,170,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.2,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",1,"2023-04-02T21:12:55.085Z","2023-04-02T21:12:58.634Z",TRUE,"pitch","18c660ee-aa87-44c7-9924-be85bfe44fa8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3509,1.6071,NA,111.25,195.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jose Azocar.",0,0,3,33,"top",5,"2023-04-02T21:12:36.342Z","2023-04-02T21:15:07.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.9,8,0.91,0.411,5.8009,28.7837,-12.2155,-6.1223,11.0982,0.1509,1.598,3.9689,-133.2855,-8.2411,-0.5625,50.0012,5.613,-11.0087,36,3.6,24,2070,210,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.5,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T21:12:43.621Z","2023-04-02T21:12:49.377Z",TRUE,"pitch","c4d2cb32-ed3a-439b-932f-493ea5cdcfe6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2369,1.5843,NA,150.84,134.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Ezequiel Tovar flies out to right fielder Jose Azocar.",0,0,3,33,"top",5,"2023-04-02T21:12:36.342Z","2023-04-02T21:15:07.030Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.4,11,0.91,0.4071,5.815,29.9193,-19.9951,-9.2011,6.6465,-0.8877,3.8481,3.1673,-134.6853,-0.5975,-0.8851,50.0051,5.49,-16.8644,38.4,6,24,2285,215,NA,NA,NA,NA,NA,NA,FALSE,-19.9,12.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",2,"2023-04-02T21:12:10.026Z","2023-04-02T21:12:18.762Z",TRUE,"pitch","34a47632-0ac2-4bc3-b16b-7635699f3b61",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.48,1.65,NA,169.06,171.77,"fly_ball","medium","7",80.12,56.01,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Yonathan Daza flies out to left fielder Juan Soto.",0,0,3,32,"top",5,"2023-04-02T21:11:34.120Z","2023-04-02T21:12:18.762Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,602074,"Yonathan Daza","/api/v1/people/602074","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,83.9,13,0.92,0.41,5.7621,30.0582,-17.373,-8.8364,8.2002,-1.3657,2.4819,1.7279,-133.8087,-4.5646,-0.8737,50.0043,5.4624,-15.9548,40.8,6,24,2285,212,96.8,30,372,NA,NA,NA,TRUE,-18.5,14,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",1,"2023-04-02T21:11:50.519Z","2023-04-02T21:11:54.085Z",TRUE,"pitch","c1a86df0-1cf2-4c3c-bf58-bb8cb962ade5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5968,1.7442,NA,94.93,215.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Yonathan Daza flies out to left fielder Juan Soto.",0,0,3,32,"top",5,"2023-04-02T21:11:34.120Z","2023-04-02T21:12:18.762Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,602074,"Yonathan Daza","/api/v1/people/602074","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.7,14,0.91,0.4079,5.9922,29.0114,-14.644,-9.5249,9.6027,0.579,0.8614,6.505,-134.2547,-9.183,-0.6376,50.0041,5.368,-17.3923,44.4,4.8,24,2389,217,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.6,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T21:11:37.824Z","2023-04-02T21:11:41.994Z",TRUE,"pitch","dd24995e-e33e-4b00-84b8-f97c8f499281",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6197,1.7442,NA,106.04,199.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Yonathan Daza flies out to left fielder Juan Soto.",0,0,3,32,"top",5,"2023-04-02T21:11:34.120Z","2023-04-02T21:12:18.762Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,602074,"Yonathan Daza","/api/v1/people/602074","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.5,14,0.89,0.406,5.9199,32.3504,-9.9218,-4.5447,12.103,0.2874,1.4534,4.0911,-135.4139,-9.4708,-0.66,50.0013,5.7111,-8.3546,31.2,3.6,24,2232,208,NA,NA,NA,NA,NA,NA,FALSE,-12,19.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T21:11:07.169Z","2023-04-02T21:11:16.318Z",TRUE,"pitch","baab0f86-3aab-4e57-b1bb-60f9f7fe56a7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.36,1.7,NA,100.3,158.74,"fly_ball","medium","7",99.38,89.4,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Elehuris Montero flies out to left fielder Juan Soto.",0,0,3,31,"top",5,"2023-04-02T21:11:00.675Z","2023-04-02T21:11:16.318Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,73.9,3,2,0.4679,5.5891,22.7931,-33.7556,3.1979,-1.1422,0.4382,2.9644,2.2613,-117.2024,0.3825,-0.9556,50.0011,5.9594,4.4346,8.4,9.6,24,2523,106,86.6,42,283,NA,NA,NA,TRUE,-43.9,-1.7,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",0,"2023-04-02T21:08:56.371Z","2023-04-02T21:09:02.962Z",TRUE,"pitch","3f521db4-7d5a-4ccf-a0ff-0ce18c706076",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.5,1.67,NA,108.95,152.58,"bunt_grounder","soft","1",132.26,181.31,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Bunt Groundout","field_out","Trent Grisham bunt grounds out softly, pitcher Austin Gomber to first baseman C. J. Cron.",0,0,3,30,"bottom",4,"2023-04-02T21:08:51.962Z","2023-04-02T21:09:02.962Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.9,2,0.88,0.445,6.4016,23.0404,-29.1773,-4.4293,1.9531,0.2113,3.1926,-1.1401,-122.8274,-2.1549,1.2565,50.0052,6.5487,-6.8065,13.2,8.4,24,2315,213,47.3,-38,4,NA,NA,NA,TRUE,-34.9,3.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",4,"2023-04-02T21:08:03.906Z","2023-04-02T21:08:16.177Z",TRUE,"pitch","f29eb8c1-9f0a-45f5-a6e8-bf9b7c468ada",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.41,1.57,NA,136.48,173.15,"popup","medium","4",164.56,150.06,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Austin Nola singles on a pop up to second baseman Ryan McMahon. Ha-Seong Kim to 3rd.",0,0,3,29,"bottom",4,"2023-04-02T21:07:22.784Z","2023-04-02T21:08:16.177Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.6,4,0.92,0.4367,6.4585,23.175,-26.8222,-2.187,3.3505,-0.5112,2.4308,-2.998,-125.0155,-4.7673,0.9837,50.0015,6.5416,-3.4906,8.4,7.2,24,2339,181,61.2,54,145,NA,NA,NA,FALSE,-31.6,5.3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543592,"Austin Nola","/api/v1/people/543592",673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA
718733,"2023-04-02",3,"2023-04-02T21:07:43.664Z","2023-04-02T21:07:50.201Z",TRUE,"pitch","ca08cb36-9365-4a4f-83fe-b496ffb15d66",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.41,1.57,NA,110.01,166.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Austin Nola singles on a pop up to second baseman Ryan McMahon. Ha-Seong Kim to 3rd.",0,0,3,29,"bottom",4,"2023-04-02T21:07:22.784Z","2023-04-02T21:08:16.177Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,82.7,5,0.91,0.4192,6.674,24.3775,-14.7942,3.7109,10.0276,0.1834,2.6931,-3.1337,-130.0845,-6.7559,0.9149,50.0043,6.4226,6.4329,20.4,3.6,24,2009,160,NA,NA,NA,NA,NA,NA,FALSE,-16.8,17,-6.1,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718733,"2023-04-02",2,"2023-04-02T21:07:24.749Z","2023-04-02T21:07:29.897Z",TRUE,"pitch","5bd93049-67c2-4428-8c74-c86c3eaea370",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5497,1.6643,NA,149.74,200.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Austin Nola singles on a pop up to second baseman Ryan McMahon. Ha-Seong Kim to 3rd.",0,0,3,29,"bottom",4,"2023-04-02T21:07:22.784Z","2023-04-02T21:08:16.177Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.9,13,0.91,0.4167,6.6082,28.3069,-11.6053,3.8891,11.7593,-0.8589,1.4299,-6.2173,-131.5282,-10.4953,1.032,50.0042,6.3363,6.804,21.6,3.6,24,2106,157,NA,NA,NA,NA,NA,NA,FALSE,-14.4,19.1,-5.6,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
