"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718254,"2023-05-09",2,"2023-05-09T02:40:57.248Z","2023-05-09T02:41:05.644Z",TRUE,"pitch","eca8cdcb-ad79-484b-80ff-2a8bb1f8cb4f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.4616,1.6573,NA,106.57,180.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,3,3,28,"bottom",3,"2023-05-09T02:40:12.532Z","2023-05-09T02:41:05.644Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.1,8,0.92,0.3814,6.6421,34.8131,-9.0792,-2.9321,11.0713,0.2736,2.176,4.9059,-143.8545,-8.9513,-1.0766,50.0046,5.8992,-6.1177,24,2.4,24,2320,216,NA,NA,NA,NA,NA,NA,TRUE,-9.7,18.4,4.3,NA,NA,TRUE,FALSE,543685,"Anthony Rendon","/api/v1/people/543685",660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T02:40:36.794Z","2023-05-09T02:40:40.680Z",TRUE,"pitch","5ff358aa-6066-4076-8c6c-b48c38fc054b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4616,1.6573,NA,90.9,183.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,3,3,28,"bottom",3,"2023-05-09T02:40:12.532Z","2023-05-09T02:41:05.644Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90,9,0.92,0.3824,6.9392,34.1192,-9.5695,-3.1422,10.8881,0.6848,2.0655,5.7619,-143.3962,-9.0107,-0.9452,50.0034,5.8513,-6.5241,24,2.4,24,2303,195,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18,4.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T02:40:18.769Z","2023-05-09T02:40:22.918Z",TRUE,"pitch","eeb3bfac-c598-4bd0-a1ed-76ac1d1d411e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4391,1.6573,NA,98.04,192.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Hunter Renfroe called out on strikes.",0,3,3,28,"bottom",3,"2023-05-09T02:40:12.532Z","2023-05-09T02:41:05.644Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.7,9,0.92,0.3879,6.8492,34.1214,-10.063,-2.7298,10.965,0.4974,1.7164,5.3139,-141.5382,-9.8428,-1.0549,50.0065,5.8958,-5.5068,19.2,2.4,24,2278,205,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.9,3.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T02:39:25.263Z","2023-05-09T02:39:35.758Z",TRUE,"pitch","ac82b700-469c-44ff-a964-591802f78831",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.32,1.58,NA,109.09,197.22,"line_drive","medium","4",114.79,96.67,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Single","single","Anthony Rendon singles on a line drive to center fielder Chas McCormick, deflected by second baseman Mauricio Dubon. Taylor Ward scores. Shohei Ohtani to 3rd.",1,3,3,27,"bottom",3,"2023-05-09T02:39:23.068Z","2023-05-09T02:39:35.758Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.5,86.4,8,2,0.4016,6.706,28.4909,-25.016,0.2821,3.7938,0.2076,1.5392,3.7564,-136.135,-7.253,-1.2239,50.0028,5.957,0.5314,2.4,6,24,2108,162,96.2,7,155,NA,NA,NA,FALSE,-25.6,5.6,-1.3,NA,NA,FALSE,FALSE,543685,"Anthony Rendon","/api/v1/people/543685",660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T02:38:36.454Z","2023-05-09T02:39:25.263Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"27","atBat","Single","single","Anthony Rendon singles on a line drive to center fielder Chas McCormick, deflected by second baseman Mauricio Dubon. Taylor Ward scores. Shohei Ohtani to 3rd.",1,3,3,27,"bottom",3,"2023-05-09T02:39:23.068Z","2023-05-09T02:39:35.758Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",4,"2023-05-09T02:38:04.897Z","2023-05-09T02:38:16.066Z",TRUE,"pitch","c4678891-85bd-4ec5-aa01-aef570c87aa0",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.44,1.59,NA,145.82,183.17,"ground_ball","hard","8",160.82,81.53,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Shohei Ohtani doubles (6) on a sharp ground ball to center fielder Chas McCormick. Zach Neto scores. Taylor Ward to 3rd.",1,3,2,26,"bottom",3,"2023-05-09T02:36:12.343Z","2023-05-09T02:38:16.066Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.4,75.5,7,0.9,0.4587,6.6695,25.9882,-44.6949,4.5818,-8.6966,-0.7562,2.0596,0.7819,-119.9953,-0.0841,-1.682,50.0032,6.1201,6.5961,8.4,13.2,24,NA,NA,100.3,-9,12,NA,NA,NA,FALSE,-56,-15.4,-8.5,NA,NA,FALSE,FALSE,NA,NA,NA,621493,"Taylor Ward","/api/v1/people/621493",660271,"Shohei Ohtani","/api/v1/people/660271"
718254,"2023-05-09",3,"2023-05-09T02:37:37.658Z","2023-05-09T02:37:43.001Z",TRUE,"pitch","938bbcf1-bcaa-4383-bc7a-2d26b178853a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.44,1.59,NA,95.73,181.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Shohei Ohtani doubles (6) on a sharp ground ball to center fielder Chas McCormick. Zach Neto scores. Taylor Ward to 3rd.",1,3,2,26,"bottom",3,"2023-05-09T02:36:12.343Z","2023-05-09T02:38:16.066Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.1,85.6,9,2,0.4039,7.2168,29.0312,-25.5439,0.0702,3.558,0.558,2.1163,5.4123,-135.4857,-5.0365,-1.4728,50.0006,5.7796,0.1307,2.4,6,24,2065,191,NA,NA,NA,NA,NA,NA,FALSE,-25.9,5.6,-1.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T02:37:17.762Z","2023-05-09T02:37:23.387Z",TRUE,"pitch","727d39ab-6253-4f83-9d77-5cb66a02714c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2572,1.6072,NA,103.69,207.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Shohei Ohtani doubles (6) on a sharp ground ball to center fielder Chas McCormick. Zach Neto scores. Taylor Ward to 3rd.",1,3,2,26,"bottom",3,"2023-05-09T02:36:12.343Z","2023-05-09T02:38:16.066Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.4,85.8,14,2,0.4035,7.2855,30.2851,-26.0125,0.5386,3.3055,0.3493,1.174,4.6267,-135.8249,-7.3107,-1.4476,50.0034,5.7143,1.0045,3.6,6,24,1991,190,NA,NA,NA,NA,NA,NA,FALSE,-26.9,4.6,-1.9,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T02:36:53.366Z","2023-05-09T02:36:57.737Z",TRUE,"pitch","8eee28d9-c5cc-4165-b34a-5153e7f74068",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.44,1.59,NA,115.09,166.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Shohei Ohtani doubles (6) on a sharp ground ball to center fielder Chas McCormick. Zach Neto scores. Taylor Ward to 3rd.",1,3,2,26,"bottom",3,"2023-05-09T02:36:12.343Z","2023-05-09T02:38:16.066Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.2,77.1,5,0.9,0.4487,6.9643,26.3937,-45.7722,3.6307,-9.0338,0.05,2.6844,2.4195,-122.5116,1.0308,-1.4253,50.0022,6.2004,5.4651,7.2,12,24,2372,23,NA,NA,NA,NA,NA,NA,FALSE,-54.6,-15.7,-7.2,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T02:36:34.732Z","2023-05-09T02:36:38.906Z",TRUE,"pitch","d4da456b-b105-4b98-a1aa-05343c236c4d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2797,1.6072,NA,95.95,177.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Double","double","Shohei Ohtani doubles (6) on a sharp ground ball to center fielder Chas McCormick. Zach Neto scores. Taylor Ward to 3rd.",1,3,2,26,"bottom",3,"2023-05-09T02:36:12.343Z","2023-05-09T02:38:16.066Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,86.3,6,2,0.4021,7.0622,27.5577,-26.6693,0.3791,2.9215,0.5523,2.2569,5.0509,-135.799,-4.7622,-1.3748,50,5.8707,0.7127,3.6,6,24,1850,179,NA,NA,NA,NA,NA,NA,FALSE,-26.6,4.6,-1.7,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",5,"2023-05-09T02:35:41.068Z","2023-05-09T02:35:49.903Z",TRUE,"pitch","6e65fa67-5f80-4fdd-ad7b-8e8cff7c32de",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.46,1.62,NA,153.88,157.38,"popup","soft","2",143.1,213.21,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Mike Trout pops out softly to catcher Yainer Diaz in foul territory.",0,3,1,25,"bottom",3,"2023-05-09T02:33:43.252Z","2023-05-09T02:35:49.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.8,11,0.91,0.3911,6.9573,32.8307,-11.0886,-3.6506,10.625,-0.9676,3.0148,1.6792,-140.2483,-6.1892,-1.101,50.0038,5.9793,-7.2453,28.8,2.4,24,2166,200,56.8,81,46,NA,NA,NA,TRUE,-11.4,18.1,6.2,NA,NA,TRUE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,687263,"Zach Neto","/api/v1/people/687263"
718254,"2023-05-09",4,"2023-05-09T02:35:12.340Z","2023-05-09T02:35:16.165Z",TRUE,"pitch","47c05ce0-ea7c-4b4b-a054-1f1cd07237b3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.46,1.62,NA,132.55,145.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Mike Trout pops out softly to catcher Yainer Diaz in foul territory.",0,3,1,25,"bottom",3,"2023-05-09T02:33:43.252Z","2023-05-09T02:35:49.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.3,1,2,0.3942,6.817,30.7886,-13.61,-4.9191,9.4911,-0.4079,3.4668,3.6907,-138.8918,-4.3171,-1.1142,50.001,5.9447,-9.6203,31.2,3.6,24,2213,204,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.4,8.2,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T02:34:51.579Z","2023-05-09T02:34:56.973Z",TRUE,"pitch","15769656-1942-45fa-82a9-535c8f09f9a1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4343,1.6373,NA,98.27,200.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Mike Trout pops out softly to catcher Yainer Diaz in foul territory.",0,3,1,25,"bottom",3,"2023-05-09T02:33:43.252Z","2023-05-09T02:35:49.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.4,85.2,14,2,0.4071,6.9181,28.3678,-24.503,0.6629,4.1791,0.4914,1.4164,5.1782,-134.3889,-7.114,-1.5442,50.0013,5.8313,1.2141,4.8,6,24,2064,182,NA,NA,NA,NA,NA,NA,FALSE,-25.7,6.2,-2.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",2,"2023-05-09T02:34:34.922Z","2023-05-09T02:34:39.586Z",TRUE,"pitch","c817aee8-4af5-4e91-875b-3a525f778235",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4792,1.6373,NA,98.5,129.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Mike Trout pops out softly to catcher Yainer Diaz in foul territory.",0,3,1,25,"bottom",3,"2023-05-09T02:33:43.252Z","2023-05-09T02:35:49.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,12,0.9,0.3925,6.9543,32.3657,-12.2638,-2.3254,10.1007,0.4854,4.0564,5.4302,-139.7232,-3.5004,-1.1838,50.0041,6.135,-4.5851,14.4,2.4,24,2154,206,NA,NA,NA,NA,NA,NA,FALSE,-12,17.8,3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",1,"2023-05-09T02:34:16.189Z","2023-05-09T02:34:20.620Z",TRUE,"pitch","01384b97-5960-4995-85ae-db237b28ec4a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4792,1.6373,NA,126.61,158.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Mike Trout pops out softly to catcher Yainer Diaz in foul territory.",0,3,1,25,"bottom",3,"2023-05-09T02:33:43.252Z","2023-05-09T02:35:49.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.8,73.4,2,0.9,0.4699,7.1304,26.2901,-47.2166,4.5351,-10.988,-0.2521,2.9855,1.35,-117.4392,2.648,-1.4264,50.0015,6.2984,6.2097,8.4,14.4,24,2501,23,NA,NA,NA,NA,NA,NA,FALSE,-61.3,-18.7,-8.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",0,"2023-05-09T02:33:51.145Z","2023-05-09T02:33:55.445Z",TRUE,"pitch","0885f74b-74df-47b0-893b-dee62e8e72bc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4343,1.6373,NA,140.33,111.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Mike Trout pops out softly to catcher Yainer Diaz in foul territory.",0,3,1,25,"bottom",3,"2023-05-09T02:33:43.252Z","2023-05-09T02:35:49.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,545361,"Mike Trout","/api/v1/people/545361","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.9,74.6,11,0.9,0.4616,6.5105,24.6953,-46.5911,4.6462,-10.125,-0.6119,4.7317,0.4515,-119.0634,5.9131,-1.4076,50.0049,6.4534,6.6137,8.4,13.2,24,2404,20,NA,NA,NA,NA,NA,NA,FALSE,-57.6,-16.4,-8.5,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718254,"2023-05-09",3,"2023-05-09T02:32:54.363Z","2023-05-09T02:33:03.773Z",TRUE,"pitch","dc6ad6d1-3869-4f4d-9569-11025057ab9d",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.41,1.66,NA,87.37,180.81,"ground_ball","medium","1",120.84,146.34,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Single","single","Taylor Ward singles on a ground ball to shortstop Jeremy Pena, deflected by pitcher Hunter Brown. Zach Neto to 2nd.",0,3,1,24,"bottom",3,"2023-05-09T02:31:35.420Z","2023-05-09T02:33:03.773Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,621493,"Taylor Ward","/api/v1/people/621493","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,83.9,9,2,0.4123,6.8091,28.757,-27.0796,1.3653,2.8556,0.7773,2.1471,5.4157,-132.903,-4.8355,-1.4653,50.0066,5.9594,2.4408,7.2,6,24,2095,188,98.6,-8,14,NA,NA,NA,FALSE,-28.6,4.3,-3.6,NA,NA,FALSE,FALSE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,687263,"Zach Neto","/api/v1/people/687263"
