"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y"
717318,"2023-07-21",2,"2023-07-22T00:22:58.294Z","2023-07-22T00:23:07.113Z",TRUE,"pitch","01c6d2aa-1f36-44e4-bbdd-30a4280085b0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.72,1.78,NA,93.94,176.84,"ground_ball","medium","6",112.67,146.62,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Giancarlo Stanton grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,3,5,41,"bottom",5,"2023-07-22T00:22:22.778Z","2023-07-22T00:23:07.113Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,78.7,9,2,0.4369,6.3654,29.2377,-28.7794,0.6732,2.1377,0.6049,2.2941,6.1109,-126.1068,-2.5796,-1.9523,50.0012,5.6877,1.0671,4.8,7.2,24,2342,234,83,-15,10,NA,NA,NA,TRUE,-33.4,3.5,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-22T00:22:43.695Z","2023-07-22T00:22:48.984Z",TRUE,"pitch","b04c793d-8b10-41a3-8027-f882dd79bdd6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7215,1.8843,NA,106.4,207.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Giancarlo Stanton grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,3,5,41,"bottom",5,"2023-07-22T00:22:22.778Z","2023-07-22T00:23:07.113Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.1,14,2,0.432,6.5553,27.028,-28.3295,-1.2964,2.3678,0.2782,1.1431,5.9827,-126.9871,-5.3581,-1.9443,50.0059,5.5459,-2.1089,2.4,7.2,24,2298,182,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-22T00:22:31.483Z","2023-07-22T00:22:36.554Z",TRUE,"pitch","0f3fc7b4-2304-4422-a6f0-b6835795b4f3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.72,1.78,NA,92.74,200.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Giancarlo Stanton grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,3,5,41,"bottom",5,"2023-07-22T00:22:22.778Z","2023-07-22T00:23:07.113Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.3,14,2,0.4372,6.4289,25.8669,-30.7803,1.1576,0.8752,0.6364,1.4008,5.8513,-125.3799,-4.1327,-1.88,50.0023,5.5884,1.8374,4.8,8.4,24,2244,33,NA,NA,NA,NA,NA,NA,FALSE,-36,0.8,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",2,"2023-07-22T00:21:46.967Z","2023-07-22T00:22:12.190Z",TRUE,"pitch","1a76c79d-6c29-4c62-a713-a5e7f6034659",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,2,NA,NA,3.09,1.45,NA,117.53,171.22,"line_drive","medium","89",171.27,51.03,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Gleyber Torres homers (15) on a line drive to right center field.",1,3,5,40,"bottom",5,"2023-07-22T00:20:58.752Z","2023-07-22T00:22:12.190Z",TRUE,TRUE,FALSE,FALSE,75,2,0,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.9,5,2,0.4059,6.3649,28.9158,-15.0183,-5.5,9.2978,-0.014,2.5021,7.0996,-134.8591,-5.2738,-1.9642,50.0001,5.5397,-10.1451,28.8,3.6,24,2490,216,106.2,22,383,NA,NA,NA,FALSE,-15.8,16,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-22T00:21:32.156Z","2023-07-22T00:21:35.407Z",TRUE,"pitch","95ff155a-1bc7-4584-94b3-af9bd404671a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.156,1.5418,NA,41.22,176.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Gleyber Torres homers (15) on a line drive to right center field.",1,3,5,40,"bottom",5,"2023-07-22T00:20:58.752Z","2023-07-22T00:22:12.190Z",TRUE,TRUE,FALSE,FALSE,75,2,0,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78,14,2,0.4423,6.509,27.6948,-31.4217,0.411,0.4833,1.9881,2.3187,9.0399,-124.4047,-2.0544,-1.764,50.0015,5.7896,0.6349,4.8,8.4,24,2331,38,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.6,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-22T00:21:19.015Z","2023-07-22T00:21:23.671Z",TRUE,"pitch","2c7e0908-c30b-4d1f-adb6-d41c88dd8f5b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2088,1.5418,NA,106.22,215.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Gleyber Torres homers (15) on a line drive to right center field.",1,3,5,40,"bottom",5,"2023-07-22T00:20:58.752Z","2023-07-22T00:22:12.190Z",TRUE,TRUE,FALSE,FALSE,75,2,0,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,14,2,0.4058,6.4971,29.9491,-11.4373,-5.209,11.2421,0.2829,0.8501,7.254,-135.0723,-10.1717,-1.7631,50.0006,5.4731,-9.6062,30,3.6,24,2506,218,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-22T00:20:34.028Z","2023-07-22T00:20:43.836Z",TRUE,"pitch","94d46556-2bbb-41db-b7ac-2168dd2b7b61",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.69,1.75,NA,134.91,175.89,"popup","medium","6",62.42,138.32,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Pop Out","field_out","Anthony Rizzo pops out to shortstop Bobby Witt Jr.",0,3,4,39,"bottom",5,"2023-07-22T00:20:23.936Z","2023-07-22T00:20:43.836Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.3,7,2,0.4091,6.2275,28.1992,-16.1731,-5.4801,8.8058,-0.4698,2.3293,5.8258,-133.7766,-5.6162,-1.9612,50.0007,5.6105,-9.9559,26.4,4.8,24,2433,222,87,59,220,NA,NA,NA,TRUE,-17.3,15,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",3,"2023-07-22T00:20:02.972Z","2023-07-22T00:20:13.199Z",TRUE,"pitch","2968a659-6864-4ff2-95b2-eacf29e7707c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.26,1.49,NA,120.2,164.74,"fly_ball","medium","8",145.19,70.4,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Oswald Peraza flies out to center fielder Kyle Isbel.",0,3,4,38,"bottom",5,"2023-07-22T00:19:08.693Z","2023-07-22T00:20:13.199Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84,2,2,0.4103,6.2939,28.5209,-15.3048,-5.3581,9.3454,-0.084,2.7423,6.2309,-133.4638,-4.8487,-1.752,50.0041,5.6835,-9.6742,27.6,3.6,24,2435,221,89,37,324,NA,NA,NA,TRUE,-16.4,16.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",2,"2023-07-22T00:19:44.376Z","2023-07-22T00:19:50.267Z",TRUE,"pitch","a43f7efe-31e7-4488-bed9-eb4899b804fb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2613,1.5418,NA,121.51,138.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Oswald Peraza flies out to center fielder Kyle Isbel.",0,3,4,38,"bottom",5,"2023-07-22T00:19:08.693Z","2023-07-22T00:20:13.199Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.8,11,2,0.4055,6.3709,29.3074,-13.6725,-3.0695,10.011,-0.1182,3.7251,5.7064,-135.0508,-2.8506,-1.8593,50.0006,5.7555,-5.6722,16.8,3.6,24,2427,214,NA,NA,NA,NA,NA,NA,FALSE,-14,17.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-22T00:19:25.581Z","2023-07-22T00:19:29.467Z",TRUE,"pitch","1ffeeb71-1df2-4213-88d6-24e25099a870",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.26,1.49,NA,96.22,175.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Oswald Peraza flies out to center fielder Kyle Isbel.",0,3,4,38,"bottom",5,"2023-07-22T00:19:08.693Z","2023-07-22T00:20:13.199Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.2,6,2,0.4138,6.5372,28.7432,-14.1523,-5.4418,10.1601,0.545,2.3478,7.9743,-132.4433,-5.7518,-1.8002,50.0015,5.5858,-9.6514,27.6,3.6,24,2424,217,NA,NA,NA,NA,NA,NA,FALSE,-15.7,17.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-22T00:19:14.003Z","2023-07-22T00:19:19.132Z",TRUE,"pitch","1ade7a6e-a801-43c6-b03a-cd47f47d7a75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5256,1.5944,NA,60.46,204.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Oswald Peraza flies out to center fielder Kyle Isbel.",0,3,4,38,"bottom",5,"2023-07-22T00:19:08.693Z","2023-07-22T00:20:13.199Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.1,14,2,0.4434,6.5721,26.2351,-28.8876,-3.013,2.1293,1.4833,1.2537,8.6875,-123.847,-4.8444,-1.6886,50.002,5.6696,-4.6498,6,8.4,24,2312,212,NA,NA,NA,NA,NA,NA,FALSE,-35,2.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",4,"2023-07-22T00:17:06.066Z","2023-07-22T00:17:10.843Z",TRUE,"pitch","58d866d8-95ae-48e3-9ff3-31ea06a0d2d5",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.55,1.69,NA,41.51,198.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,3,4,37,"top",5,"2023-07-22T00:15:08.179Z","2023-07-22T00:17:10.843Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.8,81,14,0.9,0.4312,6.2059,22.3939,-28.5947,3.0617,2.1813,1.9805,1.4931,8.0695,-126.3633,-3.5157,-1.6344,50.003,5.1655,5.0172,12,7.2,24,2895,100,NA,NA,NA,NA,NA,NA,TRUE,-32.4,3.5,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",3,"2023-07-22T00:16:40.775Z","2023-07-22T00:16:44.948Z",TRUE,"pitch","8d9f3492-3c3f-4de6-8d6e-e1823362ebe2",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.5097,1.6577,NA,81.83,191.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,3,4,37,"top",5,"2023-07-22T00:15:08.179Z","2023-07-22T00:17:10.843Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,85.3,14,0.59,0.4071,6.3794,25.6869,-26.9554,-6.2714,2.8393,0.9226,1.7523,8.2449,-133.9396,-4.0621,-1.3637,50.0034,5.1895,-11.5316,20.4,6,24,2538,220,NA,NA,NA,NA,NA,NA,FALSE,-27.5,4.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",2,"2023-07-22T00:16:10.420Z","2023-07-22T00:16:14.380Z",TRUE,"pitch","5a65135a-ced0-4f75-919c-8c458b97e76d",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.5514,1.6998,NA,24.76,219.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,3,4,37,"top",5,"2023-07-22T00:15:08.179Z","2023-07-22T00:17:10.843Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.1,80.6,14,0.91,0.4322,6.3018,25.2168,-28.0957,3.1598,2.5034,2.4198,0.7075,9.1242,-126.5955,-5.3241,-1.6375,50.0004,5.0795,5.1402,13.2,7.2,24,2938,98,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3.5,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",1,"2023-07-22T00:15:47.541Z","2023-07-22T00:15:51.258Z",TRUE,"pitch","2889f56b-54db-46be-a58c-57d3c92c85bb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.55,1.69,NA,68.85,192.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,3,4,37,"top",5,"2023-07-22T00:15:08.179Z","2023-07-22T00:17:10.843Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.2,80.7,14,0.9,0.4306,6.2429,24.8859,-29.2838,3.8093,1.7604,1.2632,1.7202,6.4369,-126.9733,-2.9442,-1.795,50.001,5.2137,6.2472,14.4,7.2,24,2965,95,NA,NA,NA,NA,NA,NA,FALSE,-33,2.8,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717318,"2023-07-21",0,"2023-07-22T00:15:24.453Z","2023-07-22T00:15:31.828Z",TRUE,"pitch","f9675be3-fbf6-4a37-9ea4-049aa5e28053",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6312,1.6998,NA,74.56,193.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,3,4,37,"top",5,"2023-07-22T00:15:08.179Z","2023-07-22T00:17:10.843Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.7,14,0.89,0.4107,6.3874,24.8776,-22.9148,-0.2478,5.1222,1.1134,1.6729,7.0567,-132.6957,-4.8563,-1.5334,50.0011,5.168,-0.4493,2.4,4.8,24,2685,187,NA,NA,NA,NA,NA,NA,FALSE,-24,8.5,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
