"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717985,"2023-05-28",2,"2023-05-28T19:26:23.624Z","2023-05-28T19:26:28.968Z",TRUE,"pitch","98bf917e-5e99-4ad0-b616-9ad21af11a27",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.54,1.71,NA,131.22,122.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Edward Olivares strikes out swinging.",0,2,0,38,"bottom",5,"2023-05-28T19:25:17.417Z","2023-05-28T19:26:28.968Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.5,11,2,0.3914,6.8159,26.7191,-15.6204,0.5277,8.3136,-0.3732,4.3073,-5.3958,-139.1435,-1.8484,1.5099,50.0025,5.998,1.0521,0,3.6,24,2312,165,NA,NA,NA,NA,NA,NA,TRUE,-14.6,15,0,NA,NA,NA,NA,NA,TRUE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T19:26:03.374Z","2023-05-28T19:26:07.463Z",TRUE,"pitch","55721805-de7c-42dd-a504-1a55b19b0171",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.54,1.71,NA,134.06,135.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Edward Olivares strikes out swinging.",0,2,0,38,"bottom",5,"2023-05-28T19:25:17.417Z","2023-05-28T19:26:28.968Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,88.4,11,2,0.3912,6.999,27.8779,-13.6088,2.7733,9.3232,-0.4476,3.841,-6.1271,-139.3964,-3.339,1.407,50.0023,5.9383,5.5232,16.8,3.6,24,2304,188,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.4,-4,NA,NA,NA,NA,NA,TRUE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T19:25:41.287Z","2023-05-28T19:25:45.635Z",TRUE,"pitch","da648cc4-d856-428b-aead-b2247e23822e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.54,1.71,NA,134.63,147.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Edward Olivares strikes out swinging.",0,2,0,38,"bottom",5,"2023-05-28T19:25:17.417Z","2023-05-28T19:26:28.968Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.6,1,2,0.3999,7.1078,26.1957,-14.4373,3.6052,9.3095,-0.4624,3.3677,-6.3747,-136.2608,-3.9418,1.425,50.0056,5.8117,6.8715,20.4,3.6,24,2229,164,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.3,-5.4,NA,NA,NA,NA,NA,TRUE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T19:24:55.587Z","2023-05-28T19:25:05.615Z",TRUE,"pitch","5dd5b88b-3679-4d65-8f2c-8fad7cc51157",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.47,1.62,NA,110.23,167.93,"bunt_grounder","medium","4",162.05,185.28,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Michael Massey singles on a bunt ground ball to second baseman Luis GarcÃ­a.",0,2,0,37,"bottom",5,"2023-05-28T19:24:29.690Z","2023-05-28T19:25:05.615Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,5,2,0.3922,6.981,30.4149,-13.4372,3.6646,9.4796,0.1776,2.624,-4.9981,-139.4773,-6.524,1.5139,50.0055,5.874,7.2454,22.8,3.6,24,2203,114,42.4,6,45,NA,NA,NA,FALSE,-13.7,16.1,-5.6,NA,NA,NA,NA,NA,FALSE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T19:24:42.170Z","2023-05-28T19:24:45.841Z",TRUE,"pitch","a222ea84-abdb-40c1-ba44-7658824ee637",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.47,1.62,NA,119.61,172.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Michael Massey singles on a bunt ground ball to second baseman Luis GarcÃ­a.",0,2,0,37,"bottom",5,"2023-05-28T19:24:29.690Z","2023-05-28T19:25:05.615Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,686681,"Michael Massey","/api/v1/people/686681","L","Left",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.5,5,2,0.3909,6.9075,28.6354,-12.6598,3.3851,9.7917,-0.0683,2.4458,-5.9687,-139.6073,-6.9877,1.6483,50.0026,5.7981,6.7466,21.6,3.6,24,2430,179,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.7,-5,NA,NA,NA,NA,NA,FALSE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",3,"2023-05-28T19:24:16.064Z","2023-05-28T19:24:19.716Z",TRUE,"pitch","cbce023b-13bd-4d4c-be95-ffe8ca930c8d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.47,1.69,NA,92.37,161.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,2,0,36,"bottom",5,"2023-05-28T19:23:11.882Z","2023-05-28T19:24:19.716Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.9,6,2,0.3918,6.9343,30.7311,-11.6374,3.5566,10.3719,0.6461,2.8571,-3.0597,-139.6583,-6.2713,1.2925,50.0069,5.8935,7.0447,26.4,2.4,24,2444,163,NA,NA,NA,NA,NA,NA,TRUE,-11.9,17.8,-5.9,NA,NA,NA,NA,NA,TRUE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",2,"2023-05-28T19:24:01.066Z","2023-05-28T19:24:06.096Z",TRUE,"pitch","cbef73fe-4385-437f-a5b7-16f122530449",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4599,1.7283,NA,113.5,191.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,2,0,36,"bottom",5,"2023-05-28T19:23:11.882Z","2023-05-28T19:24:19.716Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.7,8,2,0.3895,6.9095,30.3508,-11.0184,4.0009,10.5477,0.0918,1.7342,-5.25,-140.3779,-9.3416,1.4622,50.0019,5.8129,8.0237,27.6,2.4,24,2464,158,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.5,-6.2,NA,NA,NA,NA,NA,TRUE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T19:23:45.696Z","2023-05-28T19:23:50.532Z",TRUE,"pitch","d37d7075-1f6f-493d-9996-eb790d65d07e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.47,1.69,NA,119.33,173.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,2,0,36,"bottom",5,"2023-05-28T19:23:11.882Z","2023-05-28T19:24:19.716Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87,5,2,0.3962,6.952,30.3429,-10.7466,2.6541,11.0664,-0.061,2.4342,-5.0689,-138.168,-7.2591,1.4512,50.0033,5.8151,5.1396,18,2.4,24,2376,169,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.7,-3.7,NA,NA,NA,NA,NA,TRUE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T19:23:32.471Z","2023-05-28T19:23:36.013Z",TRUE,"pitch","dbf02c21-e4b3-4f30-9def-a4f13d2226a5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4599,1.6123,NA,141.68,210.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,2,0,36,"bottom",5,"2023-05-28T19:23:11.882Z","2023-05-28T19:24:19.716Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,13,2,0.3881,6.9248,31.1141,-10.4437,3.5927,10.7622,-0.6474,1.0611,-7.1788,-140.9765,-10.9946,1.4617,50.0039,5.6791,7.2553,24,2.4,24,2419,169,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.4,-5,NA,NA,NA,NA,NA,TRUE,FALSE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T19:21:15.915Z","2023-05-28T19:21:25.514Z",TRUE,"pitch","85f7b614-bd8b-4d2a-8d43-a4a2d2606ed2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.33,1.69,NA,106.55,180.4,"fly_ball","medium","7",76.62,106.45,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Stone Garrett flies out to left fielder Edward Olivares.",0,2,0,35,"top",5,"2023-05-28T19:21:11.676Z","2023-05-28T19:21:25.514Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,656448,"Stone Garrett","/api/v1/people/656448","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,76.4,8,0.9,0.4533,6.5928,22.5946,-23.6965,6.8223,5.7243,0.2742,2.1621,-5.4775,-120.651,-3.7867,1.6832,50.0003,5.8306,10.0969,20.4,7.2,24,1573,129,88.8,48,263,NA,NA,NA,TRUE,-29.9,9.7,-11.2,NA,NA,NA,NA,NA,TRUE,TRUE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",3,"2023-05-28T19:20:45.332Z","2023-05-28T19:20:55.130Z",TRUE,"pitch","3df84ce0-62b2-4306-9b2a-ce96d1af5259",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.53,1.71,NA,83.51,149.35,"fly_ball","medium","9",203.83,131.66,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Joey Meneses flies out to right fielder MJ Melendez in foul territory.",0,2,0,34,"top",5,"2023-05-28T19:19:52.574Z","2023-05-28T19:20:55.130Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.5,12,2,0.4079,6.8973,27.6813,-16.0302,2.5533,8.8309,0.8787,3.3122,-2.959,-134.0441,-3.7636,1.6626,50.0051,5.8717,4.6693,13.2,3.6,24,2064,167,88.6,49,255,NA,NA,NA,TRUE,-16.7,15.5,-4.1,NA,NA,NA,NA,NA,TRUE,TRUE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",2,"2023-05-28T19:20:28.813Z","2023-05-28T19:20:33.058Z",TRUE,"pitch","20192058-3f99-4490-9fb6-8c41a08cc4b6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.53,1.71,NA,83.55,170.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Joey Meneses flies out to right fielder MJ Melendez in foul territory.",0,2,0,34,"top",5,"2023-05-28T19:19:52.574Z","2023-05-28T19:20:55.130Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.4,14,0.9,0.4473,6.8783,22.6348,-25.3684,6.6114,4.478,0.8774,2.5212,-4.3086,-122.1473,-2.742,1.7996,50.0048,5.8252,10.0547,19.2,7.2,24,1529,130,NA,NA,NA,NA,NA,NA,FALSE,-30.8,7.8,-11,NA,NA,NA,NA,NA,TRUE,TRUE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T19:20:13.012Z","2023-05-28T19:20:17.242Z",TRUE,"pitch","013f6223-2398-4fb6-8157-8f46582d93c8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5199,1.7573,NA,156.19,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Joey Meneses flies out to right fielder MJ Melendez in foul territory.",0,2,0,34,"top",5,"2023-05-28T19:19:52.574Z","2023-05-28T19:20:55.130Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.6,13,0.84,0.4385,6.69,23.2574,-27.6662,-2.2461,2.8511,-1.0282,0.8065,-5.7022,-124.5448,-6.5262,1.5761,50.0048,5.7266,-3.5553,8.4,7.2,24,2173,212,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4,5.3,NA,NA,NA,NA,NA,TRUE,TRUE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",0,"2023-05-28T19:20:01.369Z","2023-05-28T19:20:05.461Z",TRUE,"pitch","8f262a80-70b2-4513-8913-43d047cd2b67",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6704,1.6999,NA,112.49,154.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Joey Meneses flies out to right fielder MJ Melendez in foul territory.",0,2,0,34,"top",5,"2023-05-28T19:19:52.574Z","2023-05-28T19:20:55.130Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.7,2,2,0.4127,6.8821,26.1095,-15.5599,3.352,9.2952,0.1184,3.1264,-5.061,-132.3095,-3.9674,1.6134,50.0009,5.7729,5.9904,16.8,3.6,24,2195,160,NA,NA,NA,NA,NA,NA,FALSE,-16.6,16.3,-5,NA,NA,NA,NA,NA,TRUE,TRUE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",2,"2023-05-28T19:19:32.708Z","2023-05-28T19:19:40.025Z",TRUE,"pitch","e500d265-60eb-46d1-89ab-e64a2f806535",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.46,1.75,NA,129.65,187.1,"ground_ball","medium","4",156.57,146.98,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Luis GarcÃ­a grounds out, second baseman Michael Massey to first baseman Nick Pratto.",0,2,0,33,"top",5,"2023-05-28T19:18:39.308Z","2023-05-28T19:19:40.025Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.7,7,0.86,0.4366,6.6543,23.3315,-28.6222,-2.7687,2.2262,-0.332,1.9141,-4.0626,-125.0754,-4.0472,1.6682,50.0052,5.8794,-4.4218,9.6,7.2,24,1522,310,79.4,-17,8,NA,NA,NA,TRUE,-33.4,3.4,5.9,NA,NA,NA,NA,NA,TRUE,TRUE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
717985,"2023-05-28",1,"2023-05-28T19:19:18.538Z","2023-05-28T19:19:23.294Z",TRUE,"pitch","d2ee0326-b429-46ef-8818-fef5804f4e99",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4499,1.7573,NA,155.78,222.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Luis GarcÃ­a grounds out, second baseman Michael Massey to first baseman Nick Pratto.",0,2,0,33,"top",5,"2023-05-28T19:18:39.308Z","2023-05-28T19:19:40.025Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,80.3,13,0.86,0.4355,6.5635,22.8184,-27.8147,-1.1246,2.7126,-1.0174,0.5933,-6.1624,-125.2619,-7.1596,1.61,50.0009,5.7304,-1.805,6,7.2,24,2264,166,NA,NA,NA,NA,NA,NA,FALSE,-33,3.6,3.4,NA,NA,NA,NA,NA,TRUE,TRUE,656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA
