"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
745839,"2024-04-13",6,"2024-04-13T19:20:06.122Z","2024-04-13T19:20:16.625Z",TRUE,"pitch","e361807c-5e5a-4aa5-91b4-76a5dbc4292a",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.2,1.54,NA,154.91,177.31,"ground_ball","medium","7",82.97,122.99,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Joey Wendle singles on a ground ball to left fielder Dairon Blanco.",0,9,4,48,"bottom",5,"2024-04-13T19:18:35.244Z","2024-04-13T19:20:16.625Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,75,13,0.91,0.4618,6.2284,23.3004,-36.0457,1.2928,-2.7237,-0.9947,2.2765,1.4229,-118.7281,-0.5551,-1.7702,50.0009,5.8014,1.84,3.6,10.8,24,2352,47,82.5,4,93,NA,NA,NA,FALSE,-46,-4.8,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621563,"Joey Wendle","/api/v1/people/621563",NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",5,"2024-04-13T19:19:48.571Z","2024-04-13T19:19:52.809Z",TRUE,"pitch","b4124549-a473-41ef-a40f-a04a7151cf63",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.2,1.54,NA,118.54,163.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Joey Wendle singles on a ground ball to left fielder Dairon Blanco.",0,9,4,48,"bottom",5,"2024-04-13T19:18:35.244Z","2024-04-13T19:20:16.625Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,75.6,2,0.91,0.4601,6.2136,21.4519,-36.9848,5.1595,-3.3454,-0.0403,2.7995,2.6841,-118.7578,0.6646,-1.8535,50.0049,5.864,7.4141,12,10.8,24,2526,49,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-5.6,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",3,"2024-04-13T19:19:24.107Z","2024-04-13T19:19:28.780Z",TRUE,"pitch","78ae92bb-5dc3-4e98-9af9-a877e601cd35",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.1047,1.4675,NA,138.54,152.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Joey Wendle singles on a ground ball to left fielder Dairon Blanco.",0,9,4,48,"bottom",5,"2024-04-13T19:18:35.244Z","2024-04-13T19:20:16.625Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.9,1,0.9,0.4099,6.3482,28.6129,-16.9703,-4.9053,8.4104,-0.565,3.1851,5.5374,-133.5839,-2.8641,-2.0269,50.0063,5.4903,-8.8724,24,4.8,24,2331,222,NA,NA,NA,NA,NA,NA,FALSE,-17.6,14.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",2,"2024-04-13T19:19:07.465Z","2024-04-13T19:19:11.638Z",TRUE,"pitch","ec2d1923-814f-4f54-9a97-ecc5d81f79a0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1998,1.5947,NA,75.25,206.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Joey Wendle singles on a ground ball to left fielder Dairon Blanco.",0,9,4,48,"bottom",5,"2024-04-13T19:18:35.244Z","2024-04-13T19:20:16.625Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.7,14,2,0.4141,6.3439,26.7374,-17.8493,-5.393,8.074,1.0953,1.1902,9.4619,-132.0106,-7.5802,-1.8263,50.0022,5.4009,-9.568,21.6,4.8,24,2387,217,NA,NA,NA,NA,NA,NA,FALSE,-19.9,13.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T19:18:53.550Z","2024-04-13T19:18:57.985Z",TRUE,"pitch","2ccafd54-05bd-4434-9b1a-12dea936f6bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1998,1.5189,NA,172.75,162.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Joey Wendle singles on a ground ball to left fielder Dairon Blanco.",0,9,4,48,"bottom",5,"2024-04-13T19:18:35.244Z","2024-04-13T19:20:16.625Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,76.3,11,0.87,0.4515,6.0987,25.3308,-31.7382,0.9219,0.2927,-1.4625,2.8413,1.1668,-121.6243,-0.2205,-2.0694,50.0032,5.7012,1.3716,2.4,8.4,24,2191,85,NA,NA,NA,NA,NA,NA,FALSE,-38.6,0.7,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T19:18:38.730Z","2024-04-13T19:18:43.686Z",TRUE,"pitch","a2b6ef03-6b03-4830-9c92-6d78f9e6a49f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1998,1.5442,NA,98.18,183.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Joey Wendle singles on a ground ball to left fielder Dairon Blanco.",0,9,4,48,"bottom",5,"2024-04-13T19:18:35.244Z","2024-04-13T19:20:16.625Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,75.6,6,0.87,0.4563,6.153,25.6475,-29.6825,1.0512,1.7115,0.4937,2.0565,5.043,-120.5161,-2.421,-1.7714,50.0039,5.7227,1.5295,4.8,8.4,24,2477,44,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",4,"2024-04-13T19:19:34.287Z","2024-04-13T19:19:48.571Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,621563,"/api/v1/people/621563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Joey Wendle singles on a ground ball to left fielder Dairon Blanco.",0,9,4,48,"bottom",5,"2024-04-13T19:18:35.244Z","2024-04-13T19:20:16.625Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,621563,"Joey Wendle","/api/v1/people/621563","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T19:16:16.572Z","2024-04-13T19:16:26.579Z",TRUE,"pitch","a1509a79-146a-49ad-91a5-d5b33174aed6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.65,1.75,NA,116.62,135.87,"popup","medium","3",170.84,196.31,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Pop Out","field_out","Salvador Perez pops out to first baseman Pete Alonso in foul territory.",0,9,4,47,"top",5,"2024-04-13T19:15:44.328Z","2024-04-13T19:16:26.579Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,521692,"Salvador Perez","/api/v1/people/521692","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.3,73.1,12,0.9,0.4702,6.5657,24.0212,-29.8514,4.5611,1.6945,0.01,3.8115,2.5744,-116.9111,2.1218,-1.7015,50.0031,5.7128,6.2525,13.2,8.4,24,2444,57,78.7,69,124,NA,NA,NA,TRUE,-38.8,4,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T19:16:04.911Z","2024-04-13T19:16:09.123Z",TRUE,"pitch","1fb33f88-79de-432b-aca9-17fc0f040bde",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6495,1.6706,NA,116.69,164.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Pop Out","field_out","Salvador Perez pops out to first baseman Pete Alonso in foul territory.",0,9,4,47,"top",5,"2024-04-13T19:15:44.328Z","2024-04-13T19:16:26.579Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,521692,"Salvador Perez","/api/v1/people/521692","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.6,74.3,5,0.9,0.4663,6.3808,22.0851,-30.8919,4.6475,0.9191,0.0082,2.7449,2.9216,-117.441,-0.1037,-1.8555,50.0041,5.6611,6.4968,13.2,9.6,24,2397,54,NA,NA,NA,NA,NA,NA,FALSE,-40.1,1.9,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",4,"2024-04-13T19:15:24.821Z","2024-04-13T19:15:37.854Z",TRUE,"pitch","da465294-77d4-48b0-861f-8ad59cc962b4",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.57,1.72,NA,110.63,164.95,"fly_ball","medium","8",159.22,77.31,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Sac Fly","sac_fly","Nick Loftin out on a sacrifice fly to center fielder Brandon Nimmo. Bobby Witt Jr. scores.",1,9,4,46,"top",5,"2024-04-13T19:14:05.469Z","2024-04-13T19:15:37.854Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.7,5,0.9,0.4111,6.6304,28.6125,-15.8637,-8.2279,9.0729,0.1672,2.7344,7.0146,-133.2375,-4.4665,-1.4305,50.0043,5.5788,-14.7951,38.4,4.8,24,2249,213,95.6,44,315,NA,NA,NA,TRUE,-16.9,15.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",3,"2024-04-13T19:15:07.972Z","2024-04-13T19:15:12.269Z",TRUE,"pitch","054c611d-becb-4898-82d0-587779fb64df",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.5696,1.7717,NA,105.54,170.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Sac Fly","sac_fly","Nick Loftin out on a sacrifice fly to center fielder Brandon Nimmo. Bobby Witt Jr. scores.",1,9,4,46,"top",5,"2024-04-13T19:14:05.469Z","2024-04-13T19:15:37.854Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.6,6,0.91,0.4079,6.813,27.9465,-15.6884,-7.1756,9.0217,0.3007,2.5445,7.137,-134.0752,-4.8888,-1.4586,50.0037,5.5046,-13.1147,34.8,4.8,24,2306,216,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",2,"2024-04-13T19:14:53.783Z","2024-04-13T19:14:58.594Z",TRUE,"pitch","9af82298-9c3a-4277-9359-fcef0910cca6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.5696,1.7464,NA,104.8,174.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Sac Fly","sac_fly","Nick Loftin out on a sacrifice fly to center fielder Brandon Nimmo. Bobby Witt Jr. scores.",1,9,4,46,"top",5,"2024-04-13T19:14:05.469Z","2024-04-13T19:15:37.854Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.1,6,0.9,0.4114,7.0506,26.0719,-15.9798,-5.7429,9.0013,0.3201,2.3743,6.9346,-132.6897,-5.2258,-1.5704,50.0007,5.5179,-10.3293,27.6,4.8,24,2239,211,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",1,"2024-04-13T19:14:40.494Z","2024-04-13T19:14:45.406Z",TRUE,"pitch","dcac5fca-ecd0-4e2c-b520-8dca0b81d171",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.608,1.7955,NA,105.11,143.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Sac Fly","sac_fly","Nick Loftin out on a sacrifice fly to center fielder Brandon Nimmo. Bobby Witt Jr. scores.",1,9,4,46,"top",5,"2024-04-13T19:14:05.469Z","2024-04-13T19:15:37.854Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.4,3,0.91,0.4088,6.6362,26.6052,-16.3701,-6.5255,8.6762,0.3118,3.5247,7.2913,-133.5637,-2.5387,-1.5953,50.0007,5.6537,-11.8837,31.2,4.8,24,2226,210,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.5,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",0,"2024-04-13T19:14:26.671Z","2024-04-13T19:14:31.299Z",TRUE,"pitch","8c54eb4a-f150-43de-873b-d24258d9da08",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6342,1.7717,NA,88.59,208.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Sac Fly","sac_fly","Nick Loftin out on a sacrifice fly to center fielder Brandon Nimmo. Bobby Witt Jr. scores.",1,9,4,46,"top",5,"2024-04-13T19:14:05.469Z","2024-04-13T19:15:37.854Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.8,14,0.9,0.4118,7.0504,29.1936,-15.3353,-7.0084,9.4047,0.7453,1.1151,8.0993,-133.132,-8.451,-1.4291,50.0059,5.4459,-12.554,32.4,4.8,24,2250,211,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.2,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745839,"2024-04-13",4,"2024-04-13T19:13:45.586Z","2024-04-13T19:14:01.414Z",TRUE,"pitch","7b43f193-0015-4d06-b0a9-2939e85a35d6",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.59,1.73,NA,119.03,212.51,"line_drive","medium","8",100.21,57.71,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Triple","triple","Bobby Witt Jr. triples (3) on a line drive to center fielder Brandon Nimmo.",0,8,4,45,"top",5,"2024-04-13T19:12:39.275Z","2024-04-13T19:14:01.414Z",TRUE,FALSE,FALSE,FALSE,35,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.9,13,0.9,0.4415,6.6751,21.823,-25.466,-10.5317,4.2917,-0.0533,0.9728,7.0855,-123.5071,-6.1163,-1.5738,50.0034,5.5893,-16.4671,30,8.4,24,1551,232,96.4,20,357,NA,NA,NA,FALSE,-31,6.7,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,677951,"Bobby Witt Jr.","/api/v1/people/677951",NA,NA,NA
745839,"2024-04-13",2,"2024-04-13T19:13:27.172Z","2024-04-13T19:13:31.694Z",TRUE,"pitch","3504ee09-7ede-4211-934d-dae6929eec4c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.5336,1.7212,NA,99.98,180.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Triple","triple","Bobby Witt Jr. triples (3) on a line drive to center fielder Brandon Nimmo.",0,8,4,45,"top",5,"2024-04-13T19:12:39.275Z","2024-04-13T19:14:01.414Z",TRUE,FALSE,FALSE,FALSE,35,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",642121,"Cole Sulser","/api/v1/people/642121","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.7,9,0.9,0.4125,7.0082,27.191,-13.5812,-8.3144,10.4039,0.4465,2.1443,7.837,-132.5592,-6.163,-1.4619,50.0041,5.4831,-14.8619,42,4.8,24,2329,215,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.8,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
