"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717794,"2023-06-12",0,"2023-06-13T00:43:55.976Z","2023-06-13T00:44:00.433Z",TRUE,"pitch","06077701-eff5-4e79-89d7-d2fc6a1456a9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.306,1.5206,NA,109.88,159.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,1,1,44,"bottom",6,"2023-06-13T00:43:26.665Z","2023-06-13T00:46:11.392Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.2,2,0.9,0.4047,6.023,28.4328,-14.5696,-6.7411,9.483,0.1868,2.9334,8.0304,-135.1441,-4.4228,-1.9422,50.0048,5.6089,-12.5175,34.8,3.6,24,2230,218,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.4,10.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",2,"2023-06-13T00:43:00.499Z","2023-06-13T00:43:15.737Z",TRUE,"pitch","c66513ef-f7b6-497e-a043-a72da7688e6b",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.43,1.52,NA,93.66,199.09,"line_drive","hard","8",156.33,76.4,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Double","double","Justin Turner doubles (13) on a sharp line drive to center fielder Brenton Doyle. Alex Verdugo scores.",1,1,1,43,"bottom",6,"2023-06-13T00:40:04.874Z","2023-06-13T00:43:15.737Z",TRUE,TRUE,FALSE,FALSE,71,0,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.6,9,0.9,0.4368,5.8717,23.9142,-29.0813,-0.6374,1.9413,0.6124,1.4699,6.9995,-125.1264,-4.0247,-2.1318,50.0034,5.467,-1.0163,0,7.2,24,2513,194,100.2,19,315,NA,NA,NA,FALSE,-34,2.9,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-13T00:40:26.710Z","2023-06-13T00:40:31.521Z",TRUE,"pitch","825c8df9-06dc-4b5a-9e0a-b5dc8f23ac6f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.52,NA,140.27,166.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Double","double","Justin Turner doubles (13) on a sharp line drive to center fielder Brenton Doyle. Alex Verdugo scores.",1,1,1,43,"bottom",6,"2023-06-13T00:40:04.874Z","2023-06-13T00:43:15.737Z",TRUE,TRUE,FALSE,FALSE,71,0,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.1,4,0.9,0.4079,6.0959,31.1984,-18.426,-7.9797,7.5432,-0.6105,2.683,6.5744,-134.6506,-4.0034,-2.0557,50.0048,5.5052,-14.5492,33.6,4.8,24,2286,222,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13,13,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-13T00:40:56.043Z","2023-06-13T00:43:00.499Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,457759,"/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"43","atBat","Double","double","Justin Turner doubles (13) on a sharp line drive to center fielder Brenton Doyle. Alex Verdugo scores.",1,1,1,43,"bottom",6,"2023-06-13T00:40:04.874Z","2023-06-13T00:43:15.737Z",TRUE,TRUE,FALSE,FALSE,71,0,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",7,"2023-06-13T00:39:51.908Z","2023-06-13T00:39:57.067Z",TRUE,"pitch","637e8900-81ca-473b-9b2a-bcb6e1eecb4f",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4608,1.5306,NA,63.03,201.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,42,"bottom",6,"2023-06-13T00:37:27.013Z","2023-06-13T00:39:57.067Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,14,0.9,0.403,5.9359,30.6786,-16.9922,-7.1713,8.1244,1.4158,1.3981,11.2529,-136.0553,-7.4975,-1.8478,50.005,5.3736,-13.4062,30,4.8,24,2198,220,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,657077,"Alex Verdugo","/api/v1/people/657077"
717794,"2023-06-12",6,"2023-06-13T00:39:27.562Z","2023-06-13T00:39:32.508Z",TRUE,"pitch","41391f55-9f34-4166-ba81-7ac6a5afe5f4",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4608,1.5306,NA,100.75,220.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,42,"bottom",6,"2023-06-13T00:37:27.013Z","2023-06-13T00:39:57.067Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,74,14,0.91,0.4696,6.4391,21.7569,-31.8216,-8.6412,0.2599,0.4264,0.6732,8.751,-116.5903,-3.1268,-2.2515,50.0048,5.0324,-11.9072,18,9.6,24,2097,269,NA,NA,NA,NA,NA,NA,FALSE,-42.6,0,13.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",4,"2023-06-13T00:39:00.498Z","2023-06-13T00:39:06.135Z",TRUE,"pitch","35037b08-0282-4ce6-ad76-ad640c512c9c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.48,1.53,NA,114.96,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,42,"bottom",6,"2023-06-13T00:37:27.013Z","2023-06-13T00:39:57.067Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.6,2,0.91,0.4041,6.0637,33.4909,-16.3723,-6.7603,8.5203,0.0536,3.362,7.903,-136.2117,-2.871,-2.0248,50.0059,5.5797,-12.5432,32.4,4.8,24,2277,221,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.9,10.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",3,"2023-06-13T00:38:36.221Z","2023-06-13T00:38:39.428Z",TRUE,"pitch","1eda46db-2357-4288-b718-8091ccfefb76",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.48,1.53,NA,79.49,175.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,42,"bottom",6,"2023-06-13T00:37:27.013Z","2023-06-13T00:39:57.067Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.6,14,0.9,0.436,5.797,23.8851,-28.3708,1.1856,2.376,0.984,2.3256,7.6605,-125.329,-1.8384,-2.2586,50.0034,5.3723,1.8957,6,7.2,24,2545,186,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.1,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",2,"2023-06-13T00:38:19.212Z","2023-06-13T00:38:23.782Z",TRUE,"pitch","b02e8640-94c4-4450-a648-fc543f26795e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4918,1.5306,NA,134.66,174.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,42,"bottom",6,"2023-06-13T00:37:27.013Z","2023-06-13T00:39:57.067Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.6,4,0.82,0.4288,5.6536,26.1398,-28.8626,-2.4621,2.0005,-0.4632,2.3732,5.4849,-127.6987,-1.9621,-2.3184,50.0012,5.4207,-4.0696,6,7.2,24,2515,216,NA,NA,NA,NA,NA,NA,FALSE,-32,3.4,3.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-13T00:38:02.329Z","2023-06-13T00:38:06.950Z",TRUE,"pitch","aa036e62-9057-433a-981d-88cc07a9d68f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.368,1.5306,NA,166.46,173.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,42,"bottom",6,"2023-06-13T00:37:27.013Z","2023-06-13T00:39:57.067Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.7,74.1,13,0.91,0.4662,6.3347,22.1062,-30.7401,-10.0657,1.0278,-1.2976,2.4,5.4689,-117.4474,0.1593,-2.3477,50.0042,5.1886,-14.0725,22.8,9.6,24,2114,272,NA,NA,NA,NA,NA,NA,FALSE,-39.8,2.2,16.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-13T00:37:46.515Z","2023-06-13T00:37:52.299Z",TRUE,"pitch","69f62016-1859-4d49-a412-c11344300fae",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.306,1.5037,NA,156.79,186.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,42,"bottom",6,"2023-06-13T00:37:27.013Z","2023-06-13T00:39:57.067Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.7,74.5,13,0.91,0.4657,6.2227,21.3126,-34.5901,-8.3896,-1.7166,-1.044,1.9464,5.626,-117.4224,0.0431,-2.3757,50.0057,5.1342,-11.7694,16.8,10.8,24,2268,284,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-2.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",5,"2023-06-13T00:39:14.773Z","2023-06-13T00:39:27.562Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,657077,"/api/v1/people/657077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,42,"bottom",6,"2023-06-13T00:37:27.013Z","2023-06-13T00:39:57.067Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",1,"2023-06-13T00:37:13.670Z","2023-06-13T00:37:21.639Z",TRUE,"pitch","3075aa8e-2bf1-40bc-be05-c6684526a888",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.35,1.63,NA,111.49,193.54,"ground_ball","medium","4",143.01,151.11,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jarren Duran grounds out, second baseman Coco Montes to first baseman Elehuris Montero.",0,1,0,41,"bottom",6,"2023-06-13T00:36:48.459Z","2023-06-13T00:37:21.639Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,75.3,8,0.9,0.4623,6.4342,20.2706,-33.7496,-9.5328,-1.1058,0.1445,1.6757,8.5596,-118.0165,-0.9273,-2.2729,50.0026,5.1539,-13.5871,20.4,10.8,24,2312,275,72.7,-21,7,NA,NA,NA,TRUE,-43.2,-1.9,15.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",0,"2023-06-13T00:36:57.986Z","2023-06-13T00:37:01.874Z",TRUE,"pitch","6140c4d0-dbbe-4505-b989-19f92b8b7fbe",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3675,1.783,NA,122.59,174.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Jarren Duran grounds out, second baseman Coco Montes to first baseman Elehuris Montero.",0,1,0,41,"bottom",6,"2023-06-13T00:36:48.459Z","2023-06-13T00:37:21.639Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",657756,"Connor Seabold","/api/v1/people/657756","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.6,5,0.9,0.4353,5.6433,24.3479,-28.647,0.4696,2.1945,-0.1466,2.3842,5.1442,-125.6189,-1.8155,-2.2779,50.0007,5.4348,0.7533,3.6,7.2,24,2493,183,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.8,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",6,"2023-06-13T00:34:41.270Z","2023-06-13T00:34:47.042Z",TRUE,"pitch","9e909657-0acc-434f-9b3e-0942b5238e5d",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.1,1.45,NA,83.91,205.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,1,0,40,"top",6,"2023-06-13T00:32:26.929Z","2023-06-13T00:34:47.042Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.3,77.2,14,0.89,0.4539,6.9952,20.0311,-37.8335,-0.5328,-3.8287,0.8681,1.2266,-2.1251,-119.9936,-3.1603,1.8291,50.0002,5.8828,-0.788,1.2,10.8,24,1890,329,NA,NA,NA,NA,NA,NA,TRUE,-47.2,-7.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",5,"2023-06-13T00:34:27.212Z","2023-06-13T00:34:32.603Z",TRUE,"pitch","905b128d-155d-4fce-9f31-6fef1debeaba",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1198,1.4502,NA,143.66,153.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,1,0,40,"top",6,"2023-06-13T00:32:26.929Z","2023-06-13T00:34:47.042Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,91.3,1,0.9,0.3813,6.9618,25.294,-17.1964,6.7601,7.1263,-0.6995,3.1537,-9.2327,-142.341,-4.6841,1.6719,50.0017,5.8717,14.206,34.8,4.8,24,2095,137,NA,NA,NA,NA,NA,NA,FALSE,-15.7,12.4,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
717794,"2023-06-12",4,"2023-06-13T00:34:08.072Z","2023-06-13T00:34:12.015Z",TRUE,"pitch","cb3bb2a1-3da0-44ae-b0cd-2b0fe1bdc3a1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.1,1.45,NA,156.6,206.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,1,0,40,"top",6,"2023-06-13T00:32:26.929Z","2023-06-13T00:34:47.042Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80.9,13,0.89,0.4331,6.8095,20.9273,-30.1145,0.6707,1.267,-1.0388,1.1922,-7.4134,-125.5637,-5.4464,1.8414,50.0032,5.7849,1.0915,0,7.2,24,1987,286,NA,NA,NA,NA,NA,NA,FALSE,-34.8,1.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA
