"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745445,"2024-03-28",2,"2024-03-28T22:13:35.652Z","2024-03-28T22:13:39.188Z",TRUE,"pitch","7f01c865-dd9e-4510-8478-6c25daba5be7",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.565,1.7334,NA,55.58,217.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Jackson Merrill walks.",0,3,3,55,"bottom",7,"2024-03-28T22:12:22.937Z","2024-03-28T22:16:08.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.8,14,2,0.4294,6.7836,29.7179,-36.2387,0.1386,-2.4746,1.6113,0.7825,8.7392,-128.1874,-6.1423,-1.8789,50.003,6.0832,0.2268,2.4,9.6,24,2195,26,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-5.9,-2.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",1,"2024-03-28T22:13:10.226Z","2024-03-28T22:13:15.296Z",TRUE,"pitch","9478cfb8-83f3-43a8-90b0-93c31f168cd9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.49,1.601,NA,74.75,152.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Jackson Merrill walks.",0,3,3,55,"bottom",7,"2024-03-28T22:12:22.937Z","2024-03-28T22:16:08.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,84.9,12,2,0.4016,6.9176,36.2546,-9.9488,-4.9314,11.8517,1.1084,3.2073,9.2762,-137.4737,-5.9776,-1.7003,50.0013,6.1157,-9.2475,31.2,2.4,24,2274,204,NA,NA,NA,NA,NA,NA,FALSE,-11.2,20,6.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",0,"2024-03-28T22:12:52.635Z","2024-03-28T22:12:56.867Z",TRUE,"pitch","cee5788b-95bd-4225-9c1a-51fd8f73ab6b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5366,1.7048,NA,151.21,201.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Jackson Merrill walks.",0,3,3,55,"bottom",7,"2024-03-28T22:12:22.937Z","2024-03-28T22:16:08.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.1,13,2,0.4306,6.8773,30.373,-35.7017,-1.0428,-2.1595,-0.8976,1.3941,3.7901,-127.994,-4.7501,-2.2725,50.0033,6.1202,-1.7025,1.2,9.6,24,2030,15,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-4.9,0.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",5,"2024-03-28T22:15:15.088Z","2024-03-28T22:15:17.347Z",FALSE,"action",NA,NA,"Tyler Wade steals (1) 2nd base. Luis Campusano scores. Tyler Wade to 3rd. Throwing error by catcher Patrick Bailey.","Stolen Base 2B",3,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,642180,"/api/v1/people/642180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106f694e-4865-4989-b4a1-c15a11b14257","stolen_base_2b",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Jackson Merrill walks.",0,3,3,55,"bottom",7,"2024-03-28T22:12:22.937Z","2024-03-28T22:16:08.917Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",1,"2024-03-28T22:11:59.552Z","2024-03-28T22:12:10.417Z",TRUE,"pitch","8e19fa6a-71c0-438d-959c-a0d74c3781ba",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.28,1.49,NA,104.77,178.08,"line_drive","medium","9",199.4,115.34,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Tyler Wade singles on a line drive to right fielder Mike Yastrzemski. Luis Campusano to 3rd.",0,3,2,54,"bottom",7,"2024-03-28T22:11:30.140Z","2024-03-28T22:12:10.417Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.3,6,2,0.4311,6.8464,27.4735,-36.1591,-1.2368,-2.4425,0.3209,2.248,6.4391,-127.305,-2.8273,-2.0865,50.0012,6.2508,-2.0187,1.2,9.6,24,2123,27,78,26,253,NA,NA,NA,FALSE,-40.7,-4.8,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,642180,"Tyler Wade","/api/v1/people/642180",669134,"Luis Campusano","/api/v1/people/669134"
745445,"2024-03-28",0,"2024-03-28T22:11:39.307Z","2024-03-28T22:11:44.386Z",TRUE,"pitch","4ee702fa-cc94-49ed-9fe9-01acc47b098a",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,0,NA,NA,3.28,1.49,NA,119.87,218.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Tyler Wade singles on a line drive to right fielder Mike Yastrzemski. Luis Campusano to 3rd.",0,3,2,54,"bottom",7,"2024-03-28T22:11:30.140Z","2024-03-28T22:12:10.417Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,642180,"Tyler Wade","/api/v1/people/642180","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,79.4,13,2,0.4351,6.8986,30.8228,-36.7289,-2.39,-2.8485,-0.0754,0.7693,6.7317,-126.8803,-5.8215,-2.4763,50.0059,6.0901,-3.8203,3.6,9.6,24,2243,17,NA,NA,NA,NA,NA,NA,FALSE,-43,-6.5,2.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",5,"2024-03-28T22:11:01.989Z","2024-03-28T22:11:11.304Z",TRUE,"pitch","2d3a2eb7-61c0-413d-adc3-9ba8b288b059",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.38,1.58,NA,148.5,150.26,"line_drive","medium","7",94.98,109.94,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Luis Campusano singles on a line drive to left fielder Michael Conforto.",0,3,2,53,"bottom",7,"2024-03-28T22:09:59.184Z","2024-03-28T22:11:11.304Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669134,"Luis Campusano","/api/v1/people/669134","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,85.1,1,2,0.3985,6.4329,39.3783,-9.1705,-5.8929,12.1052,-0.8264,3.2787,4.2565,-138.9665,-6.3551,-1.6348,50.0021,6.247,-11.198,42,3.6,24,2371,206,80.5,19,238,NA,NA,NA,FALSE,-10.4,20.3,9.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA
745445,"2024-03-28",4,"2024-03-28T22:10:45.169Z","2024-03-28T22:10:50.358Z",TRUE,"pitch","fd2bd4eb-9547-46e4-89f9-f81db9795b87",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.38,1.58,NA,118.17,213.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Luis Campusano singles on a line drive to left fielder Michael Conforto.",0,3,2,53,"bottom",7,"2024-03-28T22:09:59.184Z","2024-03-28T22:11:11.304Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669134,"Luis Campusano","/api/v1/people/669134","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,79.5,13,2,0.4343,6.6455,30.4713,-33.483,-1.6752,-0.817,-0.0307,0.9218,5.5575,-127.0123,-6.3938,-2.0473,50.0027,6.1955,-2.6872,2.4,8.4,24,2042,37,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-2.9,1.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",3,"2024-03-28T22:10:28.996Z","2024-03-28T22:10:33.580Z",TRUE,"pitch","2284081c-6d97-4d5a-ae65-f5becb75c300",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4924,1.6812,NA,92.2,235.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Luis Campusano singles on a line drive to left fielder Michael Conforto.",0,3,2,53,"bottom",7,"2024-03-28T22:09:59.184Z","2024-03-28T22:11:11.304Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669134,"Luis Campusano","/api/v1/people/669134","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80,14,2,0.432,7.2495,32.0148,-34.9402,-2.7658,-1.7069,0.6506,0.1373,6.8527,-127.9075,-7.9339,-1.7316,50.0041,6.103,-4.4785,4.8,9.6,24,2167,12,NA,NA,NA,NA,NA,NA,FALSE,-41,-5,3.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",2,"2024-03-28T22:10:14.204Z","2024-03-28T22:10:18.121Z",TRUE,"pitch","e5b7a860-fac1-4a0f-88dc-fbfe88542321",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5863,1.7188,NA,58.56,179.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Luis Campusano singles on a line drive to left fielder Michael Conforto.",0,3,2,53,"bottom",7,"2024-03-28T22:09:59.184Z","2024-03-28T22:11:11.304Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669134,"Luis Campusano","/api/v1/people/669134","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,85.7,14,2,0.3967,6.938,39.9362,-9.4005,-8.0831,11.8797,1.5333,2.1937,10.9804,-139.6227,-9.1862,-1.4545,50.0045,6.2017,-15.4981,45.6,3.6,24,2268,208,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19,11.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",1,"2024-03-28T22:10:01.493Z","2024-03-28T22:10:05.390Z",TRUE,"pitch","530b5e11-3756-49bd-88eb-7e52cac4db80",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6224,1.727,NA,150.26,182.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Luis Campusano singles on a line drive to left fielder Michael Conforto.",0,3,2,53,"bottom",7,"2024-03-28T22:09:59.184Z","2024-03-28T22:11:11.304Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669134,"Luis Campusano","/api/v1/people/669134","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.6,13,2,0.4347,6.4981,27.3045,-36.5492,-0.9451,-2.7262,-0.8725,2.0788,3.6282,-126.3214,-3.011,-2.2087,50.0014,6.2437,-1.5173,1.2,9.6,24,2149,37,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-5.4,0.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",0,"2024-03-28T22:08:25.011Z","2024-03-28T22:10:01.493Z",FALSE,"action",NA,NA,"Pitching Change: Luke Jackson replaces Logan Webb.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592426,"/api/v1/people/592426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Single","single","Luis Campusano singles on a line drive to left fielder Michael Conforto.",0,3,2,53,"bottom",7,"2024-03-28T22:09:59.184Z","2024-03-28T22:11:11.304Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,669134,"Luis Campusano","/api/v1/people/669134","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",7,"2024-03-28T22:05:41.168Z","2024-03-28T22:05:57.859Z",TRUE,"pitch","a33b3838-df2b-4843-ab16-df4daba596c6",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.411,1.565,NA,113.52,139.48,"fly_ball","medium","8",117.98,88.22,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Fly Double Play","sac_fly_double_play","Jung Hoo Lee flies into a sacrifice double play, center fielder Jackson Merrill to first baseman Jake Cronenworth to shortstop Ha-Seong Kim. Michael Conforto scores. Nick Ahmed out at 3rd.",1,3,2,52,"top",7,"2024-03-28T22:03:53.445Z","2024-03-28T22:05:57.859Z",TRUE,TRUE,FALSE,TRUE,0,2,2,3,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",673513,"Yuki Matsui","/api/v1/people/673513","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,82.6,12,2,0.4124,5.8569,34.082,-11.9028,1.0543,11.3996,0.0912,3.6777,-4.4368,-133.8084,-3.794,1.648,50.0023,5.9924,1.8751,3.6,2.4,24,2401,168,84.5,41,279,NA,NA,NA,TRUE,-13.1,19.8,-0.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",6,"2024-03-28T22:05:14.283Z","2024-03-28T22:05:18.437Z",TRUE,"pitch","c20c8008-80bc-47d9-aa29-3ec14250474f",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.3895,1.5059,NA,98.55,230.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Fly Double Play","sac_fly_double_play","Jung Hoo Lee flies into a sacrifice double play, center fielder Jackson Merrill to first baseman Jake Cronenworth to shortstop Ha-Seong Kim. Michael Conforto scores. Nick Ahmed out at 3rd.",1,3,2,52,"top",7,"2024-03-28T22:03:53.445Z","2024-03-28T22:05:57.859Z",TRUE,TRUE,FALSE,TRUE,0,2,2,3,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",673513,"Yuki Matsui","/api/v1/people/673513","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.7,78.4,14,2,0.4414,5.8196,27.5184,-29.9025,2.2608,1.4587,0.484,0.3144,-4.405,-124.5852,-7.2822,1.9897,50.0006,5.7818,3.5157,4.8,8.4,24,1133,123,NA,NA,NA,NA,NA,NA,FALSE,-36.6,1.1,-3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",4,"2024-03-28T22:04:41.545Z","2024-03-28T22:04:46.542Z",TRUE,"pitch","d9d88f4f-53ee-47f9-b2a8-22072129f966",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4451,1.5295,NA,200.78,240.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Fly Double Play","sac_fly_double_play","Jung Hoo Lee flies into a sacrifice double play, center fielder Jackson Merrill to first baseman Jake Cronenworth to shortstop Ha-Seong Kim. Michael Conforto scores. Nick Ahmed out at 3rd.",1,3,2,52,"top",7,"2024-03-28T22:03:53.445Z","2024-03-28T22:05:57.859Z",TRUE,TRUE,FALSE,TRUE,0,2,2,3,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",673513,"Yuki Matsui","/api/v1/people/673513","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,77,13,2,0.456,5.5954,23.4612,-35.5162,-7.4526,-2.2877,-2.198,-0.056,-7.2728,-120.143,-6.3559,1.8376,50.0042,5.7837,-10.8842,18,10.8,24,2824,327,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-5.4,15.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745445,"2024-03-28",3,"2024-03-28T22:04:18.225Z","2024-03-28T22:04:23.107Z",TRUE,"pitch","ae2a3e31-d07d-4b3a-bae0-7918eee9e056",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4004,1.6482,NA,108.18,186.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Fly Double Play","sac_fly_double_play","Jung Hoo Lee flies into a sacrifice double play, center fielder Jackson Merrill to first baseman Jake Cronenworth to shortstop Ha-Seong Kim. Michael Conforto scores. Nick Ahmed out at 3rd.",1,3,2,52,"top",7,"2024-03-28T22:03:53.445Z","2024-03-28T22:05:57.859Z",TRUE,TRUE,FALSE,TRUE,0,2,2,3,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",673513,"Yuki Matsui","/api/v1/people/673513","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.3,78.8,8,2,0.4374,5.8225,27.2292,-25.162,2.3309,4.428,0.2314,1.9267,-5.3335,-125.5762,-4.495,2.0873,50.0058,5.8056,3.6951,6,7.2,24,1189,106,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7.1,-2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
