"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716537,"2023-09-17",1,"2023-09-17T22:33:41.257Z","2023-09-17T22:33:45.113Z",TRUE,"pitch","51f3e14b-022e-41f7-8fca-74b0443034f6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3992,1.5734,NA,86.07,194.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Eugenio Suarez grounds out softly, second baseman Kolten Wong to first baseman Enrique Hernandez.",0,6,1,68,"bottom",8,"2023-09-17T22:33:24.335Z","2023-09-17T22:34:14.559Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.3,9,0.89,0.4255,6.4585,26.9877,-26.7211,2.2633,3.2536,0.8115,1.6395,4.9266,-128.7724,-4.1728,-1.4213,50.005,5.3505,3.7982,9.6,7.2,24,2351,173,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.2,-5.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",0,"2023-09-17T22:33:29.741Z","2023-09-17T22:33:33.553Z",TRUE,"pitch","7efaebdd-afac-41de-8cff-ed60759c91e9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2222,1.5096,NA,170.26,185.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Eugenio Suarez grounds out softly, second baseman Kolten Wong to first baseman Enrique Hernandez.",0,6,1,68,"bottom",8,"2023-09-17T22:33:24.335Z","2023-09-17T22:34:14.559Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Los Angeles Dodgers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.8,13,0.9,0.4014,6.5353,30.5611,-18.0953,-8.5794,7.4713,-1.3971,1.9904,3.3171,-136.5355,-5.8636,-1.5144,50.0041,5.4146,-16.1703,38.4,4.8,24,2005,208,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.5,14.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",1,"2023-09-17T22:31:09.041Z","2023-09-17T22:31:16.907Z",TRUE,"pitch","991cef1f-3e9e-4e07-8817-42eea87c3fd4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.13,1.41,NA,84.79,179.82,"ground_ball","medium","4",155.56,149.55,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Josh Rojas to first baseman Ty France.",0,6,1,67,"top",8,"2023-09-17T22:30:52.101Z","2023-09-17T22:31:16.907Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,605131,"Austin Barnes","/api/v1/people/605131","R","Right",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,85.7,14,0.91,0.4052,6.4167,26.7083,-26.6772,0.3993,2.9627,0.845,2.1835,8.1615,-134.6908,-4.0622,-2.2645,50.0008,5.5773,0.74,4.8,6,24,2525,177,75.9,8,96,NA,NA,NA,TRUE,-27,4.8,-2.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",0,"2023-09-17T22:30:53.543Z","2023-09-17T22:30:57.059Z",TRUE,"pitch","40a1c2ed-3f61-4b62-9979-923d027335a8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1292,1.5096,NA,77.89,188.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Josh Rojas to first baseman Ty France.",0,6,1,67,"top",8,"2023-09-17T22:30:52.101Z","2023-09-17T22:31:16.907Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,605131,"Austin Barnes","/api/v1/people/605131","R","Right",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.9,14,0.91,0.3898,6.5039,29.0395,-14.7745,-3.7179,8.6863,1.0261,1.8702,9.8531,-140.0384,-7.3042,-2.0414,50.0042,5.4623,-7.4492,19.2,3.6,24,2250,217,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.5,4.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",6,"2023-09-17T22:30:23.739Z","2023-09-17T22:30:27.945Z",TRUE,"pitch","d9c73061-ecf8-4441-a7dd-36bdf0a17eef",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.16,1.51,NA,113.57,207.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,6,1,66,"top",8,"2023-09-17T22:28:44.707Z","2023-09-17T22:30:27.945Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.6,14,0.9,0.4366,6.377,25.5928,-35.5679,2.1814,-2.1279,0.0899,1.1545,5.2111,-125.5081,-3.8729,-2.2974,50.0043,5.6168,3.4765,7.2,9.6,24,2446,64,NA,NA,NA,NA,NA,NA,TRUE,-41.3,-4.6,-5.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",5,"2023-09-17T22:30:03.365Z","2023-09-17T22:30:06.365Z",TRUE,"pitch","0dbe9447-205c-4102-9311-0d0062485510",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.16,1.51,NA,96,179.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,6,1,66,"top",8,"2023-09-17T22:28:44.707Z","2023-09-17T22:30:27.945Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.7,6,0.89,0.4355,6.3876,25.2002,-33.2517,3.4373,-0.672,0.551,2.1872,5.8834,-125.722,-1.9135,-2.265,50.0037,5.6539,5.5079,10.8,8.4,24,2601,69,NA,NA,NA,NA,NA,NA,FALSE,-38,-1.4,-7.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",4,"2023-09-17T22:29:41.887Z","2023-09-17T22:29:45.186Z",TRUE,"pitch","27784d5e-30e3-4896-9eb0-5855fa95cef8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.16,1.51,NA,83.86,156.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,6,1,66,"top",8,"2023-09-17T22:28:44.707Z","2023-09-17T22:30:27.945Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.1,12,0.89,0.4113,6.3748,28.183,-27.9392,2.0858,2.3538,0.8693,3.0617,7.71,-133.1086,-1.452,-2.3338,50.0013,5.6345,3.745,10.8,6,24,2472,156,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.2,-5.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",3,"2023-09-17T22:29:25.668Z","2023-09-17T22:29:29.105Z",TRUE,"pitch","acc3fd31-566a-467d-a9b3-285eb039552e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1592,1.5096,NA,132.75,154.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,6,1,66,"top",8,"2023-09-17T22:28:44.707Z","2023-09-17T22:30:27.945Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92,84.3,1,0.91,0.4088,6.4047,29.1002,-25.8581,0.6245,3.4773,-0.4133,3.1192,5.4176,-133.9997,-1.6164,-2.5429,50.0051,5.5786,1.1347,4.8,6,24,2515,177,NA,NA,NA,NA,NA,NA,FALSE,-26.2,6.1,-2.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",2,"2023-09-17T22:29:08.622Z","2023-09-17T22:29:11.929Z",TRUE,"pitch","d516e591-645e-4989-919d-8318f369290d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2222,1.5096,NA,150.72,215.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,6,1,66,"top",8,"2023-09-17T22:28:44.707Z","2023-09-17T22:30:27.945Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.7,13,0.91,0.3891,6.5193,32.235,-13.1302,-3.9463,9.4912,-0.8846,0.8663,5.8979,-140.8106,-9.9545,-2.4944,50.0021,5.2987,-7.9178,22.8,3.6,24,1988,220,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.2,5.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",0,"2023-09-17T22:28:45.636Z","2023-09-17T22:28:49.094Z",TRUE,"pitch","9d24f1e3-ed3f-4934-9dc9-a3bd708dce08",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1592,1.5308,NA,164.2,130.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,6,1,66,"top",8,"2023-09-17T22:28:44.707Z","2023-09-17T22:30:27.945Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.5,11,0.91,0.388,6.2893,32.8155,-12.9221,-2.2596,9.5405,-1.2382,4.0074,4.1071,-141.2962,-2.2086,-2.4184,50.0015,5.6316,-4.5596,15.6,2.4,24,2219,215,NA,NA,NA,NA,NA,NA,FALSE,-12,17,3.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",1,"2023-09-17T22:28:59.169Z","2023-09-17T22:29:08.622Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,543939,"/api/v1/people/543939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Kolten Wong strikes out swinging.",0,6,1,66,"top",8,"2023-09-17T22:28:44.707Z","2023-09-17T22:30:27.945Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543939,"Kolten Wong","/api/v1/people/543939","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",0,"2023-09-17T22:28:12.192Z","2023-09-17T22:28:22.421Z",TRUE,"pitch","efd9b215-41e5-41e2-b4af-6bb073cbf720",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.27,1.56,NA,96.6,166.74,"ground_ball","medium","6",109.59,138.56,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Amed Rosario grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,6,1,65,"top",8,"2023-09-17T22:28:12.007Z","2023-09-17T22:28:22.421Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,85.1,6,0.91,0.4071,6.4748,27.6938,-27.6542,0.4806,2.4649,0.5352,2.6681,7.6799,-134.2729,-2.5671,-2.4186,50.0047,5.594,0.8815,4.8,6,24,2452,173,79.4,6,94,NA,NA,NA,TRUE,-27.8,4.1,-2.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",7,"2023-09-17T22:27:24.646Z","2023-09-17T22:27:51.587Z",TRUE,"pitch","6fc3f550-fbb9-4c43-a677-8ae23a6c8aef",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.44,1.68,NA,126.38,186.76,"fly_ball","medium","8",138.08,36.95,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Home Run","home_run","James Outman homers (21) on a fly ball to center field.",1,6,1,64,"top",8,"2023-09-17T22:25:44.268Z","2023-09-17T22:27:51.587Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92,84.9,8,0.91,0.4084,6.3867,27.327,-23.5841,1.1861,4.7104,-0.246,1.9268,5.8227,-133.8364,-4.8354,-2.5989,50.006,5.4337,2.1637,7.2,6,24,2412,193,101.4,26,402,NA,NA,NA,FALSE,-24.5,7.8,-3.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",6,"2023-09-17T22:27:06.772Z","2023-09-17T22:27:10.640Z",TRUE,"pitch","f4352b76-351e-4f1f-b973-a92ca2712a63",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.4392,1.6371,NA,135.91,171.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Home Run","home_run","James Outman homers (21) on a fly ball to center field.",1,6,1,64,"top",8,"2023-09-17T22:25:44.268Z","2023-09-17T22:27:51.587Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,84.5,4,0.91,0.4095,6.4655,27.0133,-23.5677,1.9228,4.7427,-0.4961,2.4854,4.736,-133.4461,-3.3885,-2.5392,50.0036,5.4571,3.4893,10.8,6,24,2355,189,NA,NA,NA,NA,NA,NA,FALSE,-24.2,8.2,-4.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",5,"2023-09-17T22:26:47.941Z","2023-09-17T22:26:50.941Z",TRUE,"pitch","455b9f15-034e-407d-b503-634a80f98580",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4392,1.6159,NA,83.8,119.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Home Run","home_run","James Outman homers (21) on a fly ball to center field.",1,6,1,64,"top",8,"2023-09-17T22:25:44.268Z","2023-09-17T22:27:51.587Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83.5,12,0.9,0.4135,6.3708,27.2586,-26.1017,2.7861,3.4116,0.871,4.4089,7.4089,-132.289,1.4612,-2.3236,50.0007,5.7578,4.9538,14.4,6,24,2493,155,NA,NA,NA,NA,NA,NA,FALSE,-26.3,6.7,-6.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",4,"2023-09-17T22:26:21.155Z","2023-09-17T22:26:28.906Z",TRUE,"pitch","69bcbf2d-c750-4004-8344-dfb4fa06df36",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.44,1.68,NA,140.62,178.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Home Run","home_run","James Outman homers (21) on a fly ball to center field.",1,6,1,64,"top",8,"2023-09-17T22:25:44.268Z","2023-09-17T22:27:51.587Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.6,4,0.9,0.3977,6.4155,30.3654,-13.923,-3.8341,9.5019,-0.6196,2.2466,6.468,-137.6748,-5.9173,-2.5005,50.0038,5.3649,-7.3659,21.6,3.6,24,2138,220,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.2,5.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716537,"2023-09-17",3,"2023-09-17T22:26:02.447Z","2023-09-17T22:26:06.541Z",TRUE,"pitch","c18654d6-8856-4e8f-ac5b-92b981916719",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4392,1.6796,NA,143.02,119.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Home Run","home_run","James Outman homers (21) on a fly ball to center field.",1,6,1,64,"top",8,"2023-09-17T22:25:44.268Z","2023-09-17T22:27:51.587Z",TRUE,TRUE,FALSE,FALSE,38,3,2,0,681546,"James Outman","/api/v1/people/681546","L","Left",608678,"Dominic Leone","/api/v1/people/608678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.8,84,11,0.91,0.4098,6.4359,28.7276,-26.179,0.5918,3.3147,-0.6826,4.4041,4.7871,-133.6531,1.4701,-2.5736,50.0038,5.7265,1.0712,4.8,6,24,2408,178,NA,NA,NA,NA,NA,NA,FALSE,-25.9,6.5,-2.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
