"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717488,"2023-07-05",3,"2023-07-06T00:04:50.930Z","2023-07-06T00:05:00.705Z",TRUE,"pitch","008b0337-ad87-4552-8552-e42b5dba117b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.39,1.7,NA,79.6,178.85,"fly_ball","medium","8",94.45,45.69,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Dane Myers.",0,6,6,41,"top",4,"2023-07-06T00:03:38.553Z","2023-07-06T00:05:00.705Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.1,14,0.9,0.4542,6.7764,24.983,-33.6937,6.769,-1.0323,0.9813,2.2198,4.2507,-120.8836,-0.3321,-1.6832,50.003,5.3331,9.9533,18,9.6,24,2715,46,97.7,25,388,NA,NA,NA,TRUE,-41.5,-1.7,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-06T00:04:29.693Z","2023-07-06T00:04:33.847Z",TRUE,"pitch","8f4391d5-4c2c-4dd6-9dbd-afb992108146",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4313,1.7218,NA,89.73,149.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Dane Myers.",0,6,6,41,"top",4,"2023-07-06T00:03:38.553Z","2023-07-06T00:05:00.705Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.6,3,2,0.3967,6.4512,31.696,-19.1373,-5.0991,6.761,0.7154,3.302,7.8223,-138.2197,-1.6818,-1.4929,50.0068,5.2076,-9.8389,22.8,4.8,24,2328,223,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.1,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T00:04:10.944Z","2023-07-06T00:04:15.833Z",TRUE,"pitch","0f7c2bd7-6ef4-489f-8b9f-7e858ae9e19d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4711,1.639,NA,105.13,160.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Dane Myers.",0,6,6,41,"top",4,"2023-07-06T00:03:38.553Z","2023-07-06T00:05:00.705Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.3,6,2,0.3977,6.477,31.8724,-17.5839,-5.9224,7.6034,0.3114,2.8941,6.7795,-137.9334,-2.9423,-1.4137,50.0017,5.1662,-11.3638,28.8,4.8,24,2301,219,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-06T00:03:43.824Z","2023-07-06T00:03:47.273Z",TRUE,"pitch","a4d5117d-1a33-4f5f-8685-989d437221c8",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.4308,1.7006,NA,84.5,227.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Dane Myers.",0,6,6,41,"top",4,"2023-07-06T00:03:38.553Z","2023-07-06T00:05:00.705Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76,14,0.89,0.456,6.6705,26.5654,-36.4181,4.7481,-2.9167,0.8525,0.4222,4.2903,-120.7522,-3.6644,-1.573,50.0007,5.2098,6.9134,12,10.8,24,2666,35,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-6,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",5,"2023-07-06T00:03:02.558Z","2023-07-06T00:03:17.154Z",TRUE,"pitch","b3f22717-dff9-4b38-b73e-ebe40633d846",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.21,1.58,NA,100.49,165.03,"line_drive","hard","9",188.42,63.73,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Lars Nootbaar doubles (10) on a sharp line drive to right fielder Jorge Soler.",0,6,6,40,"top",4,"2023-07-06T00:01:26.016Z","2023-07-06T00:03:17.154Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,3,2,0.3965,6.6054,32.2745,-15.8078,-5.912,8.4751,0.4332,2.7313,6.9041,-138.4115,-3.9256,-1.331,50.0024,5.2336,-11.4162,30,3.6,24,2186,223,109.6,20,369,NA,NA,NA,FALSE,-15.7,14.6,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663457,"Lars Nootbaar","/api/v1/people/663457",NA,NA,NA
717488,"2023-07-05",4,"2023-07-06T00:02:40.268Z","2023-07-06T00:02:43.616Z",TRUE,"pitch","70780bc3-6a36-455a-871c-a14038bb8374",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.21,1.58,NA,85.45,165.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Lars Nootbaar doubles (10) on a sharp line drive to right fielder Jorge Soler.",0,6,6,40,"top",4,"2023-07-06T00:01:26.016Z","2023-07-06T00:03:17.154Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.4,6,2,0.3982,6.5275,30.7978,-19.0744,-5.609,6.8415,0.8277,2.7044,7.7741,-137.5871,-3.597,-1.307,50.0062,5.3229,-10.7459,24,4.8,24,2062,223,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",3,"2023-07-06T00:02:23.921Z","2023-07-06T00:02:27.969Z",TRUE,"pitch","c462e9b8-49c9-48c6-8adf-e1d3863c5ca9",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.2913,1.5395,NA,101.61,156.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Lars Nootbaar doubles (10) on a sharp line drive to right fielder Jorge Soler.",0,6,6,40,"top",4,"2023-07-06T00:01:26.016Z","2023-07-06T00:03:17.154Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.2,3,2,0.3993,6.8116,30.4434,-18.5854,-4.8114,7.1318,0.4036,3.045,6.7999,-137.1956,-2.7123,-1.4823,50.0045,5.3137,-9.1705,21.6,4.8,24,2111,219,NA,NA,NA,NA,NA,NA,FALSE,-18.2,12.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-06T00:02:02.018Z","2023-07-06T00:02:05.123Z",TRUE,"pitch","a6683a50-d3bc-446b-9c90-16d4ba4231fa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.0484,1.519,NA,40.46,182.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Lars Nootbaar doubles (10) on a sharp line drive to right fielder Jorge Soler.",0,6,6,40,"top",4,"2023-07-06T00:01:26.016Z","2023-07-06T00:03:17.154Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.1,14,0.91,0.3948,6.5544,33.0734,-15.7581,-5.0019,8.434,2.008,2.0911,10.8642,-139.0816,-5.573,-1.3103,50.0036,5.1771,-9.7376,22.8,3.6,24,2195,224,NA,NA,NA,NA,NA,NA,FALSE,-16,14.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T00:01:44.787Z","2023-07-06T00:01:48.428Z",TRUE,"pitch","e09e1014-9adb-4f78-8fd1-5f8269a43ad7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2711,1.5395,NA,169.11,168.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Lars Nootbaar doubles (10) on a sharp line drive to right fielder Jorge Soler.",0,6,6,40,"top",4,"2023-07-06T00:01:26.016Z","2023-07-06T00:03:17.154Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,79.2,11,0.91,0.4335,6.7409,28.6767,-28.8493,-11.0938,2.0571,-1.3671,2.6102,3.7232,-126.9101,-1.5129,-1.4217,50.0006,5.5363,-17.8911,30,8.4,24,2001,247,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.6,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-06T00:01:26.016Z","2023-07-06T00:01:30.688Z",TRUE,"pitch","e630b2a2-2ff2-4973-98d2-8f9be8877d12",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1295,1.5395,NA,78.77,188.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Double","double","Lars Nootbaar doubles (10) on a sharp line drive to right fielder Jorge Soler.",0,6,6,40,"top",4,"2023-07-06T00:01:26.016Z","2023-07-06T00:03:17.154Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.7,14,0.91,0.3921,6.7992,33.4767,-18.3609,-4.7081,7.001,1.0031,1.8753,8.2058,-140.0182,-5.7438,-1.3624,50.0029,5.1666,-9.2898,20.4,4.8,24,1996,225,NA,NA,NA,NA,NA,NA,FALSE,-18.1,11.5,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",1,"2023-07-06T00:00:51.632Z","2023-07-06T00:00:59.436Z",TRUE,"pitch","a53e61ac-9dd9-460f-9abf-4231fbc4bd59",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,0,NA,NA,3.46,1.65,NA,102.97,168.36,"ground_ball","medium","6",116.24,147.85,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Paul Goldschmidt grounds into a double play, shortstop Jon Berti to second baseman Luis Arraez to first baseman Yuli Gurriel. Dylan Carlson scores. Brendan Donovan out at 2nd. Paul Goldschmidt out at 1st.",0,6,6,39,"top",4,"2023-07-06T00:00:17.383Z","2023-07-06T00:00:59.436Z",TRUE,TRUE,FALSE,TRUE,61,0,1,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.7,6,2,0.3957,6.808,32.964,-15.6478,-5.1993,8.5321,0.368,2.6081,6.6308,-138.7589,-3.9283,-1.3846,50.0041,5.0945,-10.0728,27.6,3.6,24,2304,219,86.2,-24,7,NA,NA,NA,TRUE,-15.5,14.8,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-06T00:00:31.839Z","2023-07-06T00:00:36.177Z",TRUE,"pitch","853f1043-975d-4ccb-a44a-dc4ab2f65e7c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3393,1.5273,NA,137.4,194.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Paul Goldschmidt grounds into a double play, shortstop Jon Berti to second baseman Luis Arraez to first baseman Yuli Gurriel. Dylan Carlson scores. Brendan Donovan out at 2nd. Paul Goldschmidt out at 1st.",0,6,6,39,"top",4,"2023-07-06T00:00:17.383Z","2023-07-06T00:00:59.436Z",TRUE,TRUE,FALSE,TRUE,61,0,1,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,74.8,7,0.89,0.462,6.1976,24.7378,-33.4782,6.5992,-0.9179,-0.5351,1.6337,0.8531,-118.959,-1.4571,-1.7558,50.0038,5.3144,9.3726,15.6,9.6,24,2683,47,NA,NA,NA,NA,NA,NA,FALSE,-43,-1.8,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",2,"2023-07-05T23:59:34.119Z","2023-07-05T23:59:48.098Z",TRUE,"pitch","943174d7-6d1a-4e17-891f-9017106d90d7",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,0,NA,NA,3.28,1.63,NA,102.99,174.66,"line_drive","medium","8",154,83.31,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Brendan Donovan singles on a line drive to center fielder Dane Myers. Dylan Carlson to 3rd.",0,5,6,38,"top",4,"2023-07-05T23:58:50.386Z","2023-07-05T23:59:48.098Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,6,2,0.3957,6.4418,30.6034,-17.7132,-4.8284,7.4525,0.3675,2.3749,6.2584,-138.3565,-4.6867,-1.2955,50.004,5.2764,-9.3707,22.8,4.8,24,2165,222,77.6,24,269,NA,NA,NA,FALSE,-17.5,12.7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680977,"Brendan Donovan","/api/v1/people/680977",NA,NA,NA,666185,"Dylan Carlson","/api/v1/people/666185"
717488,"2023-07-05",1,"2023-07-05T23:59:15.467Z","2023-07-05T23:59:19.991Z",TRUE,"pitch","746af03e-2e42-48f9-9279-d29a1f37a202",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2607,1.5079,NA,148.49,174.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Brendan Donovan singles on a line drive to center fielder Dane Myers. Dylan Carlson to 3rd.",0,5,6,38,"top",4,"2023-07-05T23:58:50.386Z","2023-07-05T23:59:48.098Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,74.4,4,0.89,0.4653,6.5193,22.4819,-35.0306,7.3595,-2.0415,-0.826,2.3755,-0.2058,-117.7338,0.474,-1.6933,50.0002,5.4153,10.3227,16.8,10.8,24,2663,47,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-3.2,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",0,"2023-07-05T23:58:57.609Z","2023-07-05T23:59:01.386Z",TRUE,"pitch","1af2b677-037c-4208-a44c-69aea0931ae3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2198,1.5279,NA,108.43,138.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Brendan Donovan singles on a line drive to center fielder Dane Myers. Dylan Carlson to 3rd.",0,5,6,38,"top",4,"2023-07-05T23:58:50.386Z","2023-07-05T23:59:48.098Z",TRUE,FALSE,FALSE,FALSE,33,2,0,0,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86,12,2,0.4,6.7767,30.0193,-17.1297,-5.4407,7.9212,0.2248,3.7028,6.341,-136.9123,-1.3306,-1.4136,50.0066,5.3666,-10.3392,27.6,3.6,24,2182,223,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.3,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717488,"2023-07-05",8,"2023-07-05T23:58:32.253Z","2023-07-05T23:58:38.120Z",TRUE,"pitch","00660ab2-387a-4178-b5a1-70e73a82eb04",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2487,1.4551,NA,185.34,186.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Dylan Carlson walks.",0,5,6,37,"top",4,"2023-07-05T23:56:15.843Z","2023-07-05T23:58:38.120Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.4,74.5,13,0.89,0.4663,6.3164,20.9701,-34.9935,6.4268,-2.0169,-1.7928,1.919,-1.7329,-117.2059,-0.6025,-1.8814,50.0017,5.4312,8.9917,14.4,10.8,24,2671,40,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-3.5,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
