"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716396,"2023-09-28",2,"2023-09-28T21:24:29.045Z","2023-09-28T21:24:33.805Z",TRUE,"pitch","e49e87a2-46bb-4449-87b4-8e3a0c538400",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3433,1.6211,NA,76.27,155.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Garrett Mitchell walks.",0,0,2,38,"bottom",5,"2023-09-28T21:24:06.449Z","2023-09-28T21:25:40.739Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.5,12,0.87,0.4187,6.2768,27.4694,-23.0252,-2.3732,5.2801,1.0687,3.0956,9.4751,-130.7947,-3.2399,-2.292,50.006,6.0763,-4.1161,4.8,6,24,2192,219,NA,NA,NA,NA,NA,NA,FALSE,-24.8,9,2.3,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",1,"2023-09-28T21:24:08.764Z","2023-09-28T21:24:12.545Z",TRUE,"pitch","78d5340a-09de-4464-919a-1aa6247f12f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3152,1.6211,NA,212.61,156.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Garrett Mitchell walks.",0,0,2,38,"bottom",5,"2023-09-28T21:24:06.449Z","2023-09-28T21:25:40.739Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.5,11,0.84,0.4462,6.2367,23.1964,-28.8259,-6.318,2.191,-2.5082,3.0416,1.9554,-122.5328,-1.1339,-2.4936,50.0029,5.9634,-9.6499,18,8.4,24,1495,230,NA,NA,NA,NA,NA,NA,FALSE,-34.4,4,11,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",0,"2023-09-28T21:23:08.417Z","2023-09-28T21:24:08.764Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Garrett Mitchell walks.",0,0,2,38,"bottom",5,"2023-09-28T21:24:06.449Z","2023-09-28T21:25:40.739Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,669003,"Garrett Mitchell","/api/v1/people/669003","L","Left",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",3,"2023-09-28T21:22:26.809Z","2023-09-28T21:22:37.037Z",TRUE,"pitch","0d0c1547-66a1-4d1b-a484-3eb9202b6649",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.34,1.53,NA,93.77,146.25,"popup","medium","5",126.39,194.64,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Brice Turang pops out to third baseman Juniel Querecuto.",0,0,2,37,"bottom",5,"2023-09-28T21:20:27.843Z","2023-09-28T21:22:37.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.8,3,0.87,0.412,6.3283,27.4946,-24.5221,-8.4462,4.2727,0.6094,3.4269,9.7799,-132.778,-2.4085,-2.0182,50.0046,6.1235,-15.1359,27.6,6,24,1937,221,76.7,80,25,NA,NA,NA,TRUE,-25.3,7.4,13.3,NA,NA,NA,NA,TRUE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716396,"2023-09-28",2,"2023-09-28T21:22:00.551Z","2023-09-28T21:22:04.632Z",TRUE,"pitch","73a29ffd-eeb2-4425-97e6-badabd50dc66",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.2771,1.5511,NA,93.24,219.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Brice Turang pops out to third baseman Juniel Querecuto.",0,0,2,37,"bottom",5,"2023-09-28T21:20:27.843Z","2023-09-28T21:22:37.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,76.9,14,2,0.4543,6.1367,22.988,-34.5207,1.6648,-1.5873,0.6234,0.6982,6.7147,-120.4749,-5.2938,-2.4142,50.006,5.9686,2.4526,6,9.6,24,2532,44,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-4,-4.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",1,"2023-09-28T21:21:34.990Z","2023-09-28T21:21:39.077Z",TRUE,"pitch","37c2aa34-b7cc-4fe1-9701-3239fd11dd59",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.53,NA,108.26,142.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Brice Turang pops out to third baseman Juniel Querecuto.",0,0,2,37,"bottom",5,"2023-09-28T21:20:27.843Z","2023-09-28T21:22:37.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.2,12,0.92,0.4106,6.3302,27.036,-20.6296,-2.7901,6.3956,0.2292,3.5737,8.1892,-133.1151,-2.5014,-2.5167,50.0015,6.0097,-5.0358,9.6,4.8,24,2361,222,NA,NA,NA,NA,NA,NA,FALSE,-21.2,11.3,3.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",0,"2023-09-28T21:20:51.532Z","2023-09-28T21:20:57.707Z",TRUE,"pitch","5aed6fd7-3df0-43dc-9477-7fe693469756",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.34,1.53,NA,91.65,188.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Pop Out","field_out","Brice Turang pops out to third baseman Juniel Querecuto.",0,0,2,37,"bottom",5,"2023-09-28T21:20:27.843Z","2023-09-28T21:22:37.037Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.7,9,0.87,0.4182,6.3931,27.8255,-20.9325,-1.8038,6.4687,0.665,1.8585,8.1395,-130.9946,-6.467,-2.2487,50.0004,5.9256,-3.1348,3.6,4.8,24,2302,218,NA,NA,NA,NA,NA,NA,FALSE,-23.3,10.4,1.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",1,"2023-09-28T21:20:04.680Z","2023-09-28T21:20:18.484Z",TRUE,"pitch","126db7c2-eac3-4e4e-8596-a33633731023",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.27,1.57,NA,137.53,165.34,"line_drive","hard","7",45.17,80.64,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Josh Donaldson doubles (5) on a sharp line drive to left fielder Richie Palacios.",0,0,2,36,"bottom",5,"2023-09-28T21:19:35.357Z","2023-09-28T21:20:18.484Z",TRUE,FALSE,FALSE,FALSE,34,1,0,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,82.5,4,0.79,0.4189,6.4236,26.9307,-24.9471,-8.4165,4.1735,-0.5386,2.7199,7.0377,-130.6387,-3.8002,-2.1709,50.0062,6.0639,-14.5843,27.6,7.2,24,2061,224,107.8,19,354,NA,NA,NA,FALSE,-27,7,13.7,NA,NA,NA,NA,FALSE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716396,"2023-09-28",0,"2023-09-28T21:19:49.595Z","2023-09-28T21:19:54.370Z",TRUE,"pitch","bdcce519-987e-488f-8f8a-47a7ee3fa9fd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2633,1.563,NA,85.91,217.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Josh Donaldson doubles (5) on a sharp line drive to left fielder Richie Palacios.",0,0,2,36,"bottom",5,"2023-09-28T21:19:35.357Z","2023-09-28T21:20:18.484Z",TRUE,FALSE,FALSE,FALSE,34,1,0,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",641712,"Dakota Hudson","/api/v1/people/641712","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.2,14,0.9,0.4461,6.3808,23.6646,-29.9627,-0.287,1.4431,0.8158,0.7989,7.6129,-122.6624,-6.3148,-2.2871,50,5.9528,-0.4396,1.2,8.4,24,2618,357,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.3,-1.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",0,"2023-09-28T21:17:38.564Z","2023-09-28T21:17:47.570Z",TRUE,"pitch","520d7d52-5ebc-46d3-b7ff-6804d9c5c5d9",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.8,1.8,NA,104.63,176.37,"ground_ball","medium","6",112.68,154.97,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Jordan Walker grounds out, shortstop Willy Adames to first baseman Carlos Santana.",0,0,2,35,"top",5,"2023-09-28T21:17:27.323Z","2023-09-28T21:17:47.570Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,691023,"Jordan Walker","/api/v1/people/691023","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.8,9,0.92,0.4164,6.1895,28.6926,-31.6646,-10.5579,0.2925,0.3245,2.3114,10.9428,-131.6719,-0.6986,-2.5191,50.0051,4.929,-18.4901,26.4,8.4,24,2175,241,105.9,-17,8,NA,NA,NA,TRUE,-32.9,0.6,16.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",3,"2023-09-28T21:17:09.139Z","2023-09-28T21:17:17.826Z",TRUE,"pitch","fe1f1330-bc36-4017-9c9f-6e0b19a58b38",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.21,1.47,NA,97.16,164.47,"popup","medium","5",104.32,169.29,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Josh Donaldson.",0,0,2,34,"top",5,"2023-09-28T21:16:13.519Z","2023-09-28T21:17:17.826Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.3,3,0.9,0.4303,6.0572,24.9022,-24.3533,-2.3067,4.7619,0.5204,2.7524,8.69,-127.0719,-0.5985,-2.6372,50.0044,4.9178,-3.7908,4.8,6,24,2372,219,60.8,68,99,NA,NA,NA,TRUE,-27,8.8,2.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",2,"2023-09-28T21:16:46.238Z","2023-09-28T21:16:50.297Z",TRUE,"pitch","75bbbed1-ad6d-4659-af91-ce37634e0358",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.21,1.47,NA,136.71,195.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Josh Donaldson.",0,0,2,34,"top",5,"2023-09-28T21:16:13.519Z","2023-09-28T21:17:17.826Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.1,7,0.95,0.4543,6.1439,24.072,-34.0272,-8.9458,-1.2575,-0.517,1.6099,7.7609,-120.6944,-0.5085,-2.6161,50.0045,4.8268,-13.1647,19.2,9.6,24,1277,246,NA,NA,NA,NA,NA,NA,FALSE,-42,-2.2,14.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",1,"2023-09-28T21:16:30.328Z","2023-09-28T21:16:35.208Z",TRUE,"pitch","af209404-c836-48b7-9975-865ebb2e4c0d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2314,1.4911,NA,104.3,190.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Josh Donaldson.",0,0,2,34,"top",5,"2023-09-28T21:16:13.519Z","2023-09-28T21:17:17.826Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,81.9,9,0.91,0.4208,6.2323,28.8384,-31.721,-11.277,0.2674,0.3331,1.7908,10.7863,-130.4277,-1.5721,-2.4018,50.0048,4.8059,-19.3247,27.6,8.4,24,2157,239,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.4,17.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",0,"2023-09-28T21:16:15.503Z","2023-09-28T21:16:20.163Z",TRUE,"pitch","b7ec8e66-a10c-4856-88b2-0c96aa64fcba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1788,1.5217,NA,148.86,165.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Josh Donaldson.",0,0,2,34,"top",5,"2023-09-28T21:16:13.519Z","2023-09-28T21:17:17.826Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669242,"Tommy Edman","/api/v1/people/669242","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.1,11,0.95,0.4544,6.31,22.3288,-31.5103,-8.8626,0.4549,-0.8358,2.7173,6.9007,-120.3205,1.4329,-2.583,50.0051,4.8965,-13.0566,20.4,9.6,24,1300,248,NA,NA,NA,NA,NA,NA,FALSE,-38.4,1.4,14.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",4,"2023-09-28T21:15:38.344Z","2023-09-28T21:15:49.036Z",TRUE,"pitch","5a74e195-7b4a-4649-8ac3-e3094c8daeb1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.32,1.59,NA,108.38,171.61,"fly_ball","medium","7",83.75,117.33,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Lars Nootbaar flies out to left fielder Christian Yelich.",0,0,2,33,"top",5,"2023-09-28T21:14:48.669Z","2023-09-28T21:15:49.036Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.4,5,0.89,0.4301,6.1454,24.1758,-19.7949,-3.4735,7.5223,0.2261,2.4877,8.0546,-126.99,-1.914,-2.5248,50.0014,4.8136,-5.7157,12,4.8,24,2500,230,93.7,63,203,NA,NA,NA,TRUE,-22.2,13.4,4.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",3,"2023-09-28T21:15:20.601Z","2023-09-28T21:15:25.399Z",TRUE,"pitch","6ef87f45-fb4a-4318-b617-ff46f9620161",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3133,1.6955,NA,154.34,190.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Lars Nootbaar flies out to left fielder Christian Yelich.",0,0,2,33,"top",5,"2023-09-28T21:14:48.669Z","2023-09-28T21:15:49.036Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,75.1,13,0.96,0.46,6.0994,23.0994,-33.1371,-9.1781,-0.6671,-0.9796,1.7792,6.7207,-119.1102,-0.1745,-2.6467,50.0056,4.8524,-13.1763,20.4,9.6,24,1342,249,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-1,15,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716396,"2023-09-28",2,"2023-09-28T21:15:05.845Z","2023-09-28T21:15:09.581Z",TRUE,"pitch","58e007c2-f4a9-41c9-b934-7a279d3dcaac",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3978,1.6674,NA,174.2,158.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Lars Nootbaar flies out to left fielder Christian Yelich.",0,0,2,33,"top",5,"2023-09-28T21:14:48.669Z","2023-09-28T21:15:49.036Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,79,11,0.89,0.4369,6.0908,23.6408,-23.887,-0.7592,5.1951,-1.5005,2.958,3.4558,-125.0472,0.0292,-2.7977,50.0004,4.8952,-1.2111,1.2,6,24,2459,217,NA,NA,NA,NA,NA,NA,FALSE,-27.2,9.7,0.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
