"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716496,"2023-09-21",4,"2023-09-22T00:25:34.680Z","2023-09-22T00:25:40.091Z",TRUE,"pitch","61809000-264a-44e3-8cd0-45274d6c5ec7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1369,1.3169,NA,153.64,194.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,5,1,35,"bottom",4,"2023-09-22T00:23:58.021Z","2023-09-22T00:25:56.638Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,86.7,13,2,0.3962,6.5691,33.6122,-18.1927,8.434,7.2421,-0.9612,1.6465,-7.8423,-138.7102,-7.5431,0.8193,50.0054,5.6335,16.2907,36,4.8,24,2338,160,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.5,-13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",3,"2023-09-22T00:25:05.388Z","2023-09-22T00:25:10.414Z",TRUE,"pitch","a1b3ef41-ddd8-42e0-9fae-f537d12e7b71",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.44,1.61,NA,67.84,164.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,5,1,35,"bottom",4,"2023-09-22T00:23:58.021Z","2023-09-22T00:25:56.638Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,83.2,12,2,0.4152,6.266,27.9791,-33.9223,-1.8742,-0.9869,1.2897,2.7602,0.1849,-131.9129,-1.5554,1.4623,50.0056,5.8575,-3.3046,6,8.4,24,2499,229,NA,NA,NA,NA,NA,NA,FALSE,-35.2,-1.9,3.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",1,"2023-09-22T00:24:33.970Z","2023-09-22T00:24:38.472Z",TRUE,"pitch","707ff707-3e09-4ebe-8dc1-0d5440d5f4bc",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.44,1.61,NA,108.46,190.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,5,1,35,"bottom",4,"2023-09-22T00:23:58.021Z","2023-09-22T00:25:56.638Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,69.8,8,2,0.4969,6.3999,22.7928,-45.1833,-5.3612,-10.6136,0.224,1.7739,-0.5594,-110.9051,0.9243,1.1758,50.0026,6.125,-6.5713,8.4,15.6,24,2931,326,NA,NA,NA,NA,NA,NA,FALSE,-66.1,-18.5,9.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",0,"2023-09-22T00:24:17.281Z","2023-09-22T00:24:21.841Z",TRUE,"pitch","8e41bc46-a5cb-4e2e-ac65-87fb537724ee",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2158,1.4219,NA,98.47,156.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,5,1,35,"bottom",4,"2023-09-22T00:23:58.021Z","2023-09-22T00:25:56.638Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.6,3,2,0.4701,6.3044,22.3813,-36.0428,-6.6437,-2.8166,0.486,3.0328,-0.474,-116.608,1.3664,1.5549,50.0027,5.8454,-9.128,14.4,10.8,24,2709,310,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-4.4,12.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",2,"2023-09-22T00:24:44.746Z","2023-09-22T00:25:05.388Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,660688,"/api/v1/people/660688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,5,1,35,"bottom",4,"2023-09-22T00:23:58.021Z","2023-09-22T00:25:56.638Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660688,"Keibert Ruiz","/api/v1/people/660688","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",5,"2023-09-22T00:23:44.421Z","2023-09-22T00:23:52.157Z",TRUE,"pitch","09466257-2ac7-468c-8e2c-2839f57a9300",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.61,1.73,NA,131.38,170.27,"ground_ball","medium","5",98.9,170.89,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,5,1,34,"bottom",4,"2023-09-22T00:22:01.927Z","2023-09-22T00:23:52.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87,4,2,0.3969,6.5675,29.17,-20.8478,5.4954,5.8653,-0.3771,2.5375,-5.4063,-137.7344,-4.9842,0.8925,50.0018,5.7707,10.6106,24,4.8,24,2208,168,84.8,-16,10,NA,NA,NA,TRUE,-20.6,9.8,-8.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",4,"2023-09-22T00:23:26.758Z","2023-09-22T00:23:30.971Z",TRUE,"pitch","40999644-358e-43ab-b601-e7396ec11c03",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6366,1.7279,NA,84.14,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,5,1,34,"bottom",4,"2023-09-22T00:22:01.927Z","2023-09-22T00:23:52.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,81.6,14,2,0.4258,6.5624,25.6228,-29.4759,7.9256,1.6082,0.8622,0.7327,-3.7349,-128.4356,-6.5828,1.3024,50.0032,5.6097,13.293,22.8,8.4,24,1589,133,NA,NA,NA,NA,NA,NA,FALSE,-33.2,1.7,-13.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",3,"2023-09-22T00:23:11.439Z","2023-09-22T00:23:15.797Z",TRUE,"pitch","44605923-c134-49c1-a29a-5cffb1c90ec3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4764,1.7346,NA,127.19,140.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,5,1,34,"bottom",4,"2023-09-22T00:22:01.927Z","2023-09-22T00:23:52.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85,11,2,0.4038,6.4915,30.9504,-22.3346,7.9923,5.2847,-0.2673,3.6367,-6.1823,-135.8725,-1.7507,1.004,50.0018,5.848,14.8792,31.2,6,24,2200,152,NA,NA,NA,NA,NA,NA,FALSE,-22.1,9.4,-13.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",2,"2023-09-22T00:22:49.557Z","2023-09-22T00:22:54.560Z",TRUE,"pitch","4f54bf7a-8996-43bb-87a0-3fdba5bb221b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.61,1.73,NA,118.53,144.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,5,1,34,"bottom",4,"2023-09-22T00:22:01.927Z","2023-09-22T00:23:52.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.5,2,2,0.4009,6.5275,32.2137,-16.4242,5.2717,8.3454,-0.0401,3.4993,-4.6947,-136.988,-3.5577,1.0167,50.0037,5.948,9.9507,27.6,3.6,24,2359,163,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.5,-8.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",1,"2023-09-22T00:22:34.230Z","2023-09-22T00:22:38.068Z",TRUE,"pitch","eacc8f57-9bb3-453a-bda3-e1ffc1839abc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6892,1.7279,NA,199.65,175.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,5,1,34,"bottom",4,"2023-09-22T00:22:01.927Z","2023-09-22T00:23:52.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,13,2,0.4001,6.6588,31.5985,-13.8749,-0.9186,9.6546,-2.1684,2.3431,-7.4429,-137.1216,-6.9376,0.7057,50.0052,5.8612,-1.7411,12,3.6,24,2285,171,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.1,3.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",0,"2023-09-22T00:22:21.306Z","2023-09-22T00:22:26.363Z",TRUE,"pitch","edf79aa6-f5b7-41ae-a336-5a46c5fb3b06",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6629,1.7279,NA,134.93,176.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Joey Meneses grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,5,1,34,"bottom",4,"2023-09-22T00:22:01.927Z","2023-09-22T00:23:52.157Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,608841,"Joey Meneses","/api/v1/people/608841","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.3,67,7,2,0.5174,6.3817,21.6355,-43.8496,-5.5131,-10.3391,-0.4704,2.3028,-1.9171,-106.6472,2.3686,1.1614,50.002,6.1953,-6.2269,8.4,15.6,24,2762,331,NA,NA,NA,NA,NA,NA,FALSE,-69.1,-17.4,10.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",2,"2023-09-22T00:21:36.814Z","2023-09-22T00:21:44.690Z",TRUE,"pitch","7b7250e7-e088-47f1-bd88-f9dcbe41bbd4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.1,1.48,NA,117.64,181.15,"ground_ball","medium","6",94.33,153.13,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Lane Thomas grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,5,1,33,"bottom",4,"2023-09-22T00:20:55.012Z","2023-09-22T00:21:44.690Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,77.2,5,2,0.4505,6.6857,21.0013,-29.0315,7.2169,2.095,-0.0167,2.1343,-5.5759,-121.0398,-2.6407,1.3659,50.0056,5.7515,10.8374,19.2,8.4,24,1383,131,95.5,-14,10,NA,NA,NA,TRUE,-35.8,3.5,-12,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",1,"2023-09-22T00:21:22.359Z","2023-09-22T00:21:28.443Z",TRUE,"pitch","ad1c8a73-0135-4e8e-a7b5-4542207fef83",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2642,1.4439,NA,94.14,148.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Lane Thomas grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,5,1,33,"bottom",4,"2023-09-22T00:20:55.012Z","2023-09-22T00:21:44.690Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.5,66.5,3,2,0.5215,6.1943,19.6526,-43.6172,-5.7909,-10.2697,0.5997,3.362,-0.1045,-105.4571,4.3299,1.4011,50.0017,6.3481,-6.4544,8.4,15.6,24,2691,321,NA,NA,NA,NA,NA,NA,FALSE,-69.4,-16.8,10.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",0,"2023-09-22T00:21:09.992Z","2023-09-22T00:21:15.709Z",TRUE,"pitch","e152001a-430f-4a08-92e4-1ee14f67619a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1895,1.3956,NA,108.5,224.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Lane Thomas grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,5,1,33,"bottom",4,"2023-09-22T00:20:55.012Z","2023-09-22T00:21:44.690Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,657041,"Lane Thomas","/api/v1/people/657041","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.5,67,14,2,0.5219,6.1802,20.1717,-42.4897,-3.7027,-9.2722,0.2229,0.5277,-1.0392,-105.4941,-1.1426,1.2047,50.005,6.0322,-4.118,6,15.6,24,2745,334,NA,NA,NA,NA,NA,NA,FALSE,-69.2,-16.7,7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",4,"2023-09-22T00:19:00.706Z","2023-09-22T00:19:05.261Z",TRUE,"pitch","49fdf18c-7ed7-4e22-b698-16b263f71057",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.5,1.76,NA,108.59,194.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,5,1,32,"top",4,"2023-09-22T00:17:10.205Z","2023-09-22T00:19:05.261Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,82,8,0.9,0.4226,6.8661,25.5667,-28.3243,-10.1227,2.2593,0.2206,1.6474,8.7104,-129.3394,-3.0893,-1.8665,50.0017,5.0165,-17.2451,28.8,8.4,24,1813,237,NA,NA,NA,NA,NA,NA,TRUE,-30.8,3.6,16.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",3,"2023-09-22T00:18:36.829Z","2023-09-22T00:18:42.104Z",TRUE,"pitch","7ac911f8-ca09-41a1-b693-f7bc799109a3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2663,1.5773,NA,96.16,149.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,5,1,32,"top",4,"2023-09-22T00:17:10.205Z","2023-09-22T00:19:05.261Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.6,3,0.7,0.3929,6.8529,31.0153,-15.3047,-7.7405,8.5657,0.5467,3.3215,9.1295,-139.3699,-2.6157,-1.7642,50.003,5.2817,-15.2447,39.6,4.8,24,2161,221,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.1,12.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716496,"2023-09-21",2,"2023-09-22T00:18:10.968Z","2023-09-22T00:18:15.480Z",TRUE,"pitch","70547b49-365b-46e1-be33-57fbef3271e1",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.4262,1.6845,NA,86.64,228.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,5,1,32,"top",4,"2023-09-22T00:17:10.205Z","2023-09-22T00:19:05.261Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82,14,0.91,0.4236,6.7127,26.6531,-24.8354,4.3877,4.3317,0.7965,0.3752,5.5063,-129.2568,-7.0753,-1.9305,50.003,5.0518,7.4318,18,6,24,2041,180,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.5,-9.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
