"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718063,"2023-05-23",4,"2023-05-23T23:21:21.905Z","2023-05-23T23:21:25.897Z",TRUE,"pitch","6076325a-a791-4b4e-af05-471780a22fd8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.13,1.5,NA,111.19,164.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Amed Rosario walks.",0,1,1,41,"bottom",6,"2023-05-23T23:19:27.997Z","2023-05-23T23:21:50.411Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.7,2,0.9,0.3943,6.2823,28.3133,-11.8961,-2.0276,10.3505,0.1525,2.7479,4.2492,-138.4523,-6.4443,-1.1325,50.0018,5.8872,-3.9724,13.2,2.4,24,2513,192,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.8,2.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",3,"2023-05-23T23:21:06.072Z","2023-05-23T23:21:11.232Z",TRUE,"pitch","0b16816a-3a61-4f1c-913d-c37ad9b1f77e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2062,1.5306,NA,72.13,180.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Amed Rosario walks.",0,1,1,41,"bottom",6,"2023-05-23T23:19:27.997Z","2023-05-23T23:21:50.411Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.6,14,0.91,0.3906,6.3279,28.8972,-9.6624,-1.7038,11.2809,1.177,2.1657,6.6008,-139.7527,-8.6128,-0.9851,50.0045,5.9064,-3.4017,10.8,2.4,24,2533,192,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19,1.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-23T23:20:46.934Z","2023-05-23T23:20:51.926Z",TRUE,"pitch","dbd406ba-6ad7-4740-9aff-82d2bd769c45",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2307,1.5009,NA,77.91,217.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Amed Rosario walks.",0,1,1,41,"bottom",6,"2023-05-23T23:19:27.997Z","2023-05-23T23:21:50.411Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,81,14,0.9,0.4315,6.4872,22.7223,-29.0908,0.6496,1.883,1.0254,0.8048,6.0873,-126.3215,-6.1943,-1.4876,50.003,5.5908,1.0615,3.6,7.2,24,2796,105,NA,NA,NA,NA,NA,NA,FALSE,-33.6,2.4,-2.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-23T23:20:30.390Z","2023-05-23T23:20:33.421Z",TRUE,"pitch","a7d1c001-13d5-490f-b213-b8d95a4e9c8a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.13,1.5,NA,102.29,191.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Amed Rosario walks.",0,1,1,41,"bottom",6,"2023-05-23T23:19:27.997Z","2023-05-23T23:21:50.411Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,79.1,9,0.9,0.4412,6.3734,21.5409,-30.3783,0.964,1.1441,0.3858,1.737,4.02,-123.5314,-3.8223,-1.379,50.0016,5.8217,1.5087,3.6,8.4,24,2732,94,NA,NA,NA,NA,NA,NA,FALSE,-36,1.6,-2.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T23:20:14.350Z","2023-05-23T23:20:18.693Z",TRUE,"pitch","f7c1dee1-ef49-4e9c-b15b-387fa91036b1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1817,1.5552,NA,69.64,202.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Amed Rosario walks.",0,1,1,41,"bottom",6,"2023-05-23T23:19:27.997Z","2023-05-23T23:21:50.411Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",656302,"Dylan Cease","/api/v1/people/656302","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,79.3,14,0.9,0.4415,6.2959,20.8503,-30.1329,1.1164,1.3072,1.2424,1.3349,5.9121,-123.2976,-4.7812,-1.3161,50.0039,5.7958,1.7465,4.8,8.4,24,2793,76,NA,NA,NA,NA,NA,NA,FALSE,-36,1.7,-3.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T23:17:35.745Z","2023-05-23T23:17:42.455Z",TRUE,"pitch","a21dc7cd-92e9-4c7a-aa93-42577a983936",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.22,1.38,NA,124.16,189.88,"ground_ball","medium","6",106.54,153.18,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Yoan Moncada grounds into a force out, shortstop Amed Rosario to second baseman Andres Gimenez. Luis Robert Jr. out at 2nd.",0,1,1,40,"top",6,"2023-05-23T23:17:35.745Z","2023-05-23T23:17:42.455Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,72.4,8,0.9,0.4763,6.4182,23.9043,-29.3838,-7.1417,2.0935,-0.1878,1.8111,-3.5133,-115.522,-1.1727,2.2866,50.0056,5.1807,-9.5392,19.2,9.6,24,2208,301,85.5,-13,10,NA,NA,NA,TRUE,-40.1,3.7,13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-23T23:17:00.369Z","2023-05-23T23:17:07.563Z",TRUE,"pitch","d5c659f6-c8b5-4073-9dd7-901c31d07ea0",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.73,1.73,NA,109.68,154.62,"ground_ball","medium","8",132.56,88.31,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Luis Robert Jr. singles on a ground ball to center fielder Will Brennan. Tim Anderson to 2nd.",0,1,1,39,"top",6,"2023-05-23T23:16:43.900Z","2023-05-23T23:17:07.563Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,78.9,2,0.9,0.4361,6.855,26.5743,-25.6071,-1.813,4.1194,0.192,3.1169,-4.6906,-125.7957,-0.1203,2.3198,50.006,5.2489,-2.893,8.4,7.2,24,2188,178,108.4,6,144,NA,NA,NA,FALSE,-29,7.7,4.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641313,"Tim Anderson","/api/v1/people/641313",673357,"Luis Robert Jr.","/api/v1/people/673357",NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T23:16:45.527Z","2023-05-23T23:16:49.499Z",TRUE,"pitch","dfd6875f-7635-4582-b71f-a4895b1bb4c2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8428,1.8254,NA,163.96,161.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Luis Robert Jr. singles on a ground ball to center fielder Will Brennan. Tim Anderson to 2nd.",0,1,1,39,"top",6,"2023-05-23T23:16:43.900Z","2023-05-23T23:17:07.563Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,82.8,11,0.81,0.4148,6.8462,30.2088,-15.7919,1.2568,9.2931,-1.2319,2.8486,-8.8708,-132.4145,-3.1965,2.0088,50.0016,5.2376,2.2161,1.2,3.6,24,2063,157,NA,NA,NA,NA,NA,NA,FALSE,-16.9,16.2,-0.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",3,"2023-05-23T23:16:17.260Z","2023-05-23T23:16:22.800Z",TRUE,"pitch","2ea67ffa-a703-4e8a-9871-941f0314c44e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.19,1.43,NA,134.92,206.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Jake Burger strikes out swinging.",0,1,1,38,"top",6,"2023-05-23T23:15:11.732Z","2023-05-23T23:16:22.800Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78,71.8,13,0.91,0.4835,6.6858,22.1671,-33.8234,-6.3693,-1.2754,-0.47,1.2022,-3.9698,-113.5889,-1.3253,2.1318,50.0007,5.1776,-8.2625,14.4,10.8,24,2281,306,NA,NA,NA,NA,NA,NA,TRUE,-47.5,-2.4,12.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-23T23:15:54.814Z","2023-05-23T23:15:58.236Z",TRUE,"pitch","6006dc84-efa0-431d-b9ce-34b98f7eac1e",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.2062,1.6043,NA,132.4,245.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Jake Burger strikes out swinging.",0,1,1,38,"top",6,"2023-05-23T23:15:11.732Z","2023-05-23T23:16:22.800Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.1,73.1,13,0.91,0.4771,6.6117,22.5717,-35.5656,-7.4837,-2.5493,-0.404,-0.2402,-3.8308,-115.0653,-4.1995,2.2577,50.0007,5.0768,-9.9712,15.6,12,24,2321,303,NA,NA,NA,NA,NA,NA,FALSE,-49.3,-5.4,14.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-23T23:15:40.179Z","2023-05-23T23:15:43.957Z",TRUE,"pitch","a68a1561-8a65-48f3-b62d-312fc6c99423",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3532,1.6043,NA,113.91,194.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Jake Burger strikes out swinging.",0,1,1,38,"top",6,"2023-05-23T23:15:11.732Z","2023-05-23T23:16:22.800Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.8,8,0.9,0.4131,6.8051,26.1821,-16.7741,5.4956,8.6369,0.0812,1.6304,-7.5735,-132.1917,-5.762,2.2593,50.0032,5.0551,9.8002,25.2,4.8,24,2131,154,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14.6,-8.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T23:15:22.365Z","2023-05-23T23:15:26.163Z",TRUE,"pitch","f002921b-10fd-45ee-b133-101b23edd8af",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.19,1.43,NA,156.04,157.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Jake Burger strikes out swinging.",0,1,1,38,"top",6,"2023-05-23T23:15:11.732Z","2023-05-23T23:16:22.800Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.8,11,0.84,0.4167,6.6033,26.7357,-18.2241,4.9606,7.9663,-1.0242,3.0282,-10.0677,-131.2548,-2.2189,2.21,50.0062,5.2356,8.6918,19.2,4.8,24,2155,159,NA,NA,NA,NA,NA,NA,FALSE,-19.3,14.2,-6.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-23T23:14:47.902Z","2023-05-23T23:14:57.411Z",TRUE,"pitch","0a0dad4c-8138-49f1-ac26-9ca85c768ae8",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.43,1.49,NA,106.6,189.3,"ground_ball","medium","6",114.04,127.66,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Tim Anderson singles on a ground ball to center fielder Will Brennan, deflected by shortstop Amed Rosario.",0,1,1,37,"top",6,"2023-05-23T23:14:27.732Z","2023-05-23T23:14:57.411Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.7,71.7,8,0.91,0.484,6.3786,20.7311,-34.695,-7.147,-1.9475,0.2729,1.8326,-2.336,-113.1957,0.2604,2.2467,50.0007,5.1907,-9.2693,15.6,10.8,24,2252,299,99.1,-8,15,NA,NA,NA,FALSE,-48.4,-3.1,13.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",0,"2023-05-23T23:14:38.041Z","2023-05-23T23:14:45.512Z",TRUE,"pitch","38bd67f6-414a-4ee0-b0b9-a11c39262af3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4757,1.5306,NA,96.47,185.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Tim Anderson singles on a ground ball to center fielder Will Brennan, deflected by shortstop Amed Rosario.",0,1,1,37,"top",6,"2023-05-23T23:14:27.732Z","2023-05-23T23:14:57.411Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,77.3,9,0.89,0.4502,6.6255,20.478,-29.0803,1.2398,2.0561,0.5385,1.9836,-4.2342,-121.0083,-1.7474,2.1392,50.0027,5.2289,1.8653,2.4,8.4,24,1146,144,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.6,-1.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",2,"2023-05-23T23:14:10.198Z","2023-05-23T23:14:17.431Z",TRUE,"pitch","c5481236-5baf-4991-bfac-f6b4bd7eff83",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.4,1.68,NA,180.16,167.7,"ground_ball","medium","6",102.95,149.48,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Romy Gonzalez grounds out, shortstop Amed Rosario to first baseman Josh Naylor.",0,1,1,36,"top",6,"2023-05-23T23:13:31.558Z","2023-05-23T23:14:17.431Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663853,"Romy Gonzalez","/api/v1/people/663853","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.3,11,0.85,0.4113,6.647,25.0778,-16.5475,3.2181,8.6766,-1.6569,2.6328,-10.765,-132.554,-3.5441,2.0173,50.0065,5.1764,5.8002,12,3.6,24,2199,159,56.6,16,114,NA,NA,NA,TRUE,-17.4,15.2,-3.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718063,"2023-05-23",1,"2023-05-23T23:13:59.363Z","2023-05-23T23:14:03.014Z",TRUE,"pitch","a12f9783-a12a-4f31-9bb2-8a7045bc2b7b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4005,1.7272,NA,151.49,231.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Romy Gonzalez grounds out, shortstop Amed Rosario to first baseman Josh Naylor.",0,1,1,36,"top",6,"2023-05-23T23:13:31.558Z","2023-05-23T23:14:17.431Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663853,"Romy Gonzalez","/api/v1/people/663853","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,77,13,0.87,0.454,6.5461,20.6004,-28.0342,1.0831,2.8003,-0.9049,0.2636,-7.6115,-120.0794,-5.5156,2.1488,50.002,5.0478,1.6012,1.2,8.4,24,1025,125,NA,NA,NA,NA,NA,NA,FALSE,-35.6,4.1,-0.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
