"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718757,"2023-04-01",2,"2023-04-01T21:56:00.082Z","2023-04-01T21:56:05.115Z",TRUE,"pitch","8d269a4b-8549-4176-9b31-29fc4e368b1a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4523,1.5213,NA,131.48,208.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jake Lamb flies out to center fielder Esteury Ruiz.",0,12,1,55,"top",7,"2023-04-01T21:55:11.306Z","2023-04-01T21:56:24.274Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,571875,"Jake Lamb","/api/v1/people/571875","L","Left",670124,"Adam Oller","/api/v1/people/670124","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.5,13,0.9,0.4305,6.3103,25.2673,-22.7333,-10.0495,5.7547,-0.3798,1.1215,7.1413,-127.0712,-6.5888,-1.9165,50.003,5.5459,-16.4868,32.4,7.2,24,1606,242,NA,NA,NA,NA,NA,NA,FALSE,-26.6,9.1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",1,"2023-04-01T21:55:47.039Z","2023-04-01T21:55:51.386Z",TRUE,"pitch","96f4bd42-0e80-42ad-bf53-13be27a1a4d7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4002,1.5495,NA,165.8,207.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jake Lamb flies out to center fielder Esteury Ruiz.",0,12,1,55,"top",7,"2023-04-01T21:55:11.306Z","2023-04-01T21:56:24.274Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,571875,"Jake Lamb","/api/v1/people/571875","L","Left",670124,"Adam Oller","/api/v1/people/670124","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,78.9,13,0.91,0.4368,6.1668,27.5314,-25.3627,-7.118,4.2813,-1.2803,1.1699,4.3773,-125.805,-5.7054,-2.1256,50,5.5455,-11.3116,21.6,7.2,24,1572,241,NA,NA,NA,NA,NA,NA,FALSE,-30.2,6.6,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",0,"2023-04-01T21:55:34.488Z","2023-04-01T21:55:39.287Z",TRUE,"pitch","61b82662-bf10-490a-8f4b-50aadb85757c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3388,1.6341,NA,133.92,188.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Jake Lamb flies out to center fielder Esteury Ruiz.",0,12,1,55,"top",7,"2023-04-01T21:55:11.306Z","2023-04-01T21:56:24.274Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,571875,"Jake Lamb","/api/v1/people/571875","L","Left",670124,"Adam Oller","/api/v1/people/670124","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81,7,0.9,0.426,6.3793,27.4162,-20.7174,-0.373,6.8509,-0.4439,1.8749,4.315,-128.7176,-5.5273,-2.0956,50.0062,5.6605,-0.624,1.2,4.8,24,2038,217,NA,NA,NA,NA,NA,NA,FALSE,-23.6,11.3,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",2,"2023-04-01T21:53:11.412Z","2023-04-01T21:53:22.625Z",TRUE,"pitch","38ac0be1-f107-432f-a240-dc89434a8872",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.49,1.63,NA,128.68,205.73,"ground_ball","medium","5",104.18,161.77,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Grounded Into DP","grounded_into_double_play","Brent Rooker grounds into a double play, third baseman Gio Urshela to second baseman Luis Rengifo to first baseman Jake Lamb. Jesus Aguilar out at 2nd. Brent Rooker out at 1st.",0,12,1,54,"bottom",6,"2023-04-01T21:52:26.305Z","2023-04-01T21:53:22.625Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,84.4,13,2,0.4128,6.6552,23.7151,-14.0408,1.2531,10.13,-0.3065,1.224,-4.857,-131.8535,-9.5645,1.3835,50.0017,5.8957,2.2435,4.8,3.6,24,1930,160,109.7,0,44,NA,NA,NA,TRUE,-16.1,16.8,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",1,"2023-04-01T21:52:54.745Z","2023-04-01T21:52:59.384Z",TRUE,"pitch","396220e0-e170-416f-82a6-e7e7ee1049d0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4902,1.5777,NA,120.05,126.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Grounded Into DP","grounded_into_double_play","Brent Rooker grounds into a double play, third baseman Gio Urshela to second baseman Luis Rengifo to first baseman Jake Lamb. Jesus Aguilar out at 2nd. Brent Rooker out at 1st.",0,12,1,54,"bottom",6,"2023-04-01T21:52:26.305Z","2023-04-01T21:53:22.625Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,82.5,11,2,0.4201,6.4212,23.3092,-18.0377,2.6711,8.186,-0.08,4.164,-4.9259,-129.6314,-1.6594,1.4851,50.0059,6.1686,4.6153,12,4.8,24,1958,161,NA,NA,NA,NA,NA,NA,FALSE,-19.3,14.8,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",0,"2023-04-01T21:52:32.997Z","2023-04-01T21:52:37.865Z",TRUE,"pitch","c8e10650-22f1-4e7f-a58d-89c54567271b",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.4902,1.5777,NA,121.29,237.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Grounded Into DP","grounded_into_double_play","Brent Rooker grounds into a double play, third baseman Gio Urshela to second baseman Luis Rengifo to first baseman Jake Lamb. Jesus Aguilar out at 2nd. Brent Rooker out at 1st.",0,12,1,54,"bottom",6,"2023-04-01T21:52:26.305Z","2023-04-01T21:53:22.625Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,667670,"Brent Rooker","/api/v1/people/667670","R","Right",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77.7,13,2,0.4508,6.2769,22.5762,-34.342,-4.7201,-1.448,-0.1126,0.0612,-3.5559,-121.2659,-6.868,1.9834,50.0036,5.9072,-7.0653,12,9.6,24,2440,273,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",1,"2023-04-01T21:52:00.299Z","2023-04-01T21:52:10.001Z",TRUE,"pitch","a8c6aa62-bc95-4513-87a0-0f88a3df5df7",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.6,1.78,NA,143.91,186.83,"line_drive","medium","7",71.87,100.59,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Jesus Aguilar singles on a line drive to left fielder Taylor Ward.",0,12,1,53,"bottom",6,"2023-04-01T21:51:44.323Z","2023-04-01T21:52:10.001Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,542583,"Jesús Aguilar","/api/v1/people/542583","R","Right",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77.3,7,2,0.4516,6.4761,21.7837,-36.4597,-4.3969,-2.8718,-0.706,1.9242,-3.7442,-120.8992,-2.4434,1.4296,50.0037,6.1232,-6.5606,10.8,9.6,24,2450,289,86.9,15,190,NA,NA,NA,FALSE,-44.9,-5.5,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542583,"Jesús Aguilar","/api/v1/people/542583",NA,NA,NA,NA,NA,NA
718757,"2023-04-01",0,"2023-04-01T21:51:47.441Z","2023-04-01T21:51:52.183Z",TRUE,"pitch","cb210971-9b58-4359-aa3c-9ddcb037807a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4807,1.5495,NA,105.83,172.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Jesus Aguilar singles on a line drive to left fielder Taylor Ward.",0,12,1,53,"bottom",6,"2023-04-01T21:51:44.323Z","2023-04-01T21:52:10.001Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,542583,"Jesús Aguilar","/api/v1/people/542583","R","Right",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.6,6,2,0.4124,6.6965,27.757,-11.747,2.2915,11.4277,0.2931,2.4384,-2.9844,-132.695,-7.0818,1.1334,50.0059,5.9935,4.0974,14.4,3.6,24,2100,162,NA,NA,NA,NA,NA,NA,FALSE,-13.4,19.4,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",6,"2023-04-01T21:51:16.172Z","2023-04-01T21:51:26.164Z",TRUE,"pitch","339e6c6c-858c-422d-b417-927ddf61bb60",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.52,1.73,NA,134.25,161.15,"fly_ball","medium","8",108.21,64.37,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Seth Brown flies out to center fielder Mike Trout.",0,12,1,52,"bottom",6,"2023-04-01T21:50:27.906Z","2023-04-01T21:51:26.164Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.9,4,2,0.4115,6.7291,26.969,-11.3764,1.8394,11.574,-0.4526,2.8754,-4.767,-132.8307,-6.0429,1.1219,50.0027,5.9979,3.3058,10.8,2.4,24,2124,160,90.3,31,338,NA,NA,NA,TRUE,-12.7,19.9,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",5,"2023-04-01T21:51:01.648Z","2023-04-01T21:51:06.159Z",TRUE,"pitch","e5eed6ee-d245-45dc-bf9c-a07bca4e5f70",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3104,1.5777,NA,126.96,198.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Seth Brown flies out to center fielder Mike Trout.",0,12,1,52,"bottom",6,"2023-04-01T21:50:27.906Z","2023-04-01T21:51:26.164Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77,8,2,0.4526,6.5818,22.8262,-35.3934,-4.3684,-2.1648,-0.2613,1.4864,-3.5407,-120.8717,-3.4142,1.7885,50.0048,6.0144,-6.486,10.8,9.6,24,2457,264,NA,NA,NA,NA,NA,NA,FALSE,-44,-4.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",4,"2023-04-01T21:50:47.003Z","2023-04-01T21:50:50.795Z",TRUE,"pitch","bafc810c-a856-4e5b-ae5a-79bb5e59817c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.52,1.73,NA,161.61,210.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Seth Brown flies out to center fielder Mike Trout.",0,12,1,52,"bottom",6,"2023-04-01T21:50:27.906Z","2023-04-01T21:51:26.164Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,78.1,13,2,0.4488,6.5215,21.0282,-32.6346,-3.5356,-0.3048,-1.1704,1.0339,-5.2186,-121.4672,-5.1292,1.455,50.0036,5.9707,-5.3475,10.8,9.6,24,2440,293,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-1.4,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",3,"2023-04-01T21:50:29.830Z","2023-04-01T21:50:34.388Z",TRUE,"pitch","369642fa-775c-4a11-99e8-4450563d9473",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3671,1.5777,NA,174.31,252.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Seth Brown flies out to center fielder Mike Trout.",0,12,1,52,"bottom",6,"2023-04-01T21:50:27.906Z","2023-04-01T21:51:26.164Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,76.5,13,2,0.4583,6.5553,24.8388,-38.6524,-7.0451,-4.4862,-1.5034,-0.5239,-5.049,-119.8713,-6.8809,1.5511,50.0021,5.866,-10.1732,15.6,12,24,2634,304,NA,NA,NA,NA,NA,NA,FALSE,-50.2,-9.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",0,"2023-04-01T21:50:22.200Z","2023-04-01T21:50:22.226Z",FALSE,"action",NA,NA,"Defensive Substitution: David Fletcher replaces third baseman Anthony Rendon, batting 4th, playing shortstop.","Defensive Sub",12,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664058,"/api/v1/people/664058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","401","52","atBat","Flyout","field_out","Seth Brown flies out to center fielder Mike Trout.",0,12,1,52,"bottom",6,"2023-04-01T21:50:27.906Z","2023-04-01T21:51:26.164Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,543685,"/api/v1/people/543685",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",1,"2023-04-01T21:50:22.226Z","2023-04-01T21:50:22.228Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to third base for Gio Urshela.","Defensive Switch",12,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,570482,"/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","800","52","atBat","Flyout","field_out","Seth Brown flies out to center fielder Mike Trout.",0,12,1,52,"bottom",6,"2023-04-01T21:50:27.906Z","2023-04-01T21:51:26.164Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",2,"2023-04-01T21:50:22.228Z","2023-04-01T21:50:29.830Z",FALSE,"action",NA,NA,"Pitching Change: Tucker Davidson replaces Patrick Sandoval.","Pitching Substitution",12,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656353,"/api/v1/people/656353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Flyout","field_out","Seth Brown flies out to center fielder Mike Trout.",0,12,1,52,"bottom",6,"2023-04-01T21:50:27.906Z","2023-04-01T21:51:26.164Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",656353,"Tucker Davidson","/api/v1/people/656353","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718757,"2023-04-01",0,"2023-04-01T21:48:09.748Z","2023-04-01T21:48:18.186Z",TRUE,"pitch","ea27d64c-3d65-4f8a-b28d-009cda6f73c4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.31,1.55,NA,111.41,158.39,"ground_ball","medium","6",108.42,147.83,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Forceout","force_out","Hunter Renfroe grounds into a force out, shortstop Nick Allen to second baseman Tony Kemp. Shohei Ohtani out at 2nd.",0,12,1,51,"top",6,"2023-04-01T21:47:51.948Z","2023-04-01T21:48:18.186Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",670124,"Adam Oller","/api/v1/people/670124","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Oakland Athletics","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,81.6,2,0.9,0.4247,6.2997,23.8056,-21.7114,-1.0852,6.193,0.1468,2.9776,4.9414,-128.4123,-2.7178,-1.6521,50,5.7182,-1.8331,2.4,4.8,24,2122,202,103.4,-10,17,NA,NA,NA,TRUE,-23.9,10.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
