"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718297,"2023-05-06",1,"2023-05-06T03:15:46.254Z","2023-05-06T03:15:49.254Z",TRUE,"pitch","5fc5d170-04d7-4672-b1af-bc12806792dc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4973,1.6693,NA,135.87,108.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Taylor Trammell walks. Teoscar Hernandez to 2nd.",0,4,0,36,"bottom",5,"2023-05-06T03:15:17.242Z","2023-05-06T03:17:24.224Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.7,11,0.9,0.4062,5.9542,28.008,-15.6569,-3.7604,8.9576,-0.495,4.8391,4.689,-134.6239,0.7938,-1.7671,50.0003,5.6451,-6.9325,21.6,3.6,24,2263,199,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.6,5.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T03:15:18.814Z","2023-05-06T03:15:24.460Z",TRUE,"pitch","f64bbea4-3bbd-4fd3-bf84-ff3c90c05292",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.54,1.67,NA,146.15,154.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Taylor Trammell walks. Teoscar Hernandez to 2nd.",0,4,0,36,"bottom",5,"2023-05-06T03:15:17.242Z","2023-05-06T03:17:24.224Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.8,74,1,0.9,0.4693,5.8034,19.9621,-33.0674,6.9972,-0.6436,-0.7647,3.1312,1.0664,-116.3027,1.4155,-2.138,50.0049,5.6297,9.6728,16.8,9.6,24,2623,58,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-0.6,-13,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",3,"2023-05-06T03:16:25.743Z","2023-05-06T03:16:44.115Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Cristian Javier. Cal Raleigh to 3rd.","Wild Pitch",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,663728,"/api/v1/people/663728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b648e147-b385-4cb5-8a70-5dbc9c60e969","wild_pitch",NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Taylor Trammell walks. Teoscar Hernandez to 2nd.",0,4,0,36,"bottom",5,"2023-05-06T03:15:17.242Z","2023-05-06T03:17:24.224Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",4,"2023-05-06T03:14:49.959Z","2023-05-06T03:14:57.768Z",TRUE,"pitch","1de516de-6263-4250-8bf7-a70ea32dad4d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.32,1.61,NA,138.69,158.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,4,0,35,"bottom",5,"2023-05-06T03:13:43.631Z","2023-05-06T03:14:57.768Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,1,0.91,0.402,6.0665,28.3808,-11.6502,-4.7849,10.8996,-0.5689,2.9696,5.0857,-135.9931,-4.3083,-1.8369,50.0003,5.3755,-9.0079,32.4,3.6,24,2228,204,NA,NA,NA,NA,NA,NA,TRUE,-12.1,19.1,7.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",2,"2023-05-06T03:14:25.667Z","2023-05-06T03:14:29.528Z",TRUE,"pitch","44c97636-20fb-4122-8bfd-210cbe6cba16",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3404,1.6093,NA,91.82,188.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,4,0,35,"bottom",5,"2023-05-06T03:13:43.631Z","2023-05-06T03:14:57.768Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86,9,0.9,0.4023,6.1265,27.5185,-12.3855,-4.8162,10.518,0.6606,1.8795,8.0296,-135.7525,-6.8743,-1.6991,50.0004,5.2926,-9.0596,28.8,3.6,24,2219,215,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.9,7.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",1,"2023-05-06T03:14:06.792Z","2023-05-06T03:14:10.955Z",TRUE,"pitch","86291a56-8410-456a-b4dd-5c2fcbd99c39",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.32,1.61,NA,130.81,155.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,4,0,35,"bottom",5,"2023-05-06T03:13:43.631Z","2023-05-06T03:14:57.768Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.1,1,0.9,0.4012,5.9175,27.6138,-13.9085,-4.7042,9.657,-0.3623,3.0776,5.6332,-136.1086,-3.8683,-1.8398,50.0029,5.4692,-8.898,27.6,3.6,24,2180,207,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.9,7.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T03:13:47.721Z","2023-05-06T03:13:50.721Z",TRUE,"pitch","08a7db94-d13f-4090-8249-c19fdbbd3a90",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3404,1.6093,NA,131.99,111.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,4,0,35,"bottom",5,"2023-05-06T03:13:43.631Z","2023-05-06T03:14:57.768Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.7,11,0.91,0.3996,5.9424,31.5772,-12.9111,-4.151,10.1327,-0.3932,4.7044,5.3396,-137.2931,-0.0838,-1.8278,50.0019,5.6171,-7.8913,27.6,3.6,24,2232,205,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.5,6.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",3,"2023-05-06T03:14:36.127Z","2023-05-06T03:14:49.959Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,641487,"/api/v1/people/641487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","J.P. Crawford strikes out swinging.",0,4,0,35,"bottom",5,"2023-05-06T03:13:43.631Z","2023-05-06T03:14:57.768Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",2,"2023-05-06T03:13:10.495Z","2023-05-06T03:13:20.853Z",TRUE,"pitch","b3f620c9-a953-4921-a3dd-00aa808f7c34",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.46,1.65,NA,73.71,182.73,"line_drive","medium","9",178.62,120.4,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Teoscar Hernandez singles on a line drive to right fielder Kyle Tucker. Cal Raleigh to 2nd.",0,4,0,34,"bottom",5,"2023-05-06T03:12:26.084Z","2023-05-06T03:13:20.853Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,73.2,14,0.9,0.4734,5.8655,23.212,-31.2682,8.5365,0.6745,1.1356,2.0761,4.2823,-116.0264,-1.0426,-1.8478,50.0057,5.5308,11.5545,21.6,9.6,24,2684,54,72.5,19,199,NA,NA,NA,FALSE,-42,1.2,-16.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",1,"2023-05-06T03:12:47.947Z","2023-05-06T03:12:50.947Z",TRUE,"pitch","cf31649f-7b8b-41f6-b280-4bc9e50a26cb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.46,1.65,NA,115.01,159.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Teoscar Hernandez singles on a line drive to right fielder Kyle Tucker. Cal Raleigh to 2nd.",0,4,0,34,"bottom",5,"2023-05-06T03:12:26.084Z","2023-05-06T03:13:20.853Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79,72.1,2,0.9,0.478,5.745,23.1914,-28.3723,7.7131,2.8604,0.0522,2.952,2.3035,-115.0106,0.009,-1.9666,50.0006,5.7214,10.2333,20.4,9.6,24,2624,59,NA,NA,NA,NA,NA,NA,FALSE,-38.6,5.5,-14.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T03:12:29.742Z","2023-05-06T03:12:32.742Z",TRUE,"pitch","5558cdaa-4673-45be-8e28-39071761ac7e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.46,1.65,NA,52.42,189.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Teoscar Hernandez singles on a line drive to right fielder Kyle Tucker. Cal Raleigh to 2nd.",0,4,0,34,"bottom",5,"2023-05-06T03:12:26.084Z","2023-05-06T03:13:20.853Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80,73.3,14,0.9,0.4723,5.8672,23.7465,-26.6909,6.7436,4.035,1.6941,1.829,5.868,-116.394,-2.821,-1.7444,50.0043,5.6088,9.1658,20.4,8.4,24,2546,65,NA,NA,NA,NA,NA,NA,FALSE,-36.2,6.8,-13.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T03:11:51.297Z","2023-05-06T03:12:01.967Z",TRUE,"pitch","17c4b3e6-4622-46ad-bb3b-712b8d717476",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.53,1.65,NA,112.8,165.49,"ground_ball","hard","9",173.31,107.98,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Cal Raleigh singles on a sharp ground ball to right fielder Kyle Tucker.",0,4,0,33,"bottom",5,"2023-05-06T03:11:41.137Z","2023-05-06T03:12:01.967Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.5,5,0.9,0.4035,5.9784,28.3587,-11.5476,-4.6391,11.0424,0.1103,2.7143,6.6971,-135.5015,-5.3197,-1.7855,50.0023,5.5031,-8.6656,30,3.6,24,2122,203,103,2,59,NA,NA,NA,FALSE,-12.4,19.1,7.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",0,"2023-05-06T03:09:31.962Z","2023-05-06T03:09:38.830Z",TRUE,"pitch","ae888918-f8ce-4f96-9ec0-5ac86021c74e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.09,1.53,NA,112.05,179.07,"ground_ball","medium","6",114.5,156.14,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Alex Bregman grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,4,0,32,"top",5,"2023-05-06T03:09:31.659Z","2023-05-06T03:09:38.830Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.9,5,0.9,0.3975,5.5442,29.3745,-27.1702,-10.8505,2.603,0.1299,2.2115,10.8777,-137.5786,-2.5106,-2.4578,50.0059,4.9697,-20.8878,33.6,7.2,24,2039,229,89.5,-10,13,NA,NA,NA,TRUE,-26.2,4.3,17.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",6,"2023-05-06T03:09:03.949Z","2023-05-06T03:09:10.923Z",TRUE,"pitch","a47f818a-7e9d-4cd8-9848-a2581d1c0e4a",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.35,1.64,NA,86.49,177.94,"ground_ball","medium","4",129.23,150.79,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Mauricio Dubon grounds out, second baseman Kolten Wong to first baseman Ty France.",0,4,0,31,"top",5,"2023-05-06T03:07:30.664Z","2023-05-06T03:09:10.923Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.4,6,0.91,0.3909,5.5135,29.9084,-25.4851,-11.4627,3.3597,0.8004,2.2533,12.7496,-139.8256,-2.8557,-2.3172,50.0041,4.9502,-22.8251,37.2,7.2,24,2171,236,93.8,-32,3,NA,NA,NA,TRUE,-23.9,5.6,18.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",5,"2023-05-06T03:08:46.454Z","2023-05-06T03:08:49.454Z",TRUE,"pitch","11ddf9b1-110c-43f3-940b-6bd0dae57fc8",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.35,1.64,NA,71.59,149.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Mauricio Dubon grounds out, second baseman Kolten Wong to first baseman Ty France.",0,4,0,31,"top",5,"2023-05-06T03:07:30.664Z","2023-05-06T03:09:10.923Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.6,12,0.89,0.3977,5.6243,29.9436,-17.201,-7.6313,7.7914,1.1914,3.3052,11.7061,-137.628,-1.7984,-2.1216,50.0058,5.1295,-14.6727,34.8,4.8,24,2366,227,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.9,11.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718297,"2023-05-06",4,"2023-05-06T03:08:26.074Z","2023-05-06T03:08:29.694Z",TRUE,"pitch","9623fb78-7166-4d6b-97db-6c104656662c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.35,1.64,NA,126.06,210.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Mauricio Dubon grounds out, second baseman Kolten Wong to first baseman Ty France.",0,4,0,31,"top",5,"2023-05-06T03:07:30.664Z","2023-05-06T03:09:10.923Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",622491,"Luis Castillo","/api/v1/people/622491","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.5,13,0.88,0.3986,5.6038,31.9101,-29.3269,-12.5219,1.491,-0.2378,1.0489,10.427,-137.6446,-4.9273,-2.4571,50.003,4.8595,-23.9133,34.8,8.4,24,2044,240,NA,NA,NA,NA,NA,NA,FALSE,-28.9,1.8,20.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
