"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746793,"2024-05-24",0,"2024-05-25T01:52:17.591Z","2024-05-25T01:52:21.545Z",TRUE,"pitch","1c88f461-4e35-4cd9-b5d1-dc29166b7080",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.37,1.56,NA,88.1,176.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Andrew Vaughn doubles (10) on a sharp fly ball to left fielder Austin Hays. Nicky Lopez scores. Tommy Pham to 3rd.",1,4,1,42,"bottom",5,"2024-05-25T01:51:41.459Z","2024-05-25T01:53:56.333Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.9,88.6,6,0.9,0.3908,6.6403,28.5619,-14.437,0.8755,8.8935,0.7581,2.3163,3.708,-139.6388,-7.1686,-0.6955,50.0019,5.8484,1.7449,8.4,3.6,24,2818,197,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",1,"2024-05-25T01:51:26.296Z","2024-05-25T01:51:37.224Z",TRUE,"pitch","ef52aa16-fb07-4d2e-bb89-fdafdda04657",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.55,1.66,NA,135.91,188.29,"ground_ball","medium","7",88.95,117.76,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Tommy Pham singles on a ground ball to left fielder Austin Hays. Nicky Lopez to 2nd.",0,4,0,41,"bottom",5,"2024-05-25T01:50:39.249Z","2024-05-25T01:51:37.224Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.7,7,0.92,0.3885,6.6586,33.0045,-18.6947,-6.7585,6.703,-0.496,1.8698,3.6188,-141.1457,-7.1668,-0.9186,50.0066,5.652,-13.5996,32.4,4.8,24,2432,203,97.1,-2,36,NA,NA,NA,FALSE,-18.4,10.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",670032,"Nicky Lopez","/api/v1/people/670032",NA,NA,NA
746793,"2024-05-24",0,"2024-05-25T01:51:00.728Z","2024-05-25T01:51:04.058Z",TRUE,"pitch","561a0180-b49d-4681-b694-badb11c90849",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.55,1.66,NA,116.67,180.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Tommy Pham singles on a ground ball to left fielder Austin Hays. Nicky Lopez to 2nd.",0,4,0,41,"bottom",5,"2024-05-25T01:50:39.249Z","2024-05-25T01:51:37.224Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96,88.4,8,0.88,0.3911,6.5669,29.4581,-15.188,-0.8486,8.5347,0.0088,2.1698,2.541,-139.6938,-7.3549,-0.7996,50.0006,5.822,-1.6887,3.6,3.6,24,2712,194,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",1,"2024-05-25T01:50:21.718Z","2024-05-25T01:50:33.461Z",TRUE,"pitch","7a2d6445-3a7f-4272-8ac7-06695d2364cf",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.05,1.34,NA,94.84,180.55,"line_drive","medium","9",147.83,89.7,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Nicky Lopez singles on a line drive to right fielder Anthony Santander.",0,4,0,40,"bottom",5,"2024-05-25T01:49:42.052Z","2024-05-25T01:50:33.461Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.9,88.4,6,0.9,0.3914,6.5019,29.6865,-16.1102,0.3932,8.0879,0.5813,2.1565,3.4621,-139.6115,-7.2312,-0.7228,50.0012,5.8288,0.7799,4.8,3.6,24,2809,198,85.1,14,181,NA,NA,NA,FALSE,-16.1,13.4,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670032,"Nicky Lopez","/api/v1/people/670032",NA,NA,NA,NA,NA,NA
746793,"2024-05-24",0,"2024-05-25T01:50:04.081Z","2024-05-25T01:50:08.169Z",TRUE,"pitch","63a3f152-fe98-485c-9fcf-a40bd30c9dd5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.8699,1.2838,NA,53.56,201.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Nicky Lopez singles on a line drive to right fielder Anthony Santander.",0,4,0,40,"bottom",5,"2024-05-25T01:49:42.052Z","2024-05-25T01:50:33.461Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.6,89.5,14,0.9,0.3884,6.5788,28.682,-15.9616,0.5955,8.0321,1.6643,1.3738,6.1445,-140.4505,-9.4183,-0.6198,50.006,5.7852,1.2016,7.2,3.6,24,2855,192,NA,NA,NA,NA,NA,NA,FALSE,-16.1,13,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",2,"2024-05-25T01:49:34.819Z","2024-05-25T01:49:41.871Z",TRUE,"pitch","b75a1ca0-623a-48ce-8522-67503477eb00",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.39,1.62,NA,93.17,180.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,4,0,39,"bottom",5,"2024-05-25T01:48:52.342Z","2024-05-25T01:49:41.871Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97,89.8,9,0.88,0.3863,6.4841,28.591,-15.8049,-0.1434,8.021,0.6251,2.1567,3.3934,-141.1486,-7.7409,-0.5683,50.0062,5.9293,-0.2926,1.2,3.6,24,2775,190,NA,NA,NA,NA,NA,NA,TRUE,-15.5,13.3,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",1,"2024-05-25T01:49:19.915Z","2024-05-25T01:49:24.123Z",TRUE,"pitch","1e620f77-7905-4c40-9700-76374492bcb4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3446,1.6173,NA,113.82,175.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,4,0,39,"bottom",5,"2024-05-25T01:48:52.342Z","2024-05-25T01:49:41.871Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.5,87.5,5,0.89,0.396,6.5331,27.0168,-13.4517,0.19,9.6363,0.0835,2.357,2.2946,-137.6645,-7.244,-0.7812,50.0044,5.9103,0.369,3.6,3.6,24,2731,200,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.3,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",0,"2024-05-25T01:49:05.304Z","2024-05-25T01:49:09.367Z",TRUE,"pitch","e8456f91-e9ec-4905-9067-7e0cded749f2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1289,1.4571,NA,105.94,196.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Danny Mendick strikes out swinging.",0,4,0,39,"bottom",5,"2024-05-25T01:48:52.342Z","2024-05-25T01:49:41.871Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,664901,"Danny Mendick","/api/v1/people/664901","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95,88,9,0.9,0.3945,6.5505,27.6228,-14.354,0.6526,9.1031,0.2902,1.5776,2.8127,-138.2495,-9.0355,-0.8206,50.0022,5.8278,1.2762,6,3.6,24,2726,197,NA,NA,NA,NA,NA,NA,FALSE,-15,15,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",0,"2024-05-25T01:46:19.594Z","2024-05-25T01:46:29.164Z",TRUE,"pitch","6763206c-e525-4b29-ad68-75758b05733c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.36,1.64,NA,100.65,151.86,"fly_ball","medium","9",153.67,94.84,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Anthony Santander flies out to right fielder Corey Julks.",0,4,0,38,"top",5,"2024-05-25T01:46:19.594Z","2024-05-25T01:46:29.164Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,623993,"Anthony Santander","/api/v1/people/623993","L","Left",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87,3,0.89,0.3948,6.6523,32.2278,-15.9702,-5.5341,8.3236,0.4288,3.2193,9.955,-138.9208,-3.6655,-2.4884,50.0065,5.6231,-10.7792,26.4,3.6,24,2362,221,89.7,47,271,NA,NA,NA,TRUE,-15.7,14.4,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",9,"2024-05-25T01:45:28.426Z","2024-05-25T01:45:39.576Z",TRUE,"pitch","155e001a-47ae-4921-8749-a824702bdac0",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.69,1.83,NA,114.68,197.72,"line_drive","medium",NA,87.74,43.93,NA,NA,TRUE,NA,NA,NA,NA,NA,"37","atBat","Double","double","Ryan Mountcastle hits a ground-rule double (13) on a line drive to left-center field. Jordan Westburg scores. Ryan O'Hearn to 3rd.",1,4,0,37,"top",5,"2024-05-25T01:42:36.803Z","2024-05-25T01:45:39.576Z",TRUE,TRUE,FALSE,FALSE,34,1,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.7,14,0.91,0.442,6.5225,23.4648,-28.3841,4.9026,2.4319,0.0608,1.5208,5.209,-123.6859,-4.1995,-2.7054,50.003,5.607,7.6336,16.8,8.4,24,2426,55,99.2,21,374,NA,NA,NA,FALSE,-34,3.7,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663624,"Ryan Mountcastle","/api/v1/people/663624",656811,"Ryan O'Hearn","/api/v1/people/656811"
746793,"2024-05-24",7,"2024-05-25T01:44:44.359Z","2024-05-25T01:44:47.661Z",TRUE,"pitch","e113d142-95d8-4cd7-b35e-9f0f7b07f3a7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.69,1.83,NA,103.21,173.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Ryan Mountcastle hits a ground-rule double (13) on a line drive to left-center field. Jordan Westburg scores. Ryan O'Hearn to 3rd.",1,4,0,37,"top",5,"2024-05-25T01:42:36.803Z","2024-05-25T01:45:39.576Z",TRUE,TRUE,FALSE,FALSE,34,1,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.8,6,0.91,0.3934,6.9295,29.5377,-10.9941,-6.5652,10.7718,0.3617,2.4297,9.2679,-138.9551,-6.7753,-2.1554,50.0019,5.621,-12.9086,42,3.6,24,2341,216,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.4,10.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",6,"2024-05-25T01:44:17.492Z","2024-05-25T01:44:22.163Z",TRUE,"pitch","19ae88c1-856b-4b48-b0c0-f114b6c50171",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.69,1.83,NA,112.83,185.32,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"37","atBat","Double","double","Ryan Mountcastle hits a ground-rule double (13) on a line drive to left-center field. Jordan Westburg scores. Ryan O'Hearn to 3rd.",1,4,0,37,"top",5,"2024-05-25T01:42:36.803Z","2024-05-25T01:45:39.576Z",TRUE,TRUE,FALSE,FALSE,34,1,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.3,8,0.91,0.448,6.6223,25.5206,-31.8307,5.7242,0.2241,0.1093,1.9801,4.8969,-122.533,-2.2191,-2.6627,50.0016,5.6326,8.6514,16.8,9.6,24,2374,56,NA,NA,NA,NA,NA,NA,FALSE,-38.6,0.1,-11.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",5,"2024-05-25T01:43:58.221Z","2024-05-25T01:44:03.446Z",TRUE,"pitch","ac25fb3f-9c47-4489-9db1-4d4a0a3731db",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.6032,1.6952,NA,109.42,193.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Ryan Mountcastle hits a ground-rule double (13) on a line drive to left-center field. Jordan Westburg scores. Ryan O'Hearn to 3rd.",1,4,0,37,"top",5,"2024-05-25T01:42:36.803Z","2024-05-25T01:45:39.576Z",TRUE,TRUE,FALSE,FALSE,34,1,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.2,8,0.91,0.4446,6.6692,24.2563,-31.7633,7.0138,0.2636,0.1988,1.685,4.6958,-123.1622,-3.1612,-2.6429,50.0008,5.669,10.7819,19.2,9.6,24,2414,52,NA,NA,NA,NA,NA,NA,FALSE,-38.2,0,-13.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",3,"2024-05-25T01:42:58.725Z","2024-05-25T01:43:02.098Z",TRUE,"pitch","36ca545c-bf1e-462f-bff6-4419fbaf29cd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.69,1.83,NA,110.91,198.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Ryan Mountcastle hits a ground-rule double (13) on a line drive to left-center field. Jordan Westburg scores. Ryan O'Hearn to 3rd.",1,4,0,37,"top",5,"2024-05-25T01:42:36.803Z","2024-05-25T01:45:39.576Z",TRUE,TRUE,FALSE,FALSE,34,1,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.9,14,0.9,0.4368,6.6767,22.8733,-30.3528,4.5583,1.1436,0.1599,1.4908,5.4671,-124.9312,-4.2046,-2.6413,50.0058,5.6637,7.2754,14.4,8.4,24,2258,40,NA,NA,NA,NA,NA,NA,FALSE,-35.4,1.4,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",2,"2024-05-25T01:42:39.117Z","2024-05-25T01:42:42.764Z",TRUE,"pitch","32da644a-13f0-48a1-9e3c-b682d21080d9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6247,1.7601,NA,30.26,179.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Ryan Mountcastle hits a ground-rule double (13) on a line drive to left-center field. Jordan Westburg scores. Ryan O'Hearn to 3rd.",1,4,0,37,"top",5,"2024-05-25T01:42:36.803Z","2024-05-25T01:45:39.576Z",TRUE,TRUE,FALSE,FALSE,34,1,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.4,14,0.89,0.4398,6.697,23.5919,-30.1943,4.9118,1.2562,2.2755,2.1907,9.7652,-124.28,-2.7579,-2.3338,50.0017,5.8083,7.7238,16.8,8.4,24,2329,47,NA,NA,NA,NA,NA,NA,FALSE,-35.4,1.9,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746793,"2024-05-24",0,"2024-05-25T01:40:11.327Z","2024-05-25T01:40:38.410Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Ryan Mountcastle hits a ground-rule double (13) on a line drive to left-center field. Jordan Westburg scores. Ryan O'Hearn to 3rd.",1,4,0,37,"top",5,"2024-05-25T01:42:36.803Z","2024-05-25T01:45:39.576Z",TRUE,TRUE,FALSE,FALSE,34,1,2,2,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",605121,"Justin Anderson","/api/v1/people/605121","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
