"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717535,"2023-07-01",3,"2023-07-01T21:08:17.188Z","2023-07-01T21:08:20.816Z",TRUE,"pitch","413c83e1-5621-4fe2-98bb-1291661b69fc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4315,1.6224,NA,64.91,115.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Francisco Alvarez flies out to left fielder Austin Slater.",0,0,4,29,"bottom",4,"2023-07-01T21:07:51.445Z","2023-07-01T21:10:27.716Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86,12,2,0.3988,7.4285,31.1614,-19.1113,9.6074,6.8434,1.3665,4.548,-4.256,-137.4547,0.6629,1.6889,50.0021,5.6037,18.3386,42,6,24,1914,133,NA,NA,NA,NA,NA,NA,FALSE,-18,12.7,-16.4,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T21:08:03.710Z","2023-07-01T21:08:06.763Z",TRUE,"pitch","eba99e13-4c30-4402-950c-9d4ddd41a34e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.16,1.5,NA,118.29,159.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Francisco Alvarez flies out to left fielder Austin Slater.",0,0,4,29,"bottom",4,"2023-07-01T21:07:51.445Z","2023-07-01T21:10:27.716Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.3,2,2,0.3994,7.5588,28.8945,-17.6913,8.8832,7.594,-0.0339,2.9526,-7.7316,-136.8863,-3.5665,1.6667,50.0003,5.4764,16.9347,39.6,4.8,24,1902,135,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.2,-14.5,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T21:07:44.242Z","2023-07-01T21:07:51.445Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Francisco Alvarez flies out to left fielder Austin Slater.",0,0,4,29,"bottom",4,"2023-07-01T21:07:51.445Z","2023-07-01T21:10:27.716Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",1,"2023-07-01T21:07:51.445Z","2023-07-01T21:07:56.445Z",FALSE,"stepoff","1effee47-c2d8-40a1-b07f-4096dbd47dd6",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Francisco Alvarez flies out to left fielder Austin Slater.",0,0,4,29,"bottom",4,"2023-07-01T21:07:51.445Z","2023-07-01T21:10:27.716Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",3,"2023-07-01T21:07:07.166Z","2023-07-01T21:07:15.683Z",TRUE,"pitch","b6fe615b-89f8-4d92-a8bd-30642a884bc9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.53,1.64,NA,85.52,153.06,"ground_ball","medium","6",121.86,181.07,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Brett Baty grounds out, shortstop Brandon Crawford to first baseman Wilmer Flores. Tommy Pham to 3rd.",0,0,4,28,"bottom",4,"2023-07-01T21:06:11.083Z","2023-07-01T21:07:15.683Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.1,3,2,0.3998,7.551,29.8056,-19.8016,10.0607,6.5061,0.8257,3.1748,-5.6606,-136.929,-2.7573,1.611,50.0046,5.5474,19.1352,40.8,6,24,2073,138,64.8,-10,16,NA,NA,NA,TRUE,-19.4,11.4,-17,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T21:06:49.854Z","2023-07-01T21:06:54.844Z",TRUE,"pitch","0b02f546-3eea-4dc5-9289-7d803f23a24b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.7187,1.6798,NA,65.78,125.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Brett Baty grounds out, shortstop Brandon Crawford to first baseman Wilmer Flores. Tommy Pham to 3rd.",0,0,4,28,"bottom",4,"2023-07-01T21:06:11.083Z","2023-07-01T21:07:15.683Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,71.2,12,2,0.4786,6.403,26.207,-28.6724,-3.1903,2.6584,1.3437,4.2037,-0.7778,-115.4904,2.5228,2.1011,50.0048,5.8988,-4.2092,8.4,8.4,24,2217,280,NA,NA,NA,NA,NA,NA,FALSE,-38.3,5.9,6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",1,"2023-07-01T21:06:32.149Z","2023-07-01T21:06:35.450Z",TRUE,"pitch","854af846-5269-406f-8946-c47576c2c686",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.53,1.64,NA,115.65,148.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Brett Baty grounds out, shortstop Brandon Crawford to first baseman Wilmer Flores. Tommy Pham to 3rd.",0,0,4,28,"bottom",4,"2023-07-01T21:06:11.083Z","2023-07-01T21:07:15.683Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.9,2,2,0.3978,7.5197,27.1869,-17.844,10.0376,7.4418,0.0355,3.3517,-8.2094,-137.1243,-2.6006,1.7478,50.0004,5.5142,19.3234,44.4,4.8,24,2121,133,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.2,-16.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T21:06:14.189Z","2023-07-01T21:06:19.372Z",TRUE,"pitch","684e2826-1234-4a6f-98da-6a6824f2a059",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7474,1.7658,NA,158.54,177.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Brett Baty grounds out, shortstop Brandon Crawford to first baseman Wilmer Flores. Tommy Pham to 3rd.",0,0,4,28,"bottom",4,"2023-07-01T21:06:11.083Z","2023-07-01T21:07:15.683Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.5,13,2,0.3998,7.6006,27.9637,-19.8357,11.0782,6.4796,-1.0898,2.2738,-11.1945,-136.6061,-4.8774,1.6071,50.0023,5.4317,21.0954,42,6,24,2083,134,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10.9,-17.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",4,"2023-07-01T21:05:29.512Z","2023-07-01T21:05:44.013Z",TRUE,"pitch","416b1a1c-706b-4a9b-aa7d-29c6616c9493",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.43,1.58,NA,144.37,174.04,"ground_ball","medium","7",38.73,106.02,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Tommy Pham doubles (12) on a ground ball to left fielder Austin Slater. Pete Alonso scores.",1,0,4,27,"bottom",4,"2023-07-01T21:04:15.486Z","2023-07-01T21:05:44.013Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,81.7,4,2,0.4264,7.2861,22.782,-30.0722,6.4872,1.2519,-0.7181,2.3978,-8.0295,-127.7698,-2.8342,1.6015,50.0023,5.8501,10.8804,16.8,7.2,24,1335,129,105.6,-2,38,NA,NA,NA,FALSE,-33.2,1.9,-10.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",3,"2023-07-01T21:05:15.224Z","2023-07-01T21:05:20.737Z",TRUE,"pitch","b5715e95-3e4b-41b0-bf31-e1e4f4e58f54",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6038,1.7084,NA,154.24,151.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Tommy Pham doubles (12) on a ground ball to left fielder Austin Slater. Pete Alonso scores.",1,0,4,27,"bottom",4,"2023-07-01T21:04:15.486Z","2023-07-01T21:05:44.013Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.7,11,2,0.3976,7.5351,29.9268,-26.2078,12.9493,3.1065,-0.9769,3.2147,-11.6153,-137.631,-1.2334,1.6112,50.0055,5.4399,24.9003,40.8,7.2,24,2123,130,NA,NA,NA,NA,NA,NA,FALSE,-25,5.5,-21.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T21:04:57.679Z","2023-07-01T21:05:01.426Z",TRUE,"pitch","e5ba9bc1-0ceb-4b8e-b4a8-47c6d30808eb",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.43,1.58,NA,103.51,139.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Tommy Pham doubles (12) on a ground ball to left fielder Austin Slater. Pete Alonso scores.",1,0,4,27,"bottom",4,"2023-07-01T21:04:15.486Z","2023-07-01T21:05:44.013Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.8,12,2,0.3966,7.453,29.5102,-17.1402,10.5166,7.774,0.3539,3.6854,-7.3942,-137.9102,-1.8111,1.6979,50.0047,5.5019,20.3415,46.8,4.8,24,2013,135,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.9,-17.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",1,"2023-07-01T21:04:42.226Z","2023-07-01T21:04:46.212Z",TRUE,"pitch","61293106-4baf-4fcb-87aa-2e2e6d7e9b1c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5751,1.6798,NA,60.15,143.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Tommy Pham doubles (12) on a ground ball to left fielder Austin Slater. Pete Alonso scores.",1,0,4,27,"bottom",4,"2023-07-01T21:04:15.486Z","2023-07-01T21:05:44.013Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.6,12,2,0.3966,7.4725,31.3053,-19.1686,10.8718,6.7351,1.4914,3.5136,-4.514,-138.2017,-1.9257,1.7352,50.002,5.5093,20.9921,45.6,6,24,2116,129,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12,-18.7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",0,"2023-07-01T21:04:29.894Z","2023-07-01T21:04:34.527Z",TRUE,"pitch","4d136cf1-ba38-413c-aa14-5fa9f798eb5d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6036,1.7083,NA,104.2,195.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Tommy Pham doubles (12) on a ground ball to left fielder Austin Slater. Pete Alonso scores.",1,0,4,27,"bottom",4,"2023-07-01T21:04:15.486Z","2023-07-01T21:05:44.013Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81.2,9,2,0.4267,7.1501,25.8857,-26.0294,9.9237,3.6802,0.3359,1.5987,-6.8964,-128.2429,-5.3121,1.7671,50.0028,5.7207,16.5718,30,7.2,24,1484,127,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5.6,-16.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",4,"2023-07-01T21:04:03.462Z","2023-07-01T21:04:10.095Z",TRUE,"pitch","0670c0a9-0797-4915-b610-2341e67547f8",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.1445,1.6798,NA,133.03,163.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,0,3,26,"bottom",4,"2023-07-01T21:02:51.906Z","2023-07-01T21:04:10.095Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.4,1,2,0.3988,7.4878,29.862,-19.7196,9.4969,6.5185,-0.4206,2.7933,-8.6678,-137.2361,-3.5751,1.5422,50.0029,5.453,18.1475,38.4,6,24,2069,133,NA,NA,NA,NA,NA,NA,TRUE,-19.4,11.3,-15.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,624413,"Pete Alonso","/api/v1/people/624413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",3,"2023-07-01T21:03:42.771Z","2023-07-01T21:03:47.067Z",TRUE,"pitch","d4f9990f-5a26-4add-a7e7-2339c3f8a563",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.18,1.55,NA,113.95,166.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,0,3,26,"bottom",4,"2023-07-01T21:02:51.906Z","2023-07-01T21:04:10.095Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87,2,2,0.3971,7.5343,28.8294,-21.8227,9.0728,5.3661,0.0801,2.6936,-7.6738,-137.6204,-3.3824,1.7177,50.0059,5.4064,17.5107,34.8,6,24,2137,130,NA,NA,NA,NA,NA,NA,FALSE,-21.2,9.2,-15,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717535,"2023-07-01",2,"2023-07-01T21:03:25.905Z","2023-07-01T21:03:30.030Z",TRUE,"pitch","35ba99f2-c4b0-46d1-ad75-1c6593cc7bcf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1445,1.6511,NA,164.86,218.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Daniel Vogelbach called out on strikes.",0,0,3,26,"bottom",4,"2023-07-01T21:02:51.906Z","2023-07-01T21:04:10.095Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.5,13,2,0.4728,7.4082,23.4992,-31.0554,-5.9707,0.8272,-1.2556,0.7648,-5.2432,-116.2287,-4.1951,1.8124,50.0051,5.5696,-8.1001,15.6,9.6,24,2123,304,NA,NA,NA,NA,NA,NA,FALSE,-42.5,0.6,12.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
