"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
716990,"2023-08-15",6,"2023-08-16T01:02:29.691Z","2023-08-16T01:02:32.830Z",TRUE,"pitch","65796b69-6892-4dd3-941a-0ad9d9ea4e20",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.399,1.6425,NA,187.65,158.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Santiago Espinal grounds out sharply, shortstop Trea Turner to first baseman Alec Bohm.",0,1,1,50,"bottom",7,"2023-08-16T00:58:19.381Z","2023-08-16T01:03:31.133Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,86.5,11,2,0.3945,7.1968,36.548,-25.1046,-10.8732,3.6358,-1.8535,2.9815,3.6143,-139.7539,-1.1543,-1.7646,50.0012,5.0758,-21.1362,38.4,7.2,24,2345,225,NA,NA,NA,NA,NA,NA,FALSE,-23.5,6.5,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",5,"2023-08-16T01:02:10.482Z","2023-08-16T01:02:13.873Z",TRUE,"pitch","8b6370f9-91a8-4d00-b847-3b2f45f8214e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.399,1.57,NA,146.17,218.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Santiago Espinal grounds out sharply, shortstop Trea Turner to first baseman Alec Bohm.",0,1,1,50,"bottom",7,"2023-08-16T00:58:19.381Z","2023-08-16T01:03:31.133Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.5,13,2,0.3987,7.2149,32.1117,-25.1134,-9.886,3.7006,-0.7653,0.7636,5.7831,-137.6481,-6.5335,-1.6151,50.0029,4.8815,-18.8672,33.6,7.2,24,2258,222,NA,NA,NA,NA,NA,NA,FALSE,-25.3,5.4,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",4,"2023-08-16T01:01:48.748Z","2023-08-16T01:01:52.156Z",TRUE,"pitch","b40155f2-0af4-4ec5-9d2b-7c1e8dfae51d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.4,1.62,NA,82.14,142.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Santiago Espinal grounds out sharply, shortstop Trea Turner to first baseman Alec Bohm.",0,1,1,50,"bottom",7,"2023-08-16T00:58:19.381Z","2023-08-16T01:03:31.133Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.3,12,2,0.398,7.244,30.763,-12.9659,-4.6472,10.0155,0.9146,3.5823,8.6748,-137.6616,-1.5437,-1.6747,50.0028,5.0287,-8.9135,27.6,3.6,24,2426,223,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",2,"2023-08-16T00:59:12.973Z","2023-08-16T00:59:19.412Z",TRUE,"pitch","115cae87-bf86-475e-9ff8-67ea66bec6ce",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.4,1.62,NA,174.92,174.29,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Santiago Espinal grounds out sharply, shortstop Trea Turner to first baseman Alec Bohm.",0,1,1,50,"bottom",7,"2023-08-16T00:58:19.381Z","2023-08-16T01:03:31.133Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85,13,2,0.4027,7.1514,34.0953,-26.6541,-9.7686,2.9551,-1.5194,2.3886,4.3523,-136.7502,-1.9291,-1.8749,50.003,4.9575,-18.242,32.4,7.2,24,2438,221,NA,NA,NA,NA,NA,NA,FALSE,-26.2,5,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",1,"2023-08-16T00:58:49.714Z","2023-08-16T00:58:53.220Z",TRUE,"pitch","45c6a5be-05b7-4006-93db-cfb5ad258ee6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.399,1.6183,NA,98.32,212.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Santiago Espinal grounds out sharply, shortstop Trea Turner to first baseman Alec Bohm.",0,1,1,50,"bottom",7,"2023-08-16T00:58:19.381Z","2023-08-16T01:03:31.133Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.4,14,2,0.4468,6.9806,25.6897,-28.23,6.9882,2.594,0.4902,0.9748,3.8469,-122.8841,-3.5227,-2.0065,50.0039,4.8407,10.6232,21.6,8.4,24,2625,68,NA,NA,NA,NA,NA,NA,FALSE,-34.4,4.1,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",0,"2023-08-16T00:58:28.390Z","2023-08-16T00:58:32.256Z",TRUE,"pitch","026c5240-9eff-4440-b595-3af5d4af61a6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.399,1.6425,NA,99.07,171.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Santiago Espinal grounds out sharply, shortstop Trea Turner to first baseman Alec Bohm.",0,1,1,50,"bottom",7,"2023-08-16T00:58:19.381Z","2023-08-16T01:03:31.133Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.8,6,2,0.3961,7.2615,31.8173,-17.6835,-2.6082,7.486,0.4703,2.4932,7.1601,-138.4529,-3.7631,-1.814,50.0002,5.0582,-5.0476,10.8,3.6,24,2567,219,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",3,"2023-08-16T00:59:46.901Z","2023-08-16T01:01:48.748Z",FALSE,"action",NA,NA,"Blue Jays challenged (tag play), call on the field was upheld: Daulton Varsho caught stealing 2nd base, catcher J. T. Realmuto to second baseman Bryson Stott.","Caught Stealing 2B",1,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1,2,2,662139,"/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115cae87-bf86-475e-9ff8-67ea66bec6ce","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Santiago Espinal grounds out sharply, shortstop Trea Turner to first baseman Alec Bohm.",0,1,1,50,"bottom",7,"2023-08-16T00:58:19.381Z","2023-08-16T01:03:31.133Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,"MA",141,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",7,"2023-08-16T01:02:49.454Z","2023-08-16T01:03:00.870Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,669289,"/api/v1/people/669289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Santiago Espinal grounds out sharply, shortstop Trea Turner to first baseman Alec Bohm.",0,1,1,50,"bottom",7,"2023-08-16T00:58:19.381Z","2023-08-16T01:03:31.133Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",7,"2023-08-16T00:57:54.667Z","2023-08-16T00:57:58.502Z",TRUE,"pitch","e8fed94f-9c94-4b82-a30e-42f555cdf1f6",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.219,1.4733,NA,75.25,210.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Daulton Varsho walks.",0,1,1,49,"bottom",7,"2023-08-16T00:55:30.150Z","2023-08-16T00:57:58.502Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,78.2,14,2,0.4426,7.5687,26.4394,-27.1859,7.125,3.2243,1.0952,1.044,5.1439,-124.0732,-3.8621,-1.9358,50.0053,4.9041,11.0315,22.8,8.4,24,2668,66,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.2,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,662139,"Daulton Varsho","/api/v1/people/662139",NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",6,"2023-08-16T00:57:30.996Z","2023-08-16T00:57:34.783Z",TRUE,"pitch","6bccc012-98b5-4587-9482-b0bd09dd1435",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.22,1.47,NA,106.15,160.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Daulton Varsho walks.",0,1,1,49,"bottom",7,"2023-08-16T00:55:30.150Z","2023-08-16T00:57:58.502Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.9,3,2,0.3903,7.3948,33.6382,-16.0614,-4.9242,8.0909,0.2847,2.8955,7.1635,-140.6509,-2.9475,-1.6624,50.0045,5.0062,-9.8092,26.4,3.6,24,2577,216,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",5,"2023-08-16T00:57:09.850Z","2023-08-16T00:57:13.091Z",TRUE,"pitch","2931dd17-d2e4-42d4-bc2e-7b318d5fb65b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.22,1.47,NA,110.19,186.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Daulton Varsho walks.",0,1,1,49,"bottom",7,"2023-08-16T00:55:30.150Z","2023-08-16T00:57:58.502Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,82.9,8,2,0.4169,7.0717,27.3808,-30.3633,0.6724,1.0392,0.1785,1.9291,5.1387,-131.2868,-1.9694,-1.8903,50.0051,4.9453,1.1759,3.6,7.2,24,2663,154,NA,NA,NA,NA,NA,NA,FALSE,-31.9,1.7,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",4,"2023-08-16T00:56:45.514Z","2023-08-16T00:56:49.940Z",TRUE,"pitch","8aa497a7-00d9-48cc-ac2d-8c4eca486b9c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.22,1.47,NA,83.58,173.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Daulton Varsho walks.",0,1,1,49,"bottom",7,"2023-08-16T00:55:30.150Z","2023-08-16T00:57:58.502Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.5,12,2,0.3933,7.3784,32.0786,-18.5734,-3.6778,6.9263,0.8768,2.402,8.0242,-139.4125,-4.0206,-1.5641,50.0008,5.0927,-7.2204,15.6,3.6,24,2542,212,NA,NA,NA,NA,NA,NA,FALSE,-18,11.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",3,"2023-08-16T00:56:23.886Z","2023-08-16T00:56:30.893Z",TRUE,"pitch","fd13b3ec-aeae-4739-ad2f-65521e7be835",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,1,NA,NA,3.22,1.47,NA,92.62,179.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Daulton Varsho walks.",0,1,1,49,"bottom",7,"2023-08-16T00:55:30.150Z","2023-08-16T00:57:58.502Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,6,2,0.4004,7.3511,32.3458,-16.5851,-2.4283,8.2427,0.6397,2.2029,7.0949,-137.159,-4.7573,-1.6733,50.0056,5.1028,-4.5945,9.6,3.6,24,2487,218,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",2,"2023-08-16T00:56:05.812Z","2023-08-16T00:56:09.453Z",TRUE,"pitch","e59d16de-5d23-498f-89e1-1a55413cfd74",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.219,1.4733,NA,154.91,130.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Daulton Varsho walks.",0,1,1,49,"bottom",7,"2023-08-16T00:55:30.150Z","2023-08-16T00:57:58.502Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.9,11,2,0.3981,6.9973,33.3805,-15.5056,-4.204,8.7123,-0.9946,3.9963,3.6906,-138.0842,-0.5753,-1.8083,50.0042,5.2594,-8.0446,24,3.6,24,2470,218,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.8,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",1,"2023-08-16T00:55:49.111Z","2023-08-16T00:55:52.881Z",TRUE,"pitch","d67b8b9c-8c11-4c41-be46-59d3e82f96ee",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.219,1.4733,NA,125.69,130.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Daulton Varsho walks.",0,1,1,49,"bottom",7,"2023-08-16T00:55:30.150Z","2023-08-16T00:57:58.502Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,81.4,11,2,0.4217,7.0413,28.9052,-29.5343,0.5381,1.5499,-0.2281,3.9986,4.0711,-130.2005,2.5159,-1.8859,50.0049,5.2637,0.9181,3.6,7.2,24,2586,173,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716990,"2023-08-15",0,"2023-08-16T00:55:36.292Z","2023-08-16T00:55:40.102Z",TRUE,"pitch","6e9a8bb4-72c3-45d9-85d3-1eb095d3b213",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0972,1.425,NA,151.27,173.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Daulton Varsho walks.",0,1,1,49,"bottom",7,"2023-08-16T00:55:30.150Z","2023-08-16T00:57:58.502Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.7,11,2,0.3994,7.3655,33.4559,-15.7773,-4.5792,8.6298,-0.8991,2.4144,3.9217,-137.6741,-4.4516,-1.7542,50.0025,5.1361,-8.7012,25.2,3.6,24,2505,216,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
