"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717338,"2023-07-19",5,"2023-07-20T00:39:08.542Z","2023-07-20T00:39:12.326Z",TRUE,"pitch","10938122-4dda-4c34-9d60-336f7937004d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.22,1.53,NA,73.59,193.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Brandon Belt walks. Bo Bichette to 2nd.",0,2,0,43,"bottom",5,"2023-07-20T00:36:51.244Z","2023-07-20T00:40:11.084Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76,14,0.92,0.4554,6.7337,25.2316,-30.812,9.0566,0.9344,1.1389,1.6938,4.7729,-120.6431,-1.8201,-2.047,50.0044,5.1946,13.2439,24,9.6,24,2831,51,NA,NA,NA,NA,NA,NA,FALSE,-38.5,1.4,-17.6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",3,"2023-07-20T00:38:00.426Z","2023-07-20T00:38:03.634Z",TRUE,"pitch","a07203a5-e678-4b78-b96b-38b4754bc95e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1933,1.453,NA,65.01,182.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Brandon Belt walks. Bo Bichette to 2nd.",0,2,0,43,"bottom",5,"2023-07-20T00:36:51.244Z","2023-07-20T00:40:11.084Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.3,14,0.91,0.4537,6.4625,24.9828,-31.5846,7.3959,0.403,1.3639,2.0947,5.2923,-121.0104,-0.9469,-1.8173,50.0056,5.2735,10.9008,20.4,9.6,24,2767,50,NA,NA,NA,NA,NA,NA,FALSE,-39,0.7,-14.8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-20T00:37:17.774Z","2023-07-20T00:37:21.982Z",TRUE,"pitch","a6643523-b0ba-4fd8-9c13-32e0cd13e24d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2103,1.5503,NA,105.23,132.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Brandon Belt walks. Bo Bichette to 2nd.",0,2,0,43,"bottom",5,"2023-07-20T00:36:51.244Z","2023-07-20T00:40:11.084Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.1,12,0.91,0.394,6.5672,31.8731,-12.312,-3.8357,10.1537,0.3088,3.9389,6.8983,-139.1346,-1.9299,-1.7068,50.0019,5.4596,-7.5031,25.2,2.4,24,2547,209,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-20T00:36:52.648Z","2023-07-20T00:36:56.010Z",TRUE,"pitch","dad0a570-13da-467c-97b2-ef1b9fa78757",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.22,1.53,NA,80.17,185.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Brandon Belt walks. Bo Bichette to 2nd.",0,2,0,43,"bottom",5,"2023-07-20T00:36:51.244Z","2023-07-20T00:40:11.084Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83,14,0.84,0.4171,6.2934,26.8942,-22.801,1.346,5.3622,0.9663,1.9567,6.7145,-131.1485,-4.2596,-1.7985,50.0022,5.2957,2.3509,8.4,6,24,2730,181,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-20T00:37:36.887Z","2023-07-20T00:37:39.887Z",FALSE,"pickoff","6d39fe31-8ce1-4621-bef9-5ba77c58fbc5",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Brandon Belt walks. Bo Bichette to 2nd.",0,2,0,43,"bottom",5,"2023-07-20T00:36:51.244Z","2023-07-20T00:40:11.084Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",4,"2023-07-20T00:38:26.088Z","2023-07-20T00:39:08.542Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Brandon Belt walks. Bo Bichette to 2nd.",0,2,0,43,"bottom",5,"2023-07-20T00:36:51.244Z","2023-07-20T00:40:11.084Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-20T00:36:14.464Z","2023-07-20T00:36:25.281Z",TRUE,"pitch","a30b617a-e8de-40d5-adb6-d89662fd7538",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.6,1.65,NA,85.81,193.11,"line_drive","medium","7",71.91,104.65,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Bo Bichette singles on a line drive to left fielder Juan Soto.",0,2,0,42,"bottom",5,"2023-07-20T00:36:06.732Z","2023-07-20T00:36:25.281Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.4,9,0.88,0.4539,6.459,24.7746,-35.4839,7.5827,-2.2494,0.8181,1.6913,4.2182,-120.9115,-1.333,-1.9371,50.0018,5.3789,11.1644,18,10.8,24,2892,54,74.3,24,236,NA,NA,NA,FALSE,-43.9,-4.1,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-20T00:35:39.972Z","2023-07-20T00:35:48.501Z",TRUE,"pitch","47f4bee1-4dc8-4bb7-b1ec-ae066ee89a95",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.51,1.59,NA,141.55,163.3,"ground_ball","medium","4",144.28,161.88,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","George Springer grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",0,2,0,41,"bottom",5,"2023-07-20T00:34:52.790Z","2023-07-20T00:35:48.501Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.4,4,0.93,0.4369,6.3697,22.7612,-30.9317,2.8476,0.7827,-0.644,2.7957,2.3643,-124.8899,-0.5348,-1.9696,50.0059,5.5345,4.5445,9.6,8.4,24,2782,99,77.8,-11,12,NA,NA,NA,TRUE,-35.3,1.6,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-20T00:35:20.979Z","2023-07-20T00:35:25.963Z",TRUE,"pitch","5be44e8e-eda2-44b0-bbd6-f5401bb17427",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5004,1.623,NA,127.69,142.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","George Springer grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",0,2,0,41,"bottom",5,"2023-07-20T00:34:52.790Z","2023-07-20T00:35:48.501Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.4,1,0.71,0.4228,6.3868,27.4503,-24.4067,1.2484,4.5736,-0.2805,3.5809,3.3833,-129.606,-0.1774,-1.7659,50.0048,5.5165,2.12,6,6,24,2564,167,NA,NA,NA,NA,NA,NA,FALSE,-26,8.5,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-20T00:35:01.241Z","2023-07-20T00:35:06.607Z",TRUE,"pitch","994d0b1b-154f-42f4-8da7-b7d444ed2e3d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5684,1.5503,NA,98.42,222.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","George Springer grounds out, second baseman Ha-Seong Kim to first baseman Jake Cronenworth.",0,2,0,41,"bottom",5,"2023-07-20T00:34:52.790Z","2023-07-20T00:35:48.501Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,543807,"George Springer","/api/v1/people/543807","R","Right",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.3,68.7,14,2,0.5051,6.4772,23.8683,-44.1112,5.7566,-10.0899,0.4875,0.5874,2.8812,-109.5092,-0.3819,-1.6039,50.0003,5.5857,6.8138,9.6,15.6,24,2750,34,NA,NA,NA,NA,NA,NA,FALSE,-67.1,-17.9,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",2,"2023-07-20T00:34:25.405Z","2023-07-20T00:34:31.603Z",TRUE,"pitch","5c78b365-3ad9-436f-96bd-ce4a13047baf",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.34,1.59,NA,109.22,181.82,"ground_ball","medium","3",161.66,154.02,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Kevin Kiermaier grounds out to first baseman Jake Cronenworth.",0,2,0,40,"bottom",5,"2023-07-20T00:33:28.064Z","2023-07-20T00:34:31.603Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.2,8,0.88,0.4194,6.4628,28.1651,-20.0625,-0.0325,7.0136,0.2042,2.1095,5.3558,-130.7186,-4.4352,-1.869,50.0011,5.339,-0.057,2.4,4.8,24,2626,184,91.7,-21,7,NA,NA,NA,TRUE,-22.1,11.9,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-20T00:34:08.717Z","2023-07-20T00:34:12.596Z",TRUE,"pitch","160f899c-71af-4125-a113-8160764c0937",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3303,1.5988,NA,109.5,188.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Kevin Kiermaier grounds out to first baseman Jake Cronenworth.",0,2,0,40,"bottom",5,"2023-07-20T00:33:28.064Z","2023-07-20T00:34:31.603Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,74.1,8,0.92,0.4667,6.4348,24.3051,-32.9582,9.3725,-0.5643,0.1968,1.8445,2.1627,-117.7941,-0.9553,-1.9526,50.0032,5.3278,13.0476,21.6,10.8,24,2976,56,NA,NA,NA,NA,NA,NA,FALSE,-43,-1,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",0,"2023-07-20T00:33:52.558Z","2023-07-20T00:33:57.185Z",TRUE,"pitch","28c10e8a-ec99-41e2-8f10-c65ebe94c3b8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2026,1.5158,NA,130.54,148.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Kevin Kiermaier grounds out to first baseman Jake Cronenworth.",0,2,0,40,"bottom",5,"2023-07-20T00:33:28.064Z","2023-07-20T00:34:31.603Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",506433,"Yu Darvish","/api/v1/people/506433","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.2,73.2,11,0.91,0.4706,6.4792,23.7734,-33.5477,9.6914,-1.003,-0.3551,3.353,1.1781,-116.7866,2.2632,-2.1252,50.0034,5.5462,13.2703,21.6,10.8,24,2837,51,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-0.8,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",4,"2023-07-20T00:31:34.735Z","2023-07-20T00:31:40.930Z",TRUE,"pitch","1a4fad0e-40f3-4402-b8e1-c14c8c12a6d2",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.51,1.61,NA,119.97,144.27,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,2,0,39,"top",5,"2023-07-20T00:29:41.220Z","2023-07-20T00:31:40.930Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.4,2,2,0.3946,6.6362,29.534,-15.6157,-5.8634,8.4746,-0.0779,3.5002,7.143,-138.5597,-3.3502,-1.9215,50.0045,5.7618,-11.4589,31.2,3.6,24,2133,215,NA,NA,NA,NA,NA,NA,TRUE,-15.1,14.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",3,"2023-07-20T00:31:00.327Z","2023-07-20T00:31:04.968Z",TRUE,"pitch","72e4bdb2-169b-4110-bcef-dab12f4eae0b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.51,1.61,NA,141.99,192.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,2,0,39,"top",5,"2023-07-20T00:29:41.220Z","2023-07-20T00:31:40.930Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,80.3,7,0.85,0.4312,6.6063,25.8223,-28.3977,-8.6598,2.3129,-0.6555,1.7051,6.8026,-126.9981,-3.9808,-2.2427,50.0053,5.5498,-14.1585,24,8.4,24,1485,246,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.5,14.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717338,"2023-07-19",1,"2023-07-20T00:30:04.204Z","2023-07-20T00:30:07.615Z",TRUE,"pitch","9993c0a5-0497-4dea-bd59-05da35b9950e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.51,1.61,NA,183.38,170.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,2,0,39,"top",5,"2023-07-20T00:29:41.220Z","2023-07-20T00:31:40.930Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.7,13,2,0.4019,6.3127,30.1501,-19.2502,-8.6423,6.8722,-1.7414,2.5232,4.1685,-136.3145,-4.7626,-2.1682,50.0021,5.6231,-16.2527,37.2,6,24,2133,220,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
