"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718397,"2023-04-28",2,"2023-04-28T01:52:28.720Z","2023-04-28T01:52:32.351Z",TRUE,"pitch","ba4eef53-9f73-4fdc-be5c-8ad876664919",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.32,1.6,NA,94.83,182.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Marcus Semien called out on strikes.",0,3,2,57,"bottom",7,"2023-04-28T01:52:26.356Z","2023-04-28T01:53:44.072Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.1,9,0.91,0.3976,6.4983,28.2284,-22.4247,-10.1624,5.0587,0.5816,2.086,11.1828,-137.3678,-5.0523,-2.2068,50.0001,5.4579,-19.57,36,6,24,2350,227,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",0,"2023-04-28T01:49:50.736Z","2023-04-28T01:50:21.526Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Marcus Semien called out on strikes.",0,3,2,57,"bottom",7,"2023-04-28T01:52:26.356Z","2023-04-28T01:53:44.072Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",1,"2023-04-28T01:50:21.526Z","2023-04-28T01:52:28.720Z",FALSE,"action",NA,NA,"Pitching Change: Michael King replaces Gerrit Cole.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,650633,"/api/v1/people/650633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Strikeout","strikeout","Marcus Semien called out on strikes.",0,3,2,57,"bottom",7,"2023-04-28T01:52:26.356Z","2023-04-28T01:53:44.072Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",0,"2023-04-28T01:49:29.137Z","2023-04-28T01:49:39.503Z",TRUE,"pitch","b5c2445c-07ce-4cc4-93c7-cacd4130c95d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.21,1.48,NA,126.81,180.67,"fly_ball","hard","8",127.88,44.93,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Sandy Leon flies out sharply to center fielder Isiah Kiner-Falefa.",0,3,2,56,"bottom",7,"2023-04-28T01:49:07.960Z","2023-04-28T01:49:39.503Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,506702,"Sandy León","/api/v1/people/506702","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.8,5,0.89,0.3894,6.3994,29.6677,-13.741,-4.3867,9.1833,-0.2575,2.152,4.9056,-140.2889,-7.2706,-1.4531,50.0041,5.6604,-8.8058,27.6,3.6,24,2351,216,100.5,24,382,NA,NA,NA,TRUE,-13.8,15.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",2,"2023-04-28T01:49:02.913Z","2023-04-28T01:49:07.928Z",TRUE,"pitch","38c5b19c-8263-45dd-96ea-7db078553aab",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.68,1.79,NA,112.2,216.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,2,55,"bottom",7,"2023-04-28T01:47:35.263Z","2023-04-28T01:49:07.928Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,82.1,14,0.91,0.4254,6.3484,23.5551,-31.7126,1.6002,0.2722,0.1259,0.8331,4.3923,-128.1898,-5.5961,-1.8095,50.001,5.4851,2.6942,6,8.4,24,2541,75,NA,NA,NA,NA,NA,NA,TRUE,-35.4,-0.4,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",1,"2023-04-28T01:48:45.761Z","2023-04-28T01:48:50.384Z",TRUE,"pitch","c9c9d634-3f86-4986-84ea-10005c83c507",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.68,1.79,NA,92.63,153.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,2,55,"bottom",7,"2023-04-28T01:47:35.263Z","2023-04-28T01:49:07.928Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.2,3,0.83,0.3963,6.3534,28.6759,-16.0008,-4.7406,8.3483,0.6392,3.168,7.4514,-137.8581,-4.3663,-1.4744,50.0066,5.8418,-9.1892,24,3.6,24,2317,212,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.4,7.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",0,"2023-04-28T01:48:32.056Z","2023-04-28T01:48:36.489Z",TRUE,"pitch","b0616583-598d-43a6-b058-0e891bf8b5b6",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.68,1.79,NA,110.98,138.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,2,55,"bottom",7,"2023-04-28T01:47:35.263Z","2023-04-28T01:49:07.928Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665750,"Leody Taveras","/api/v1/people/665750","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.5,2,0.89,0.3895,6.3749,29.9144,-13.879,-4.262,9.1249,0.158,3.7184,6.1929,-140.2803,-3.4565,-1.5183,50.0043,5.8636,-8.5472,26.4,3.6,24,2425,217,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",1,"2023-04-28T01:46:09.092Z","2023-04-28T01:46:18.943Z",TRUE,"pitch","d65d0a7e-94c5-4eab-a249-567dce21779f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.22,1.49,NA,119.71,157.27,"fly_ball","hard","8",151.98,41.67,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Oswaldo Cabrera flies out sharply to center fielder Leody Taveras.",0,3,2,54,"top",7,"2023-04-28T01:45:28.316Z","2023-04-28T01:46:18.943Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.7,2,0.91,0.3996,7.0654,26.1195,-15.261,5.1762,8.8622,-0.0711,3.0188,-6.3125,-136.3427,-5.0298,1.5869,50.0033,5.9183,9.8797,28.8,3.6,24,2144,140,101.6,25,395,NA,NA,NA,TRUE,-15.5,15.4,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",0,"2023-04-28T01:45:52.558Z","2023-04-28T01:45:58.478Z",TRUE,"pitch","5b3374bb-a223-4fa8-9695-d93bea357121",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.22,1.49,NA,73.76,172.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Oswaldo Cabrera flies out sharply to center fielder Leody Taveras.",0,3,2,54,"top",7,"2023-04-28T01:45:28.316Z","2023-04-28T01:46:18.943Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87.6,12,0.9,0.3964,6.9767,25.9068,-14.6672,4.8492,9.0182,1.1343,2.4375,-3.7857,-137.36,-6.584,1.8896,50.0011,5.8338,9.4123,28.8,3.6,24,2231,135,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.4,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",1,"2023-04-28T01:45:12.855Z","2023-04-28T01:45:23.476Z",TRUE,"pitch","27ccbcf9-0b0f-48b2-b39e-fd31f206c146",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.09,1.51,NA,129.03,185.9,"fly_ball","medium","9",186.58,126.23,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Anthony Volpe flies out to right fielder Adolis Garcia.",0,3,2,53,"top",7,"2023-04-28T01:44:32.867Z","2023-04-28T01:45:23.476Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.1,7,0.92,0.397,7.1071,29.4021,-13.7492,6.3766,9.5456,-0.3157,1.9585,-7.3318,-137.7579,-8.1619,1.5466,50.0028,5.8808,12.3076,34.8,3.6,24,2236,134,80,43,237,NA,NA,NA,TRUE,-14.6,15.8,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624431,"Jose Trevino","/api/v1/people/624431",543305,"Aaron Hicks","/api/v1/people/543305",NA,NA,NA
718397,"2023-04-28",0,"2023-04-28T01:44:52.472Z","2023-04-28T01:44:56.123Z",TRUE,"pitch","837d87d1-69f8-4953-a930-89bde8c41d3e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.09,1.51,NA,97.02,187.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Anthony Volpe flies out to right fielder Adolis Garcia.",0,3,2,53,"top",7,"2023-04-28T01:44:32.867Z","2023-04-28T01:45:23.476Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.9,9,0.9,0.4019,7.1035,29.4491,-13.4838,4.1534,9.9306,0.5242,1.9088,-4.8095,-136.2108,-8.0495,1.7718,50.0064,5.8316,7.8196,24,3.6,24,2168,140,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.4,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",6,"2023-04-28T01:44:12.233Z","2023-04-28T01:44:25.293Z",TRUE,"pitch","36c32da9-e6ab-4bf0-924b-89e7aaa0e296",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.59,1.72,NA,142.15,182.59,"fly_ball","medium","9",187.26,119.83,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Aaron Hicks singles on a fly ball to right fielder Adolis Garcia. Jose Trevino to 2nd.",0,3,2,52,"top",7,"2023-04-28T01:42:48.630Z","2023-04-28T01:44:25.293Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.6,7,0.89,0.4003,7.1849,27.055,-14.1802,3.5005,9.4642,-0.6598,2.081,-7.2527,-136.3121,-7.7747,1.5684,50.0061,5.9288,6.6583,18,3.6,24,2153,144,75.5,43,229,NA,NA,NA,FALSE,-15.1,15.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624431,"Jose Trevino","/api/v1/people/624431",543305,"Aaron Hicks","/api/v1/people/543305",NA,NA,NA
718397,"2023-04-28",5,"2023-04-28T01:43:48.839Z","2023-04-28T01:43:53.566Z",TRUE,"pitch","5659f2b1-b508-4b38-b0ad-786352c4a940",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.59,1.72,NA,147.6,181.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Aaron Hicks singles on a fly ball to right fielder Adolis Garcia. Jose Trevino to 2nd.",0,3,2,52,"top",7,"2023-04-28T01:42:48.630Z","2023-04-28T01:44:25.293Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.9,7,0.95,0.4084,7.0017,26.4692,-15.8444,4.7819,8.9454,-0.8027,2.1276,-7.8948,-133.6828,-6.9634,1.5559,50.0041,5.8859,8.7313,22.8,3.6,24,2100,142,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",4,"2023-04-28T01:43:28.245Z","2023-04-28T01:43:34.152Z",TRUE,"pitch","b29f402a-cd19-4301-9e4f-a7c699b0e0cd",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.59,1.72,NA,119.52,119.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Aaron Hicks singles on a fly ball to right fielder Adolis Garcia. Jose Trevino to 2nd.",0,3,2,52,"top",7,"2023-04-28T01:42:48.630Z","2023-04-28T01:44:25.293Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.4,2,0.88,0.4044,6.9734,27.5744,-14.6011,3.5006,9.4424,0.2197,3.2877,-4.8528,-135.0947,-4.6038,1.5789,50.0017,6.0298,6.5142,19.2,3.6,24,2125,141,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",2,"2023-04-28T01:43:08.001Z","2023-04-28T01:43:12.074Z",TRUE,"pitch","c91098c1-639a-455c-a283-08063c887dfb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.59,1.72,NA,54.49,131.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Aaron Hicks singles on a fly ball to right fielder Adolis Garcia. Jose Trevino to 2nd.",0,3,2,52,"top",7,"2023-04-28T01:42:48.630Z","2023-04-28T01:44:25.293Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.3,12,0.87,0.4037,6.8539,28.6525,-13.8955,4.118,9.797,1.6398,3.9659,-1.7927,-135.4901,-2.8816,1.7738,50.0011,6.0099,7.6818,26.4,3.6,24,2179,139,NA,NA,NA,NA,NA,NA,FALSE,-14,17.4,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",1,"2023-04-28T01:42:50.968Z","2023-04-28T01:42:56.008Z",TRUE,"pitch","b9cb4f8e-c1e9-452d-8c59-fba9b380f935",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.59,1.72,NA,138.71,199.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Aaron Hicks singles on a fly ball to right fielder Adolis Garcia. Jose Trevino to 2nd.",0,3,2,52,"top",7,"2023-04-28T01:42:48.630Z","2023-04-28T01:44:25.293Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,81.1,13,0.9,0.4297,7.0512,22.5538,-23.7014,9.2155,5.1316,-0.5695,1.4526,-8.3853,-126.7882,-6.3993,1.5614,50.0024,5.8646,15.2119,28.8,7.2,24,1979,129,NA,NA,NA,NA,NA,NA,FALSE,-27.5,8.2,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718397,"2023-04-28",0,"2023-04-28T01:42:38.684Z","2023-04-28T01:42:50.968Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,543305,"/api/v1/people/543305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Aaron Hicks singles on a fly ball to right fielder Adolis Garcia. Jose Trevino to 2nd.",0,3,2,52,"top",7,"2023-04-28T01:42:48.630Z","2023-04-28T01:44:25.293Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,543305,"Aaron Hicks","/api/v1/people/543305","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
