"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718523,"2023-04-19",1,"2023-04-19T04:08:03.506Z","2023-04-19T04:08:08.558Z",TRUE,"pitch","f911d478-ca5c-48f3-be3c-534baa98076b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1258,1.5533,NA,104.9,157.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Field Error","field_error","Nico Hoerner reaches on a fielding error by right fielder Conner Capel. Nick Madrigal scores. Nico Hoerner to 2nd.",0,4,0,62,"top",8,"2023-04-19T04:07:26.851Z","2023-04-19T04:09:52.596Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.2,3,0.9,0.4177,7.3736,29.5821,-28.1433,10.8256,2.3214,0.3174,3.0136,-8.9655,-131.4628,-0.7557,2.3765,50.0057,5.4062,18.8271,31.2,7.2,24,2095,134,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.2,-17.5,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",0,"2023-04-19T04:07:40.846Z","2023-04-19T04:07:44.630Z",TRUE,"pitch","e8c0d054-6f0d-4240-be8e-c4e3a9fb0fc8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0979,1.4697,NA,15.63,168.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Field Error","field_error","Nico Hoerner reaches on a fielding error by right fielder Conner Capel. Nick Madrigal scores. Nico Hoerner to 2nd.",0,4,0,62,"top",8,"2023-04-19T04:07:26.851Z","2023-04-19T04:09:52.596Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,77.7,12,2,0.4412,7.2222,27.8997,-24.2899,7.9597,5.0646,2.6594,2.6163,-2.4795,-124.7292,-1.5159,2.6395,50.0023,5.2582,12.3904,25.2,7.2,24,1830,136,NA,NA,NA,NA,NA,NA,FALSE,-28.6,9,-13.7,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",3,"2023-04-19T04:08:35.451Z","2023-04-19T04:08:39.353Z",FALSE,"pickoff","2ef6b839-21ac-44ea-9d01-40140f18ecc9",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Field Error","field_error","Nico Hoerner reaches on a fielding error by right fielder Conner Capel. Nick Madrigal scores. Nico Hoerner to 2nd.",0,4,0,62,"top",8,"2023-04-19T04:07:26.851Z","2023-04-19T04:09:52.596Z",TRUE,TRUE,FALSE,FALSE,0,3,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",5,"2023-04-19T04:07:08.232Z","2023-04-19T04:07:20.125Z",TRUE,"pitch","63bb5620-8599-450f-af61-97ef891af34f",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,2.85,1.27,NA,96.99,182.65,"ground_ball","hard","8",119.87,98.25,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Nick Madrigal singles on a sharp ground ball to center fielder Esteury Ruiz. Cody Bellinger scores.",1,3,0,61,"top",8,"2023-04-19T04:05:24.452Z","2023-04-19T04:07:20.125Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,81.5,6,2,0.422,7.564,28.4531,-15.9182,7.1328,9.5404,0.5248,2.0788,-7.1504,-130.0133,-5.053,2.3902,50.0038,5.2643,12.1549,32.4,4.8,24,2328,111,101.5,-2,32,NA,NA,NA,FALSE,-18.1,16.3,-11.3,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",663611,"Nick Madrigal","/api/v1/people/663611",NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",4,"2023-04-19T04:06:51.329Z","2023-04-19T04:06:55.907Z",TRUE,"pitch","8b7c10c0-d958-4356-8899-ef28ee3d8f6c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,2.8751,1.3026,NA,77.06,158.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Nick Madrigal singles on a sharp ground ball to center fielder Esteury Ruiz. Cody Bellinger scores.",1,3,0,61,"top",8,"2023-04-19T04:05:24.452Z","2023-04-19T04:07:20.125Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,76.7,12,0.93,0.448,7.1985,26.409,-29.2345,-2.1198,1.9449,1.0479,2.9604,-3.4238,-122.7083,0.1404,2.7417,50.0015,5.4125,-3.2019,7.2,8.4,24,2403,274,NA,NA,NA,NA,NA,NA,FALSE,-34.9,3.8,4.7,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",3,"2023-04-19T04:06:25.303Z","2023-04-19T04:06:30.311Z",TRUE,"pitch","9147d874-cccc-4190-980a-8a8747dca891",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,2.9586,1.3304,NA,104.85,191.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Nick Madrigal singles on a sharp ground ball to center fielder Esteury Ruiz. Cody Bellinger scores.",1,3,0,61,"top",8,"2023-04-19T04:05:24.452Z","2023-04-19T04:07:20.125Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,81.7,9,2,0.4239,7.1762,24.7796,-16.6308,6.884,9.1747,0.3188,1.7647,-7.6061,-128.8317,-5.8169,2.404,50.0044,5.3215,11.665,30,4.8,24,2198,116,NA,NA,NA,NA,NA,NA,FALSE,-19.1,15.6,-10.9,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",2,"2023-04-19T04:06:07.313Z","2023-04-19T04:06:11.856Z",TRUE,"pitch","955addc3-8de0-4029-8c19-da2478dd4e2c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9865,1.3304,NA,62.42,159.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Nick Madrigal singles on a sharp ground ball to center fielder Esteury Ruiz. Cody Bellinger scores.",1,3,0,61,"top",8,"2023-04-19T04:05:24.452Z","2023-04-19T04:07:20.125Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.8,12,2,0.4148,7.2198,28.7544,-14.6327,6.9717,9.9361,1.432,2.9478,-5.1127,-132.1746,-3.5908,2.4878,50.0036,5.4017,12.3086,36,4.8,24,2304,127,NA,NA,NA,NA,NA,NA,FALSE,-15.8,17.4,-11.5,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",1,"2023-04-19T04:05:51.065Z","2023-04-19T04:05:57.185Z",TRUE,"pitch","4a5cc6a1-6dc3-42bb-8215-1a9bfb82ac36",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.847,1.2469,NA,91.3,154.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Nick Madrigal singles on a sharp ground ball to center fielder Esteury Ruiz. Cody Bellinger scores.",1,3,0,61,"top",8,"2023-04-19T04:05:24.452Z","2023-04-19T04:07:20.125Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.3,12,2,0.4134,7.3721,27.7813,-15.7253,5.749,9.2487,0.6741,3.1374,-6.2971,-132.3955,-2.7345,2.3344,50.0034,5.332,10.2256,28.8,4.8,24,2263,139,NA,NA,NA,NA,NA,NA,FALSE,-16.6,16.3,-9.1,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",0,"2023-04-19T04:05:34.131Z","2023-04-19T04:05:39.321Z",TRUE,"pitch","36504351-e9b9-409c-9a28-2fa80ea695ae",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.7637,1.2747,NA,151,164.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Nick Madrigal singles on a sharp ground ball to center fielder Esteury Ruiz. Cody Bellinger scores.",1,3,0,61,"top",8,"2023-04-19T04:05:24.452Z","2023-04-19T04:07:20.125Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,663611,"Nick Madrigal","/api/v1/people/663611","R","Right",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,83.9,11,0.9,0.4139,7.5142,23.5311,-16.2563,5.1576,8.9357,-0.892,2.7628,-9.9095,-131.5132,-3.7892,2.2266,50.0001,5.4015,9.1857,24,3.6,24,2321,136,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.7,-7.6,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",4,"2023-04-19T04:04:54.103Z","2023-04-19T04:05:04.702Z",TRUE,"pitch","80ded526-94e9-4ac7-b6c0-fbc0d073b55c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.64,1.74,NA,119.8,181.08,"ground_ball","medium","3",160.54,162.98,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Eric Hosmer grounds out to first baseman Ryan Noda. Cody Bellinger to 3rd.",0,2,0,60,"top",8,"2023-04-19T04:04:22.873Z","2023-04-19T04:05:04.702Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77,8,0.93,0.4495,7.3435,23.4358,-28.5527,-0.8516,2.4097,-0.0734,2.1372,-5.6804,-121.7672,-1.3758,2.3984,50.0054,5.1751,-1.2813,4.8,7.2,24,2174,198,95.5,-19,8,NA,NA,NA,TRUE,-34.7,4.3,2.9,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA
718523,"2023-04-19",3,"2023-04-19T04:04:39.499Z","2023-04-19T04:04:43.985Z",TRUE,"pitch","3e1d2549-d409-4f46-baff-d6e7805807d1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5995,1.5533,NA,129.72,159.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Eric Hosmer grounds out to first baseman Ryan Noda. Cody Bellinger to 3rd.",0,2,0,60,"top",8,"2023-04-19T04:04:22.873Z","2023-04-19T04:05:04.702Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.5,4,0.91,0.4408,7.2989,23.901,-26.044,-1.8219,3.9164,-0.3338,2.9203,-6.5604,-124.0681,-0.6141,2.5771,50.0016,5.3338,-2.8514,8.4,7.2,24,2281,215,NA,NA,NA,NA,NA,NA,FALSE,-30.4,7.2,4.8,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",2,"2023-04-19T04:04:24.873Z","2023-04-19T04:04:29.948Z",TRUE,"pitch","ed1f7f49-fc14-4f98-97ae-cece1b21aff7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5995,1.4975,NA,154.06,154.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Eric Hosmer grounds out to first baseman Ryan Noda. Cody Bellinger to 3rd.",0,2,0,60,"top",8,"2023-04-19T04:04:22.873Z","2023-04-19T04:05:04.702Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.6,11,0.92,0.4405,7.0921,24.0759,-30.8131,-3.051,0.8699,-0.9721,3.1279,-7.3053,-124.1803,0.7747,2.4003,50.0045,5.3685,-4.7797,10.8,8.4,24,2207,193,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2,7.2,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",0,"2023-04-19T04:02:07.019Z","2023-04-19T04:02:46.482Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Eric Hosmer grounds out to first baseman Ryan Noda. Cody Bellinger to 3rd.",0,2,0,60,"top",8,"2023-04-19T04:04:22.873Z","2023-04-19T04:05:04.702Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",1,"2023-04-19T04:02:46.482Z","2023-04-19T04:04:24.873Z",FALSE,"action",NA,NA,"Pitching Change: Richard Lovelady replaces Trevor May.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663992,"/api/v1/people/663992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Groundout","field_out","Eric Hosmer grounds out to first baseman Ryan Noda. Cody Bellinger to 3rd.",0,2,0,60,"top",8,"2023-04-19T04:04:22.873Z","2023-04-19T04:05:04.702Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543333,"Eric Hosmer","/api/v1/people/543333","L","Left",663992,"Richard Lovelady","/api/v1/people/663992","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",4,"2023-04-19T04:01:38.793Z","2023-04-19T04:01:46.048Z",TRUE,"pitch","a033dc85-1300-4d74-8482-38ddd3901ebf",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.2,1.49,NA,101.53,169.82,"ground_ball","soft","6",112.67,148.44,NA,NA,TRUE,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Yan Gomes grounds out softly, shortstop Kevin Smith to first baseman Ryan Noda. Patrick Wisdom scores. Cody Bellinger to 2nd.",1,2,0,59,"top",8,"2023-04-19T03:59:53.583Z","2023-04-19T04:01:46.048Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74,6,2,0.4667,6.8015,23.552,-30.7789,9.2442,1.001,0.406,2.554,0.9899,-117.6254,-0.3412,-1.2211,50.0016,5.5692,12.8755,22.8,9.6,24,2411,43,54.8,-31,7,NA,NA,NA,TRUE,-40.1,2,-16.9,NA,NA,NA,NA,NA,TRUE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718523,"2023-04-19",3,"2023-04-19T04:01:13.658Z","2023-04-19T04:01:18.811Z",TRUE,"pitch","2078194c-fecf-40b7-90de-d8cf58edfe5f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.2,1.49,NA,116.6,149.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Yan Gomes grounds out softly, shortstop Kevin Smith to first baseman Ryan Noda. Patrick Wisdom scores. Cody Bellinger to 2nd.",1,2,0,59,"top",8,"2023-04-19T03:59:53.583Z","2023-04-19T04:01:46.048Z",TRUE,TRUE,FALSE,TRUE,0,1,2,1,543228,"Yan Gomes","/api/v1/people/543228","R","Right",543507,"Trevor May","/api/v1/people/543507","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,76.8,12,2,0.4498,6.7798,23.5387,-31.3798,1.6702,0.5261,0.0105,3.3213,2.2232,-121.7042,0.8583,-1.1312,50.0013,5.6786,2.5085,4.8,8.4,24,2413,79,NA,NA,NA,NA,NA,NA,FALSE,-37.7,1.4,-3.6,1,NA,NA,NA,NA,TRUE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
