"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
746313,"2024-05-06",0,"2024-05-07T00:57:36.014Z","2024-05-07T00:57:36.267Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Intent Walk","intent_walk","Elvis Peguero intentionally walks Bobby Witt Jr.",0,2,3,53,"bottom",7,"2024-05-07T00:57:33.946Z","2024-05-07T00:59:14.380Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",0,"2024-05-07T00:55:46.458Z","2024-05-07T00:56:01.589Z",TRUE,"pitch","00a4bc18-07ea-4625-a1d8-62de4ebc14e3",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.63,1.7,NA,105.48,142.97,"ground_ball","medium","8",129.75,98.57,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Maikel Garcia singles on a ground ball to center fielder Blake Perkins. Nelson Velázquez scores. Adam Frazier scores. Dairon Blanco to 3rd. Maikel Garcia to 2nd. Fielding error by center fielder Blake Perkins.",2,2,3,52,"bottom",7,"2024-05-07T00:55:46.458Z","2024-05-07T00:56:01.589Z",TRUE,TRUE,FALSE,FALSE,60,0,0,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,89.5,8,0.9,0.3887,6.7508,26.7638,-25.2514,-9.2156,3.4303,-0.0853,2.0645,9.878,-140.0479,-4.9786,-2.4334,50.0053,5.4827,-18.6098,32.4,6,24,2045,245,106.5,-5,21,NA,NA,NA,FALSE,-23.6,5.5,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,672580,"Maikel Garcia","/api/v1/people/672580",680118,"Dairon Blanco","/api/v1/people/680118",NA,NA,NA
746313,"2024-05-06",3,"2024-05-07T00:55:10.308Z","2024-05-07T00:55:20.235Z",TRUE,"pitch","58dc8bf3-2fec-43a3-b1e1-5e5a5dd5ec20",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.46,1.6,NA,105.92,159,"ground_ball","medium","6",107.31,151.93,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Dairon Blanco singles on a ground ball to shortstop Willy Adames. Nelson Velázquez to 3rd. Adam Frazier to 2nd.",0,2,1,51,"bottom",7,"2024-05-07T00:54:52.260Z","2024-05-07T00:55:20.235Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.5,4,0.9,0.39,6.7091,31.0332,-24.2396,-10.1958,3.9704,-0.8171,2.4429,8.6208,-140.2987,-4.0227,-2.6014,50.0026,5.4705,-20.3742,36,6,24,1820,243,89.7,-6,21,NA,NA,NA,FALSE,-22.8,6.6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680118,"Dairon Blanco","/api/v1/people/680118",624428,"Adam Frazier","/api/v1/people/624428",676369,"Nelson Velázquez","/api/v1/people/676369",NA,NA,NA
746313,"2024-05-06",2,"2024-05-07T00:54:54.618Z","2024-05-07T00:54:59.002Z",TRUE,"pitch","d2a0ded2-7c7d-4968-b91a-ae63340f3595",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5262,1.7143,NA,96.01,174.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Dairon Blanco singles on a ground ball to shortstop Willy Adames. Nelson Velázquez to 3rd. Adam Frazier to 2nd.",0,2,1,51,"bottom",7,"2024-05-07T00:54:52.260Z","2024-05-07T00:55:20.235Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.2,6,0.9,0.3917,6.9245,30.4195,-26.8829,-10.9237,2.6694,0.5508,2.3658,11.8197,-139.6468,-3.7863,-2.3104,50.0021,5.5005,-21.6496,34.8,7.2,24,1917,243,NA,NA,NA,NA,NA,NA,FALSE,-25.4,4.2,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",0,"2024-05-07T00:52:21.736Z","2024-05-07T00:52:45.716Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Dairon Blanco singles on a ground ball to shortstop Willy Adames. Nelson Velázquez to 3rd. Adam Frazier to 2nd.",0,2,1,51,"bottom",7,"2024-05-07T00:54:52.260Z","2024-05-07T00:55:20.235Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",1,"2024-05-07T00:52:45.716Z","2024-05-07T00:54:54.618Z",FALSE,"action",NA,NA,"Pitching Change: Elvis Peguero replaces Jared Koenig.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,665625,"/api/v1/people/665625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"51","atBat","Single","single","Dairon Blanco singles on a ground ball to shortstop Willy Adames. Nelson Velázquez to 3rd. Adam Frazier to 2nd.",0,2,1,51,"bottom",7,"2024-05-07T00:54:52.260Z","2024-05-07T00:55:20.235Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",5,"2024-05-07T00:51:56.640Z","2024-05-07T00:52:07.466Z",TRUE,"pitch","9aab9722-f4e1-42de-ad6a-1ec683b6902b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0819,1.4694,NA,141.15,204.83,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Adam Frazier walks. Nelson Velázquez to 2nd.",0,2,1,50,"bottom",7,"2024-05-07T00:50:10.665Z","2024-05-07T00:52:07.466Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.8,13,0.9,0.4,6.7476,27.6145,-18.541,9.4182,7.1675,-0.6336,1.2574,-11.9706,-136.479,-8.2558,2.5681,50.0067,5.5788,17.9248,37.2,6,24,2348,140,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11.4,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624428,"Adam Frazier","/api/v1/people/624428",676369,"Nelson Velázquez","/api/v1/people/676369",NA,NA,NA,NA,NA,NA
746313,"2024-05-06",4,"2024-05-07T00:51:36.054Z","2024-05-07T00:51:39.423Z",TRUE,"pitch","5f61b026-d137-499e-9648-0a9e143d6d89",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1038,1.4912,NA,203.86,191.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Adam Frazier walks. Nelson Velázquez to 2nd.",0,2,1,50,"bottom",7,"2024-05-07T00:50:10.665Z","2024-05-07T00:52:07.466Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.3,75.3,13,0.89,0.4643,6.584,22.4095,-38.4766,-4.4745,-4.4695,-2.2786,1.7344,-10.4726,-117.9659,-0.6193,2.7995,50.0036,5.5468,-6.3066,12,10.8,24,2649,311,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-7.9,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",3,"2024-05-07T00:51:16.927Z","2024-05-07T00:51:21.336Z",TRUE,"pitch","d702891f-96bf-473c-b1d4-c687690033d1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0899,1.4773,NA,162.83,217.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Adam Frazier walks. Nelson Velázquez to 2nd.",0,2,1,50,"bottom",7,"2024-05-07T00:50:10.665Z","2024-05-07T00:52:07.466Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,87.9,13,0.88,0.3975,6.4324,24.8845,-17.7379,7.5667,7.4733,-1.2023,0.7997,-12.4245,-136.8153,-10.0851,2.3763,50.0035,5.7022,14.6164,32.4,4.8,24,2387,152,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11.9,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",2,"2024-05-07T00:50:58.172Z","2024-05-07T00:51:05.721Z",TRUE,"pitch","a1325766-19d2-4cee-977c-7d1cc8cdde6d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1361,1.557,NA,168.87,193.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Adam Frazier walks. Nelson Velázquez to 2nd.",0,2,1,50,"bottom",7,"2024-05-07T00:50:10.665Z","2024-05-07T00:52:07.466Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,74.9,13,0.9,0.4667,6.5176,22.2546,-37.9596,-6.26,-4.149,-1.3608,1.6634,-8.0051,-117.3792,-1.1781,2.9071,50.001,5.7066,-8.7325,14.4,12,24,2660,303,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-7.6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",1,"2024-05-07T00:50:34.910Z","2024-05-07T00:50:38.027Z",TRUE,"pitch","7cfac18e-2ef1-4173-8fd8-8bebb1af4e0a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.16,1.43,NA,97.22,188.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Adam Frazier walks. Nelson Velázquez to 2nd.",0,2,1,50,"bottom",7,"2024-05-07T00:50:10.665Z","2024-05-07T00:52:07.466Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.4,9,0.88,0.4095,6.5083,27.9085,-19.0318,8.8984,7.2481,0.519,1.8765,-8.8989,-133.5958,-6.3077,2.7318,50.0055,5.6295,16.1401,34.8,6,24,2208,141,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",0,"2024-05-07T00:50:18.533Z","2024-05-07T00:50:23.274Z",TRUE,"pitch","373a489e-d299-4078-b555-56f8d71ea462",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2045,1.5249,NA,112.99,196.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Adam Frazier walks. Nelson Velázquez to 2nd.",0,2,1,50,"bottom",7,"2024-05-07T00:50:10.665Z","2024-05-07T00:52:07.466Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84.2,8,0.87,0.4114,6.5368,27.0291,-18.8451,8.7945,7.4146,0.1052,1.5807,-9.9972,-132.8553,-7.1048,2.7648,50.0021,5.6472,15.8062,34.8,6,24,2189,145,NA,NA,NA,NA,NA,NA,FALSE,-20.5,12.1,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",1,"2024-05-07T00:49:25.468Z","2024-05-07T00:49:32.367Z",TRUE,"pitch","70971af3-29f6-4320-b816-712718593955",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,1,NA,NA,3.48,1.7,NA,204.6,154.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Hit By Pitch","hit_by_pitch","Nelson Velázquez hit by pitch.",0,2,1,49,"bottom",7,"2024-05-07T00:49:23.114Z","2024-05-07T00:49:32.367Z",TRUE,FALSE,FALSE,FALSE,11,1,0,1,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,86.1,11,0.9,0.403,6.4527,26.0869,-20.2982,8.9934,6.3305,-2.2981,3.119,-14.9716,-135.2685,-3.6798,2.1089,50.0028,5.8986,16.8732,33.6,6,24,2429,149,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.9,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676369,"Nelson Velázquez","/api/v1/people/676369",NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",0,"2024-05-07T00:48:56.188Z","2024-05-07T00:49:25.468Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Nelson Velázquez replaces MJ Melendez.","Offensive Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,676369,"/api/v1/people/676369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","49","atBat","Hit By Pitch","hit_by_pitch","Nelson Velázquez hit by pitch.",0,2,1,49,"bottom",7,"2024-05-07T00:49:23.114Z","2024-05-07T00:49:32.367Z",TRUE,FALSE,FALSE,FALSE,11,1,0,1,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,669004,"/api/v1/people/669004",NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",4,"2024-05-07T00:48:36.119Z","2024-05-07T00:48:39.987Z",TRUE,"pitch","6daba112-2b1a-4b74-b87c-9245734951aa",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.44,1.66,NA,124.34,200.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,2,1,48,"bottom",7,"2024-05-07T00:47:36.222Z","2024-05-07T00:48:39.987Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75.4,13,0.89,0.4611,6.4553,24.1884,-37.4782,-6.5059,-3.7208,-0.1925,1.4186,-5.2306,-119.0633,-2.0312,2.8827,50.0007,5.6941,-9.2808,15.6,10.8,24,2583,303,NA,NA,NA,NA,NA,NA,TRUE,-48,-7,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746313,"2024-05-06",2,"2024-05-07T00:48:12.527Z","2024-05-07T00:48:17.333Z",TRUE,"pitch","59ddfe7d-698e-48c3-907a-271ded2d8809",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4414,1.6892,NA,147.63,160.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,2,1,48,"bottom",7,"2024-05-07T00:47:36.222Z","2024-05-07T00:48:39.987Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",657649,"Jared Koenig","/api/v1/people/657649","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.2,4,0.88,0.4068,6.4398,26.5705,-21.6922,7.99,5.6945,-0.8036,2.8818,-10.6335,-134.1877,-3.9975,2.1557,50.0011,5.919,14.7026,30,6,24,2305,151,NA,NA,NA,NA,NA,NA,FALSE,-22.2,9.7,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
