"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717673,"2023-06-21",2,"2023-06-21T21:07:54.697Z","2023-06-21T21:08:00.095Z",TRUE,"pitch","9fec1917-a84e-4be2-bf32-5c81c82ecab3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4704,1.6196,NA,207.13,159.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Brendan Donovan flies out to left fielder Corey Dickerson.",0,0,1,38,"top",6,"2023-06-21T21:07:05.894Z","2023-06-21T21:08:18.444Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,73.8,11,0.89,0.4637,6.8626,25.9597,-29.0478,-9.1942,2.2184,-2.3646,2.953,3.3587,-118.7957,1.3294,-2.6145,50.001,5.0567,-12.9414,22.8,9.6,24,1594,244,NA,NA,NA,NA,NA,NA,FALSE,-36.8,4.7,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T21:07:22.058Z","2023-06-21T21:07:26.088Z",TRUE,"pitch","3ff709cf-054f-448f-96b4-9af166fea4f7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3138,1.6196,NA,148.13,189.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Brendan Donovan flies out to left fielder Corey Dickerson.",0,0,1,38,"top",6,"2023-06-21T21:07:05.894Z","2023-06-21T21:08:18.444Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,75,7,0.9,0.4614,6.9182,21.6148,-28.1818,-8.7002,2.7965,-0.8166,1.8124,6.4288,-118.4846,-1.1922,-2.4282,50.0042,4.8861,-12.4309,21.6,8.4,24,1566,247,NA,NA,NA,NA,NA,NA,FALSE,-36,5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T21:07:41.273Z","2023-06-21T21:07:45.354Z",FALSE,"no_pitch","a868f733-8fe0-41f0-8654-804d9b45af59",1,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Brendan Donovan flies out to left fielder Corey Dickerson.",0,0,1,38,"top",6,"2023-06-21T21:07:05.894Z","2023-06-21T21:08:18.444Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",592866,"Trevor Williams",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T21:06:52.664Z","2023-06-21T21:07:00.828Z",TRUE,"pitch","2db2c057-ecb5-4a57-b82c-7ee008c79963",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.31,1.53,NA,123.99,196.36,"ground_ball","medium","3",154.22,165.31,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Tommy Edman grounds out to first baseman Dominic Smith.",0,0,1,37,"top",6,"2023-06-21T21:06:21.085Z","2023-06-21T21:07:00.828Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,669242,"Tommy Edman","/api/v1/people/669242","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Washington Nationals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,72,8,0.9,0.4849,6.9829,18.1147,-34.4024,2.5054,-1.7162,-0.1833,1.571,4.1957,-112.4501,-0.1028,-2.3903,50.005,5.073,3.2466,6,10.8,24,2149,88,NA,NA,NA,NA,NA,NA,TRUE,-48.2,-2.9,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T21:04:33.551Z","2023-06-21T21:04:39.802Z",TRUE,"pitch","337bf56a-75e9-4eab-b52e-1b813b61770e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5488,1.6996,NA,105.52,216.34,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Caught Stealing 2B","caught_stealing_2b","Lane Thomas caught stealing 2nd base, catcher Willson Contreras to shortstop Paul DeJong.",0,0,1,36,"bottom",5,"2023-06-21T21:03:55.837Z","2023-06-21T21:04:39.802Z",TRUE,FALSE,FALSE,TRUE,17,1,1,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,82.5,14,0.92,0.4169,6.6398,31.945,-17.3014,-10.6021,8.5321,0.3011,0.8312,8.7979,-132.1266,-10.6079,-1.7183,50.0015,6.2097,-18.4737,39.6,6,24,1994,217,NA,NA,NA,NA,NA,NA,TRUE,-20.6,12.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T21:04:16.749Z","2023-06-21T21:04:21.110Z",TRUE,"pitch","fbbe4703-9445-48dc-8bbd-478871215336",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6534,1.6996,NA,84.76,167.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Caught Stealing 2B","caught_stealing_2b","Lane Thomas caught stealing 2nd base, catcher Willson Contreras to shortstop Paul DeJong.",0,0,1,36,"bottom",5,"2023-06-21T21:03:55.837Z","2023-06-21T21:04:39.802Z",TRUE,FALSE,FALSE,TRUE,17,1,1,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,82.4,14,0.92,0.416,6.7466,31.5314,-14.6397,-9.4516,10.0173,0.8457,2.6309,9.4738,-132.3067,-7.2984,-1.5751,50.0046,6.5241,-16.5484,40.8,4.8,24,2031,209,NA,NA,NA,NA,NA,NA,FALSE,-16.9,16.4,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T21:03:43.994Z","2023-06-21T21:03:54.784Z",TRUE,"pitch","5b40476f-5636-4a12-9dad-078c9c1f475e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.05,1.43,NA,153.35,191.91,"ground_ball","medium","7",73.01,106.94,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Lane Thomas singles on a ground ball to left fielder Lars Nootbaar.",0,0,1,35,"bottom",5,"2023-06-21T21:03:07.731Z","2023-06-21T21:03:54.784Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.5,13,0.91,0.405,6.6857,28.8329,-17.429,-9.0847,7.9577,-0.9536,1.7358,5.1699,-135.1299,-9.4172,-1.7089,50.006,6.4851,-16.8413,39.6,6,24,2144,209,93.5,4,79,NA,NA,NA,FALSE,-19.1,12.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,657041,"Lane Thomas","/api/v1/people/657041",NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T21:03:32.696Z","2023-06-21T21:03:37.077Z",TRUE,"pitch","5ed7317f-45d8-4f4f-a1fd-f48f6c4671c6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2356,1.4296,NA,112.02,157.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Lane Thomas singles on a ground ball to left fielder Lars Nootbaar.",0,0,1,35,"bottom",5,"2023-06-21T21:03:07.731Z","2023-06-21T21:03:54.784Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.1,2,0.91,0.4047,6.44,30.3904,-21.1573,-10.4902,5.9437,0.1306,3.0159,9.1805,-135.4719,-5.1818,-1.944,50.0011,6.4381,-19.4404,38.4,6,24,2195,203,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T21:02:42.427Z","2023-06-21T21:03:05.546Z",TRUE,"pitch","4d66ca67-5c04-4fa1-89e7-e034a86ff3e5",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.48,1.57,NA,156.82,153.19,"fly_ball","medium","78",65.96,56.72,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","CJ Abrams homers (7) on a fly ball to left center field.",1,0,1,34,"bottom",5,"2023-06-21T21:02:13.780Z","2023-06-21T21:03:05.546Z",TRUE,TRUE,FALSE,FALSE,65,1,0,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.6,11,0.91,0.4065,6.4041,30.3157,-17.3992,-8.4658,8.0427,-1.0446,3.1701,5.1343,-134.9133,-5.8117,-1.8759,50.0038,6.5854,-15.5519,37.2,4.8,24,2158,201,96.6,28,382,NA,NA,NA,FALSE,-18.5,13.4,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",0,"2023-06-21T21:02:31.497Z","2023-06-21T21:02:36.497Z",TRUE,"pitch","f8878069-6698-47b6-9014-5ccc56a05cdf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4797,1.6427,NA,192.87,151.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","CJ Abrams homers (7) on a fly ball to left center field.",1,0,1,34,"bottom",5,"2023-06-21T21:02:13.780Z","2023-06-21T21:03:05.546Z",TRUE,TRUE,FALSE,FALSE,65,1,0,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,68.9,11,0.91,0.5006,6.7935,23.5757,-44.1262,3.9293,-9.911,-1.9904,3.2308,-1.0357,-110.3283,2.1884,-2.0191,50.0019,6.9525,4.7392,6,14.4,24,2343,30,NA,NA,NA,NA,NA,NA,FALSE,-65.2,-16.8,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",6,"2023-06-21T21:02:03.878Z","2023-06-21T21:02:13.015Z",TRUE,"pitch","7632213c-4a19-4bbe-a07f-407809d73942",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.42,1.55,NA,120.78,154.21,"line_drive","medium","8",136.51,82.11,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Derek Hill lines out to center fielder Tommy Edman.",0,0,0,33,"bottom",5,"2023-06-21T21:00:07.844Z","2023-06-21T21:02:13.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656537,"Derek Hill","/api/v1/people/656537","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,82.5,2,0.92,0.4163,6.6595,30.6222,-23.6643,-11.3218,4.8677,-0.0992,3.1321,8.6893,-132.0455,-3.6453,-1.9773,50.0049,6.2911,-19.8048,36,7.2,24,2132,209,93.5,17,294,NA,NA,NA,TRUE,-25.3,8.2,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",5,"2023-06-21T21:01:48.733Z","2023-06-21T21:01:55.221Z",TRUE,"pitch","de47e15c-d762-4700-afcc-b27197ccf38d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2356,1.4882,NA,50.36,224.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Derek Hill lines out to center fielder Tommy Edman.",0,0,0,33,"bottom",5,"2023-06-21T21:00:07.844Z","2023-06-21T21:02:13.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656537,"Derek Hill","/api/v1/people/656537","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,70.5,14,0.9,0.4966,6.8095,24.1059,-45.671,6.9752,-11.017,1.7483,0.52,5.9155,-111.2539,-2.7861,-1.873,50.0011,6.6235,8.5471,12,15.6,24,2445,28,NA,NA,NA,NA,NA,NA,FALSE,-67.9,-20.3,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",4,"2023-06-21T21:01:33.269Z","2023-06-21T21:01:40.139Z",TRUE,"pitch","90ca0e63-cad1-4aa4-b086-d72857e7608b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.42,1.55,NA,76.73,162.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Derek Hill lines out to center fielder Tommy Edman.",0,0,0,33,"bottom",5,"2023-06-21T21:00:07.844Z","2023-06-21T21:02:13.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656537,"Derek Hill","/api/v1/people/656537","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.8,12,0.91,0.3975,6.5512,30.2497,-11.8672,-3.4554,10.5582,1.0566,2.8103,8.5343,-137.7267,-8.0655,-1.6316,50.0013,6.577,-6.6454,19.2,3.6,24,2281,199,NA,NA,NA,NA,NA,NA,FALSE,-13,17.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",3,"2023-06-21T21:01:06.417Z","2023-06-21T21:01:12.363Z",TRUE,"pitch","a91853b9-afc0-4857-a358-7f9f915e4dd1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.42,1.55,NA,83.83,190.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Derek Hill lines out to center fielder Tommy Edman.",0,0,0,33,"bottom",5,"2023-06-21T21:00:07.844Z","2023-06-21T21:02:13.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656537,"Derek Hill","/api/v1/people/656537","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.4,14,0.87,0.4305,6.617,27.527,-25.7281,-0.8606,3.9332,0.8702,1.785,7.4926,-127.4905,-6.3185,-2.0016,50.0012,6.341,-1.411,0,7.2,24,2189,189,NA,NA,NA,NA,NA,NA,FALSE,-30,5.8,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",2,"2023-06-21T21:00:51.199Z","2023-06-21T21:00:56.742Z",TRUE,"pitch","939b05ff-c07f-4422-a13f-2867ef9e688a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4704,1.5496,NA,75.75,192.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Derek Hill lines out to center fielder Tommy Edman.",0,0,0,33,"bottom",5,"2023-06-21T21:00:07.844Z","2023-06-21T21:02:13.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656537,"Derek Hill","/api/v1/people/656537","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.4,14,0.92,0.4053,6.4601,28.6909,-17.7677,-8.7525,7.7821,1.0821,1.725,10.9265,-135.0166,-8.6606,-1.8752,50.0023,6.2186,-16.2012,36,4.8,24,2078,216,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.4,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717673,"2023-06-21",1,"2023-06-21T21:00:39.420Z","2023-06-21T21:00:45.301Z",TRUE,"pitch","1a60fdc4-56d7-4be3-b8da-f8ac2ea624d2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5227,1.5496,NA,91.01,205.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Derek Hill lines out to center fielder Tommy Edman.",0,0,0,33,"bottom",5,"2023-06-21T21:00:07.844Z","2023-06-21T21:02:13.015Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,656537,"Derek Hill","/api/v1/people/656537","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83.8,14,0.7,0.4149,6.5585,27.0233,-20.8732,0.6005,6.3944,0.6817,1.2506,6.7345,-131.8109,-9.2504,-1.9801,50.0009,6.3364,1.0583,6,4.8,24,2327,189,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.8,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
