"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717969,"2023-05-30",2,"2023-05-30T03:25:33.956Z","2023-05-30T03:25:37.353Z",TRUE,"pitch","02482d1c-439a-4659-bc9a-30f90cfbf398",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0637,1.5092,NA,203.09,168.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Willie Calhoun pops out to third baseman Eugenio Suarez.",0,9,4,52,"top",6,"2023-05-30T03:25:17.813Z","2023-05-30T03:25:58.838Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,79.8,11,2,0.4317,6.2943,26.8099,-27.9256,-11.0053,2.609,-2.2585,2.5915,4.8703,-127.037,-0.9553,-2.774,50.0041,5.1988,-17.9309,31.2,8.4,24,1974,248,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4.7,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T03:25:20.137Z","2023-05-30T03:25:23.585Z",TRUE,"pitch","df51ca4e-7835-4c09-aaa4-f5c684d19acf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.13,1.5024,NA,181.9,154.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Willie Calhoun pops out to third baseman Eugenio Suarez.",0,9,4,52,"top",6,"2023-05-30T03:25:17.813Z","2023-05-30T03:25:58.838Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.3,11,2,0.4024,6.2872,30.9472,-19.0325,-8.5424,7.01,-1.7027,3.1163,5.6213,-136.2953,-1.8684,-2.6858,50.0035,5.13,-16.0153,37.2,4.8,24,2191,247,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:24:03.846Z","2023-05-30T03:25:20.137Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",9,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,641432,"/api/v1/people/641432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"52","atBat","Pop Out","field_out","Willie Calhoun pops out to third baseman Eugenio Suarez.",0,9,4,52,"top",6,"2023-05-30T03:25:17.813Z","2023-05-30T03:25:58.838Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T03:23:09.798Z","2023-05-30T03:23:39.733Z",TRUE,"pitch","76c2a2e9-5cf2-46a8-bf1b-d8063494ad88",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.91,1.83,NA,135.82,166.81,"fly_ball","medium","78",63.25,59.56,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Aaron Judge homers (17) on a fly ball to left center field.",1,9,4,51,"top",6,"2023-05-30T03:22:29.528Z","2023-05-30T03:23:39.733Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81,4,2,0.4266,6.3756,25.5466,-28.2032,-10.7514,2.3791,-0.4938,2.6655,8.5165,-128.2125,-0.9213,-2.4554,50.0053,5.2227,-17.9717,30,8.4,24,2027,248,95.8,31,378,NA,NA,NA,FALSE,-30.8,4.3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T03:22:53.964Z","2023-05-30T03:22:57.616Z",TRUE,"pitch","a93b8b6b-3130-4cf4-8354-f3295b6ad70c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.91,1.7967,NA,36.27,176.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Aaron Judge homers (17) on a fly ball to left center field.",1,9,4,51,"top",6,"2023-05-30T03:22:29.528Z","2023-05-30T03:23:39.733Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.6,14,0.85,0.4365,6.4739,24.5713,-28.8232,0.4381,2.0999,2.118,2.315,10.9336,-125.3367,-1.6936,-2.3518,50.0029,5.346,0.6985,4.8,7.2,24,2302,127,NA,NA,NA,NA,NA,NA,FALSE,-33.1,3.6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:22:37.085Z","2023-05-30T03:22:40.087Z",TRUE,"pitch","447b053c-8151-4b2a-9ff8-1ea23aa1c3d1",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.91,1.83,NA,155.8,170.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Aaron Judge homers (17) on a fly ball to left center field.",1,9,4,51,"top",6,"2023-05-30T03:22:29.528Z","2023-05-30T03:23:39.733Z",TRUE,TRUE,FALSE,FALSE,38,1,1,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.8,13,2,0.4264,6.5856,27.2975,-29.1383,-12.537,1.8205,-1.018,2.5336,8.1379,-128.5885,-1.1407,-2.5989,50.0055,5.2489,-20.9449,33.6,8.4,24,2021,254,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.2,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",3,"2023-05-30T03:22:05.923Z","2023-05-30T03:22:12.939Z",TRUE,"pitch","49a4cf1b-d2e7-4a19-8989-d8b8f9af6525",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.14,1.44,NA,117.66,158.77,"ground_ball","medium","6",101.43,148.13,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Gleyber Torres grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,8,4,50,"top",6,"2023-05-30T03:20:23.400Z","2023-05-30T03:22:12.939Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.7,2,2,0.4227,6.8028,26.0691,-29.4016,-11.2608,1.6267,-0.0173,2.9634,9.9896,-129.3915,0.0345,-2.4582,50.0006,5.1959,-19.1622,30,8.4,24,2048,255,83.6,-33,6,NA,NA,NA,TRUE,-31.3,3.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T03:21:31.806Z","2023-05-30T03:21:34.806Z",TRUE,"pitch","aea3df45-ae26-48ba-9e01-9b1296bfe9b8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.989,1.3554,NA,219.62,174.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Gleyber Torres grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,8,4,50,"top",6,"2023-05-30T03:20:23.400Z","2023-05-30T03:22:12.939Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.6,11,2,0.4275,6.3657,27.3615,-31.2348,-10.8513,0.5657,-2.6921,2.363,3.4905,-128.2844,-0.8011,-2.6633,50.0027,5.1213,-18.0258,28.8,8.4,24,1959,252,NA,NA,NA,NA,NA,NA,FALSE,-34.2,1.1,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T03:21:44.963Z","2023-05-30T03:21:49.963Z",FALSE,"no_pitch","bd217519-05e4-466d-bb27-fb47896490ec",2,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Gleyber Torres grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,8,4,50,"top",6,"2023-05-30T03:20:23.400Z","2023-05-30T03:22:12.939Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",650402,"Gleyber Torres",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:21:15.499Z","2023-05-30T03:21:19.658Z",TRUE,"pitch","fc0407a6-393b-4baf-90a9-181d6ffad0a8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4019,1.44,NA,130.71,181.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Gleyber Torres grounds out, shortstop J. P. Crawford to first baseman Ty France.",0,8,4,50,"top",6,"2023-05-30T03:20:23.400Z","2023-05-30T03:22:12.939Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",672730,"Juan Then","/api/v1/people/672730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.4,4,2,0.4004,6.396,28.5616,-29.8544,-10.7058,1.2241,-0.3596,2.1391,10.2577,-136.5201,-2.7029,-2.7651,50.0036,5.1856,-20.3166,31.2,7.2,24,2072,237,NA,NA,NA,NA,NA,NA,FALSE,-29.2,1.8,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:18:38.479Z","2023-05-30T03:18:46.939Z",TRUE,"pitch","bc9a3684-aa25-4b4b-b042-44a359aa30b4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.48,1.62,NA,109.13,196.84,"ground_ball","medium","6",124.64,142.46,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Isiah Kiner-Falefa to first baseman DJ LeMahieu.",0,8,4,49,"bottom",5,"2023-05-30T03:18:23.760Z","2023-05-30T03:18:46.939Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.3,78.6,8,0.89,0.4435,5.9257,21.2043,-30.5702,-0.7567,1.0375,0.2066,1.5535,3.7286,-122.855,-3.5992,-1.2236,50.0057,5.5982,-1.1735,1.2,8.4,24,2618,313,101.7,6,97,NA,NA,NA,TRUE,-36.6,1.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:17:58.391Z","2023-05-30T03:18:08.214Z",TRUE,"pitch","69fc6586-4e7a-487c-a5c8-2c112cf204f5",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.28,1.49,NA,127.58,183.48,"ground_ball","medium","9",167.73,115.08,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Julio Rodriguez singles on a ground ball to right fielder Aaron Judge. Taylor Trammell scores. Jose Caballero scores.",2,8,4,48,"bottom",5,"2023-05-30T03:17:34.513Z","2023-05-30T03:18:08.214Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.1,4,0.9,0.3964,6.1642,29.588,-23.2395,-10.148,4.6161,-0.2775,2.0481,6.1969,-137.9591,-4.0483,-1.23,50.0024,5.0937,-19.6359,37.2,6,24,2368,222,102.6,0,52,NA,NA,NA,FALSE,-22.6,7.7,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,677594,"Julio Rodríguez","/api/v1/people/677594",NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T03:17:16.310Z","2023-05-30T03:17:24.317Z",TRUE,"pitch","70b28b8e-47a1-4129-b693-36a44db1c81f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.19,1.43,NA,105.29,215.64,"ground_ball","soft","5",106,179.8,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Ty France grounds out softly, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu. Taylor Trammell to 3rd. Jose Caballero to 2nd.",0,8,2,47,"bottom",5,"2023-05-30T03:16:40.545Z","2023-05-30T03:17:24.317Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,664034,"Ty France","/api/v1/people/664034","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.9,14,0.91,0.4021,6.1998,29.923,-21.7738,-10.3517,5.5363,0.3073,0.8569,7.4435,-136.2172,-7.14,-1.1157,50.0064,5.0178,-19.4573,37.2,6,24,2332,231,49.1,-45,2,NA,NA,NA,TRUE,-22.6,8.6,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,666211,"Taylor Trammell","/api/v1/people/666211",NA,NA,NA,NA
717969,"2023-05-30",0,"2023-05-30T03:16:58.164Z","2023-05-30T03:17:02.101Z",TRUE,"pitch","11ddee32-20e5-4f03-a9d9-e4e6bffa2510",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2571,1.487,NA,105.85,197.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Ty France grounds out softly, third baseman Oswaldo Cabrera to first baseman DJ LeMahieu. Taylor Trammell to 3rd. Jose Caballero to 2nd.",0,8,2,47,"bottom",5,"2023-05-30T03:16:40.545Z","2023-05-30T03:17:24.317Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,664034,"Ty France","/api/v1/people/664034","R","Right",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.5,9,0.91,0.3996,6.3725,29.0918,-20.7978,-9.8338,5.9701,0.2924,1.5453,7.7818,-136.8738,-5.7312,-1.3044,50.0012,5.0823,-18.7311,38.4,6,24,2417,225,NA,NA,NA,NA,NA,NA,FALSE,-21,9.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",2,"2023-05-30T03:16:17.965Z","2023-05-30T03:16:29.676Z",TRUE,"pitch","1da4e774-2c36-4e64-91e6-7f345efd0013",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.37,1.59,NA,120.39,178.32,"fly_ball","medium","9",153.62,105.09,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","J.P. Crawford flies out to right fielder Aaron Judge.",0,8,2,46,"bottom",5,"2023-05-30T03:15:53.106Z","2023-05-30T03:16:29.676Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.7,5,0.9,0.4335,6.2293,25.2823,-23.0944,-10.4366,5.6156,-0.0889,2.2392,6.2131,-126.2588,-3.5585,-1.2233,50.0046,5.5217,-16.8814,33.6,7.2,24,2496,222,96.9,53,247,NA,NA,NA,TRUE,-26.6,9.6,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666211,"Taylor Trammell","/api/v1/people/666211",676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA
717969,"2023-05-30",1,"2023-05-30T03:15:55.345Z","2023-05-30T03:15:59.700Z",TRUE,"pitch","5a8b3dfb-e73b-43ba-9c32-ec2df37113cb",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.3303,1.6392,NA,46.94,226.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Flyout","field_out","J.P. Crawford flies out to right fielder Aaron Judge.",0,8,2,46,"bottom",5,"2023-05-30T03:15:53.106Z","2023-05-30T03:16:29.676Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",593334,"Domingo Germán","/api/v1/people/593334","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.7,77.3,14,0.89,0.4502,5.9665,23.9482,-29.6835,-1.0898,1.6564,1.838,0.4585,7.5774,-121.689,-5.7435,-1.1748,50.0007,5.4218,-1.6356,1.2,8.4,24,2683,244,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
