"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718180,"2023-05-14",3,"2023-05-14T19:07:17.747Z","2023-05-14T19:07:21.236Z",TRUE,"pitch","c2246bc9-0307-4a4a-911a-80d338d29d58",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.42,1.56,NA,78.96,155.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,8,4,41,"top",5,"2023-05-14T19:06:47.082Z","2023-05-14T19:07:44.012Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.9,12,2,0.3844,6.4635,29.3442,-11.6832,-6.2686,9.9413,0.9979,3.1019,8.1565,-141.9443,-5.0906,-1.0846,50.0062,5.6484,-12.9262,42,3.6,24,2182,219,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T19:07:03.183Z","2023-05-14T19:07:06.343Z",TRUE,"pitch","66bb9146-1365-4795-b00d-83def7c5a0cb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.42,1.56,NA,114,149.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,8,4,41,"top",5,"2023-05-14T19:06:47.082Z","2023-05-14T19:07:44.012Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,88.5,2,0.91,0.3871,6.6162,34.4068,-9.9631,-8.0101,10.971,0.0788,3.2965,6.9727,-141.8531,-4.7678,-1.3783,50.005,5.6423,-16.2209,52.8,3.6,24,2235,219,NA,NA,NA,NA,NA,NA,FALSE,-10,19,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T19:06:49.286Z","2023-05-14T19:06:53.054Z",TRUE,"pitch","e08afd1f-69b5-4ad8-a06b-45322d4eae1d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.42,1.56,NA,161.9,199.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,8,4,41,"top",5,"2023-05-14T19:06:47.082Z","2023-05-14T19:07:44.012Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,81.1,13,0.88,0.424,6.6236,30.0798,-22.136,-11.5303,5.9584,-1.178,1.4726,4.4254,-129.7529,-5.8126,-1.4188,50.0053,5.4561,-19.4357,38.4,7.2,24,1955,242,NA,NA,NA,NA,NA,NA,FALSE,-25.2,9.6,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T19:06:50.080Z","2023-05-14T19:06:51.080Z",FALSE,"action",NA,NA,"Yankees pitching coach Matt Blake ejected by HP umpire Mike Muchlinski.","Ejection",8,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666880,"/api/v1/people/666880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ejection",NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,8,4,41,"top",5,"2023-05-14T19:06:47.082Z","2023-05-14T19:07:44.012Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483912,"/api/v1/people/483912",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",5,"2023-05-14T19:05:45.783Z","2023-05-14T19:06:08.803Z",TRUE,"pitch","a5bd8655-7284-4a0a-9cfd-5e4963578dee",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.4,1.57,NA,109.55,190.29,"fly_ball","medium","89",172.74,49.84,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Taylor Walls hits a grand slam (7) to right center field. Wander Franco scores. Brandon Lowe scores. Josh Lowe scores.",4,8,4,40,"top",5,"2023-05-14T19:04:50.906Z","2023-05-14T19:06:08.803Z",TRUE,TRUE,FALSE,FALSE,95,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.1,8,0.88,0.4239,6.7104,28.9177,-19.3381,-10.8488,7.6034,0.1954,1.796,7.4233,-129.5891,-5.5511,-1.3072,50.0054,5.4589,-18.3204,39.6,6,24,2194,242,100.2,28,387,NA,NA,NA,FALSE,-22.1,12.6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",4,"2023-05-14T19:05:28.523Z","2023-05-14T19:05:33.248Z",TRUE,"pitch","3a7567e1-2789-48c3-8bc1-032dfd835b25",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.4,1.57,NA,147.02,171.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Taylor Walls hits a grand slam (7) to right center field. Wander Franco scores. Brandon Lowe scores. Josh Lowe scores.",4,8,4,40,"top",5,"2023-05-14T19:04:50.906Z","2023-05-14T19:06:08.803Z",TRUE,TRUE,FALSE,FALSE,95,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,79.2,4,0.91,0.4329,6.281,28.9236,-21.4426,-11.1312,6.6322,-0.7875,2.4923,4.833,-127.1174,-3.2865,-1.2797,50.0005,5.5276,-17.9989,37.2,7.2,24,2061,242,NA,NA,NA,NA,NA,NA,FALSE,-24.7,11.4,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",3,"2023-05-14T19:05:11.831Z","2023-05-14T19:05:15.566Z",TRUE,"pitch","2b49786f-1157-4849-be1e-09b7027263eb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5769,1.5148,NA,106.75,195.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Taylor Walls hits a grand slam (7) to right center field. Wander Franco scores. Brandon Lowe scores. Josh Lowe scores.",4,8,4,40,"top",5,"2023-05-14T19:04:50.906Z","2023-05-14T19:06:08.803Z",TRUE,TRUE,FALSE,FALSE,95,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,79.8,8,0.92,0.4319,6.2308,26.9541,-17.6107,-9.3003,8.9519,0.269,1.6072,6.7189,-126.9953,-6.2416,-1.2078,50.004,5.5062,-15.133,36,6,24,2107,240,NA,NA,NA,NA,NA,NA,FALSE,-21.1,14.9,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T19:04:53.273Z","2023-05-14T19:04:57.613Z",TRUE,"pitch","0bef4ea2-19fd-43fa-88fc-a4795e5ed43e",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.4185,1.5674,NA,114.79,221.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Taylor Walls hits a grand slam (7) to right center field. Wander Franco scores. Brandon Lowe scores. Josh Lowe scores.",4,8,4,40,"top",5,"2023-05-14T19:04:50.906Z","2023-05-14T19:06:08.803Z",TRUE,TRUE,FALSE,FALSE,95,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.4,14,0.9,0.4284,6.4496,29.589,-22.3896,-12.4298,5.9247,0.0581,0.6221,7.7672,-128.4527,-7.6125,-1.4087,50.0006,5.3973,-20.5195,38.4,7.2,24,1953,240,NA,NA,NA,NA,NA,NA,FALSE,-26.4,9,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T19:02:24.790Z","2023-05-14T19:03:39.521Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Taylor Walls hits a grand slam (7) to right center field. Wander Franco scores. Brandon Lowe scores. Josh Lowe scores.",4,8,4,40,"top",5,"2023-05-14T19:04:50.906Z","2023-05-14T19:06:08.803Z",TRUE,TRUE,FALSE,FALSE,95,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T19:03:39.521Z","2023-05-14T19:04:53.273Z",FALSE,"action",NA,NA,"Pitching Change: Albert Abreu replaces Clarke Schmidt.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,656061,"/api/v1/people/656061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"40","atBat","Home Run","home_run","Taylor Walls hits a grand slam (7) to right center field. Wander Franco scores. Brandon Lowe scores. Josh Lowe scores.",4,8,4,40,"top",5,"2023-05-14T19:04:50.906Z","2023-05-14T19:06:08.803Z",TRUE,TRUE,FALSE,FALSE,95,1,2,2,670764,"Taylor Walls","/api/v1/people/670764","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",6,"2023-05-14T19:02:06.778Z","2023-05-14T19:02:14.148Z",TRUE,"pitch","98eab466-698b-433d-9f49-67c18fcd8dc0",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.8145,1.7781,NA,146.88,167.89,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Lowe walks. Brandon Lowe to 2nd.",0,4,4,39,"top",5,"2023-05-14T18:59:28.916Z","2023-05-14T19:02:14.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.8,75.9,4,2,0.4556,6.1087,24.8192,-38.3616,10.7836,-4.2322,-0.7839,2.6254,-1.8929,-120.5087,0.4184,-1.3856,50.0038,5.8559,15.7594,21.6,12,24,2941,48,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-7.3,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664040,"Brandon Lowe","/api/v1/people/664040",677551,"Wander Franco","/api/v1/people/677551",666139,"Josh Lowe","/api/v1/people/666139"
718180,"2023-05-14",4,"2023-05-14T19:01:32.252Z","2023-05-14T19:01:36.740Z",TRUE,"pitch","5cc4015c-c96a-4797-a068-361d7ba681ae",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.73,1.79,NA,106.6,180.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Lowe walks. Brandon Lowe to 2nd.",0,4,4,39,"top",5,"2023-05-14T18:59:28.916Z","2023-05-14T19:02:14.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.6,8,2,0.4141,6.3028,26.842,-25.0856,1.7161,3.9964,0.2729,2.1585,4.1807,-132.0183,-3.6952,-1.5512,50.0027,5.4126,3.0432,8.4,6,24,2809,159,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.7,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",3,"2023-05-14T19:01:07.682Z","2023-05-14T19:01:14.507Z",TRUE,"pitch","75844493-4c49-414b-b7bf-c736e17b4394",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.8146,1.8308,NA,131.5,224.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Lowe walks. Brandon Lowe to 2nd.",0,4,4,39,"top",5,"2023-05-14T18:59:28.916Z","2023-05-14T19:02:14.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,77.8,13,2,0.4437,6.1953,28.3034,-31.1323,6.3569,0.6771,-0.3805,0.5232,1.6344,-124.1439,-4.9601,-1.8753,50.0018,5.1836,9.7741,16.8,8.4,24,3048,87,NA,NA,NA,NA,NA,NA,FALSE,-37.8,0.2,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",2,"2023-05-14T19:00:42.592Z","2023-05-14T19:00:48.734Z",TRUE,"pitch","9f00471f-46cb-4cff-adc9-9ba0f225448e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.73,1.79,NA,125.43,182.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Lowe walks. Brandon Lowe to 2nd.",0,4,4,39,"top",5,"2023-05-14T18:59:28.916Z","2023-05-14T19:02:14.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,84.5,8,2,0.4085,6.3972,29.1814,-26.1156,3.2626,3.3259,-0.2212,2.1028,2.7532,-134.1299,-3.7532,-1.685,50.003,5.3838,5.9396,13.2,6,24,2673,170,NA,NA,NA,NA,NA,NA,FALSE,-26.8,5.4,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",1,"2023-05-14T19:00:20.832Z","2023-05-14T19:00:26.850Z",TRUE,"pitch","da7e3404-c39e-4205-afe3-755dfb017aa0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.8674,1.8571,NA,157.16,172.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Lowe walks. Brandon Lowe to 2nd.",0,4,4,39,"top",5,"2023-05-14T18:59:28.916Z","2023-05-14T19:02:14.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.2,13,2,0.4103,6.5945,27.8496,-26.2955,1.4086,3.2535,-1.0536,2.4584,0.9389,-133.3417,-2.8948,-1.5929,50.001,5.449,2.5439,6,6,24,2714,178,NA,NA,NA,NA,NA,NA,FALSE,-27,5.5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
718180,"2023-05-14",0,"2023-05-14T19:00:04.888Z","2023-05-14T19:00:10.712Z",TRUE,"pitch","b2cf3dab-ea09-420f-b85b-11814ebb6d92",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7881,1.8571,NA,155.61,185.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Josh Lowe walks. Brandon Lowe to 2nd.",0,4,4,39,"top",5,"2023-05-14T18:59:28.916Z","2023-05-14T19:02:14.148Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Loaded",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.2,13,2,0.4469,6.2432,25.226,-28.2316,8.2715,2.5912,-1.013,1.9769,-0.2643,-122.7579,-2.1832,-1.9776,50.0015,5.2909,12.5706,24,8.4,24,3017,81,NA,NA,NA,NA,NA,NA,FALSE,-34.1,4.4,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
