"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
717585,"2023-06-28",5,"2023-06-29T00:38:21.605Z","2023-06-29T00:38:26.323Z",TRUE,"pitch","2b6344c7-6d81-4c3c-8a73-70bb6806aba6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.67,1.67,NA,130.31,172.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Xander Bogaerts singles on a line drive to right fielder Henry Davis. Fernando Tatis Jr. scores.",1,1,2,42,"top",6,"2023-06-29T00:36:20.821Z","2023-06-29T00:39:43.412Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.5,4,0.87,0.4191,6.5274,27.7663,-30.663,3.6063,0.8728,-0.3491,2.4682,2.552,-130.7313,-3.3283,-1.8067,50.0012,6.0613,6.2367,12,7.2,24,2554,142,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1.1,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",4,"2023-06-29T00:37:58.036Z","2023-06-29T00:38:01.471Z",TRUE,"pitch","21ccf9c6-8278-4426-a182-f404a7633e00",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.67,1.67,NA,113.97,149.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Xander Bogaerts singles on a line drive to right fielder Henry Davis. Fernando Tatis Jr. scores.",1,1,2,42,"top",6,"2023-06-29T00:36:20.821Z","2023-06-29T00:39:43.412Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.4,2,0.95,0.3889,6.5092,32.4384,-12.6172,-5.6799,9.7411,0.0795,3.3152,7.2524,-140.9014,-4.8064,-1.7915,50.0051,5.8605,-11.4064,36,3.6,24,2464,217,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",3,"2023-06-29T00:37:33.866Z","2023-06-29T00:37:38.490Z",TRUE,"pitch","c7010f3e-d51c-44ef-aa64-473e854dfdb1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.67,1.67,NA,87.98,174.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Xander Bogaerts singles on a line drive to right fielder Henry Davis. Fernando Tatis Jr. scores.",1,1,2,42,"top",6,"2023-06-29T00:36:20.821Z","2023-06-29T00:39:43.412Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,76.7,6,0.91,0.4496,6.4724,27.4482,-31.9708,11.6224,0.1355,0.7614,2.3945,2.8091,-122.4967,-1.8278,-1.9136,50.0028,5.9213,17.4075,28.8,9.6,24,2873,55,NA,NA,NA,NA,NA,NA,FALSE,-39,0,-21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-29T00:37:04.479Z","2023-06-29T00:37:09.226Z",TRUE,"pitch","ed8229c9-e9c4-42e6-bf84-f6552d5b3057",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5083,1.6095,NA,95.11,167.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Xander Bogaerts singles on a line drive to right fielder Henry Davis. Fernando Tatis Jr. scores.",1,1,2,42,"top",6,"2023-06-29T00:36:20.821Z","2023-06-29T00:39:43.412Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.8,6,0.95,0.3939,6.5521,28.5753,-12.7308,-5.9529,9.9075,0.5742,2.6307,8.5221,-138.6263,-6.56,-1.7546,50.0052,5.8638,-11.6856,34.8,3.6,24,2553,217,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-29T00:36:46.295Z","2023-06-29T00:36:51.027Z",TRUE,"pitch","f2685176-ea51-4ba3-8557-7d08747d9f29",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4569,1.5323,NA,95.54,182.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Xander Bogaerts singles on a line drive to right fielder Henry Davis. Fernando Tatis Jr. scores.",1,1,2,42,"top",6,"2023-06-29T00:36:20.821Z","2023-06-29T00:39:43.412Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75.3,9,0.91,0.4596,6.6313,25.2902,-34.3427,10.6898,-1.512,0.563,2.0698,2.9361,-119.6415,-1.6478,-2.0718,50.0022,5.8747,15.3373,24,10.8,24,2807,56,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-2.9,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",2,"2023-06-29T00:37:19.097Z","2023-06-29T00:37:33.866Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,593428,"/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","Xander Bogaerts singles on a line drive to right fielder Henry Davis. Fernando Tatis Jr. scores.",1,1,2,42,"top",6,"2023-06-29T00:36:20.821Z","2023-06-29T00:39:43.412Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",4,"2023-06-29T00:36:09.439Z","2023-06-29T00:36:17.578Z",TRUE,"pitch","e89bd974-f297-44dd-b120-9b9e218709c1",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.5208,1.5989,NA,80.76,182.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,0,2,41,"top",6,"2023-06-29T00:34:32.298Z","2023-06-29T00:36:17.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88,14,0.86,0.3936,6.4577,28.2401,-15.783,-7.215,8.3393,0.9508,2.1025,9.9854,-138.6487,-7.0478,-1.7441,50.0044,5.7125,-14.1834,34.8,4.8,24,2474,221,NA,NA,NA,NA,NA,NA,TRUE,-16,13.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA
717585,"2023-06-28",3,"2023-06-29T00:35:45.322Z","2023-06-29T00:35:49.153Z",TRUE,"pitch","453b75ea-b625-4418-bde1-1fdfc9f0f450",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.69,1.72,NA,121.39,172.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,0,2,41,"top",6,"2023-06-29T00:34:32.298Z","2023-06-29T00:36:17.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.6,5,2,0.4038,6.434,28.4062,-22.344,-10.3817,5.2709,-0.1153,2.4399,8.1745,-135.4371,-4.7579,-1.8175,50.0043,5.7734,-19.3703,37.2,6,24,2498,221,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",2,"2023-06-29T00:35:28.817Z","2023-06-29T00:35:33.526Z",TRUE,"pitch","189495f0-35e3-47a2-be96-99295497533f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5541,1.6595,NA,96.04,169.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,0,2,41,"top",6,"2023-06-29T00:34:32.298Z","2023-06-29T00:36:17.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.8,6,2,0.4026,6.5625,28.4692,-22.0367,-9.2893,5.4061,0.5499,2.5719,9.4838,-135.8034,-4.4984,-1.7731,50.0057,5.7737,-17.4329,33.6,6,24,2482,219,NA,NA,NA,NA,NA,NA,FALSE,-22.2,9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-29T00:34:54.553Z","2023-06-29T00:35:00.019Z",TRUE,"pitch","1351bc48-09d8-4f6a-b85f-cb1ff28ebca9",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.4512,1.6338,NA,68.95,217.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,0,2,41,"top",6,"2023-06-29T00:34:32.298Z","2023-06-29T00:36:17.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.7,14,0.9,0.4486,6.4713,24.5294,-28.2626,9.0905,2.5906,1.2607,0.794,4.6914,-122.203,-6.0084,-1.8661,50.0021,5.7184,13.7202,26.4,8.4,24,2743,56,NA,NA,NA,NA,NA,NA,FALSE,-35.4,3.5,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-29T00:35:18.025Z","2023-06-29T00:35:28.817Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,592518,"/api/v1/people/592518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Manny Machado called out on strikes.",0,0,2,41,"top",6,"2023-06-29T00:34:32.298Z","2023-06-29T00:36:17.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",4,"2023-06-29T00:34:14.037Z","2023-06-29T00:34:25.025Z",TRUE,"pitch","a5af1ff1-72b7-4217-9c8f-edd683c65966",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.04,1.48,NA,102.96,159.89,"fly_ball","medium","7",54.54,110.27,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Juan Soto flies out to left fielder Connor Joe.",0,0,2,40,"top",6,"2023-06-29T00:32:18.399Z","2023-06-29T00:34:25.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88,3,0.96,0.392,6.3829,30.1812,-12.9619,-5.1454,9.7077,0.3684,2.9219,7.7534,-139.5136,-5.5667,-1.773,50.0058,5.7912,-10.1869,31.2,3.6,24,2496,224,86,28,283,NA,NA,NA,TRUE,-13,16.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA
717585,"2023-06-28",2,"2023-06-29T00:33:35.982Z","2023-06-29T00:33:43.362Z",TRUE,"pitch","705b46a3-92c1-4b61-bd48-4d5b061066cc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.8003,1.4193,NA,47.76,255.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Juan Soto flies out to left fielder Connor Joe.",0,0,2,40,"top",6,"2023-06-29T00:32:18.399Z","2023-06-29T00:34:25.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,71.8,14,0.89,0.4852,6.6227,26.9096,-42.4282,5.4411,-8.0008,1.8164,-0.6178,5.9846,-114.2064,-5.2508,-1.5753,50.0045,6.0211,6.9713,10.8,14.4,24,2762,34,NA,NA,NA,NA,NA,NA,FALSE,-61.2,-15.7,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",1,"2023-06-29T00:32:52.283Z","2023-06-29T00:32:56.735Z",TRUE,"pitch","90d3c5d3-b369-4078-bebc-a4bdc6232292",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1263,1.4871,NA,80.07,192.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Juan Soto flies out to left fielder Connor Joe.",0,0,2,40,"top",6,"2023-06-29T00:32:18.399Z","2023-06-29T00:34:25.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.2,14,0.83,0.3996,6.4587,31.7372,-16.1881,-7.3206,8.4097,0.9689,1.7254,9.8344,-137.3072,-7.6744,-1.7159,50.0011,5.668,-13.9122,33.6,4.8,24,2418,222,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",0,"2023-06-29T00:32:30.217Z","2023-06-29T00:32:34.950Z",TRUE,"pitch","17eb8dd0-12cd-4f62-91f5-e102e07c0633",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2033,1.4096,NA,109.45,147.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Juan Soto flies out to left fielder Connor Joe.",0,0,2,40,"top",6,"2023-06-29T00:32:18.399Z","2023-06-29T00:34:25.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.9,71.8,12,0.9,0.4797,6.2176,24.0582,-32.6557,8.9497,-0.3662,0.1981,3.3712,2.5539,-114.7932,1.2741,-2.0955,50.0023,6.0226,11.7744,20.4,10.8,24,2639,57,NA,NA,NA,NA,NA,NA,FALSE,-44.4,0,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717585,"2023-06-28",3,"2023-06-29T00:34:00.666Z","2023-06-29T00:34:14.037Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Mitch Keller. Fernando Tatis Jr. to 2nd.","Wild Pitch",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,665487,"/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"705b46a3-92c1-4b61-bd48-4d5b061066cc","wild_pitch",NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Juan Soto flies out to left fielder Connor Joe.",0,0,2,40,"top",6,"2023-06-29T00:32:18.399Z","2023-06-29T00:34:25.025Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
