"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718772,"2023-03-30",4,"2023-03-30T23:03:32.278Z","2023-03-30T23:03:36.856Z",TRUE,"pitch","fa54e4a3-9689-4644-be65-51a4534bdd52",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3184,1.614,NA,181.52,161.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Nolan Gorman walks. Willson Contreras to 3rd. Tyler O'Neill to 2nd.",0,6,6,69,"bottom",7,"2023-03-30T23:03:02.179Z","2023-03-30T23:04:08.969Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_LHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",83.6,76.3,11,0.9,0.451,6.6266,22.9305,-29.2207,-8.9126,1.9754,-1.6927,2.8614,8.5249,-121.2812,7.3809,-4.0894,50.0024,2.3242,-13.3246,22.8,8.4,24,2164,275,NA,NA,NA,NA,NA,NA,FALSE,-33.6,5.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",3,"2023-03-30T23:03:17.444Z","2023-03-30T23:03:22.597Z",TRUE,"pitch","712f0e82-5f1c-4d3f-b79b-00a8bbff1e8a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3981,1.6672,NA,133.2,141.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Nolan Gorman walks. Willson Contreras to 3rd. Tyler O'Neill to 2nd.",0,6,6,69,"bottom",7,"2023-03-30T23:03:02.179Z","2023-03-30T23:04:08.969Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_LHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",83.5,75.8,11,0.89,0.4535,6.5646,23.5092,-28.8921,-6.6329,2.2206,-0.4249,3.5853,10.5837,-120.7785,9.0058,-4.0017,50.0017,2.3491,-9.8006,15.6,7.2,24,2150,282,NA,NA,NA,NA,NA,NA,FALSE,-33,6.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",2,"2023-03-30T23:03:04.229Z","2023-03-30T23:03:07.934Z",TRUE,"pitch","718128e0-0fa7-45e6-9e4c-fc692ee38bdd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3184,1.5608,NA,165.84,136.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Nolan Gorman walks. Willson Contreras to 3rd. Tyler O'Neill to 2nd.",0,6,6,69,"bottom",7,"2023-03-30T23:03:02.179Z","2023-03-30T23:04:08.969Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_LHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",83.7,76.5,11,0.83,0.4507,6.5175,22.1649,-30.3429,-3.9643,1.2256,-1.2813,3.7719,8.3298,-121.2189,9.4365,-4.2366,50.005,2.4736,-5.9417,8.4,8.4,24,2134,274,NA,NA,NA,NA,NA,NA,FALSE,-34.6,4.7,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",0,"2023-03-30T23:00:40.163Z","2023-03-30T23:01:19.848Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Nolan Gorman walks. Willson Contreras to 3rd. Tyler O'Neill to 2nd.",0,6,6,69,"bottom",7,"2023-03-30T23:03:02.179Z","2023-03-30T23:04:08.969Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_LHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",1,"2023-03-30T23:01:19.848Z","2023-03-30T23:03:04.229Z",FALSE,"action",NA,NA,"Pitching Change: Adam Cimber replaces Anthony Bass.","Pitching Substitution",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643256,"/api/v1/people/643256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Walk","walk","Nolan Gorman walks. Willson Contreras to 3rd. Tyler O'Neill to 2nd.",0,6,6,69,"bottom",7,"2023-03-30T23:03:02.179Z","2023-03-30T23:04:08.969Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",643256,"Adam Cimber","/api/v1/people/643256","R","Right","vs_RHP","vs_LHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",5,"2023-03-30T23:00:18.340Z","2023-03-30T23:00:25.367Z",TRUE,"pitch","5d690a85-ba5b-46b2-8656-3417f0d4d5a2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.1361,1.5622,NA,152.05,139.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Tyler O'Neill walks. Willson Contreras to 2nd.",0,6,6,68,"bottom",7,"2023-03-30T22:58:33.894Z","2023-03-30T23:00:25.367Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86,11,0.9,0.4007,6.7808,29.0466,-19.244,-7.2606,6.8266,-0.9196,3.6658,3.336,-136.5199,-1.8752,-1.2117,50.0053,5.6813,-13.7557,33.6,4.8,24,1915,200,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.2,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641933,"Tyler O'Neill","/api/v1/people/641933",575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA
718772,"2023-03-30",4,"2023-03-30T22:59:57.447Z","2023-03-30T23:00:01.114Z",TRUE,"pitch","1be56278-fdee-4df2-b2c3-8021ce3eaf79",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,0,NA,NA,3.0828,1.5355,NA,102.42,220.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Tyler O'Neill walks. Willson Contreras to 2nd.",0,6,6,68,"bottom",7,"2023-03-30T22:58:33.894Z","2023-03-30T23:00:25.367Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.8,14,0.92,0.4465,6.4627,25.4361,-33.5264,4.685,-0.8892,0.3824,0.6745,3.0451,-122.8974,-4.8282,-1.4834,50.0034,5.5276,7.1315,12,9.6,24,2423,80,NA,NA,NA,NA,NA,NA,FALSE,-41,-2.5,-9.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641933,"Tyler O'Neill","/api/v1/people/641933",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",2,"2023-03-30T22:59:24.240Z","2023-03-30T22:59:29.204Z",TRUE,"pitch","eaef876d-f1d6-4cac-af50-afcb18c6f00f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0561,1.5355,NA,82.32,189.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Tyler O'Neill walks. Willson Contreras to 2nd.",0,6,6,68,"bottom",7,"2023-03-30T22:58:33.894Z","2023-03-30T23:00:25.367Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,80,14,0.92,0.4365,6.6315,22.2828,-34.3802,4.8013,-1.3759,0.9099,1.8317,4.0919,-124.8978,-2.4496,-1.3666,50.0061,5.6193,7.6784,13.2,9.6,24,2465,84,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-2.8,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641933,"Tyler O'Neill","/api/v1/people/641933",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",1,"2023-03-30T22:59:07.213Z","2023-03-30T22:59:11.676Z",TRUE,"pitch","fb1bfc13-4af9-4492-b961-854fad58d824",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1627,1.5622,NA,91.28,206.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Tyler O'Neill walks. Willson Contreras to 2nd.",0,6,6,68,"bottom",7,"2023-03-30T22:58:33.894Z","2023-03-30T23:00:25.367Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.8,14,0.91,0.4325,6.6498,21.7508,-29.909,3.7706,1.3918,0.6748,1.1985,3.6244,-125.8714,-4.9436,-1.2655,50.0053,5.5653,6.1463,12,7.2,24,2357,115,NA,NA,NA,NA,NA,NA,FALSE,-34.3,1.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641933,"Tyler O'Neill","/api/v1/people/641933",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",0,"2023-03-30T22:58:50.544Z","2023-03-30T22:58:53.922Z",TRUE,"pitch","9ee189e3-758f-44e0-af80-92c1a52ae014",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1627,1.5622,NA,115.04,174.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Tyler O'Neill walks. Willson Contreras to 2nd.",0,6,6,68,"bottom",7,"2023-03-30T22:58:33.894Z","2023-03-30T23:00:25.367Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.8,5,0.9,0.3968,6.764,30.3985,-13.6861,-8.8016,9.5777,0.0513,2.3841,6.0361,-137.9831,-6.718,-1.0199,50.0016,5.7705,-16.9887,45.6,4.8,24,2122,200,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641933,"Tyler O'Neill","/api/v1/people/641933",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",3,"2023-03-30T22:59:41.184Z","2023-03-30T22:59:44.184Z",FALSE,"pickoff","092945e0-3d33-4163-9f79-1a950e117f35",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Tyler O'Neill walks. Willson Contreras to 2nd.",0,6,6,68,"bottom",7,"2023-03-30T22:58:33.894Z","2023-03-30T23:00:25.367Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641933,"Tyler O'Neill","/api/v1/people/641933",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",3,"2023-03-30T22:58:14.590Z","2023-03-30T22:58:25.359Z",TRUE,"pitch","b59542d2-fd98-4494-b8c9-f3f0fb135884",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.3,1.56,NA,80.62,138.62,"ground_ball","hard","9",182.96,101.42,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Willson Contreras singles on a sharp ground ball to right fielder George Springer.",0,6,6,67,"bottom",7,"2023-03-30T22:57:37.235Z","2023-03-30T22:58:25.359Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85,12,0.9,0.4047,6.6573,29.5474,-13.0586,-1.1818,10.3087,0.9544,3.7098,5.6361,-135.328,-3.3141,-1.0019,50.006,5.8652,-2.1926,3.6,3.6,24,2078,199,101,-4,37,NA,NA,NA,FALSE,-13.4,18.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",2,"2023-03-30T22:57:55.413Z","2023-03-30T22:58:02.105Z",TRUE,"pitch","d83d5dcc-115f-4a86-9a02-36816858d498",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2692,1.6155,NA,140.42,184.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Willson Contreras singles on a sharp ground ball to right fielder George Springer.",0,6,6,67,"bottom",7,"2023-03-30T22:57:37.235Z","2023-03-30T22:58:25.359Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.3,7,0.9,0.4046,6.73,29.0436,-16.9794,-8.0414,8.1812,-0.6143,2.0237,4.1627,-135.2977,-6.5258,-1.1267,50.0016,5.6534,-14.9328,37.2,4.8,24,1898,204,NA,NA,NA,NA,NA,NA,FALSE,-18,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",1,"2023-03-30T22:57:39.464Z","2023-03-30T22:57:42.928Z",TRUE,"pitch","dc0069a7-7cf8-465f-9ca7-f84deae10f1a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2649,1.4243,NA,82.43,189.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Willson Contreras singles on a sharp ground ball to right fielder George Springer.",0,6,6,67,"bottom",7,"2023-03-30T22:57:37.235Z","2023-03-30T22:58:25.359Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.2,14,0.92,0.4384,6.5429,24.9257,-34.4112,3.7242,-1.4109,0.9069,1.8205,4.4018,-124.8993,-2.7446,-1.3616,50.0051,5.7607,5.8903,10.8,9.6,24,2230,92,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-3,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",0,"2023-03-30T22:57:15.252Z","2023-03-30T22:57:39.464Z",FALSE,"action",NA,NA,"Nathan Lukes remains in the game as the designated hitter.","Defensive Switch",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664770,"/api/v1/people/664770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","601","67","atBat","Single","single","Willson Contreras singles on a sharp ground ball to right fielder George Springer.",0,6,6,67,"bottom",7,"2023-03-30T22:57:37.235Z","2023-03-30T22:58:25.359Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",542914,"Anthony Bass","/api/v1/people/542914","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,474832,"/api/v1/people/474832",FALSE,FALSE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,NA,NA,NA
718772,"2023-03-30",2,"2023-03-30T22:55:18.657Z","2023-03-30T22:55:26.709Z",TRUE,"pitch","b8b6b8da-e0e4-4318-9051-c37169711c34",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.48,1.67,NA,84.7,155.95,"ground_ball","soft","1",132.22,189.69,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Kevin Kiermaier grounds out softly, pitcher Andre Pallante to first baseman Paul Goldschmidt.",0,6,6,66,"top",7,"2023-03-30T22:54:45.351Z","2023-03-30T22:55:26.709Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669467,"Andre Pallante","/api/v1/people/669467","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.9,12,0.91,0.395,6.6761,26.1268,-21.5764,-1.73,5.4201,0.8473,3.0679,8.0474,-137.8413,-3.321,-1.8654,50.0004,5.7184,-3.3822,4.8,4.8,24,2407,187,41.3,-41,5,NA,NA,NA,TRUE,-20.6,9.5,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,NA,NA,NA
