"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718729,"2023-04-03",6,"2023-04-03T23:58:09.791Z","2023-04-03T23:58:17.244Z",TRUE,"pitch","e2dcdabc-fc4b-45ef-8714-45a4390d3f8e",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.05,1.46,NA,141.18,177.27,"fly_ball","medium","9",188.36,124.15,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jose Miranda flies out to right fielder Avisail Garcia.",0,8,0,36,"top",5,"2023-04-03T23:56:15.330Z","2023-04-03T23:58:17.244Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",689167,"Jeff Lindgren","/api/v1/people/689167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.4,4,2,0.4182,6.2054,27.8493,-17.1707,-7.9454,8.6365,-0.6343,2.2781,6.8765,-130.9979,-4.8289,-2.262,50.0004,5.4301,-13.798,34.8,4.8,24,2180,220,79.8,42,244,NA,NA,NA,TRUE,-19,14.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",5,"2023-04-03T23:57:47.334Z","2023-04-03T23:57:50.913Z",TRUE,"pitch","65b2e41c-ff75-432e-976c-e33b86f2a6ae",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.05,1.46,NA,113.28,181.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jose Miranda flies out to right fielder Avisail Garcia.",0,8,0,36,"top",5,"2023-04-03T23:56:15.330Z","2023-04-03T23:58:17.244Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",689167,"Jeff Lindgren","/api/v1/people/689167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,80.9,5,2,0.4224,6.4553,31.3124,-12.6742,-6.7904,11.495,0.0977,2.136,8.2547,-130.4185,-5.6858,-2.249,50.0044,5.3268,-11.5215,34.8,3.6,24,2247,227,NA,NA,NA,NA,NA,NA,FALSE,-15,19.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",4,"2023-04-03T23:57:29.565Z","2023-04-03T23:57:34.702Z",TRUE,"pitch","15543f20-70ba-452c-b61a-56ecb6761656",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.0047,1.4421,NA,78.31,198.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jose Miranda flies out to right fielder Avisail Garcia.",0,8,0,36,"top",5,"2023-04-03T23:56:15.330Z","2023-04-03T23:58:17.244Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",689167,"Jeff Lindgren","/api/v1/people/689167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,81.7,14,2,0.4219,6.3707,28.0366,-13.3651,-5.3915,11.0322,1.0151,1.4927,9.5062,-129.9631,-7.4757,-1.9949,50.0058,5.4282,-9.1957,25.2,3.6,24,2194,222,NA,NA,NA,NA,NA,NA,FALSE,-16,18.4,7.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",3,"2023-04-03T23:57:15.450Z","2023-04-03T23:57:19.351Z",TRUE,"pitch","472896d5-cf52-4a4d-9b6f-2f51a2d9adc4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0406,1.4421,NA,123.71,204.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jose Miranda flies out to right fielder Avisail Garcia.",0,8,0,36,"top",5,"2023-04-03T23:56:15.330Z","2023-04-03T23:58:17.244Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",689167,"Jeff Lindgren","/api/v1/people/689167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,81.6,13,0.92,0.4204,6.8114,30.4355,-12.6083,-7.6395,11.4117,-0.1759,1.2702,6.8877,-130.8301,-8.1553,-1.8643,50.003,5.3961,-13.0982,38.4,4.8,24,2061,210,NA,NA,NA,NA,NA,NA,FALSE,-15.4,18.8,12.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",2,"2023-04-03T23:56:56.498Z","2023-04-03T23:57:00.487Z",TRUE,"pitch","9f42b46e-31e2-4533-8e02-03b35882d26f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.05,1.46,NA,136.06,167.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jose Miranda flies out to right fielder Avisail Garcia.",0,8,0,36,"top",5,"2023-04-03T23:56:15.330Z","2023-04-03T23:58:17.244Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",689167,"Jeff Lindgren","/api/v1/people/689167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.1,1,0.95,0.4456,6.7056,26.4551,-28.5462,-13.2975,2.3741,-0.5,2.6528,8.2282,-123.3043,-0.8777,-2.1671,50.0007,5.4403,-20.3002,32.4,9.6,24,1962,247,NA,NA,NA,NA,NA,NA,FALSE,-34,4.3,22,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",0,"2023-04-03T23:56:22.208Z","2023-04-03T23:56:27.715Z",TRUE,"pitch","c9fe73bb-5be4-412a-8f28-508daf24bf52",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.137,1.44,NA,130.47,201.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jose Miranda flies out to right fielder Avisail Garcia.",0,8,0,36,"top",5,"2023-04-03T23:56:15.330Z","2023-04-03T23:58:17.244Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",689167,"Jeff Lindgren","/api/v1/people/689167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,81.5,7,0.89,0.4223,6.4255,28.7012,-17.9501,-9.1992,8.3625,-0.3534,1.3845,7.4054,-129.9901,-6.8734,-2.052,50.0061,5.4388,-15.6561,36,6,24,2158,214,NA,NA,NA,NA,NA,NA,FALSE,-20.8,13.7,14.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",1,"2023-04-03T23:56:43.306Z","2023-04-03T23:56:56.498Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",8,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,0,669304,"/api/v1/people/669304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jose Miranda flies out to right fielder Avisail Garcia.",0,8,0,36,"top",5,"2023-04-03T23:56:15.330Z","2023-04-03T23:58:17.244Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669304,"Jose Miranda","/api/v1/people/669304","R","Right",689167,"Jeff Lindgren","/api/v1/people/689167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",1,"2023-04-03T23:54:09.644Z","2023-04-03T23:54:16.515Z",TRUE,"pitch","6e48bd32-60a3-4b8b-87d4-6dba1db0ede4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.53,1.79,NA,97.5,169.95,"ground_ball","medium","6",112.18,158.53,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Avisail Garcia grounds out, shortstop Carlos Correa to first baseman Joey Gallo.",0,8,0,35,"bottom",4,"2023-04-03T23:53:28.033Z","2023-04-03T23:54:16.515Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,541645,"Avisaíl García","/api/v1/people/541645","R","Right",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,77.8,6,2,0.4422,6.5615,27.2451,-28.8892,0.2132,2.121,0.5117,2.5491,8.0397,-124.3313,-0.4682,-2.8052,50.0038,5.1581,0.3302,3.6,7.2,24,2466,60,92.7,-17,9,NA,NA,NA,TRUE,-33.7,4,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",0,"2023-04-03T23:53:51.164Z","2023-04-03T23:53:55.507Z",TRUE,"pitch","af1183ad-1161-427e-a34c-e3c47ce9e162",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5649,1.7905,NA,121.09,131.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Avisail Garcia grounds out, shortstop Carlos Correa to first baseman Joey Gallo.",0,8,0,35,"bottom",4,"2023-04-03T23:53:28.033Z","2023-04-03T23:54:16.515Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,541645,"Avisaíl García","/api/v1/people/541645","R","Right",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.6,11,0.91,0.404,6.9873,32.6447,-10.4553,-6.3036,11.6941,-0.1073,3.9754,8.988,-136.0981,-1.6594,-2.6489,50.0032,5.3258,-11.7087,40.8,3.6,24,2347,217,NA,NA,NA,NA,NA,NA,FALSE,-10.6,21,9.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",6,"2023-04-03T23:53:18.847Z","2023-04-03T23:53:22.571Z",TRUE,"pitch","497c3a50-f141-45ed-aae0-3e97df853b98",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.67,1.76,NA,106.29,123.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,0,34,"bottom",4,"2023-04-03T23:51:07.816Z","2023-04-03T23:53:22.571Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.6,12,0.92,0.4001,6.9078,31.592,-11.1261,-6.743,11.1051,0.2811,4.2631,6.928,-137.1205,-1.1496,-1.4076,50.0062,5.4506,-12.7853,44.4,3.6,24,2371,213,NA,NA,NA,NA,NA,NA,TRUE,-10.9,20,10.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,624585,"Jorge Soler","/api/v1/people/624585"
718729,"2023-04-03",5,"2023-04-03T23:53:00.549Z","2023-04-03T23:53:05.397Z",TRUE,"pitch","fd598f74-c36b-4019-8d42-f3e4b7c79377",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3436,1.6677,NA,100.55,123.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,0,34,"bottom",4,"2023-04-03T23:51:07.816Z","2023-04-03T23:53:22.571Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,84.7,12,0.92,0.4026,6.8608,33.7529,-10.6997,-6.805,11.4891,0.4315,4.2852,7.4119,-136.7311,-1.1142,-1.4469,50.002,5.4423,-12.7192,44.4,3.6,24,2348,215,NA,NA,NA,NA,NA,NA,FALSE,-10.6,20.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",3,"2023-04-03T23:52:27.507Z","2023-04-03T23:52:30.952Z",TRUE,"pitch","1b2ccdfb-5f86-4227-85f1-815333d628e1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.67,1.76,NA,144.6,192.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,0,34,"bottom",4,"2023-04-03T23:51:07.816Z","2023-04-03T23:53:22.571Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.3,78,7,0.92,0.4395,6.726,29.509,-26.0957,-10.0649,3.8796,-0.724,1.726,5.7003,-125.4728,-3.3448,-1.7383,50.0031,5.2439,-15.7691,28.8,8.4,24,1962,222,NA,NA,NA,NA,NA,NA,FALSE,-31,6.4,16.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",2,"2023-04-03T23:52:08.645Z","2023-04-03T23:52:11.937Z",TRUE,"pitch","53c7d7d8-693e-4230-84ff-503d891ee7d2",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.67,1.76,NA,103.88,163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,0,34,"bottom",4,"2023-04-03T23:51:07.816Z","2023-04-03T23:53:22.571Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84,6,0.91,0.4058,7.0709,34.7312,-12.4888,-8.0539,10.7151,0.3441,2.8031,7.6116,-135.9131,-4.1432,-1.4708,50.0055,5.2393,-14.8016,43.2,3.6,24,2289,214,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.5,12.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",1,"2023-04-03T23:51:49.069Z","2023-04-03T23:51:54.229Z",TRUE,"pitch","3162397b-95d6-4fc8-a985-091a88e8a9d3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.7396,1.7672,NA,88.84,143.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,0,34,"bottom",4,"2023-04-03T23:51:07.816Z","2023-04-03T23:53:22.571Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,83.9,3,0.91,0.4074,6.776,32.6548,-13.0612,-8.2373,10.469,0.7388,3.5417,8.7737,-135.0507,-2.3325,-1.5003,50.0006,5.3488,-15.0352,43.2,3.6,24,2300,219,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",0,"2023-04-03T23:51:33.616Z","2023-04-03T23:51:39.340Z",TRUE,"pitch","873935b7-2ff5-4379-8cd6-a71b003f6230",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5649,1.77,NA,94.57,174.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,0,34,"bottom",4,"2023-04-03T23:51:07.816Z","2023-04-03T23:53:22.571Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,76.9,6,0.92,0.4465,7.3092,26.7857,-25.0755,-9.678,4.6704,0.5885,2.3681,7.9143,-123.166,-2.2345,-1.4251,50.0052,5.4297,-14.72,27.6,7.2,24,1737,225,NA,NA,NA,NA,NA,NA,FALSE,-30.4,8.2,15.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",4,"2023-04-03T23:52:45.950Z","2023-04-03T23:53:00.549Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,665862,"/api/v1/people/665862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Jazz Chisholm Jr. strikes out swinging.",0,8,0,34,"bottom",4,"2023-04-03T23:51:07.816Z","2023-04-03T23:53:22.571Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718729,"2023-04-03",7,"2023-04-03T23:50:51.100Z","2023-04-03T23:50:59.357Z",TRUE,"pitch","f390d9c4-6d49-425a-b654-d62f304f1989",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.51,1.71,NA,124.86,122.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,8,0,33,"bottom",4,"2023-04-03T23:47:50.402Z","2023-04-03T23:50:59.357Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",641816,"Tyler Mahle","/api/v1/people/641816","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,76.8,11,2,0.4464,6.8028,27.0324,-28.9803,2.0425,2.1016,-0.2061,4.3006,5.8396,-123.2162,3.4132,-2.8829,50.0029,5.3624,3.1055,8.4,7.2,24,2369,58,NA,NA,NA,NA,NA,NA,TRUE,-33.5,5,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,624585,"Jorge Soler","/api/v1/people/624585"
