"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716504,"2023-09-20",4,"2023-09-20T20:49:37.138Z","2023-09-20T20:49:43.424Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,663728,"/api/v1/people/663728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Cal Raleigh homers (29) on a fly ball to right field.",1,4,1,35,"top",5,"2023-09-20T20:48:15.247Z","2023-09-20T20:50:08.357Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",5,"2023-09-20T20:47:40.196Z","2023-09-20T20:48:06.473Z",TRUE,"pitch","e366105a-c0eb-4822-b27b-cace882c9e57",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.26,1.5,NA,91.38,176.41,"fly_ball","medium","89",173.84,49.1,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","Julio Rodriguez homers (31) on a fly ball to right center field.",1,3,1,34,"top",5,"2023-09-20T20:46:11.240Z","2023-09-20T20:48:06.473Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.5,6,0.9,0.4049,5.9715,26.9907,-15.3368,-6.6294,9.0668,0.6722,2.31,8.3535,-134.8332,-6.3387,-1.5926,50.0023,5.7576,-12.3103,32.4,4.8,24,2232,219,106,28,389,NA,NA,NA,FALSE,-16.3,15.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",3,"2023-09-20T20:47:05.508Z","2023-09-20T20:47:12.009Z",TRUE,"pitch","d1102a41-ed75-4a9f-a3ae-2b21a86d6cae",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2389,1.4664,NA,194.55,173.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","Julio Rodriguez homers (31) on a fly ball to right center field.",1,3,1,34,"top",5,"2023-09-20T20:46:11.240Z","2023-09-20T20:48:06.473Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.1,11,0.92,0.4411,5.7965,25.5011,-21.0053,-7.863,7.1596,-2.0344,2.4304,1.8192,-124.2855,-3.9244,-1.7554,50.0059,5.7799,-12.2716,28.8,6,24,1635,239,NA,NA,NA,NA,NA,NA,FALSE,-25.3,12.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",2,"2023-09-20T20:46:48.302Z","2023-09-20T20:46:51.803Z",TRUE,"pitch","7b858d58-e513-4724-b9c2-ac1d368a956b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.26,1.5,NA,79.45,195.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","Julio Rodriguez homers (31) on a fly ball to right center field.",1,3,1,34,"top",5,"2023-09-20T20:46:11.240Z","2023-09-20T20:48:06.473Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,14,0.9,0.4035,5.9834,28.6428,-14.1259,-7.8115,9.6642,0.985,1.6172,9.448,-135.5629,-8.4754,-1.5247,50.0063,5.7628,-14.5943,38.4,4.8,24,2329,219,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.8,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",1,"2023-09-20T20:46:32.777Z","2023-09-20T20:46:35.968Z",TRUE,"pitch","937f7f1c-e52d-49ce-acad-26cb60a8f702",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2071,1.4664,NA,50.71,189.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","Julio Rodriguez homers (31) on a fly ball to right center field.",1,3,1,34,"top",5,"2023-09-20T20:46:11.240Z","2023-09-20T20:48:06.473Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,75.3,14,0.92,0.4624,5.7032,21.7099,-33.2356,1.9641,-0.7436,1.7391,1.8238,7.0789,-118.2667,-2.1184,-1.5434,50.0057,5.7679,2.7922,7.2,9.6,24,2530,57,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-1.6,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",0,"2023-09-20T20:46:14.015Z","2023-09-20T20:46:18.140Z",TRUE,"pitch","75a0c6ad-e9b9-41f9-b05a-bfe504431570",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.26,1.5,NA,147.11,161.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","Julio Rodriguez homers (31) on a fly ball to right center field.",1,3,1,34,"top",5,"2023-09-20T20:46:11.240Z","2023-09-20T20:48:06.473Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.8,1,0.91,0.4497,5.7678,23.2895,-21.3896,-8.2832,7.1733,-0.79,2.8532,4.5381,-121.6804,-2.7218,-1.6005,50.002,5.8342,-12.453,27.6,7.2,24,1612,244,NA,NA,NA,NA,NA,NA,FALSE,-26.4,12.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",4,"2023-09-20T20:47:25.923Z","2023-09-20T20:47:40.196Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,677594,"/api/v1/people/677594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Home Run","home_run","Julio Rodriguez homers (31) on a fly ball to right center field.",1,3,1,34,"top",5,"2023-09-20T20:46:11.240Z","2023-09-20T20:48:06.473Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",683155,"Joey Estes","/api/v1/people/683155","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",1,"2023-09-20T20:43:52.051Z","2023-09-20T20:44:00.104Z",TRUE,"pitch","3fed2b79-47c4-4a95-8a61-18083c7d235b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.24,1.54,NA,79.49,180.06,"ground_ball","medium","4",120.3,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Jordan Diaz grounds out, second baseman Josh Rojas to first baseman Ty France.",0,2,1,33,"bottom",4,"2023-09-20T20:43:31.744Z","2023-09-20T20:44:00.104Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.6,14,0.89,0.4257,6.3734,24.8848,-30.4255,3.9738,1.0439,0.984,2.1748,4.9258,-128.3493,-3.0374,-1.4717,50.0064,5.7265,6.6744,13.2,7.2,24,2379,36,84.2,-29,5,NA,NA,NA,TRUE,-33.5,1.4,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",0,"2023-09-20T20:43:33.229Z","2023-09-20T20:43:36.229Z",TRUE,"pitch","79bf5748-3bed-4b77-86cb-0d033dc58b79",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.24,1.54,NA,81.88,152.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Jordan Diaz grounds out, second baseman Josh Rojas to first baseman Ty France.",0,2,1,33,"bottom",4,"2023-09-20T20:43:31.744Z","2023-09-20T20:44:00.104Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.6,12,0.91,0.3895,6.4889,30.0731,-14.4233,-5.4721,8.8533,0.9213,3.1835,7.5514,-140.3142,-4.9848,-1.0869,50.0039,5.9143,-10.9736,31.2,3.6,24,2290,218,NA,NA,NA,NA,NA,NA,FALSE,-14,15.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",5,"2023-09-20T20:43:01.822Z","2023-09-20T20:43:08.385Z",TRUE,"pitch","95d5d6d8-4be7-4902-bb75-6831c6ba3b27",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.51,1.65,NA,118.91,139.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,1,32,"bottom",4,"2023-09-20T20:41:02.330Z","2023-09-20T20:43:08.385Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.8,11,0.91,0.3914,6.4528,31.8574,-14.0968,-5.4766,9.1181,-0.05,3.666,5.6452,-139.9796,-3.4141,-1.3822,50.0054,5.8257,-10.8606,32.4,3.6,24,2197,224,NA,NA,NA,NA,NA,NA,TRUE,-13.6,16,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,664913,"Seth Brown","/api/v1/people/664913",NA,NA,NA
716504,"2023-09-20",4,"2023-09-20T20:42:38.563Z","2023-09-20T20:42:41.862Z",TRUE,"pitch","f62fce1a-251a-4f2d-b899-86b403106972",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.43,1.6249,NA,116.79,167.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,1,32,"bottom",4,"2023-09-20T20:41:02.330Z","2023-09-20T20:43:08.385Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.2,5,0.89,0.4256,6.4411,26.74,-28.3141,5.0596,2.2999,0.0055,2.6443,2.7163,-128.702,-2.3712,-1.7208,50.0009,5.7705,8.486,16.8,7.2,24,2291,34,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.8,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",3,"2023-09-20T20:42:17.792Z","2023-09-20T20:42:22.060Z",TRUE,"pitch","19f60dd1-70d9-49fe-9968-f816435e7d3e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5575,1.6566,NA,165.33,146.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,1,32,"bottom",4,"2023-09-20T20:41:02.330Z","2023-09-20T20:43:08.385Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.2,11,0.92,0.3941,6.3608,32.0718,-18.6623,-9.9648,6.9135,-1.2678,3.4277,3.5914,-139.1163,-3.4998,-1.2832,50.0007,5.9435,-19.4717,43.2,6,24,2280,220,NA,NA,NA,NA,NA,NA,FALSE,-18,12,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",2,"2023-09-20T20:41:55.905Z","2023-09-20T20:41:59.658Z",TRUE,"pitch","9562f8b4-2995-4769-88f6-293659511dda",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4937,1.6566,NA,108.3,164.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,1,32,"bottom",4,"2023-09-20T20:41:02.330Z","2023-09-20T20:43:08.385Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.6,5,0.92,0.3904,6.6111,28.9122,-18.8665,-8.202,6.6619,0.2282,2.7644,6.9124,-139.8129,-5.2481,-1.1999,50.0026,5.888,-16.3817,37.2,4.8,24,2217,217,NA,NA,NA,NA,NA,NA,FALSE,-18.1,11.3,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",1,"2023-09-20T20:41:33.485Z","2023-09-20T20:41:38.091Z",TRUE,"pitch","dcb6fea5-6d44-4f29-b671-8fc867c13df7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6212,1.72,NA,79.15,196.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,1,32,"bottom",4,"2023-09-20T20:41:02.330Z","2023-09-20T20:43:08.385Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.9,14,0.88,0.4207,6.4576,23.8418,-29.5273,3.6942,1.5352,0.9929,1.5802,5.1277,-129.5687,-4.8012,-1.4821,50.0006,5.6799,6.36,13.2,7.2,24,2397,24,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",0,"2023-09-20T20:41:13.107Z","2023-09-20T20:41:16.553Z",TRUE,"pitch","56a657ab-adef-43fd-98ea-62af7459f20f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5893,1.6883,NA,111.76,201.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,2,1,32,"bottom",4,"2023-09-20T20:41:02.330Z","2023-09-20T20:43:08.385Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,88.4,14,0.92,0.3924,6.5284,28.614,-18.2087,-8.7791,7.062,0.1375,1.3709,7.1024,-139.1262,-8.6279,-1.2966,50.0032,5.6986,-17.3638,38.4,4.8,24,2222,218,NA,NA,NA,NA,NA,NA,FALSE,-18.4,11.3,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716504,"2023-09-20",2,"2023-09-20T20:40:36.428Z","2023-09-20T20:40:47.448Z",TRUE,"pitch","4eb2738e-acbc-4632-b126-8f37a86c06f3",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.43,1.62,NA,105.73,194.6,"ground_ball","medium","9",166.02,134.83,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Single","single","Seth Brown singles on a ground ball to right fielder Jarred Kelenic.",0,2,1,31,"bottom",4,"2023-09-20T20:39:54.220Z","2023-09-20T20:40:47.448Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Seattle Mariners","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.9,79.4,9,2,0.4375,6.6136,24.6194,-34.9335,-3.9251,-1.7432,0.2956,1.6364,4.7921,-125.0625,-3.1436,-1.1331,50.0002,5.7675,-6.2332,8.4,9.6,24,754,266,105.2,-2,29,NA,NA,NA,FALSE,-40.6,-3.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,664913,"Seth Brown","/api/v1/people/664913",NA,NA,NA
