"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716457,"2023-09-24",7,"2023-09-24T02:52:23.322Z","2023-09-24T02:52:29.287Z",TRUE,"pitch","2f2f61e4-7e9c-4ef0-bcba-f99e524bc940",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3873,1.6354,NA,81.38,176.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,53,"top",7,"2023-09-24T02:50:42.960Z","2023-09-24T02:52:50.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.6,14,2,0.4064,6.3577,29.7691,-20.2023,6.8691,6.5112,0.9346,2.3132,-6.6965,-134.866,-1.9735,2.5592,50.0057,4.4818,12.636,28.8,4.8,24,2351,125,NA,NA,NA,NA,NA,NA,FALSE,-20.3,11.5,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",6,"2023-09-24T02:51:58.940Z","2023-09-24T02:52:02.598Z",TRUE,"pitch","9bdb5345-ad7e-456a-9697-2e3c0f9a7775",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.3,1.58,NA,94.1,170.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,53,"top",7,"2023-09-24T02:50:42.960Z","2023-09-24T02:52:50.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.7,6,2,0.4095,6.303,31.3755,-23.6321,8.2078,4.7279,0.6007,2.5403,-7.9035,-134.1957,-0.7769,2.53,50.0063,4.5302,14.8439,28.8,6,24,2335,125,NA,NA,NA,NA,NA,NA,FALSE,-23.8,8.6,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",5,"2023-09-24T02:51:38.603Z","2023-09-24T02:51:42.439Z",TRUE,"pitch","166056fb-a508-4938-a3b0-897ba98b0677",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3431,1.6354,NA,91.56,157.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,53,"top",7,"2023-09-24T02:50:42.960Z","2023-09-24T02:52:50.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,80,3,0.89,0.426,6.1151,31.9616,-31.4479,8.5924,0.4377,0.6674,3.0078,-7.7545,-129.5281,2.2989,2.6121,50.0045,4.5456,14.3179,21.6,8.4,24,2258,120,NA,NA,NA,NA,NA,NA,FALSE,-33.4,1.7,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",4,"2023-09-24T02:51:19.770Z","2023-09-24T02:51:23.758Z",TRUE,"pitch","fae4a163-2b8b-4f42-8ed8-5e65f3beef1e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3431,1.5787,NA,169.07,184.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,53,"top",7,"2023-09-24T02:50:42.960Z","2023-09-24T02:52:50.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.4,70.1,13,2,0.4944,5.7957,21.3878,-29.3209,-11.7531,2.2988,-1.3661,2.0158,-5.5477,-111.1264,1.4822,2.696,50.0028,4.4041,-14.5808,27.6,10.8,24,2734,275,NA,NA,NA,NA,NA,NA,FALSE,-42.2,4.9,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",3,"2023-09-24T02:51:01.286Z","2023-09-24T02:51:05.310Z",TRUE,"pitch","1392453d-31a3-43b4-9ba8-3d153f5e656d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2767,1.6354,NA,164.15,176.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,53,"top",7,"2023-09-24T02:50:42.960Z","2023-09-24T02:52:50.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.6,67.8,13,2,0.5086,5.9982,22.0025,-28.45,-12.9539,3.1866,-1.237,2.3209,-4.8389,-108.4107,2.0435,2.7186,50.0044,4.5097,-15.1539,30,10.8,24,2721,279,NA,NA,NA,NA,NA,NA,FALSE,-43.2,6.7,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",2,"2023-09-24T02:50:45.156Z","2023-09-24T02:50:49.305Z",TRUE,"pitch","6617c6ab-7485-4b33-b28c-108a3072beaa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4757,1.6577,NA,120.06,164.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,53,"top",7,"2023-09-24T02:50:42.960Z","2023-09-24T02:52:50.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,81.6,5,2,0.4197,6.1087,30.3715,-27.0326,7.7698,2.989,-0.0804,2.7585,-9.1267,-131.0426,0.8154,2.4552,50.0053,4.479,13.3758,22.8,7.2,24,2343,111,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.9,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",0,"2023-09-24T02:48:11.672Z","2023-09-24T02:48:20.594Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,53,"top",7,"2023-09-24T02:50:42.960Z","2023-09-24T02:52:50.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T02:48:20.594Z","2023-09-24T02:50:45.156Z",FALSE,"action",NA,NA,"Pitching Change: Tom Cosgrove replaces Pedro Avila.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,676680,"/api/v1/people/676680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Walk","walk","Lars Nootbaar walks.",0,2,1,53,"top",7,"2023-09-24T02:50:42.960Z","2023-09-24T02:52:50.764Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",676680,"Tom Cosgrove","/api/v1/people/676680","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",2,"2023-09-24T02:47:27.488Z","2023-09-24T02:47:42.261Z",TRUE,"pitch","cf9aacde-d92a-424c-ba8c-c34f74dcdbaf",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.4,1.55,NA,124.97,156.58,"ground_ball","medium","9",176.69,103.84,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Fernando Tatis Jr. Luken Baker scores. Andrew Knizner scores. Masyn Winn to 2nd.",2,2,1,52,"top",7,"2023-09-24T02:46:39.479Z","2023-09-24T02:47:42.261Z",TRUE,TRUE,FALSE,FALSE,60,1,1,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.8,2,0.9,0.3959,6.3533,31.4612,-24.517,-10.0771,3.9515,-0.2091,3.0445,6.3375,-138.4407,-1.4789,-1.2211,50.0022,5.2297,-19.522,36,6,24,2264,223,95.2,-14,11,NA,NA,NA,FALSE,-23.3,7.1,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,691026,"Masyn Winn","/api/v1/people/691026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",1,"2023-09-24T02:47:05.380Z","2023-09-24T02:47:09.004Z",TRUE,"pitch","aab40172-f57f-4da1-8dff-e5413a409203",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.4,1.55,NA,92.96,191.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Fernando Tatis Jr. Luken Baker scores. Andrew Knizner scores. Masyn Winn to 2nd.",2,2,1,52,"top",7,"2023-09-24T02:46:39.479Z","2023-09-24T02:47:42.261Z",TRUE,TRUE,FALSE,FALSE,60,1,1,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,78.3,9,0.91,0.4451,6.2763,20.7623,-29.8072,-1.3298,1.5381,0.6308,1.7478,4.7211,-122.3663,-2.5604,-1.1383,50.0039,5.3237,-2.0478,2.4,8.4,24,1750,223,NA,NA,NA,NA,NA,NA,FALSE,-35.8,2.5,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",0,"2023-09-24T02:46:47.784Z","2023-09-24T02:46:52.248Z",TRUE,"pitch","8a24e662-0cb7-4e01-b32c-c004dc92331a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4388,1.5605,NA,160.02,160.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Masyn Winn singles on a ground ball to right fielder Fernando Tatis Jr. Luken Baker scores. Andrew Knizner scores. Masyn Winn to 2nd.",2,2,1,52,"top",7,"2023-09-24T02:46:39.479Z","2023-09-24T02:47:42.261Z",TRUE,TRUE,FALSE,FALSE,60,1,1,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,71.5,11,0.9,0.483,6.183,23.7065,-47.5053,4.7665,-11.8106,-1.1286,2.9088,-1.5625,-114.0178,4.3092,-1.0481,50.0031,5.7263,6.1875,7.2,14.4,24,2580,26,NA,NA,NA,NA,NA,NA,FALSE,-64.8,-19.7,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",7,"2023-09-24T02:46:15.927Z","2023-09-24T02:46:21.350Z",TRUE,"pitch","dd9185ff-8d4d-474b-84b2-45ce0d60584c",7,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.179,1.474,NA,118.4,226.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,51,"top",7,"2023-09-24T02:43:08.524Z","2023-09-24T02:46:21.350Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676761,"Irving Lopez","/api/v1/people/676761","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,71.9,13,0.9,0.4813,6.2073,26.6058,-45.7049,5.3451,-10.3902,-0.0368,0.444,0.5837,-114.9745,-1.1255,-0.988,50.0002,5.4816,6.9639,8.4,14.4,24,2903,27,NA,NA,NA,NA,NA,NA,TRUE,-63.4,-18.6,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668800,"Andrew Knizner","/api/v1/people/668800",NA,NA,NA,663609,"Luken Baker","/api/v1/people/663609",NA,NA,NA,NA
716457,"2023-09-24",6,"2023-09-24T02:45:25.560Z","2023-09-24T02:45:30.305Z",TRUE,"pitch","3f3cb027-95f1-449b-8300-4f87c95a950d",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.179,1.474,NA,149.05,174.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,51,"top",7,"2023-09-24T02:43:08.524Z","2023-09-24T02:46:21.350Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676761,"Irving Lopez","/api/v1/people/676761","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,71.9,11,0.9,0.4803,6.2863,23.7624,-43.4286,5.8542,-8.5679,-0.8408,2.3878,-1.2353,-114.615,2.234,-1.0508,50.0048,5.6826,7.6877,9.6,13.2,24,2709,28,NA,NA,NA,NA,NA,NA,FALSE,-59,-14.5,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",5,"2023-09-24T02:44:56.179Z","2023-09-24T02:44:59.609Z",TRUE,"pitch","2d0015bd-15c3-473a-adf7-5ab9d1ec1e84",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.179,1.474,NA,106.74,170.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,51,"top",7,"2023-09-24T02:43:08.524Z","2023-09-24T02:46:21.350Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676761,"Irving Lopez","/api/v1/people/676761","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.1,5,2,0.3914,6.4237,30.436,-18.7947,-7.9748,6.7421,0.2691,2.5454,6.8282,-139.7464,-4.0924,-1.1655,50.0061,5.2577,-15.833,36,4.8,24,2280,218,NA,NA,NA,NA,NA,NA,FALSE,-18,11.5,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",4,"2023-09-24T02:44:27.869Z","2023-09-24T02:44:32.309Z",TRUE,"pitch","228078d6-f54b-4bcb-82c5-46a491a53e71",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.179,1.474,NA,105.6,188.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,51,"top",7,"2023-09-24T02:43:08.524Z","2023-09-24T02:46:21.350Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676761,"Irving Lopez","/api/v1/people/676761","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,79.6,9,0.87,0.4356,6.4479,23.657,-27.6621,-1.8397,2.8111,0.2991,1.8471,4.3232,-125.3992,-2.9714,-1.2028,50.0007,5.287,-2.9507,4.8,7.2,24,1712,215,NA,NA,NA,NA,NA,NA,FALSE,-31.9,4.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716457,"2023-09-24",3,"2023-09-24T02:44:00.857Z","2023-09-24T02:44:04.402Z",TRUE,"pitch","cc5c9c82-c6c3-49df-8222-6a9c9e69e2a0",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.1109,1.5374,NA,93.3,221.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging.",0,0,1,51,"top",7,"2023-09-24T02:43:08.524Z","2023-09-24T02:46:21.350Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676761,"Irving Lopez","/api/v1/people/676761","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.9,14,0.9,0.3934,6.5378,31.6587,-25.6917,-11.0878,3.3046,0.6218,0.6427,8.5045,-139.286,-7.8989,-1.0324,50.0037,5.2175,-21.7593,36,7.2,24,2295,220,NA,NA,NA,NA,NA,NA,FALSE,-25.4,4.4,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
