"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717764,"2023-06-15",1,"2023-06-15T01:30:31.734Z","2023-06-15T01:30:35.467Z",TRUE,"pitch","b91261ef-8c09-4087-ac4e-93a52890f577",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.56,1.71,NA,101.09,148.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Massey called out on strikes.",0,7,1,44,"bottom",5,"2023-06-15T01:30:05.763Z","2023-06-15T01:31:15.736Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.1,3,2,0.4143,7.4575,27.3303,-14.8142,-3.2464,9.7993,0.4173,3.3619,5.6894,-132.0564,-1.468,-1.3403,50.0008,5.0113,-5.7502,16.8,3.6,24,2012,214,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17.6,4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T01:30:11.342Z","2023-06-15T01:30:14.432Z",TRUE,"pitch","ccf4e4da-db91-4c41-916c-4b66cd503b5d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.56,1.71,NA,99.04,147.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Massey called out on strikes.",0,7,1,44,"bottom",5,"2023-06-15T01:30:05.763Z","2023-06-15T01:31:15.736Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686681,"Michael Massey","/api/v1/people/686681","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.3,3,2,0.4467,7.5065,22.6331,-24.5947,0.3785,4.9724,0.4712,3.3874,4.5007,-122.3056,0.9955,-1.437,50.0045,5.0739,0.5769,3.6,6,24,1911,164,NA,NA,NA,NA,NA,NA,FALSE,-29,9.5,-1.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",4,"2023-06-15T01:29:30.870Z","2023-06-15T01:29:43.224Z",TRUE,"pitch","3ceb8945-4df4-46eb-b7fd-5d9c2db7945b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.55,1.69,NA,107.56,184.5,"fly_ball","medium","9",177.55,108.21,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder TJ Hopkins.",0,7,1,43,"bottom",5,"2023-06-15T01:27:11.999Z","2023-06-15T01:29:43.224Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.8,69.6,8,2,0.5013,6.9803,18.1549,-38.4188,5.4258,-5.1567,0.2477,2.0106,1.8695,-109.0273,1.6674,-1.3245,50.0042,5.3646,6.5685,9.6,13.2,24,1890,59,83.3,47,261,NA,NA,NA,TRUE,-57.1,-8.6,-10.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T01:29:02.416Z","2023-06-15T01:29:05.612Z",TRUE,"pitch","47dd23ce-61cb-4857-8245-388e66c4ef53",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.55,1.69,NA,116.05,148.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder TJ Hopkins.",0,7,1,43,"bottom",5,"2023-06-15T01:27:11.999Z","2023-06-15T01:29:43.224Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.9,2,2,0.4071,7.3092,26.2411,-22.9859,-7.5545,5.0022,0.025,3.3395,6.4542,-134.0357,0.0277,-1.4209,50.0064,4.9568,-13.8871,28.8,6,24,1753,223,NA,NA,NA,NA,NA,NA,FALSE,-22.7,9.2,12.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",2,"2023-06-15T01:28:38.255Z","2023-06-15T01:28:43.705Z",TRUE,"pitch","11723939-ca76-483d-bb8c-1cf9382db7be",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.55,1.69,NA,73.62,166.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder TJ Hopkins.",0,7,1,43,"bottom",5,"2023-06-15T01:27:11.999Z","2023-06-15T01:29:43.224Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.2,12,2,0.4593,6.6771,23.2719,-26.7245,7.0752,3.7851,1.1381,2.6867,3.4824,-119.3211,-0.0268,-1.2601,50.0031,5.1089,10.1864,21.6,8.4,24,1893,90,NA,NA,NA,NA,NA,NA,FALSE,-33.6,7.1,-13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T01:27:51.536Z","2023-06-15T01:27:55.001Z",TRUE,"pitch","59d8897f-6156-4243-b925-8c85091f60a0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.55,1.69,NA,133.85,163.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder TJ Hopkins.",0,7,1,43,"bottom",5,"2023-06-15T01:27:11.999Z","2023-06-15T01:29:43.224Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.9,4,2,0.4175,7.4353,24.592,-23.4757,-8.1126,4.9761,-0.442,2.7978,4.721,-130.62,-1.1655,-1.2084,50.0002,4.9962,-14.1752,28.8,6,24,1815,215,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9,13.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T01:27:17.335Z","2023-06-15T01:27:20.961Z",TRUE,"pitch","5f8dacb5-3e02-40a3-881e-9af4d39cd926",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.55,1.69,NA,108.36,172.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder TJ Hopkins.",0,7,1,43,"bottom",5,"2023-06-15T01:27:11.999Z","2023-06-15T01:29:43.224Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.7,5,2,0.4685,7.5675,22.8476,-26.9893,7.4349,3.7493,0.2266,2.4507,1.9694,-117.0844,-0.1584,-1.5921,50.0043,5.0526,10.2854,21.6,8.4,24,2029,95,NA,NA,NA,NA,NA,NA,FALSE,-35.3,7.1,-13.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T01:26:41.869Z","2023-06-15T01:26:52.305Z",TRUE,"pitch","6115ef7b-1e25-43f0-9a51-53bd40664f2e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.43,1.7,NA,84.61,153.39,"line_drive","medium","7",79.02,125.04,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Stuart Fairchild. Maikel Garcia to 2nd.",0,7,1,42,"bottom",5,"2023-06-15T01:26:05.471Z","2023-06-15T01:26:52.305Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79.2,12,2,0.4362,7.3968,24.1642,-25.2064,-1.1669,4.3577,0.8497,3.1625,5.643,-125.3412,0.2418,-1.2744,50.0023,5.1148,-1.866,2.4,6,24,1851,184,72.5,17,172,NA,NA,NA,FALSE,-28.6,8.2,0.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669004,"MJ Melendez","/api/v1/people/669004",672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T01:26:18.313Z","2023-06-15T01:26:21.313Z",TRUE,"pitch","77b110d4-c446-4514-ad71-93557d7d6f38",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.7,NA,117.81,178.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","MJ Melendez singles on a line drive to left fielder Stuart Fairchild. Maikel Garcia to 2nd.",0,7,1,42,"bottom",5,"2023-06-15T01:26:05.471Z","2023-06-15T01:26:52.305Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76.5,5,2,0.4517,7.4191,23.2837,-26.9573,-9.4481,3.4993,-0.0213,2.2411,5.7088,-121.168,-1.2383,-1.1783,50.0005,5.1104,-14.0717,25.2,8.4,24,1491,234,NA,NA,NA,NA,NA,NA,FALSE,-33.1,6.4,15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T01:25:40.135Z","2023-06-15T01:25:49.010Z",TRUE,"pitch","21cd90d4-b128-4c49-a331-51cbe68d3829",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.48,1.71,NA,84.43,177.88,"ground_ball","medium","8",128.32,111.87,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Maikel Garcia singles on a ground ball to center fielder Jose Barrero.",0,7,1,41,"bottom",5,"2023-06-15T01:25:26.028Z","2023-06-15T01:25:49.010Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,74.9,14,2,0.4634,7.3357,20.6726,-27.2108,4.1438,3.4996,0.8543,2.2557,4.097,-117.8332,-0.4848,-1.44,50.0027,4.9606,5.8732,13.2,8.4,24,2044,86,83.6,3,78,NA,NA,NA,FALSE,-34.9,6.5,-8.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T01:25:28.926Z","2023-06-15T01:25:32.844Z",TRUE,"pitch","3507b25b-dc86-4c19-8b99-47b29aa89842",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4653,1.6976,NA,94.34,155.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Maikel Garcia singles on a ground ball to center fielder Jose Barrero.",0,7,1,41,"bottom",5,"2023-06-15T01:25:26.028Z","2023-06-15T01:25:49.010Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.3,3,2,0.4105,7.5805,25.0478,-18.3515,-3.4301,7.6451,0.5945,3.0797,5.8333,-132.7959,-1.7851,-1.1724,50.0062,5.0781,-6.2054,15.6,4.8,24,1927,211,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.7,5.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",3,"2023-06-15T01:25:00.294Z","2023-06-15T01:25:09.667Z",TRUE,"pitch","4746dbd0-377d-4f25-87a3-87dfda483778",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.41,1.67,NA,112.43,180.4,"fly_ball","medium","7",52.88,124.69,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Nick Pratto flies out to left fielder Stuart Fairchild.",0,7,1,40,"bottom",5,"2023-06-15T01:24:18.148Z","2023-06-15T01:25:09.667Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.5,81.1,8,2,0.4277,7.4816,23.3126,-24.3662,0.4417,4.6888,0.12,2.1623,3.5265,-127.4877,-2.4378,-1.3319,50.0048,5.0309,0.7348,3.6,6,24,1905,193,81.3,44,259,NA,NA,NA,TRUE,-27.1,8.3,-1.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",2,"2023-06-15T01:24:47.613Z","2023-06-15T01:24:50.816Z",TRUE,"pitch","003c7267-5ed7-4db2-bcbb-5407f77f1272",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4944,1.6397,NA,69.5,193.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Nick Pratto flies out to left fielder Stuart Fairchild.",0,7,1,40,"bottom",5,"2023-06-15T01:24:18.148Z","2023-06-15T01:25:09.667Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,79.7,14,2,0.4364,7.6535,22.3045,-26.3514,-1.5869,3.6441,1.2461,1.6742,6.5867,-124.9212,-2.9501,-1.205,50.0058,5.0091,-2.5389,3.6,7.2,24,1912,186,NA,NA,NA,NA,NA,NA,FALSE,-30.6,6.2,1.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",1,"2023-06-15T01:24:36.106Z","2023-06-15T01:24:39.725Z",TRUE,"pitch","09541f9c-6eb6-44d2-9891-f73ab8cf02d6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4363,1.6397,NA,188.08,169.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Nick Pratto flies out to left fielder Stuart Fairchild.",0,7,1,40,"bottom",5,"2023-06-15T01:24:18.148Z","2023-06-15T01:25:09.667Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.7,11,2,0.4461,7.5447,22.0693,-28.7794,-7.673,2.2196,-1.8646,2.5758,1.4825,-122.3519,-0.271,-1.4776,50.0037,5.1352,-11.74,21.6,8.4,24,1631,232,NA,NA,NA,NA,NA,NA,FALSE,-34.2,4.2,13.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",0,"2023-06-15T01:24:23.839Z","2023-06-15T01:24:28.903Z",TRUE,"pitch","480da9ec-7243-4d8a-8e94-d59866465b6f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4073,1.5817,NA,91.23,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Nick Pratto flies out to left fielder Stuart Fairchild.",0,7,1,40,"bottom",5,"2023-06-15T01:24:18.148Z","2023-06-15T01:25:09.667Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,668472,"Nick Pratto","/api/v1/people/668472","L","Left",594902,"Ben Lively","/api/v1/people/594902","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.1,69,6,2,0.5056,6.2884,17.2891,-37.0726,5.2482,-4.1161,0.6761,2.4776,2.2266,-107.9886,2.2118,-1.0473,50.0012,5.4931,6.2504,9.6,13.2,24,1849,59,NA,NA,NA,NA,NA,NA,FALSE,-55.9,-6.6,-10.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717764,"2023-06-15",5,"2023-06-15T01:22:08.554Z","2023-06-15T01:22:18.168Z",TRUE,"pitch","7049a976-b016-4480-ae58-f093a91214e8",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.66,1.73,NA,73.11,179.34,"ground_ball","medium","6",109.03,155.71,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Elly De La Cruz grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,7,1,39,"top",5,"2023-06-15T01:20:52.691Z","2023-06-15T01:22:18.168Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",663738,"Daniel Lynch IV","/api/v1/people/663738","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.2,14,0.9,0.4473,7.115,24.2728,-25.1218,7.3943,4.6453,1.1513,2.2015,-4.1825,-122.4757,-3.3807,1.9207,50.0053,5.7493,11.2309,21.6,7.2,24,1532,123,79.6,-27,6,NA,NA,NA,TRUE,-30.7,7.8,-12.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
